asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
NEO,79.69340854186773,0.0,1.5507910979320911,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-05-27,2023-06-03,0.0,False,False,0,False,0.0,False,2.0,False,159,205,ICP,ICP,incumbent_best
XTZ,13.298393735774418,0.0,-0.2618696594857681,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-05-27,2023-06-03,0.0,False,False,0,False,0.0,False,2.0,False,199,127,ICP,ICP,incumbent_best
DOGE,3.0415854192523684,0.0,-0.3672794324686599,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-05-27,2023-06-03,0.0,False,False,0,False,0.0,False,2.0,False,49,-1,ICP,ICP,incumbent_best
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-05-27,2023-06-03,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,ICP,ICP,incumbent_best
BCH,-2.7219009391367566,0.0,-0.6482351708215646,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-05-27,2023-06-03,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,ICP,ICP,incumbent_best
ICP,25.257223418344665,5.445213242071656,-3.4895032480440378,-5.757695515128935,32,64.46668809580362,True,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,5.335215985220243,False,False,6,True,0.0227033368610415,False,2.0,True,197,-1,ICP,ICP,incumbent_best
STX,140.40320182160534,0.0,-5.684341886080802e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,0.0,False,False,0,False,0.0227033368610415,False,2.0,False,124,204,ICP,ICP,incumbent_best
NEO,84.9668019119174,0.0,-2.4868995751603507e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,0.0,False,False,0,False,0.0227033368610415,False,2.0,False,159,205,ICP,ICP,incumbent_best
XTZ,14.178361886737601,0.0,-3.552713678800501e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,0.0,False,False,0,False,0.0227033368610415,False,2.0,False,199,127,ICP,ICP,incumbent_best
DOGE,3.2428501998383226,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,0.0,False,False,0,False,0.0227033368610415,False,2.0,False,49,-1,ICP,ICP,incumbent_best
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,0.0,False,False,0,False,0.0227033368610415,False,2.0,False,-1,-1,ICP,ICP,incumbent_best
BCH,-2.9020118746457584,0.0,-2.4868995751603507e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-03,2023-06-10,0.0,False,False,0,False,0.0227033368610415,False,2.0,False,205,-1,ICP,ICP,incumbent_best
STX,123.62762053510559,0.0,-7.815970093361102e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,0.0,False,False,0,False,0.0,False,2.0,False,124,204,ICP,,best_passed
NEO,74.814843312438,0.0,-3.197442310920451e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,0.0,False,False,0,False,0.0,False,2.0,False,159,205,ICP,,best_passed
XTZ,12.484310331968995,0.0,-6.750155989720952e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,0.0,False,False,0,False,0.0,False,2.0,False,199,127,ICP,,best_passed
DOGE,2.855389683115561,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,0.0,False,False,0,False,0.0,False,2.0,False,49,-1,ICP,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,ICP,,best_passed
BCH,-2.5552752228750752,0.0,-3.197442310920451e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,ICP,,best_passed
ICP,22.239453175013058,-9.0292724879231,-0.8986479415344384,-4.192180390775157,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-10,2023-06-17,4.513215037214636,False,False,0,False,0.0,False,2.0,False,197,-1,ICP,,best_passed
STX,123.62762053510559,0.0,-7.815970093361102e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,74.814843312438,0.0,-3.197442310920451e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,22.239453175013058,0.0,-0.8986479415344384,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,12.484310331968995,0.0,-6.750155989720952e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
DOGE,2.855389683115561,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,49,-1,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.5552752228750752,0.0,-3.197442310920451e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-17,2023-06-24,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
STX,123.62762053510559,0.0,-7.815970093361102e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,74.814843312438,0.0,-3.197442310920451e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,22.239453175013058,0.0,-0.8986479415344384,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,12.484310331968995,0.0,-6.750155989720952e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
DOGE,2.855389683115561,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,49,-1,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.5552752228750752,0.0,-3.197442310920451e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-06-24,2023-07-01,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
STX,121.47399410225555,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,73.51154860022241,0.0,-3.197442310920451e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,21.852035913380664,0.0,0.5023962237271284,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,12.266830284949915,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
DOGE,2.8056480261053562,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,49,-1,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.510761640559322,0.0,-4.618527782440651e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-01,2023-07-08,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
STX,120.27747968864713,0.0,-1.1013412404281553e-13,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,124,204,,,best_passed
NEO,72.78746252635216,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,159,205,,,best_passed
ICP,21.63679415624342,0.0,1.856764356383355,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,197,214,,,best_passed
XTZ,12.146002453826865,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,199,127,,,best_passed
DOGE,2.778012495327309,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,49,-1,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed
BCH,-2.48603072992889,0.0,-4.618527782440651e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-08,2023-07-15,0.0,False,False,0,False,BTC,False,2.0,False,205,-1,,,best_passed
STX,120.29690065815143,0.0,-1.1013412404281553e-13,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,124,204,,,best_passed
NEO,72.79921537562765,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,159,205,,,best_passed
ICP,21.640287807096215,0.0,1.856764356383355,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,197,214,,,best_passed
XTZ,12.147963645097782,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,199,127,,,best_passed
DOGE,2.7784610555739664,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,49,-1,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed
BCH,-2.4864321444506787,0.0,-4.618527782440651e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-15,2023-07-22,0.0,False,False,0,False,BTC,False,2.0,False,205,-1,,,best_passed
STX,125.78003651000142,0.0,-1.1013412404281553e-13,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,76.11740550046697,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,22.626652686575774,0.0,1.856764356383355,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,12.701668143093858,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
DOGE,2.905103382545282,0.0,0.0,0.0,5,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,49,-1,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.5997637860793454,0.0,-4.618527782440651e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-22,2023-07-29,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
DOGE,10.814163146185361,7.927223221021495,0.7263350108148039,2.5174517115396977,6,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,7.927223221021495,False,False,0,False,0.0,False,2.0,True,49,-1,,,best_passed
STX,117.61525349620784,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,71.17638213357652,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,21.157884552614636,0.0,1.83930430712633,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,11.877162385430717,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.431004833630091,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-07-29,2023-08-05,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
DOGE,2.0852414639043086,-0.61400793362405,-0.49382258214497554,-1.6541415584492292,12,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-05,2023-08-12,-0.61400793362405,True,False,0,False,0.0,False,2.0,False,225,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,0.0,False,False,0,False,0.0,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,0.0,False,False,0,False,0.0,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,0.0,False,False,0,False,0.0,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,0.0,False,False,0,False,0.0,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,0.0,False,False,0,False,0.0,False,2.0,False,205,-1,,,best_passed
DOGE,2.161719165698928,-0.5481402956408421,-2.669444473525086,-4.278841945575895,17,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-12,2023-08-19,-0.5391397167998857,True,False,0,False,0.0,False,2.0,False,225,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,0.0,False,False,0,False,CASH,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,0.0,False,False,0,False,CASH,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,0.0,False,False,0,False,CASH,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,0.0,False,False,0,False,CASH,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,0.0,False,False,0,False,CASH,False,2.0,False,205,-1,,,best_passed
DOGE,-0.2409815903926189,-2.9840173469797175,-2.669444473525086,-4.278841945575928,18,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-19,2023-08-26,-3.0104963145612507,True,False,0,False,CASH,False,2.0,False,225,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,0.0,False,False,0,False,CASH,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,0.0,False,False,0,False,CASH,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,0.0,False,False,0,False,CASH,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,0.0,False,False,0,False,CASH,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,0.0,False,False,0,False,CASH,False,2.0,False,205,-1,,,best_passed
DOGE,-0.2409815903926189,-2.9769817282032545,-2.669444473525086,-4.278841945575895,18,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-08-26,2023-09-02,-2.861302973788371,True,False,0,False,CASH,False,2.0,False,225,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,0.0,False,False,0,False,CASH,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,0.0,False,False,0,False,CASH,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,0.0,False,False,0,False,CASH,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,0.0,False,False,0,False,CASH,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,0.0,False,False,0,False,CASH,False,2.0,False,205,-1,,,best_passed
DOGE,-0.2409815903926189,-2.9121858058077095,-2.669444473525086,-6.731507507857559,18,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-02,2023-09-09,-2.959955598712105,True,False,0,False,CASH,False,2.0,False,229,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,0.0,False,False,0,False,CASH,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,0.0,False,False,0,False,CASH,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,0.0,False,False,0,False,CASH,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,0.0,False,False,0,False,CASH,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,0.0,False,False,0,False,CASH,False,2.0,False,205,-1,,,best_passed
DOGE,-0.2409815903926189,-8.103993966992684,-2.669444473525086,-8.68304174100032,18,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-09,2023-09-16,-2.9165606467778886,True,False,0,False,CASH,False,2.0,False,229,-1,,,best_passed
STX,117.43883061596357,0.0,-8.881784197001252e-14,0.0,25,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-16,2023-09-23,0.0,False,False,0,False,CASH,False,2.0,False,124,204,,,best_passed
NEO,71.06961756037619,0.0,-3.552713678800501e-14,0.0,30,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-16,2023-09-23,0.0,False,False,0,False,CASH,False,2.0,False,159,205,,,best_passed
ICP,21.126147725785728,0.0,1.8365453506656415,0.0,32,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-16,2023-09-23,0.0,False,False,0,False,CASH,False,2.0,False,197,214,,,best_passed
XTZ,11.859346641852586,0.0,-7.815970093361102e-14,0.0,19,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-16,2023-09-23,0.0,False,False,0,False,CASH,False,2.0,False,199,127,,,best_passed
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-16,2023-09-23,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed
BCH,-2.427358326379636,0.0,-1.0658141036401503e-14,0.0,29,-1e+18,False,phase67f_pm002_pw2_cd7_dl42_bs001_main,2023-09-16,2023-09-23,0.0,False,False,0,False,CASH,False,2.0,False,205,-1,,,best_passed
