ts,old_baseline,phase42_full12,phase49_bnb_hybrid_strict,btc_idx,old_baseline_ret,old_baseline_rolling_90d,old_baseline_rolling_180d,phase42_full12_ret,phase42_full12_rolling_90d,phase42_full12_rolling_180d,phase49_bnb_hybrid_strict_ret,phase49_bnb_hybrid_strict_rolling_90d,phase49_bnb_hybrid_strict_rolling_180d,btc_idx_ret,btc_idx_rolling_90d,btc_idx_rolling_180d,main_above_old,main_above_prev
2021-01-01,6.124770746405432,14.425932386559126,17.724735652527908,1.0,0.0,,,0.0,,,0.0,,,0.0,,,True,True
2021-01-02,6.281175588351434,14.794319346375978,18.177362304700203,1.0970499824592448,0.025536440206810118,,,0.025536440206810118,,,0.025536440206810118,,,0.09704998245924479,,,True,True
2021-01-03,6.271753824968908,14.772127867356415,18.150096261243156,1.125064733740197,-0.0014999999999999458,,,-0.0014999999999999458,,,-0.0014999999999998348,,,0.025536440206809896,,,True,True
2021-01-04,6.271753824968908,14.772127867356415,18.150096261243156,1.0905853021084022,0.0,,,0.0,,,0.0,,,-0.030646620232393618,,,True,True
2021-01-05,6.271753824968908,14.772127867356415,18.150096261243156,1.1574351835847168,0.0,,,0.0,,,0.0,,,0.061297251436522426,,,True,True
2021-01-06,6.271753824968908,14.772127867356415,18.150096261243156,1.253571137564866,0.0,,,0.0,,,0.0,,,0.08305947092640165,,,True,True
2021-01-07,6.271753824968908,14.772127867356415,18.150096261243156,1.3443575873057434,0.0,,,0.0,,,0.0,,,0.0724222559217782,,,True,True
2021-01-08,6.271753824968908,14.772127867356415,18.150096261243156,1.3835823984230025,0.0,,,0.0,,,0.0,,,0.029177364331963496,,,True,True
2021-01-09,6.271753824968908,14.772127867356415,18.150096261243156,1.36672043104233,0.0,,,0.0,,,0.0,,,-0.012187179744330146,,,True,True
2021-01-10,6.271753824968908,14.772127867356415,18.150096261243156,1.3006417291332344,0.0,,,0.0,,,0.0,,,-0.04834836767509254,,,True,True
2021-01-11,6.271753824968908,14.772127867356415,18.150096261243156,1.2070381897531306,0.0,,,0.0,,,0.0,,,-0.07196719687171849,,,True,True
2021-01-12,6.271753824968908,14.772127867356415,18.150096261243156,1.160902764211677,0.0,,,0.0,,,0.0,,,-0.03822200981966406,,,True,True
2021-01-13,6.271753824968908,14.772127867356415,18.150096261243156,1.2740956964975423,0.0,,,0.0,,,0.0,,,0.09750423185763557,,,True,True
2021-01-14,6.271753824968908,14.772127867356415,18.150096261243156,1.3345463558356168,0.0,,,0.0,,,0.0,,,0.04744593322483692,,,True,True
2021-01-15,6.271753824968908,14.772127867356415,18.150096261243156,1.2526458584554794,0.0,,,0.0,,,0.0,,,-0.06136954105940817,,,True,True
2021-01-16,6.271753824968908,14.772127867356415,18.150096261243156,1.2271703403383851,0.0,,,0.0,,,0.0,,,-0.020337366658846223,,,True,True
2021-01-17,6.271753824968908,14.772127867356415,18.150096261243156,1.2214983180307715,0.0,,,0.0,,,0.0,,,-0.00462203340576961,,,True,True
2021-01-18,6.271753824968908,14.772127867356415,18.150096261243156,1.2488632601803715,0.0,,,0.0,,,0.0,,,0.02240276695076937,,,True,True
2021-01-19,6.271753824968908,14.772127867356415,18.150096261243156,1.2236420744934915,0.0,,,0.0,,,0.0,,,-0.02019531400358221,,,True,True
2021-01-20,6.271753824968908,14.772127867356415,18.150096261243156,1.2092119478966266,0.0,,,0.0,,,0.0,,,-0.011792767589197228,,,True,True
2021-01-21,6.271753824968908,14.772127867356415,18.150096261243156,1.0517679001789533,0.0,,,0.0,,,0.0,,,-0.13020384721763678,,,True,True
2021-01-22,6.271753824968908,14.772127867356415,18.150096261243156,1.123193719829986,0.0,,,0.0,,,0.0,,,0.06791024867642359,,,True,True
2021-01-23,6.271753824968908,14.772127867356415,18.150096261243156,1.0936294499225923,0.0,,,0.0,,,0.0,,,-0.026321612545936235,,,True,True
2021-01-24,6.271753824968908,14.772127867356415,18.150096261243156,1.0998309337102636,0.0,,,0.0,,,0.0,,,0.005670553026996705,,,True,True
2021-01-25,6.271753824968908,14.772127867356415,18.150096261243156,1.099636604641601,0.0,,,0.0,,,0.0,,,-0.0001766899463420124,,,True,True
2021-01-26,6.271753824968908,14.772127867356415,18.150096261243156,1.106917808009017,0.0,,,0.0,,,0.0,,,0.0066214632512975324,,,True,True
2021-01-27,6.271753824968908,14.772127867356415,18.150096261243156,1.0352676576085456,0.0,,,0.0,,,0.0,,,-0.06472942243954549,,,True,True
2021-01-28,6.271753824968908,14.772127867356415,18.150096261243156,1.1375021350627939,0.0,,,0.0,,,0.0,,,0.09875173507342883,,,True,True
2021-01-29,6.271753824968908,14.772127867356415,18.150096261243156,1.1677540571307006,0.0,,,0.0,,,0.0,,,0.026595046405110123,,,True,True
2021-01-30,6.271753824968908,14.772127867356415,18.150096261243156,1.1681181684383,0.0,,,0.0,,,0.0,,,0.00031180478918146903,,,True,True
2021-01-31,6.271753824968908,14.772127867356415,18.150096261243156,1.1282329794157788,0.0,,,0.0,,,0.0,,,-0.03414482378597461,,,True,True
2021-02-01,6.271753824968908,14.772127867356415,18.150096261243156,1.1430084662697582,0.0,,,0.0,,,0.0,,,0.013096130961913977,,,True,True
2021-02-02,6.271753824968908,14.772127867356415,18.150096261243156,1.2091441031866899,0.0,,,0.0,,,0.0,,,0.057861021041049066,,,True,True
2021-02-03,6.271753824968908,14.772127867356415,18.150096261243156,1.2825333282875964,0.0,,,0.0,,,0.0,,,0.06069518505485805,,,True,True
2021-02-04,6.271753824968908,14.772127867356415,18.150096261243156,1.2592748661942086,0.0,,,0.0,,,0.0,,,-0.018134781826248392,,,True,True
2021-02-05,6.271753824968908,14.772127867356415,18.150096261243156,1.3054222242223343,0.0,,,0.0,,,0.0,,,0.03664597719447271,,,True,True
2021-02-06,6.271753824968908,14.772127867356415,18.150096261243156,1.3359932550766767,0.0,,,0.0,,,0.0,,,0.023418500380253615,,,True,True
2021-02-07,6.271753824968908,14.772127867356415,18.150096261243156,1.3226544396180377,0.0,,,0.0,,,0.0,,,-0.009984193713517886,,,True,True
2021-02-08,6.271753824968908,14.772127867356415,18.150096261243156,1.5810500520085957,0.0,,,0.0,,,0.0,,,0.1953613919484356,,,True,True
2021-02-09,6.271753824968908,14.772127867356415,18.150096261243156,1.582602979916943,0.0,,,0.0,,,0.0,,,0.0009822129959606851,,,True,True
2021-02-10,6.271753824968908,14.772127867356415,18.150096261243156,1.5276167176183848,0.0,,,0.0,,,0.0,,,-0.03474419231881132,,,True,True
2021-02-11,6.271753824968908,14.772127867356415,18.150096261243156,1.6354158250001962,0.0,,,0.0,,,0.0,,,0.07056685498301851,,,True,True
2021-02-12,6.271753824968908,14.772127867356415,18.150096261243156,1.6121675907525275,0.0,,,0.0,,,0.0,,,-0.014215488129855847,,,True,True
2021-02-13,6.271753824968908,14.772127867356415,18.150096261243156,1.6076022213517192,0.0,,,0.0,,,0.0,,,-0.0028318206041328953,,,True,True
2021-02-14,6.271753824968908,14.772127867356415,18.150096261243156,1.656153804980211,0.0,,,0.0,,,0.0,,,0.030201241938859757,,,True,True
2021-02-15,6.271753824968908,14.772127867356415,18.150096261243156,1.6334244634386903,0.0,,,0.0,,,0.0,,,-0.013724173125208128,,,True,True
2021-02-16,6.271753824968908,14.772127867356415,18.150096261243156,1.6750978208210983,0.0,,,0.0,,,0.0,,,0.025512876974229437,,,True,True
2021-02-17,6.271753824968908,14.772127867356415,18.150096261243156,1.7769078426780047,0.0,,,0.0,,,0.0,,,0.060778553103842725,,,True,True
2021-02-18,6.271753824968908,14.772127867356415,18.150096261243156,1.7575734640588387,0.0,,,0.0,,,0.0,,,-0.01088091242257494,,,True,True
2021-02-19,6.271753824968908,14.772127867356415,18.150096261243156,1.9059931425703736,0.0,,,0.0,,,0.0,,,0.08444578934913083,,,True,True
2021-02-20,6.271753824968908,14.772127867356415,18.150096261243156,1.903783586966861,0.0,,,0.0,,,0.0,,,-0.0011592673416090937,,,True,True
2021-02-21,6.271753824968908,14.772127867356415,18.150096261243156,1.9572199897107874,0.0,,,0.0,,,0.0,,,0.028068527909236973,,,True,True
2021-02-22,6.271753824968908,14.772127867356415,18.150096261243156,1.8440011468824333,0.0,,,0.0,,,0.0,,,-0.05784676399359889,,,True,True
2021-02-23,6.271753824968908,14.772127867356415,18.150096261243156,1.6668320168391253,0.0,,,0.0,,,0.0,,,-0.09607864417158285,,,True,True
2021-02-24,6.271753824968908,14.772127867356415,18.150096261243156,1.6936016983678746,0.0,,,0.0,,,0.0,,,0.016060215581599868,,,True,True
2021-02-25,6.271753824968908,14.772127867356415,18.150096261243156,1.6048761595393926,0.0,,,0.0,,,0.0,,,-0.05238866902057715,,,True,True
2021-02-26,6.271753824968908,14.772127867356415,18.150096261243156,1.5777089557403616,0.0,,,0.0,,,0.0,,,-0.016927912871998796,,,True,True
2021-02-27,6.271753824968908,14.772127867356415,18.150096261243156,1.5718981756591592,0.0,,,0.0,,,0.0,,,-0.0036830494370082567,,,True,True
2021-02-28,6.271753824968908,14.772127867356415,18.150096261243156,1.5388018896967752,0.0,,,0.0,,,0.0,,,-0.021054980834560366,,,True,True
2021-03-01,6.271753824968908,14.772127867356415,18.150096261243156,1.6905616416919722,0.0,,,0.0,,,0.0,,,0.09862202081458427,,,True,True
2021-03-02,6.271753824968908,14.772127867356415,18.150096261243156,1.651478315773827,0.0,,,0.0,,,0.0,,,-0.02311854531315949,,,True,True
2021-03-03,6.271753824968908,14.772127867356415,18.150096261243156,1.7165519613769273,0.0,,,0.0,,,0.0,,,0.03940326977445596,,,True,True
2021-03-04,6.271753824968908,14.772127867356415,18.150096261243156,1.6492090977369527,0.0,,,0.0,,,0.0,,,-0.03923147399858251,,,True,True
2021-03-05,6.271753824968908,14.772127867356415,18.150096261243156,1.6620832280717546,0.0,,,0.0,,,0.0,,,0.007806245037374371,,,True,True
2021-03-06,6.271753824968908,14.772127867356415,18.150096261243156,1.6665320000313655,0.0,,,0.0,,,0.0,,,0.0026766240609816805,,,True,True
2021-03-07,6.271753824968908,14.772127867356415,18.150096261243156,1.737770650105739,0.0,,,0.0,,,0.0,,,0.04274664397265271,,,True,True
2021-03-08,6.271753824968908,14.772127867356415,18.150096261243156,1.7856171942359953,0.0,,,0.0,,,0.0,,,0.027533290499148988,,,True,True
2021-03-09,6.271753824968908,14.772127867356415,18.150096261243156,1.8711673278968926,0.0,,,0.0,,,0.0,,,0.04791067981259056,,,True,True
2021-03-10,6.271753824968908,14.772127867356415,18.150096261243156,1.9041381522851224,0.0,,,0.0,,,0.0,,,0.017620457506217546,,,True,True
2021-03-11,6.271753824968908,14.772127867356415,18.150096261243156,1.9696498906131903,0.0,,,0.0,,,0.0,,,0.034404929206133694,,,True,True
2021-03-12,6.271753824968908,14.772127867356415,18.150096261243156,1.950849746468751,0.0,,,0.0,,,0.0,,,-0.009544916705266027,,,True,True
2021-03-13,6.271753824968908,14.772127867356415,18.150096261243156,2.086084709063815,0.0,,,0.0,,,0.0,,,0.06932105501197805,,,True,True
2021-03-14,6.271753824968908,14.772127867356415,18.150096261243156,2.0103959233170676,0.0,,,0.0,,,0.0,,,-0.03628270003508849,,,True,True
2021-03-15,6.271753824968908,14.772127867356415,18.150096261243156,1.8957380225960385,0.0,,,0.0,,,0.0,,,-0.05703249762457163,,,True,True
2021-03-16,6.271753824968908,14.772127867356415,18.150096261243156,1.939906974333903,0.0,,,0.0,,,0.0,,,0.023299079942163736,,,True,True
2021-03-17,6.271753824968908,14.772127867356415,18.150096261243156,2.0085092267100872,0.0,,,0.0,,,0.0,,,0.03536368149804692,,,True,True
2021-03-18,6.889639267736508,16.227459664915667,19.93822133401072,1.9653882882302385,0.09851876524676317,,,0.09851876524676295,,,0.09851876524676295,,,-0.021469126407987815,,,True,True
2021-03-19,6.879304808834903,16.203118475418293,19.9083140020097,1.9784066311896793,-0.0015000000000000568,,,-0.0015000000000000568,,,-0.0015000000000001679,,,0.0066238020432916045,,,True,True
2021-03-20,6.879304808834903,16.203118475418293,19.9083140020097,1.9808705192234066,0.0,,,0.0,,,0.0,,,0.0012453901007427604,,,True,True
2021-03-21,6.879304808834903,16.203118475418293,19.9083140020097,1.9552763580959707,0.0,,,0.0,,,0.0,,,-0.012920663354346829,,,True,True
2021-03-22,6.879304808834903,16.203118475418293,19.9083140020097,1.8438504566221723,0.0,,,0.0,,,0.0,,,-0.05698729031956584,,,True,True
2021-03-23,6.611080710046848,15.571358875953589,19.13208882665175,1.8526341305257215,-0.038990000623839505,,,-0.038990000623839505,,,-0.038990000623839505,,,0.004763766970365069,,,True,True
2021-03-24,6.601164088981778,15.54800183763966,19.10339069341177,1.7831788758165659,-0.0014999999999999458,,,-0.0014999999999999458,,,-0.0014999999999999458,,,-0.03749000062383945,,,True,True
2021-03-25,7.071521160952626,16.655853804470194,20.46457711298073,1.7487495606287944,0.0712536555114478,,,0.0712536555114478,,,0.0712536555114478,,,-0.019307830333064824,,,True,True
2021-03-26,7.173245878033389,16.89545034635059,20.758962616412497,1.8759774837385776,0.014385125175395697,,,0.014385125175395697,,,0.014385125175395697,,,0.07275365551144786,,,True,True
2021-03-27,7.168168316828334,16.883490951025347,20.744268445178097,1.902963654668381,-0.0007078470878300047,,,-0.0007078470878301157,,,-0.0007078470878300047,,,0.014385125175395697,,,True,True
2021-03-28,7.406925500052798,17.44584587410926,21.43521805505198,1.9016166473871774,0.03330797669244823,,,0.03330797669244823,,,0.03330797669244823,,,-0.0007078470878301157,,,True,True
2021-03-29,7.549716647988411,17.782167922853247,21.848447456685523,1.9649556503563212,0.01927805915350378,,,0.01927805915350378,,,0.01927805915350378,,,0.03330797669244823,,,True,True
2021-03-30,7.548942997812395,17.78034571177104,21.84620855739848,2.002836181617902,-0.00010247406784757995,,,-0.000102474067847802,,,-0.00010247406784769097,,,0.01927805915350378,,,True,True
2021-03-31,7.54635859498188,17.774258558139287,21.838729443667177,2.0026309428471394,-0.0003423529401749281,23.210466275995167,,-0.00034235294017503914,23.210466275995078,,-0.00034235294017503914,23.210466275995103,,-0.00010247406784746893,100.2630942847138,,True,True
2021-04-01,7.575861397458326,17.84374776048845,21.92410886382109,2.00194533625577,0.0039095415497567565,23.692162713266086,,0.0039095415497567565,23.692162713265972,,0.0039095415497567565,23.692162713265997,,-0.00034235294017515017,100.19453362557687,,True,True
2021-04-02,7.33193412343965,17.269215503212322,21.218197307382795,2.009772024728204,-0.03219795891468036,16.728692269594724,,-0.03219795891468047,16.728692269594614,,-0.03219795891468058,16.728692269594614,,0.0039095415497567565,83.1978539594814,,True,True
2021-04-03,7.47973343538845,17.617333493131323,21.645920048753236,1.9450614676481308,0.020158297859809826,19.26063496960564,,0.020158297859809826,19.260634969605594,,0.020158297859810048,19.26063496960562,,-0.03219795891468058,72.88440472059881,,True,True
2021-04-04,7.5989912244815025,17.898226423374727,21.991045258120437,1.9842705960686209,0.015944122891975665,21.162141189736072,,0.015944122891975665,21.162141189736026,,0.015944122891975665,21.16214118973605,,0.020158297859809826,81.94547388750586,,True,True
