date,base_return,btc_return,btc_close,base_selected_symbol,final_regime,final_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_led
2025-05-22,0.0,0.018717122570968137,111696.21,ALT,BTC,BTC,0.018717122570968137,1629.5327571910389,102743.43350000001,90749.98060000001,93419.49733333333,0.297548398338803,0.01871116241786988,True,False,True
2025-05-23,0.0,-0.03919479452346686,107318.3,ALT,BTC,BTC,-0.03919479452346686,1565.6635556036777,103316.5275,90844.4637,93477.19546666667,0.22652064911993586,0.020978356308028738,True,False,True
2025-05-24,0.0,0.004133591381898505,107761.91,ALT,BTC,BTC,0.004133591381898505,1572.1353689840737,103990.742,90956.00140000001,93532.7442,0.233074391537891,0.020352018149832087,True,False,True
2025-05-25,0.0,0.011528006509906819,109004.19,ALT,BTC,BTC,0.011528006509906819,1590.258955752177,104704.2675,91071.0385,93620.82813333333,0.25423117031263787,0.020370170733416345,True,False,True
2025-05-26,0.0,0.003950306864350717,109434.79,ALT,BTC,BTC,0.003950306864350717,1596.54096662118,105334.30600000001,91189.68980000001,93721.7332,0.25452560361729604,0.0200877469077936,True,False,True
2025-05-27,0.0,-0.004538044985511469,108938.17,ALT,BTC,BTC,-0.004538044985511469,1589.295791893441,105929.68950000001,91317.89030000001,93812.65433333334,0.290363873563537,0.020208741920142607,True,False,True
2025-05-28,0.0,-0.010615103962183348,107781.78,ALT,BTC,BTC,-0.010615103962183348,1572.4252518358317,106155.69850000001,91437.9081,93906.2782,0.3040978098342695,0.01545227393974898,True,False,True
2025-05-29,0.0,-0.02033766746104948,105589.75,ALT,BASE,ALT,0.0,1572.4252518358317,106286.5865,91537.0882,93991.5962,0.281584692509369,0.01619449325509152,False,False,False
2025-05-30,0.0,-0.015193425498213675,103985.48,ALT,BASE,ALT,0.0,1572.4252518358317,106245.384,91610.4993,94060.99273333333,0.259666473692735,0.016116337455735038,False,False,False
2025-05-31,0.0,0.005831583409529939,104591.88,ALT,BASE,ALT,0.0,1572.4252518358317,106269.07800000001,91673.3681,94127.66,0.22820477712458942,0.0160997690638936,False,False,False
2025-06-01,0.0,0.0100490592577549,105642.93,ALT,BASE,ALT,0.0,1572.4252518358317,106411.65849999999,91767.9776,94185.38093333333,0.28026756898546945,0.01593805257597887,False,False,False
