model,paper_file,error,rows,start_date,end_date,lag1_total_return_pct,lag1_cagr_pct,lag1_max_drawdown_pct,lag1_sharpe,lag1_sortino,lag1_cash_days_pct,lag1_btc_days_pct,lag1_base_days_pct,lag1_since2021_cagr_pct,lag1_since2023_cagr_pct,lag1_since2025_cagr_pct,lag_penalty_cagr_pct,lag_penalty_since2023_cagr_pct,lag_penalty_since2025_cagr_pct,max_abs_strategy_return_pct,max_abs_base_return_pct,max_abs_btc_return_pct,missing_strategy_return,missing_base_return,missing_btc_return,switch_days,avg_same_day_return_on_switch_pct,avg_next_day_return_after_switch_pct,same_day_cagr_pct,same_day_max_drawdown_pct,same_day_since2021_cagr_pct,same_day_since2023_cagr_pct,same_day_since2025_cagr_pct,same_day_cash_days_pct,same_day_btc_days_pct,same_day_base_days_pct,same_day_sharpe,same_day_sortino,same_day_total_return_pct,same_day_trade_count,median_same_day_return_on_switch_pct,median_next_day_return_after_switch_pct,delta_vs_phase42_core_same_day_cagr_pct,delta_vs_phase42_core_lag1_cagr_pct,delta_vs_phase42_core_same_day_since2023_cagr_pct,delta_vs_phase42_core_lag1_since2023_cagr_pct,delta_vs_phase42_core_same_day_since2025_cagr_pct,delta_vs_phase42_core_lag1_since2025_cagr_pct,delta_vs_phase61_same_day_cagr_pct,delta_vs_phase61_lag1_cagr_pct,delta_vs_phase61_same_day_since2023_cagr_pct,delta_vs_phase61_lag1_since2023_cagr_pct,delta_vs_phase61_same_day_since2025_cagr_pct,delta_vs_phase61_lag1_since2025_cagr_pct
phase61_restore_trx_sol_base,C:\Users\benda\Desktop\market_regime_v1\outputs\phase62_btc_overlay\phase61_restore_trx_sol_base_paper.csv,,3135,2017-08-17,2026-03-17,2986.7873343700394,49.12079896911996,-34.981185594150055,1.1329831712965392,1.1216833036739635,0.03189792663476874,0.0,99.96810207336523,42.63793078983784,57.00925856505241,79.18394866619207,3.126388037344441e-13,5.115907697472721e-13,2.984279490192421e-13,73.0752113929684,73.0752113929684,39.50484717412017,0,0,0,1,0.0,0.0,49.12079896911965,-34.98118559415004,42.63793078983751,57.0092585650519,79.18394866619177,0.0,0.0,100.0,1.1329831712965386,1.1216833036739635,2986.787334369985,0,0.0,0.0,,,,,,,0.0,3.126388037344441e-13,0.0,5.115907697472721e-13,0.0,2.984279490192421e-13
phase62_btcov_f20_s100_r20_m12_rm200_rb+00_v30_060_cd0,C:\Users\benda\Desktop\market_regime_v1\outputs\phase62_btc_overlay\phase62_btcov_f20_s100_r20_m12_rm200_rb+00_v30_060_cd0_paper.csv,,3135,2017-08-17,2026-03-17,5003.209793082364,58.11607168581714,-36.5781639983812,1.223670316211934,1.2518753720431197,46.60287081339713,14.800637958532695,38.59649122807017,40.71027853915192,62.40940773135782,83.00794264272665,2.8587717764232607,9.808145979646078,-2.5718114227183264,73.0752113929684,73.0752113929684,39.50484717412017,0,0,0,178,0.039050653995386285,0.5602795546819296,55.25729990939388,-49.19773550181436,31.406806672289143,52.60126175171174,85.57975406544497,46.60287081339713,14.800637958532697,38.59649122807017,1.190561769369192,1.244424178279916,4263.45556111291,177,0.0,0.0,,,,,,,6.136500940274232,8.995272716697492,-4.407996813340162,5.400149166305916,6.395805399253206,3.8239939765348794
phase62_btcov_f20_s100_r20_m12_rm150_rb-03_v20_045_cd0,C:\Users\benda\Desktop\market_regime_v1\outputs\phase62_btc_overlay\phase62_btcov_f20_s100_r20_m12_rm150_rb-03_v20_045_cd0_paper.csv,,3135,2017-08-17,2026-03-17,5724.600502179143,60.57065356591125,-34.09382725608127,1.2883150878004372,1.3560864620081656,49.154704944178626,13.014354066985645,37.83094098883573,41.83346833613943,62.40940773135782,83.00794264272665,7.496169953669465,9.808145979646078,-2.5718114227181132,73.0752113929684,73.0752113929684,39.50484717412017,0,0,0,193,-0.011163765333825461,0.4883311948396165,53.074483612241785,-38.633982227794775,34.21039090402957,52.60126175171174,85.57975406544476,49.15470494417863,13.014354066985645,37.83094098883573,1.1836751852415224,1.2363775264067882,3764.121317544653,192,0.0,0.0,,,,,,,3.9536846431221377,11.449854596791603,-4.407996813340162,5.400149166305916,6.395805399252993,3.8239939765348794
