date,base_return,btc_return,btc_close,base_selected_symbol,signal_regime,signal_position,executed_regime,executed_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_led
2017-10-08,0.0,0.04906172281257071,4640.0,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4109.061,,,0.14993519223000673,0.05842235570305076,False,True,False
2017-10-09,0.0,0.03167025862068962,4786.95,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4152.9065,,,0.22427136295280858,0.05859200896577608,False,True,False
2017-10-10,0.0,-0.0008126259935865576,4783.06,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4197.0595,,,0.2264256410256411,0.058229589647488575,False,True,False
2017-10-11,0.0,0.008022061190952945,4821.43,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4257.6314999999995,,,0.33557987695256797,0.058185933959981354,False,True,False
2017-10-12,0.0,0.1262218885268478,5430.0,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4349.338,,,0.5100657142777687,0.06192558867288814,False,True,False
2017-10-13,0.0,0.04051197053406996,5649.98,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4442.837,,,0.49470370370370365,0.060994246157431965,False,True,False
2017-10-14,0.0,0.038939960849418975,5869.99,ALT,CASH,CASH,CASH,CASH,0.0,1.0,4553.335499999999,,,0.6038136403626209,0.047688790701007254,False,True,False
2017-10-15,0.0,-0.027257286639329914,5709.99,ALT,BASE,ALT,CASH,CASH,0.0,1.0,4642.7975,,,0.45635146336797794,0.040920616414229775,False,False,False
2017-10-16,0.0,0.008761836710747373,5760.02,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4736.6810000000005,,,0.4836426391232116,0.04088576283441798,False,False,False
2017-10-17,0.0,-0.028649206079145673,5595.0,ALT,BASE,ALT,BASE,ALT,0.0,1.0,4806.781000000001,,,0.33436680181254474,0.04151261162468037,False,False,False
