date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,base_strength_lb,baseline_is_weak,DOGE_close,DOGE_return,DOGE_fast_ma,DOGE_slow_ma,DOGE_risk_ma,DOGE_ret_lb,DOGE_vol,DOGE_trend_ok,DOGE_risk_off,DOGE_signal_raw,DOGE_signal,DOGE_score,combo_signal_asset,combo_execute_asset,combo_execute,combo_candidate_return
2021-02-15,0.0,0.0,-0.0137241731252081,19.234748490136926,CASH,CASH,0.0,True,0.0565,-0.09857159495391554,0.05198729,0.014660529,0.010649872666666668,5.1164396908220935,0.718841368775963,True,True,False,False,-999.0,,,False,0.0
2021-02-16,0.0,0.0,0.0255128769742292,19.234748490136926,CASH,CASH,0.0,True,0.053476,-0.053522123893805285,0.05429047,0.015168219,0.010987778666666665,4.877323134074099,0.7191699419277655,False,True,False,False,-999.0,,,False,0.0
2021-02-17,0.0,0.0,0.0607785531038427,19.234748490136926,CASH,CASH,0.0,True,0.0495187,-0.07400142119829467,0.05494143,0.015636686,0.011299417333333334,4.395251792290428,0.7198614170779466,False,True,False,False,-999.0,,,False,0.0
2021-02-18,0.0,0.0,-0.0108809124225749,19.234748490136926,CASH,CASH,0.0,True,0.0587991,0.1874120281832925,0.05558609,0.016197067,0.011674096666666666,5.502311231034636,0.7192674323849583,True,True,False,False,-999.0,,,False,0.0
2021-02-19,0.0,0.0,0.0844457893491308,19.234748490136926,CASH,CASH,0.0,True,0.055033,-0.0640503000896272,0.056924739999999995,0.016719816999999998,0.012023362,5.081868113651685,0.7198181897024435,False,True,False,False,-999.0,,,False,0.0
2021-02-20,0.0,0.0,-0.001159267341609,19.234748490136926,CASH,CASH,0.0,True,0.0541708,-0.015666963458288663,0.057783280000000006,0.017233737,0.012367537999999999,5.640124538801927,0.7190152968059449,False,True,False,False,-999.0,,,False,0.0
2021-02-21,0.0,0.0,0.0280685279092367,19.234748490136926,CASH,CASH,0.0,True,0.0560183,0.034105089826991675,0.058843330000000006,0.017765806000000002,0.012723462,5.5845783132530125,0.7190618495998663,False,True,False,False,-999.0,,,False,0.0
2021-02-22,0.0,0.0,-0.0578467639935988,19.234748490136926,CASH,CASH,0.0,True,0.0535557,-0.043960634292722234,0.05995367,0.018273674,0.01306249,5.243451194348268,0.7194743688156661,False,True,False,False,-999.0,,,False,0.0
2021-02-23,0.0,0.0,-0.0960786441715828,19.234748490136926,CASH,CASH,0.0,True,0.0476562,-0.11015634190198231,0.060473495,0.018722518,0.013362216666666666,4.469237390256499,0.7206217867650103,False,True,False,False,-999.0,,,False,0.0
2021-02-24,0.0,0.0,0.0160602155815998,19.234748490136926,CASH,CASH,0.0,True,0.0567911,0.19168334865138204,0.060667645000000006,0.019261529,0.013722854666666668,5.800596342909148,0.7197973998871066,False,True,False,False,-999.0,,,False,0.0
2021-02-25,0.0,0.0,-0.0523886690205771,19.234748490136926,CASH,CASH,0.0,True,0.0499138,-0.12109820024616524,0.06082736999999999,0.019731269,0.014037943999999998,5.052211659714812,0.7209048895672364,False,True,False,False,-999.0,,,False,0.0
2021-02-26,0.0,0.0,-0.0169279128719989,19.234748490136926,CASH,CASH,0.0,True,0.0504768,0.01127944576449802,0.06046841500000001,0.020206952,0.014356638000000001,5.809778209486806,0.719871599545931,False,True,False,False,-999.0,,,False,0.0
2021-02-27,0.0,0.0,-0.0036830494370082,19.234748490136926,CASH,CASH,0.0,True,0.0500725,-0.008009620261189343,0.059075805,0.020678609,0.014672888,0.3718681077822985,0.16877618965858843,False,True,False,False,-999.0,,,False,0.0
2021-02-28,0.0,0.0,-0.0210549808345603,19.234748490136926,CASH,CASH,0.0,True,0.0481582,-0.03823056567976435,0.05754871500000001,0.021130320999999997,0.014976445333333336,0.04906341014989346,0.16341031535761755,False,True,False,False,-999.0,,,False,0.0
2021-03-01,0.0,0.0,0.0986220208145842,19.234748490136926,CASH,CASH,0.0,True,0.0505933,0.050564597514026755,0.056577775,0.021601122,0.015296465999999998,0.7902795470629866,0.1457164290339531,False,True,False,False,-999.0,,,False,0.0
2021-03-02,0.0,0.0,-0.0231185453131594,19.234748490136926,CASH,CASH,0.0,True,0.050364,-0.004532220669535292,0.055468340000000005,0.022071347,0.015614922666666666,0.3611891891891892,0.13616960400355407,False,True,False,False,-999.0,,,False,0.0
2021-03-03,0.0,0.0,0.0394032697744559,19.234748490136926,CASH,CASH,0.0,True,0.0504146,0.0010046858867445163,0.05450991999999999,0.022538647999999998,0.015933466666666667,0.44797557536052457,0.13545548702516147,False,True,False,False,-999.0,,,False,0.0
2021-03-04,0.0,0.0,-0.0392314739985824,19.234748490136926,CASH,CASH,0.0,True,0.0499865,-0.00849158775434089,0.05352087,0.022995921,0.016249255333333334,0.5945216578572137,0.13373865924390713,False,True,False,False,-999.0,,,False,0.0
2021-03-05,0.0,0.0,0.0078062450373743,19.234748490136926,CASH,CASH,0.0,True,0.0495285,-0.009162473867944332,0.05268526999999999,0.023454125000000003,0.016562132,0.32927801351057595,0.1302714164297094,False,True,False,False,-999.0,,,False,0.0
2021-03-06,0.0,0.0,0.0026766240609816,19.234748490136926,CASH,CASH,0.0,True,0.0509588,0.02887832258194778,0.052099295000000004,0.023931221000000003,0.016884594000000003,-0.036843129879923886,0.10672823990652283,False,True,False,False,-999.0,,,False,0.0
2021-03-07,0.0,0.0,0.0427466439726527,19.234748490136926,CASH,CASH,0.0,True,0.0519871,0.020179046602353257,0.05187365000000001,0.02441834,0.017213776,0.11275425787629523,0.10436344911024255,False,True,False,False,-999.0,,,False,0.0
2021-03-08,0.0,0.0,0.0275332904991489,19.234748490136926,CASH,CASH,0.0,True,0.0629738,0.21133511967391905,0.05234854,0.025014132999999997,0.01761589733333333,0.0922351398555914,0.10279176012831139,False,True,False,False,-999.0,,,False,0.0
2021-03-09,0.0,0.0,0.0479106798125905,19.234748490136926,CASH,CASH,0.0,True,0.0579117,-0.08038422328015771,0.052768190000000006,0.025558885,0.017984228,-0.2568248578435335,0.08171398837103712,False,True,False,False,-999.0,,,False,0.0
2021-03-10,0.0,0.0,0.0176204575062175,19.234748490136926,CASH,CASH,0.0,True,0.0558692,-0.03526921157555385,0.052621695,0.026081967,0.018338888666666667,-0.2900991105463787,0.0818104809395808,False,True,False,False,-999.0,,,False,0.0
2021-03-11,0.0344049292061336,0.0,0.0344049292061336,19.896518650237873,BTC,BTC,0.0,True,0.0559286,0.0010631976115642594,0.052666475000000004,0.026608042000000002,0.018693966,-0.2011580855309295,0.0795848471505022,False,True,False,False,-999.0,,,False,0.0
2021-03-12,-0.0095449167052659,0.0,-0.0095449167052659,19.70660803699658,BTC,BTC,0.0,True,0.0552731,-0.011720300526027905,0.05272159,0.027127149000000003,0.019044863333333335,-0.238166188163914,0.07923120624444137,False,True,False,False,-999.0,,,False,0.0
2021-03-13,0.0693210550119778,0.0,0.0693210550119778,21.072690896828707,BTC,BTC,0.0,True,0.0627892,0.13598115539023503,0.053060134999999994,0.027720751,0.019445864666666667,-0.09763591681876327,0.08291471184012476,False,True,False,False,-999.0,,,False,0.0
2021-03-14,-0.0362827000350883,0.0,-0.0362827000350883,20.308116774086937,BTC,BTC,0.0,True,0.058221,-0.07275455014556642,0.053293400000000005,0.028270130999999997,0.019816702666666665,-0.16549969541692044,0.08392792590431952,False,True,False,False,-999.0,,,False,0.0
2021-03-15,-0.0570324976245716,0.0,-0.0570324976245716,19.1498941524093,BTC,BTC,0.0,True,0.0569691,-0.021502550626062766,0.05375904499999999,0.028805905000000003,0.020179136666666667,-0.13996573093500186,0.08353666388864867,False,True,False,False,-999.0,,,False,0.0
2021-03-16,0.0232990799421637,0.0,0.0232990799421637,19.596069067150257,BTC,BTC,0.0,True,0.0586507,0.02951775611691243,0.053852025000000005,0.029358555,0.020552918666666666,-0.06425828396749766,0.0831433711115685,False,True,False,False,-999.0,,,False,0.0
2021-03-17,0.0353636814980471,0.0,0.0353636814980471,20.28905821225469,BTC,BTC,0.0,True,0.057892,-0.012935906988322365,0.054250935,0.029904115,0.020921616,0.02463716814159289,0.08111902933324021,False,True,False,False,-999.0,,,False,0.0
2021-03-18,-0.0214691264079879,0.0985187652467629,-0.0214691264079879,19.85346985679677,BTC,BTC,0.09851876524676295,False,0.0573485,-0.009388171077178264,0.05459452,0.030445877,0.02128665866666667,0.07241566310120406,0.08046150718321952,False,True,False,False,-999.0,,,False,0.0
2021-03-19,0.0066238020432916,-0.0015000000000001,0.0066238020432916,19.98497531100065,BTC,BTC,0.09687098709889264,False,0.0582472,0.015670854512323862,0.05500325500000001,0.030996787,0.02165767733333333,0.17626674367461193,0.0791109671221288,True,True,False,False,-999.0,,,False,0.0
2021-03-20,0.0012453901007425,0.0,0.0012453901007425,20.009864401416554,BTC,BTC,0.09687098709889264,False,0.0588186,0.009809913609581278,0.055536275,0.03155393,0.022032314666666664,0.00033163772914890366,0.07179926885505376,False,True,False,False,-999.0,,,False,0.0
2021-03-21,0.0,0.0,-0.0129206633543468,20.009864401416554,BASE,0.0,0.09687098709889264,False,0.0574781,-0.022790409836344283,0.055880515,0.032097979,0.022397861999999998,0.044429705812875975,0.07090166454138808,False,True,False,False,-999.0,,,False,0.0
2021-03-22,0.0,0.0,-0.0569872903195658,20.009864401416554,BASE,0.0,0.09687098709889264,False,0.054888,-0.04506238028048937,0.05610671500000001,0.03261525,0.022746166666666665,0.013239605100903162,0.07136599183381456,False,True,False,False,-999.0,,,False,0.0
2021-03-23,-0.0389900006238395,-0.0389900006238395,0.004763766970365,19.229679775922378,BASE,0.0,0.05410398662763538,False,0.0533532,-0.027962396152164337,0.056253645,0.033116182,0.023084278,-0.04757552442683899,0.07132969557387595,False,True,False,False,-999.0,,,False,0.0
2021-03-24,-0.0014999999999999,-0.0014999999999999,-0.0374900006238395,19.200835256258497,BASE,0.0103198956464767,0.05252283064769392,False,0.0514996,-0.034742058583177804,0.056329300000000006,0.033598918000000005,0.023409923333333332,-0.03839180516733043,0.07115591518698895,False,True,False,False,-999.0,,,False,0.0
2021-03-25,0.0712536555114478,0.0712536555114478,-0.0193078303330647,20.56896495714,BASE,0.0,0.12751892984059854,False,0.051266,-0.0045359575608354685,0.056416175,0.0340795,0.02373393,0.0757467024227696,0.06811227306980516,False,True,False,False,-999.0,,,False,0.0
2021-03-26,0.0143851251753956,0.0143851251753956,0.0727536555114478,20.864852092776786,BASE,0.0965661708271918,0.14373843078398374,False,0.053931,0.051983770920298156,0.05656478499999999,0.034584627,0.024075668666666664,-0.050361764431398504,0.059379187673619147,False,True,False,False,-999.0,,,False,0.0
2021-03-27,-0.00070784708783,-0.00070784708783,0.0143851251753956,20.85008296798491,BASE,0.0405220984693996,0.14292883886651397,False,0.054436,0.009363816728783059,0.05668723,0.035091767,0.024421374666666665,0.09060019473572423,0.05496773287387365,False,True,False,False,-999.0,,,False,0.0
2021-03-28,0.0333079766924482,0.0333079766924482,-0.00070784708783,21.544557045518165,BASE,0.0117974305273854,0.18099748599260668,False,0.0536656,-0.014152399147622896,0.05622182,0.035589748000000004,0.02476199,0.06317357677190305,0.05504968517973018,False,True,False,False,-999.0,,,False,0.0
2021-03-29,0.0192780591535037,0.0192780591535037,0.0333079766924482,21.9598942906777,BASE,0.0435913896420725,0.20376482538771135,False,0.054124,0.008541784681434628,0.056032435000000005,0.036091697,0.025105594666666668,0.08091267661890256,0.05501492474544906,False,True,False,False,-999.0,,,False,0.0
2021-03-30,-0.0001024740678476,-0.0001024740678476,0.0192780591535037,21.95764397098023,BASE,0.1114782709616328,0.20364147070932193,False,0.0540003,-0.0022854925726110142,0.05593899,0.036585319000000005,0.025448486,0.12131059715687065,0.05447066912241928,False,True,False,False,-999.0,,,False,0.0
2021-03-31,-0.000342352940175,-0.000342352940175,-0.0001024740678476,21.950126707007446,BASE,0.4090142655198028,0.20322940051290805,False,0.0537699,-0.004266642963094647,0.055831055,0.037075234,0.025789788666666667,0.06278696981616139,0.05383427640537029,False,True,False,False,-999.0,,,False,0.0
2021-04-01,0.0039095415497567,0.0039095415497567,-0.000342352940175,22.035941639390916,BASE,0.156212086750355,0.20793347584810218,False,0.062151,0.15586973381018,0.05617495,0.037651585,0.026187354,0.23403621634500826,0.06035364408168556,True,True,False,False,-999.0,,,False,0.0
2021-04-02,-0.0321979589146805,-0.0321979589146805,0.0039095415497567,21.32642929583951,BASE,0.0802549867904784,0.16904048342107791,False,0.0575849,-0.07346784444337173,0.05591473500000001,0.038189985,0.02655449266666667,0.1422266565637733,0.06212575146518818,True,True,False,False,-999.0,,,False,0.0
2021-04-03,0.02015829785981,0.02015829785981,-0.0321979589146804,21.756333809871222,BASE,0.1308764684467428,0.1926063496960564,False,0.0555113,-0.03600943997471562,0.05577925,0.038699367000000005,0.026907594666666666,0.11052584197733384,0.06253832005723631,False,True,False,False,-999.0,,,False,0.0
2021-04-04,0.0159441228919756,0.0159441228919756,0.0201582978598098,22.103219469814654,BASE,0.2379507428579264,0.21162141189736072,False,0.0573943,0.03392102148571552,0.05580050999999999,0.039227761,0.02727265866666667,0.15881361236459823,0.06268361491333146,True,True,False,False,-999.0,,,False,0.0
2021-04-05,-0.0007080545511487,-0.0007080545511487,0.0159441228919756,22.087569184674013,BASE,0.4263235936434573,0.21076351784239744,False,0.0599992,0.045386040077150414,0.055867935,0.039782622000000004,0.027654273333333337,0.17740606136722215,0.06294723729369084,True,True,False,False,-999.0,,,False,0.0
2021-04-06,-0.0704191344610623,-0.0704191344610623,-0.019259938992041,20.53218168034044,BASE,0.1951115311409461,0.12550259887890491,False,0.0644047,0.07342597901305337,0.056193570000000005,0.040381199,0.028065838000000003,0.2388592554691451,0.06402642991722819,True,True,False,False,-999.0,,,False,0.0
2021-04-07,0.059583288769373,0.059583288769373,-0.0351381202131705,21.755556590465396,BASE,0.0352810142478915,0.19256374523858644,False,0.0587769,-0.0873818215130262,0.05626499,0.040922953,0.028439637333333333,-0.0666451762478999,0.05428617114468531,False,True,False,False,-999.0,,,False,0.0
2021-04-08,-0.0065322092229604,-0.0065322092229604,0.0379613768230555,21.613444743054522,BASE,0.0939746409241013,0.18477366934297068,False,0.0617838,0.051157852829938344,0.05644182,0.041495779,0.028833715999999995,0.06686213666668395,0.05298334826352098,False,True,False,False,-999.0,,,False,0.0
2021-04-09,0.032232312627306,0.032232312627306,0.0011195381620978,22.31009605096566,BASE,0.0908133065497643,0.2229616646458339,False,0.0615878,-0.0031723526231796084,0.05658028,0.042065406,0.029225894666666665,0.10235693369513066,0.05251132839844018,False,True,False,False,-999.0,,,False,0.0
2021-04-10,0.0083759473913636,0.0083759473913636,0.0279759019815784,22.49696424178482,BASE,0.317341521684193,0.23320512721056175,False,0.0637167,0.034566910979122456,0.05689221,0.042655864,0.029632286,0.13925075900344375,0.05278012767394352,True,True,False,False,-999.0,,,False,0.0
2021-04-11,-0.0063541201844414,-0.0063541201844414,0.0039033527842884,22.35401582720744,BASE,0.1581941982690362,0.22536919362019647,False,0.07433,0.16657014566039985,0.057864309999999995,0.043342364,0.030109294,0.3447771158122124,0.06002433588970672,True,True,False,False,-999.0,,,False,0.0
2021-04-12,0.0755488401031019,0.0755488401031019,-0.0023737371969768,24.042835794599345,BASE,0.1409409215971837,0.31794441489627556,False,0.0707343,-0.048374815014126105,0.058733365,0.043944443,0.03056211333333333,0.12653609219419892,0.056302072100087294,True,True,False,False,-999.0,,,False,0.0
2021-04-13,0.0580247826408431,0.0580247826408431,0.0620614767791514,25.437916115650452,BASE,0.2590512054193674,0.3944178531033451,False,0.094402,0.33460004552246936,0.060878484999999996,0.044790254,0.03117300066666667,0.6214424348602736,0.07994779453367498,True,True,False,False,-999.0,,,False,0.0
2021-04-14,0.0334785825865329,0.0334785825865329,-0.0096810066850177,26.289541491157554,BASE,0.2283134305326066,0.4411009863586013,False,0.1214329,0.28633821317344976,0.06438682999999999,0.045906970000000005,0.03196407466666666,1.1315572828076972,0.0928029388698141,True,True,False,False,-999.0,,,False,0.0
2021-04-15,-0.0363438926986044,-0.0363438926986044,0.0031837912385941,25.334077216107417,BASE,0.4682552967822377,0.38872576674253123,False,0.1823599,0.5017338793687707,0.070808275,0.047630869,0.03316054066666666,2.1092535979962728,0.12571060784830537,True,True,False,False,-999.0,,,False,0.0
2021-04-16,-0.0433695055455346,-0.0433695055455346,-0.02889772922664,24.235350813792444,BASE,1.0403118703077172,0.3284974169005641,False,0.3654434,1.0039679776091126,0.086358645,0.051181103000000006,0.03557723133333333,5.312502591031576,0.21258131207193878,True,True,False,False,-999.0,,,False,0.0
2021-04-17,-0.0353641698308595,-0.0353641698308595,-0.0216539387101613,23.378287751703027,BASE,0.0559843475707952,0.16658563255545777,False,0.2822532,-0.22764181813107032,0.097788025,0.053906195999999997,0.03743952933333333,3.9217189638787415,0.21911514365801057,True,True,False,False,-999.0,,,False,0.0
2021-04-18,-0.0122051630979229,-0.0122051630979229,-0.0642703659893751,23.09295193674332,BASE,0.1773526397578613,0.15407838221574854,False,0.3223299,0.14198846992700176,0.11119832,0.057032095,0.039569016666666665,4.533826518699612,0.219211632514294,True,True,False,False,-999.0,,,False,0.0
2021-04-19,0.0142336024894513,0.0142336024894513,-0.0092051630979229,23.42164783491893,BASE,0.2777905472028416,0.17050507514987667,False,0.408903,0.2685853841049186,0.12894345499999998,0.061019336,0.04227512333333333,5.951933572033337,0.22151999484995366,True,True,False,False,-999.0,,,False,0.0
2021-04-20,-0.0467411608329642,-0.0467411608329642,0.0142336024894513,22.326892826493935,BASE,0.1491117155279293,0.11579430917649547,False,0.3173205,-0.2239712107761499,0.14212098499999998,0.064094341,0.044367171999999996,4.520720065555404,0.22762856214510707,True,True,False,False,-999.0,,,False,0.0
2021-04-21,-0.0389805239606205,-0.0389805239606205,-0.0467411608329642,21.456578845704584,BASE,0.0583418698367108,0.07230006237251718,False,0.3058251,-0.036226465040865574,0.15430469,0.067064266,0.04638372933333333,4.571802579798864,0.2274750215550124,True,True,False,False,-999.0,,,False,0.0
2021-04-22,-0.0109462080023277,-0.0109462080023277,-0.0389805239606206,21.22171067064116,BASE,0.0563241639188738,0.10359147515358025,False,0.2606615,-0.14767787209094352,0.16445852,0.069590074,0.04809690933333333,3.885583245241147,0.23033321653689479,True,True,False,False,-999.0,,,False,0.0
2021-04-23,-0.0015000000000002,-0.0015000000000002,-0.0109462080023277,21.18987810463519,BASE,0.053093610499868,0.10359147515358003,False,0.2498155,-0.04160952039330701,0.17417373,0.072001491,0.04973395133333334,3.850824084070556,0.23044469674823956,True,True,False,False,-999.0,,,False,0.0
2021-04-24,0.0,0.0,-0.0210718249377899,21.18987810463519,BASE,0.0,0.030186893156218364,False,0.27,0.08079762864994366,0.184804015,0.074607584,0.05150923066666666,4.266648460968283,0.22998507957056574,True,True,False,False,-999.0,,,False,0.0
2021-04-25,0.0,0.0,-0.0196026441900389,21.18987810463519,BASE,0.0,0.01557768108842339,True,0.25159,-0.06818518518518535,0.19438355499999999,0.077029959,0.053164836,3.6650349520683836,0.23142357142401132,True,True,False,False,-999.0,,,False,0.0
2021-04-26,0.0,0.0,0.1005694892897983,21.18987810463519,BASE,0.0,0.016297064005549755,True,0.27161,0.07957390993282742,0.20474381999999997,0.079653685,0.05495373466666667,3.989528988169594,0.23112558131110822,True,True,False,False,-999.0,,,False,0.0
2021-04-27,0.0,0.0,0.0187139627331816,21.18987810463519,BASE,0.0,-0.016462577537965983,True,0.27232,0.002614042192849997,0.21542097500000001,0.082285898,0.056746571333333336,4.074386571658567,0.23092930575733245,True,True,False,False,-999.0,,,False,0.0
2021-04-28,0.0,0.0,-0.0030129806294884,21.18987810463519,BASE,0.0,-0.035064658137694105,True,0.32311,0.18650851938895419,0.228487285,0.08542521600000001,0.05887772799999999,4.969810065774888,0.23141465292006067,True,True,False,False,-999.0,,,False,0.0
2021-04-29,0.0,0.0,-0.0235425522488149,21.18987810463519,BASE,0.0,-0.03496576715424227,True,0.30479,-0.05669895701154404,0.24064739499999996,0.088382688,0.060885921333333336,4.644227902437579,0.23227648522966265,True,True,False,False,-999.0,,,False,0.0
2021-04-30,0.0,0.0,0.0772900756231911,21.18987810463519,BASE,0.0,-0.03463527170116765,True,0.33746,0.10718855605498856,0.25433456,0.091666801,0.063113514,5.2760020011195845,0.23179357456003252,True,True,False,False,-999.0,,,False,0.0
2021-05-01,0.0,0.0,0.0018390041160067,21.18987810463519,BASE,0.0,-0.038394707546481,True,0.39087,0.15827060985005637,0.27016156,0.09549392000000001,0.065696898,5.289037988125694,0.23181896740920435,True,True,False,False,-999.0,,,False,0.0
2021-05-02,0.0,0.0,-0.0211445013241264,21.18987810463519,BASE,0.0,-0.006402909240459165,True,0.37397,-0.043236881827717566,0.285323345,0.099148545,0.06816717133333333,5.494237204544942,0.23119906975740828,True,True,False,False,-999.0,,,False,0.0
2021-05-03,0.0,0.0,0.0104488989665809,21.18987810463519,BASE,0.0,-0.0260363584318154,True,0.44142,0.18036206112789777,0.302674245,0.10347696599999999,0.07108808466666668,6.9518944791420845,0.23069949963727499,True,True,False,False,-999.0,,,False,0.0
2021-05-04,0.0,0.0,-0.0694319110279119,21.18987810463519,BASE,0.0,-0.041321643954482457,True,0.53854,0.220017217162793,0.3235296,0.108775231,0.07465574,8.383161742542377,0.23156070097937326,True,True,False,False,-999.0,,,False,0.0
2021-05-05,0.0,0.0,0.0796259248823449,21.18987810463519,BASE,0.0,-0.040642366415843956,True,0.654,0.21439447394808187,0.347111605,0.115231722,0.07899316866666667,9.900145335271137,0.2322673719000708,True,True,False,False,-999.0,,,False,0.0
2021-05-06,0.0,0.0,-0.0181493837239326,21.18987810463519,BASE,0.0,0.032032466619194455,False,0.58106,-0.11152905198776764,0.357892435,0.12095985,0.08284466200000001,8.022012368662537,0.2354201704819303,True,True,False,False,-999.0,,,False,0.0
2021-05-07,0.0,0.0,0.0163328585756417,21.18987810463519,BASE,0.0,-0.026001563484618684,True,0.68982,0.18717516263380718,0.378270775,0.127783926,0.08742231333333333,10.736243320079828,0.23338482074436787,True,True,False,False,-999.0,,,False,0.0
2021-05-08,0.0,0.0,0.0269965410300141,21.18987810463519,BASE,0.0,-0.0195973683720847,True,0.63708,-0.07645472732017045,0.39400828000000004,0.133789731,0.09164847200000001,9.31144086313888,0.2355098968431296,True,True,False,False,-999.0,,,False,0.0
2021-05-09,0.0,0.0,-0.0105536589364455,21.18987810463519,BASE,0.0,-0.05021125609551036,True,0.57063,-0.10430401205500095,0.40209463,0.139036972,0.09543197666666667,8.2653090384784,0.23770970852233841,True,True,False,False,-999.0,,,False,0.0
2021-05-10,0.0,0.0,-0.0416322978858134,21.18987810463519,BASE,0.0,-0.058100556284030325,True,0.45074,-0.21010111631004325,0.408765605,0.143261772,0.098416422,6.074126563365648,0.24389635138872737,True,True,False,False,-999.0,,,False,0.0
2021-05-11,-0.1257050029274735,-0.1257050029274735,0.0152980840308913,18.526204415459215,BASE,0.0,-0.17123596231373017,True,0.49326,0.0943337622576208,0.41813735,0.147824372,0.10168374933333332,5.636082335530742,0.24349288775626365,True,True,False,False,-999.0,,,False,0.0
2021-05-12,-0.0014999999999997,-0.0014999999999997,-0.1242050029274738,18.49841510883603,BASE,0.1055916839638922,-0.23060593738317425,True,0.3916,-0.20609820378704935,0.424684275,0.151392199,0.10427268266666667,4.53621086233977,0.24804978128507893,False,True,False,False,-999.0,,,False,0.0
2021-05-13,0.0,0.0,0.000798890700469,18.49841510883603,CASH,CASH,-0.27280147380252395,True,0.48945,0.24987231869254334,0.43666599999999994,0.15597321,0.10751417600000002,4.184741848689646,0.24564146955241528,True,True,False,False,-999.0,,,False,0.0
2021-05-14,0.0,0.0,0.0034321858421528,18.49841510883603,BASE,0.0,-0.29635839730951774,True,0.55971,0.143548881397487,0.45115150000000004,0.161197713,0.11122419066666665,3.6092121657310337,0.24297259058618356,True,True,False,False,-999.0,,,False,0.0
2021-05-15,0.0,0.0,-0.0617650569957334,18.49841510883603,BASE,0.0,-0.2698208444286757,True,0.50855,-0.09140447731861157,0.4639995,0.165754132,0.11459173533333332,1.7887161596381658,0.2313447630811458,True,True,False,False,-999.0,,,False,0.0
2021-05-16,0.0,0.0,-0.0070887255070729,18.49841510883603,BASE,0.0,-0.23671766705730923,True,0.5137,0.010126831186707541,0.47610399999999997,0.170423939,0.11799158866666666,0.40568963620631826,0.15008391429319962,True,True,False,False,-999.0,,,False,0.0
2021-05-17,0.0,0.0,-0.062316746174472,18.49841510883603,BASE,0.0,-0.20873524591258874,True,0.4875,-0.05100253065991833,0.48686300000000005,0.17472238,0.12121580533333334,0.7271726237293326,0.143467259214502,True,True,False,False,-999.0,,,False,0.0
2021-05-18,0.0,0.0,-0.0158082449278837,18.49841510883603,CASH,CASH,-0.19895840256770692,True,0.47574,-0.024123076923076914,0.49449449999999995,0.178700533,0.12436121133333332,0.47594126390384517,0.14218251095611878,False,True,False,False,-999.0,,,False,0.0
2021-05-19,0.0,0.0,-0.1437507963868193,18.49841510883603,CASH,CASH,-0.210200100385035,True,0.32945,-0.30749989490057594,0.4957275,0.18120803300000002,0.126526624,-0.1943076964463455,0.14655603827731442,False,True,False,False,-999.0,,,False,0.0
2021-05-20,0.0,0.0,0.104566382911571,18.49841510883603,CASH,CASH,-0.17147382519411236,True,0.39758,0.20679921080588848,0.4987335,0.18448371199999997,0.12914530133333335,0.2529288211760665,0.14462419238003477,False,True,False,False,-999.0,,,False,0.0
2021-05-21,0.0,0.0,-0.0808019120262621,18.49841510883603,CASH,CASH,-0.13786744653660155,True,0.35778,-0.10010563911665582,0.497079,0.18733598499999998,0.13150039533333333,0.16988435546984193,0.14587440422684186,False,True,False,False,-999.0,,,False,0.0
2021-05-22,0.0,0.0,0.005307633064632,18.49841510883603,CASH,CASH,-0.12832592075494753,True,0.34199,-0.04413326625300451,0.49548000000000003,0.190060055,0.13375536266666666,0.3120081024623891,0.14315931936450574,False,True,False,False,-999.0,,,False,0.0
2021-05-23,0.0,0.0,-0.0746194965891611,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.30633,-0.1042720547384427,0.4887255,0.19242568,0.13576707533333335,0.2262249540160639,0.1444867222238644,False,True,False,False,-999.0,,,False,0.0
2021-05-24,0.0,0.0,0.1194924289970496,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.36589,0.1944308425554142,0.480093,0.195422175,0.13817597599999998,0.355148148148148,0.14755556482639914,False,True,False,False,-999.0,,,False,0.0
2021-05-25,0.0,0.0,-0.012155028225637,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.34598,-0.05441526141736586,0.46469200000000005,0.198255192,0.140452422,0.3751738940339442,0.1472979877213578,False,True,False,False,-999.0,,,False,0.0
2021-05-26,0.0,0.0,0.0239320730849437,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.35284,0.01982773570726626,0.45328099999999993,0.201218592,0.14277437533333334,0.29906851735944917,0.14690489138067456,False,True,False,False,-999.0,,,False,0.0
2021-05-27,0.0,0.0,-0.0181420832981881,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.33403,-0.053310282280920496,0.43549150000000003,0.20402413199999997,0.14497056533333336,0.22660840188014086,0.14746325474149785,False,True,False,False,-999.0,,,False,0.0
2021-05-28,0.0,0.0,-0.0743963531774479,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.31123,-0.0682573421548962,0.419199,0.206641245,0.147015424,-0.03676766426294453,0.1448153948132183,False,True,False,False,-999.0,,,False,0.0
2021-05-29,0.0,0.0,-0.0296757271932723,18.49841510883603,CASH,CASH,-0.1270164454230821,True,0.3028,-0.02708607782026151,0.4058075,0.20908125400000002,0.14900325666666667,-0.006529085599921269,0.1444625694770639,False,True,False,False,-999.0,,,False,0.0
