month,strategy_month_end,btc_month_end,strategy_month_ret_pct,btc_month_ret_pct,diff_pct
2023-01,31.018427170886184,1.3916758692283389,0.0,0.0,0.0
2023-02,28.326957771244107,1.392665232370951,-8.677001528202188,0.0710914922424255,-8.748093020444614
2023-03,27.165719221082878,1.7130521913129824,-4.099411449471113,23.005310357076027,-27.10472180654714
2023-04,25.501471388753565,1.7592615884574299,-6.126279296289406,2.6974891587529415,-8.823768455042348
2023-05,24.258847754210223,1.6375253885386731,-4.872752695718385,-6.919732728632955,2.0469800329145693
2023-06,22.88150326517251,1.8338122677418869,-5.677699546956716,11.986799140768145,-17.664498687724862
2023-07,21.75047449198983,1.7592038154272045,-4.942982810505258,-4.068489104751894,-0.8744937057533644
2023-08,21.75047449198983,1.5611223614726104,0.0,-11.259721711465943,11.259721711465943
2023-09,21.75047449198983,1.6226133269141079,0.0,3.9388946670069425,-3.9388946670069425
2023-10,21.93790474781751,2.084629665849218,0.8617295034032635,28.47359449547815,-27.611864992074885
2023-11,20.432661984202493,2.270236959694284,-6.861378882432989,8.903609925816491,-15.76498880824948
2023-12,28.3165312727985,2.5446359847743993,38.5846410746256,12.08680106754436,26.49784000708124
2024-01,28.18989200145932,2.562474611461327,-0.4472273461715748,0.7010286262421506,-1.1482559724137253
2024-02,37.56606769204974,3.6788770367249914,33.26077194657233,43.567355565993424,-10.30658361942109
2024-03,40.64696113397304,4.289648096047663,8.201266811259366,16.602105838970683,-8.400839027711317
2024-04,40.64696113397304,3.6512555102532085,0.0,-14.882166823489506,14.882166823489506
2024-05,36.76617538777618,4.064573999127386,-9.547542148122046,11.319900448312236,-20.86744259643428
2024-06,37.75170093057768,3.7776346156739438,2.6805223344747553,-7.059519239040668,9.740041573515423
2024-07,37.75170093057768,3.889328538974228,0.0,2.9567158993315523,-2.9567158993315523
2024-08,37.75170093057768,3.549068861239412,0.0,-8.748545522064743,8.748545522064743
2024-09,38.32718321224071,3.8110695533121697,1.5243876897660824,7.382237491477173,-5.85784980171109
2024-10,39.36649093099777,4.2301900191072255,2.711672582359581,10.997449926643332,-8.285777344283751
2024-11,45.14751843394339,5.801855958595995,14.68514812020889,37.15355415217181,-22.468406031962918
2024-12,89.8102551273905,5.631426121233093,98.92622727159286,-2.9375054909868026,101.86373276257967
2025-01,125.66350319256593,6.164235485278408,39.92110702092955,9.461357613063171,30.459749407866376
2025-02,112.66568434504508,5.076199617855477,-10.343352299834486,-17.650783621446774,7.307431321612288
2025-03,112.66568434504508,4.967879398799404,0.0,-2.133884149769394,2.133884149769394
2025-04,112.66568434504508,5.667293544164774,0.0,14.078726338131275,-14.078726338131275
2025-05,108.35603727231054,6.29436442144222,-3.825163888887406,11.06473261691374,-14.889896505801147
2025-06,108.35603727231054,6.448102065686732,0.0,2.442464940873035,-2.442464940873035
2025-07,135.55481524891962,6.966710096739735,25.101303684865826,8.042801211425466,17.05850247344036
2025-08,147.0726942598532,6.51429130245084,8.496842395294667,-6.494009195252959,14.990851590547626
2025-09,179.15085384592052,6.8634919584154535,21.811091275305337,5.360531786984035,16.450559488321304
2025-10,179.69045321899546,6.596236327801766,0.30119832615422837,-3.893872568554557,4.195070894708786
2025-11,179.69045321899546,5.437886469977583,0.0,-17.560769509454644,17.560769509454644
2025-12,179.69045321899546,5.274690899243233,0.0,-3.0010845506861505,3.0010845506861505
2026-01,179.69045321899546,4.738657679750854,0.0,-10.162362681181659,10.162362681181659
2026-02,179.69045321899546,4.03046684821039,0.0,-14.94496710675457,14.94496710675457
2026-03,179.69045321899546,4.506577399310936,0.0,11.812789163914083,-11.812789163914083
