date,net_return
2021-01-01,0.0
2021-01-02,0.015377532115842696
2021-01-03,0.03246829566353182
2021-01-04,-0.0003165388476465969
2021-01-05,0.001182076379920849
2021-01-06,0.0029217618135202184
2021-01-07,-0.0044314358029931
2021-01-08,-4.653316047475986e-05
2021-01-09,0.0028541346061750072
2021-01-10,-0.0023662302036455696
2021-01-11,-0.006486191038645006
2021-01-12,-0.004974338163590497
2021-01-13,0.003910675955509646
2021-01-14,0.004710911401551998
2021-01-15,-0.00027110602325686184
2021-01-16,-0.000776204444231654
2021-01-17,-0.0009316821354614646
2021-01-18,0.0005034055491091038
2021-01-19,-0.0009102522821049508
2021-01-20,-8.630654097929735e-05
2021-01-21,0.0
2021-01-22,0.002659530419580891
2021-01-23,0.0005354555778696035
2021-01-24,0.0010511147326610626
2021-01-25,-0.010963155209984699
2021-01-26,-0.003106450328252963
2021-01-27,-0.024519311583949266
2021-01-28,0.8728988046572848
2021-01-29,-0.0017681619348848265
2021-01-30,0.0
2021-01-31,0.0045724862771732155
2021-02-01,-0.0011473811918764065
2021-02-02,-0.0018212187455917128
2021-02-03,0.0030937359492049232
2021-02-04,0.008173031691133481
2021-02-05,-0.001769641554236645
2021-02-06,0.0030478398453956945
2021-02-07,0.005634047617484761
2021-02-08,0.00020741191702100537
2021-02-09,-0.0024103191593274342
2021-02-10,0.0006980764078159396
2021-02-11,-0.0008294649875486559
2021-02-12,4.4824779138030735e-05
2021-02-13,-0.0009844045151331526
2021-02-14,-0.000994822297942899
2021-02-15,-0.001722379039677202
2021-02-16,-0.0008468391506681883
2021-02-17,-0.001107275097040783
2021-02-18,0.0025835516928311986
2021-02-19,-0.0010529443633323643
2021-02-20,-0.00024511521574377415
2021-02-21,0.0005096091124900948
2021-02-22,-0.0006906536890852744
2021-02-23,-0.0016483302199138405
2021-02-24,0.0025445385842741697
2021-02-25,-0.0019192951081565823
2021-02-26,0.00015242337636012238
2021-02-27,-0.00011734809959873527
2021-02-28,-2.0802619993376403e-05
2021-03-01,-0.0019137691854987926
2021-03-02,-0.0075148369976055784
2021-03-03,-0.00018065292599855898
2021-03-04,-0.003054189886994463
2021-03-05,-0.0011527321669682067
2021-03-06,0.00022746859506206363
2021-03-07,0.0037147954103591285
2021-03-08,9.812620951010764e-05
2021-03-09,0.014249374359711187
2021-03-10,-0.00013354069130511181
2021-03-11,0.0
2021-03-12,-0.0062409087660691975
2021-03-13,0.0030090245439740038
2021-03-14,-0.003036837803631731
2021-03-15,-6.258176479956301e-05
2021-03-16,0.004092671504273282
2021-03-17,-0.0020670014747037335
2021-03-18,-0.0014976737346804603
2021-03-19,0.002346068126006795
2021-03-20,0.0014691111957354508
2021-03-21,-0.0036121006903669928
2021-03-22,-0.009263038624374054
2021-03-23,-0.005516539462280479
2021-03-24,-0.006684258616368233
2021-03-25,-0.0009009463484871416
2021-03-26,-0.0002675751542329241
2021-03-27,0.011123658973767547
2021-03-28,-0.0006670725329187555
2021-03-29,0.0049040079732292075
2021-03-30,0.02582740224627411
2021-03-31,-0.006328931471008881
2021-04-01,0.026435042908867334
2021-04-02,0.0024759192937542363
2021-04-03,-0.012177321478483827
2021-04-04,0.021013795170568228
2021-04-05,0.013752617672764256
2021-04-06,0.023533226186446266
2021-04-07,-0.01688188310958394
2021-04-08,0.026386793901035377
2021-04-09,0.01865415951175775
2021-04-10,0.007891243546172877
2021-04-11,0.023803964087838247
2021-04-12,0.02778158860918345
2021-04-13,-0.015601904550871182
2021-04-14,-0.0006315487394885633
2021-04-15,-0.0002788884292387328
2021-04-16,-0.01116394910805274
2021-04-17,-0.00011904159819120519
2021-04-18,0.012181854768713807
2021-04-19,0.013163343160060403
2021-04-20,-0.011101146058931533
2021-04-21,-0.0018182726356562595
2021-04-22,-0.007048394441763861
2021-04-23,-0.006118232098680787
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.0049205159711456226
2021-05-01,0.008123000312953987
2021-05-02,-0.0020446615119756872
2021-05-03,0.008027183475977973
2021-05-04,0.01146995729536604
2021-05-05,0.010093550414212116
2021-05-06,-0.006355350530895754
2021-05-07,0.009492301139437664
2021-05-08,-0.004587378338197556
2021-05-09,-0.005799891009288238
2021-05-10,-0.01050865184648464
2021-05-11,0.0037475902984016596
2021-05-12,-0.008972034899243475
2021-05-13,0.008688653749749253
2021-05-14,0.0061790123467608815
2021-05-15,-0.004498002517549504
2021-05-16,0.00043850752542518023
2021-05-17,-0.002319465067802562
2021-05-18,-0.0010509644328006162
2021-05-19,-0.012925324353161294
2021-05-20,0.006082195070736596
2021-05-21,-0.0035488304547450777
2021-05-22,-0.0014188181406015188
2021-05-23,-0.0031951241862731017
2021-05-24,0.0053278313968108115
2021-05-25,-4.728690132949076e-05
2021-05-26,0.014751490014808466
2021-05-27,-0.00719301073415346
2021-05-28,-0.008266051253664641
2021-05-29,-0.006489031276174284
2021-05-30,0.01011475440771803
2021-05-31,0.009427119767655867
2021-06-01,-9.073661250658116e-05
2021-06-02,0.0009548658654003894
2021-06-03,0.005270484378717022
