date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,base_strength_lb,baseline_is_weak,candidate_close,candidate_return,cand_fast_ma,cand_slow_ma,cand_risk_ma,cand_ret_lb,cand_vol,candidate_trend_ok,candidate_risk_off,candidate_signal_raw,candidate_signal,candidate_execute
2018-05-04,0.0,0.0,-0.0036933333333333,1.0,CASH,CASH,,False,169.44,0.0,,,,,,False,False,False,False,False
2018-05-05,0.0,0.0,0.0154426759755774,1.0,BASE,0.0,,False,179.04,0.056657223796033884,,,,,,False,False,False,False,False
2018-05-06,0.0,0.0,-0.0207816301703163,1.0,BASE,0.0,,False,172.32,-0.03753351206434319,,,,,,False,False,False,False,False
2018-05-07,0.0,0.0,-0.0304389373238044,1.0,BASE,0.0,,False,164.59,-0.04485840297121624,,,,,,False,False,False,False,False
2018-05-08,0.0,0.0,-0.0189471436198612,1.0,BASE,0.0,,False,158.89,-0.034631508597120164,,,,,,False,False,False,False,False
2018-05-09,0.0,0.0,0.0133267156894758,1.0,BASE,0.0,,False,156.72,-0.01365724715211769,,,,,,False,False,False,False,False
2018-05-10,0.0,0.0,-0.0330612244897958,1.0,BASE,0.0,,False,148.16,-0.0546197039305768,,,,,,False,False,False,False,False
2018-05-11,0.0,0.0,-0.0668947590588967,1.0,BASE,0.0,,False,136.32,-0.07991360691144711,,,,,,False,False,False,False,False
2018-05-12,0.0,0.0,0.0078500000000001,1.0,BASE,0.0,,False,141.57,0.038512323943662,,,,,,False,False,False,False,False
2018-05-13,0.0,0.0,0.0252505923736761,1.0,BASE,0.0,,False,144.24,0.01885992795083724,,,,,,False,False,False,False,False
2018-05-14,0.0,0.0,-0.0018860077122391,1.0,BASE,0.0,,False,147.42,0.022046589018302587,,,,,,False,False,False,False,False
2018-05-15,0.0,0.0,-0.0232404592224245,1.0,BASE,0.0,,False,139.35,-0.05474155474155473,,,,,,False,False,False,False,False
2018-05-16,0.0,0.0,-0.0155991491373197,1.0,BASE,0.0,,False,138.92,-0.00308575529242916,,,,,,False,False,False,False,False
2018-05-17,0.0,0.0,-0.0346386554621849,1.0,BASE,0.0,,False,132.31,-0.04758134177944129,,,,,,False,False,False,False,False
2018-05-18,0.0,0.0,0.0246659188754281,1.0,BASE,0.0,,False,135.95,0.027511148061371005,,,,,,False,False,False,False,False
2018-05-19,0.0,0.0,-0.0007670079771256,1.0,BASE,0.0,,False,134.95,-0.007355645457888915,,,,,,False,False,False,False,False
2018-05-20,0.0,0.0,0.0356458804225181,1.0,BASE,0.0,,False,139.64,0.03475361244905528,,,,,,False,False,False,False,False
2018-05-21,0.0,0.0,-0.017091631503768,1.0,BASE,0.0,,False,134.25,-0.038599255227728335,,,,,,False,False,False,False,False
2018-05-22,0.0,0.0,-0.0482184020502932,1.0,BASE,0.0,,False,127.89,-0.04737430167597767,,,,,,False,False,False,False,False
2018-05-23,0.0,0.0,-0.0595654315911401,1.0,BASE,0.0,,False,118.37,-0.07443897099069507,146.017,,,,,False,False,False,False,False
2018-05-24,0.0,0.0,0.0097388012450096,1.0,BASE,0.0,,False,122.58,0.03556644420038846,143.674,,,,,False,False,False,False,False
2018-05-25,0.0,0.0,-0.0155788573216405,1.0,BASE,0.0,,False,118.87,-0.030265948768151363,140.6655,,,,,False,False,False,False,False
2018-05-26,0.0,0.0,-0.016499932948907,1.0,BASE,0.0,,False,118.45,-0.0035332716412888043,137.97199999999998,,,,,False,False,False,False,False
2018-05-27,0.0,0.0,0.0006858504818678,1.0,BASE,0.0,,False,117.71,-0.006247361756015257,135.628,,,,,False,False,False,False,False
2018-05-28,0.0,0.0,-0.0327006849716378,1.0,BASE,0.0,,False,110.82,-0.058533684478803805,133.2245,,,,,False,False,False,False,False
2018-05-29,0.0,0.0,0.0510339484434427,1.0,BASE,0.0,,False,119.28,0.0763400108283705,131.3525,,,,,False,False,False,False,False
2018-05-30,0.0,0.0,-0.0114363602004479,1.0,BASE,0.0,,False,117.18,-0.017605633802816878,129.8035,,,,,False,False,False,False,False
2018-05-31,0.0,0.0,0.0147845161850119,1.0,BASE,0.0,,False,118.25,0.009131251066734958,128.9,,,,,False,False,False,False,False
2018-06-01,0.0,0.0,0.0048096128128085,1.0,BASE,0.0,,False,120.19,0.01640591966173366,127.83100000000002,,,,,False,False,False,False,False
2018-06-02,0.0,0.0,0.0158250022270944,1.0,BASE,0.0,0.0,True,123.44,0.027040519177968125,126.79099999999998,,,,0.0392931647564107,False,False,False,False,False
2018-06-03,0.0,0.0,0.0097159304348282,1.0,BASE,0.0,0.0,True,125.33,0.015311082307193802,125.6865,,,-0.2603281397544853,0.039514976550918283,False,False,False,False,False
2018-06-04,0.0,0.0,-0.0294597278287224,1.0,BASE,0.0,0.0,True,119.77,-0.04436288199154237,124.70750000000001,,,-0.33104334226988386,0.038034685532414035,False,False,False,False,False
2018-06-05,0.0,0.0,0.0184319487110993,1.0,BASE,0.0,0.0,True,122.18,0.020121900308925467,123.87049999999999,,,-0.2909702878365831,0.03818170778663729,False,False,False,False,False
2018-06-06,0.0,0.0,0.0044380327868853,1.0,BASE,0.0,0.0,True,121.61,-0.0046652479947618675,123.3355,,,-0.26113372622881104,0.03765981733216603,False,False,False,False,False
2018-06-07,0.0,0.0,0.0042095147568039,1.0,BASE,0.0,0.0,True,121.54,-0.00057561055834221,122.61500000000001,,,-0.23506828623576048,0.03739207343261197,False,False,False,False,False
2018-06-08,0.0,0.0,-0.0113950186449758,1.0,BASE,0.0,0.0,True,119.68,-0.015303603751851247,121.85149999999999,,,-0.23634507401735572,0.03740127121617148,False,False,False,False,False
2018-06-09,0.0,0.0,-0.0146920341319192,1.0,BASE,0.0,0.0,True,117.4,-0.019050802139037426,120.73949999999999,,,-0.20761339092872566,0.036464267391821306,False,False,False,False,False
2018-06-10,0.0,0.0,-0.097005631543048,1.0,BASE,0.0,0.0,True,106.48,-0.09301533219761504,119.351,,,-0.21889671361502339,0.03740070336080192,False,False,False,False,False
2018-06-11,0.0,0.0,0.015818205200599,1.0,BASE,0.0,0.0,True,107.2,0.0067618332081142984,118.31649999999999,,,-0.24277742459560636,0.03652287004307725,False,False,False,False,False
2018-06-12,0.0,0.0,-0.04976717112922,1.0,BASE,0.0,0.0,True,99.68,-0.07014925373134329,117.38200000000002,,,-0.30892956184137543,0.037769811780626425,False,False,False,False,False
2018-06-13,0.0,0.0,-0.0363277182235834,1.0,BASE,0.0,0.0,True,93.37,-0.0633025682182986,115.9215,,,-0.3666395333061999,0.03834460395776499,False,False,False,False,False
2018-06-14,0.0,0.0,0.0545386935503862,1.0,BASE,0.0,0.0,True,100.88,0.08043268715861607,115.022,,,-0.27606745604592753,0.04117263380192201,False,False,False,False,False
2018-06-15,0.0,0.0,-0.0372333852724089,1.0,BASE,0.0,0.0,True,95.5,-0.053330689928627995,113.87450000000001,,,-0.31255398790670885,0.04187905887999686,False,False,False,False,False
2018-06-16,0.0,0.0,0.0148820610746764,1.0,BASE,0.0,0.0,True,96.66,0.012146596858638725,112.822,,,-0.2694429748318343,0.041536206965235085,False,False,False,False,False
2018-06-17,0.0,0.0,-0.0053007566340426,1.0,BASE,0.0,0.0,True,94.95,-0.017690875232774572,112.02850000000001,,,-0.3015814637734461,0.04098100187202656,False,False,False,False,False
2018-06-18,0.0,0.0,0.0407544022041643,1.0,BASE,0.0,0.0,True,98.7,0.03949447077409163,110.99950000000001,,,-0.2686180066691366,0.04197255445458101,False,False,False,False,False
2018-06-19,0.0,0.0,0.0042830795267307,1.0,BASE,0.0,0.0,True,98.67,-0.0003039513677811634,110.074,,,-0.2933973073617874,0.04120564470823416,False,False,False,False,False
2018-06-20,0.0,0.0,0.0030113288267239,1.0,BASE,0.0,0.0,True,97.72,-0.009628053106313983,109.04749999999999,,,-0.2721042830540037,0.040877559832741835,False,False,False,False,False
2018-06-21,0.0,0.0,-0.0063107205343185,1.0,BASE,0.0,0.0,True,96.72,-0.010233319688907061,107.874,,,-0.24372507623739148,0.04027541387957245,False,False,False,False,False
2018-06-22,0.0,0.0,-0.1002911216817189,1.0,BASE,0.0,0.0,True,84.8,-0.12324234904880071,105.94200000000001,,,-0.28360226408718425,0.043744205944356726,False,False,False,False,False
2018-06-23,0.0,0.0,0.0173664185277087,1.0,BASE,0.0,0.0,True,82.73,-0.024410377358490498,103.81200000000001,,,-0.3250938162832435,0.04297633848414779,False,False,False,False,False
2018-06-24,0.0,0.0,-0.0021154540339967,1.0,BASE,0.0,0.0,True,80.37,-0.028526532092348567,101.84200000000001,,,-0.3238832337848069,0.04295292508882162,False,False,False,False,False
2018-06-25,0.0,0.0,0.0187437774667302,1.0,BASE,0.0,0.0,True,81.48,0.01381112355356473,99.807,,,-0.3121148163782187,0.04317936290319458,False,False,False,False,False
