date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,base_strength_lb,baseline_is_weak,candidate_close,candidate_return,cand_fast_ma,cand_slow_ma,cand_risk_ma,cand_ret_lb,cand_vol,candidate_trend_ok,candidate_risk_off,candidate_signal_raw,candidate_signal,candidate_execute
2018-05-29,0.0,0.0,0.0510339484434427,1.0,BASE,0.0,,False,,0.0,,,,,,False,False,False,False,False
2018-05-30,0.0,0.0,-0.0114363602004479,1.0,BASE,0.0,,False,,0.0,,,,,,False,False,False,False,False
2018-05-31,0.0,0.0,0.0147845161850119,1.0,BASE,0.0,,False,,0.0,,,,,,False,False,False,False,False
2018-06-01,0.0,0.0,0.0048096128128085,1.0,BASE,0.0,,False,,0.0,,,,,,False,False,False,False,False
2018-06-02,0.0,0.0,0.0158250022270944,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-03,0.0,0.0,0.0097159304348282,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-04,0.0,0.0,-0.0294597278287224,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-05,0.0,0.0,0.0184319487110993,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-06,0.0,0.0,0.0044380327868853,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-07,0.0,0.0,0.0042095147568039,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-08,0.0,0.0,-0.0113950186449758,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-09,0.0,0.0,-0.0146920341319192,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-10,0.0,0.0,-0.097005631543048,1.0,BASE,0.0,0.0,True,,0.0,,,,,0.0,False,False,False,False,False
2018-06-11,0.0,0.0,0.015818205200599,1.0,BASE,0.0,0.0,True,0.0484,0.0,,,,,0.0,False,False,False,False,False
2018-06-12,0.0,0.0,-0.04976717112922,1.0,BASE,0.0,0.0,True,0.0433,-0.10537190082644632,,,,,0.01891483506638153,False,False,False,False,False
2018-06-13,0.0,0.0,-0.0363277182235834,1.0,BASE,0.0,0.0,True,0.04098,-0.05357967667436481,,,,,0.02092194417084716,False,False,False,False,False
2018-06-14,0.0,0.0,0.0545386935503862,1.0,BASE,0.0,0.0,True,0.04505,0.09931673987310874,,,,,0.0281183749293557,False,False,False,False,False
2018-06-15,0.0,0.0,-0.0372333852724089,1.0,BASE,0.0,0.0,True,0.04232,-0.06059933407325191,,,,,0.03001568375808726,False,False,False,False,False
2018-06-16,0.0,0.0,0.0148820610746764,1.0,BASE,0.0,0.0,True,0.04295,0.014886578449905485,,,,,0.030200323609342973,False,False,False,False,False
2018-06-17,0.0,0.0,-0.0053007566340426,1.0,BASE,0.0,0.0,True,0.04234,-0.01420256111757856,,,,,0.030252839164491233,False,False,False,False,False
2018-06-18,0.0,0.0,0.0407544022041643,1.0,BASE,0.0,0.0,True,0.04509,0.06495040151157294,,,,,0.03268670466811076,False,False,False,False,False
2018-06-19,0.0,0.0,0.0042830795267307,1.0,BASE,0.0,0.0,True,0.04965,0.10113107119095144,,,,,0.03755321220300164,False,False,False,False,False
2018-06-20,0.0,0.0,0.0030113288267239,1.0,BASE,0.0,0.0,True,0.0498,0.0030211480362536403,,,,,0.037552968647462014,False,False,False,False,False
2018-06-21,0.0,0.0,-0.0063107205343185,1.0,BASE,0.0,0.0,True,0.0487,-0.02208835341365456,,,,,0.03779389925683496,False,False,False,False,False
2018-06-22,0.0,0.0,-0.1002911216817189,1.0,BASE,0.0,0.0,True,0.0427,-0.1232032854209445,,,,,0.043874830970791374,False,False,False,False,False
2018-06-23,0.0,0.0,0.0173664185277087,1.0,BASE,0.0,0.0,True,0.044,0.03044496487119419,,,,,0.04428707167288285,False,False,False,False,False
2018-06-24,0.0,0.0,-0.0021154540339967,1.0,BASE,0.0,0.0,True,0.04205,-0.04431818181818181,,,,,0.044924402431516804,False,False,False,False,False
2018-06-25,0.0,0.0,0.0187437774667302,1.0,BASE,0.0,0.0,True,0.04208,0.0007134363852556724,,,,,0.044926519069507585,False,False,False,False,False
2018-06-26,0.0,0.0,-0.0289859245041587,1.0,BASE,0.0,0.0,True,0.03737,-0.11192965779467678,,,,,0.048938669776757635,False,True,False,False,False
2018-06-27,0.0,0.0,0.0103693429839328,1.0,BASE,0.0,0.0,True,0.03888,0.04040674337704031,,,,,0.04967324824380907,False,True,False,False,False
2018-06-28,0.0,0.0,-0.0456084633656844,1.0,BASE,0.0,0.0,True,0.03605,-0.07278806584362141,,,,,0.051078026236512995,False,True,False,False,False
2018-06-29,0.0,0.0,0.0587531901373084,1.0,BASE,0.0,0.0,True,0.03638,0.00915395284327336,,,,,0.05115482036698542,False,True,False,False,False
2018-06-30,0.0,0.0,0.031002336267651,1.0,BASE,0.0,0.0,True,0.03756,0.03243540406816936,0.0427825,,,,0.05165565257288465,False,True,False,False,False
2018-07-01,0.0,0.0,-0.0052049508064855,1.0,BASE,0.0,0.0,True,0.03665,-0.02422790202342917,0.042194999999999996,,,,0.05172839644757348,False,True,False,False,False
2018-07-02,0.0,0.0,0.0406619043199338,1.0,BASE,0.0,0.0,True,0.03962,0.08103683492496594,0.042011,,,,0.054128563186601766,False,True,False,False,False
2018-07-03,0.0,0.0,-0.0153326611531769,1.0,BASE,0.0,0.0,True,0.03808,-0.03886925795052998,0.041866,,,,0.05445375354033669,False,True,False,False,False
2018-07-04,0.0,0.0,0.0112252949863829,1.0,BASE,0.0,0.0,True,0.03888,0.021008403361344463,0.041557500000000004,,,,0.05466694346994558,False,True,False,False,False
2018-07-05,0.0,0.0,-0.0087718499221191,1.0,BASE,0.0,0.0,True,0.03703,-0.04758230452674894,0.041293,,,,0.05516493574482191,False,True,False,False,False
2018-07-06,0.0,0.0,0.0123414813453408,1.0,BASE,0.0,0.0,True,0.03584,-0.032136105860113506,0.0409375,,,,0.05532375427676746,False,True,False,False,False
2018-07-07,0.0,0.0,0.0222700301674185,1.0,BASE,0.0,0.0,True,0.03704,0.033482142857142794,0.04067249999999999,,,,0.055817736610354086,False,True,False,False,False
2018-07-08,0.0,0.0,-0.0066420205476409,1.0,BASE,0.0,0.0,True,0.03677,-0.007289416846652297,0.0402565,,,,0.05580130669642809,False,True,False,False,False
2018-07-09,0.0,0.0,-0.007446253780486,1.0,BASE,0.0,0.0,True,0.0355,-0.03453902638020123,0.039549,,,,0.05598985326825372,False,True,False,False,False
2018-07-10,0.0,0.0,-0.0548188864805797,1.0,BASE,0.0,0.0,True,0.03318,-0.06535211267605623,0.038717999999999995,,,,0.05687367978938256,False,True,False,False,False
2018-07-11,0.0,0.0,0.01288886136216,1.0,BASE,0.0,0.0,True,0.0335,0.009644364074743894,0.037958,,,-0.3078512396694214,0.05696140169521495,False,True,False,False,False
2018-07-12,0.0,0.0,-0.0199903732633853,1.0,BASE,0.0,0.0,True,0.03242,-0.03223880597014939,0.037444,,,-0.251270207852194,0.05435644699763363,False,True,False,False,False
2018-07-13,0.0,0.0,-0.0057594747359041,1.0,BASE,0.0,0.0,True,0.0332,0.024059222702035976,0.036904,,,-0.18984870668618847,0.053976909283857406,False,True,False,False,False
2018-07-14,0.0,0.0,0.0060213337366865,1.0,BASE,0.0,0.0,True,0.0333,0.003012048192771122,0.0364665,,,-0.26082130965593775,0.0503910158416028,False,True,False,False,False
2018-07-15,0.0,0.0,0.0161580552752005,1.0,BASE,0.0,0.0,True,0.03437,0.03213213213213195,0.036081,,,-0.18785444234404547,0.049956902401796795,False,True,False,False,False
2018-07-16,0.0,0.0,0.0582936277449586,1.0,BASE,0.0,0.0,True,0.03751,0.0913587430899041,0.036088,,,-0.12665890570430738,0.05280892635297658,False,True,False,False,False
2018-07-17,0.0,0.0,0.0883622003911739,1.0,BASE,0.0,0.0,True,0.03973,0.05918421754198877,0.036130499999999996,,,-0.06164383561643838,0.053925538708092816,False,True,False,False,False
2018-07-18,0.0,0.0,0.0088090917042025,1.0,BASE,0.0,0.0,True,0.03969,-0.001006795872136923,0.0363125,,,-0.11976047904191611,0.05253288190668436,False,True,False,False,False
2018-07-19,0.0,0.0,0.0114211788292988,1.0,BASE,0.0,0.0,True,0.03804,-0.04157218442932742,0.036395500000000004,,,-0.23383685800604237,0.0492615899864782,False,True,False,False,False
2018-07-20,0.0,0.0,-0.0172349826752797,1.0,BASE,0.0,0.0,True,0.03487,-0.08333333333333337,0.036261,,,-0.2997991967871486,0.051047367530048716,False,True,False,False,False
2018-07-21,0.0,0.0,0.0083474956831521,1.0,BASE,0.0,0.0,True,0.03554,0.019214224261542956,0.0362055,,,-0.27022587268993836,0.051272197667325874,False,True,False,False,False
2018-07-22,0.0,0.0,-0.0005392780971997,1.0,BASE,0.0,0.0,True,0.0351,-0.012380416432189123,0.035979500000000005,,,-0.17798594847775184,0.04670749211848881,False,True,False,False,False
2018-07-23,0.0,0.0,0.0441148430178544,1.0,BASE,0.0,0.0,True,0.03406,-0.02962962962962956,0.035778500000000005,,,-0.22590909090909084,0.04641425828822133,False,True,False,False,False
2018-07-24,0.0,0.0,0.0875831011745871,1.0,BASE,0.0,0.0,True,0.0379,0.11274221961244879,0.035729500000000004,,,-0.0986920332936978,0.050623155092230136,False,True,False,False,False
2018-07-25,0.0,0.0,-0.0263896232571654,1.0,BASE,0.0,0.0,True,0.03713,-0.020316622691292863,0.0357345,,,-0.1176330798479086,0.0507237915454673,False,True,False,False,False
2018-07-26,0.0,0.0,-0.0312685000807276,1.0,BASE,0.0,0.0,True,0.03593,-0.03231887961217361,0.035739,,,-0.03853358308803867,0.046886468813800736,False,True,False,False,False
2018-07-27,0.0,0.0,0.0339103535353535,1.0,BASE,0.0,0.0,True,0.03654,0.016977456164765092,0.035714,,,-0.06018518518518501,0.0463957537931872,False,True,False,False,False
2018-07-28,0.0,0.0,0.0044537690952146,1.0,BASE,0.0,0.0,True,0.0369,0.009852216748768461,0.0357205,,,0.023578363384188616,0.04446509665818614,False,False,False,False,False
2018-07-29,0.0,0.0,-0.0017069825800239,1.0,BASE,0.0,0.0,True,0.03905,0.05826558265582649,0.035898,,,0.07339197361187466,0.04559719881844532,False,True,False,False,False
2018-07-30,0.0,0.0,-0.0045158933138472,1.0,BASE,0.0,0.0,True,0.03635,-0.06914212548015364,0.036056500000000005,,,-0.032215122470713564,0.04706232877497425,False,True,False,False,False
2018-07-31,0.0,0.0,-0.0541955389825199,1.0,BASE,0.0,0.0,True,0.03373,-0.07207702888583212,0.036068,,,-0.07967257844474762,0.04864078668366427,False,True,False,False,False
2018-08-01,0.0,0.0,-0.0163434412159986,1.0,BASE,0.0,0.0,True,0.03252,-0.035873109991105934,0.036073,,,-0.1792024230186775,0.04650069298547848,False,True,False,False,False
2018-08-02,0.0,0.0,-0.010371381456964,1.0,BASE,0.0,0.0,True,0.03128,-0.038130381303812966,0.035977,,,-0.1785714285714286,0.04648319985668331,False,True,False,False,False
2018-08-03,0.0,0.0,-0.0142086261628471,1.0,BASE,0.0,0.0,True,0.03039,-0.028452685421994972,0.0358315,,,-0.2183641975308641,0.046392012818163166,False,True,False,False,False
2018-08-04,0.0,0.0,-0.0551222707776749,1.0,BASE,0.0,0.0,True,0.02879,-0.052648897663705174,0.0355525,,,-0.22252227923305434,0.04654798393024354,False,True,False,False,False
2018-08-05,0.0,0.0,0.0020471223308948,1.0,BASE,0.0,0.0,True,0.03025,0.0507120527961098,0.0351895,,,-0.1559709821428571,0.04744067403047443,False,True,False,False,False
2018-08-06,0.0,0.0,-0.0127231751988485,1.0,BASE,0.0,0.0,True,0.02912,-0.037355371900826384,0.034659,,,-0.21382289416846645,0.04725284967942438,False,True,False,False,False
2018-08-07,0.0,0.0,-0.0309683596690324,1.0,BASE,0.0,0.0,True,0.02766,-0.05013736263736257,0.034057500000000004,,,-0.24775632308947504,0.04788684416394195,False,True,False,False,False
2018-08-08,0.0,0.0,-0.0647404933884518,1.0,BASE,0.0,0.0,True,0.02428,-0.12219812002892272,0.033369499999999996,,,-0.316056338028169,0.051903951763910466,False,True,False,False,False
2018-08-09,0.0,0.0,0.0389482895783612,1.0,BASE,0.0,0.0,True,0.02551,0.050658978583196124,0.0329015,,,-0.231163351416516,0.05204929577645155,False,True,False,False,False
2018-08-10,0.0,0.0,-0.0590800010413811,1.0,BASE,0.0,0.0,True,0.02362,-0.0740885927087418,0.0323055,,,-0.29492537313432843,0.05329246931411875,False,True,False,False,False
2018-08-11,0.0,0.0,0.0143782318062632,1.0,BASE,0.0,0.0,True,0.02213,-0.063082133784928,0.031657000000000005,,,-0.3173966687230104,0.05400133583010461,False,True,False,False,False
2018-08-12,0.0,0.0,0.0121912280279508,1.0,BASE,0.0,0.0,True,0.02248,0.01581563488477178,0.031078,,,-0.3228915662650602,0.05384203081289103,False,True,False,False,False
2018-08-13,0.0,0.0,-0.0098251042668978,1.0,BASE,0.0,0.0,True,0.01909,-0.1508007117437723,0.030137500000000005,,,-0.42672672672672685,0.05926958854609223,False,True,False,False,False
2018-08-14,0.0,0.0,-0.0093286479303914,1.0,BASE,0.0,0.0,True,0.01858,-0.026715557883708718,0.029209999999999996,,,-0.459412278149549,0.05859466429868667,False,True,False,False,False
2018-08-15,0.0,0.0,0.0127794081524479,1.0,BASE,0.0,0.0,True,0.01918,0.03229278794402579,0.028372500000000002,,,-0.4886696880831779,0.055793933096908555,False,True,False,False,False
2018-08-16,0.0,0.0,0.0071148654254877,1.0,BASE,0.0,0.0,True,0.01931,0.006777893639207555,0.027511,,,-0.5139692927258999,0.054064759948186554,False,True,False,False,False
2018-08-17,0.0,0.0,0.0432114706697825,1.0,BASE,0.0,0.0,True,0.02333,0.2081822889694458,0.0268325,,,-0.41219450743260266,0.06804051076643716,False,True,False,False,False
2018-08-18,0.0,0.0,-0.0298474141505263,1.0,BASE,0.0,0.0,True,0.02131,-0.08658379768538371,0.0259455,,,-0.4398002103049422,0.06909164571078306,False,True,False,False,False
2018-08-19,0.0,0.0,0.0140216908058283,1.0,BASE,0.0,0.0,True,0.02205,0.034725480994838076,0.0252305,,,-0.36765127616862625,0.06854961136264236,False,True,False,False,False
2018-08-20,0.0,0.0,-0.0343788450227169,1.0,BASE,0.0,0.0,True,0.02035,-0.07709750566893425,0.0245615,,,-0.427405740011255,0.06922440027015073,False,True,False,False,False
2018-08-21,0.0,0.0,0.0359977233630277,1.0,BASE,0.0,0.0,True,0.02091,0.02751842751842748,0.023981,,,-0.40427350427350417,0.06966433949296177,False,True,False,False,False
2018-08-22,0.0,0.0,-0.0183811728395061,1.0,BASE,0.0,0.0,True,0.0195,-0.06743185078909619,0.023392000000000003,,,-0.4274809160305344,0.07026162658394022,False,True,False,False,False
2018-08-23,0.0,0.0,0.0258014208703498,1.0,BASE,0.0,0.0,True,0.02067,0.06000000000000005,0.022906,,,-0.45461741424802116,0.06762885193040265,False,True,False,False,False
2018-08-24,0.0,0.0,0.0240045609125503,1.0,BASE,0.0,0.0,True,0.02152,0.04112239961296571,0.0225425,,,-0.4204147589550229,0.06844562304145047,False,True,False,False,False
2018-08-25,0.0,0.0,0.0077825204590489,1.0,BASE,0.0,0.0,True,0.02238,0.039962825278810454,0.022149000000000002,,,-0.37712218202059555,0.06908768097876901,False,True,False,False,False
2018-08-26,0.0,0.0,-0.0049958120719254,1.0,BASE,0.0,0.0,True,0.02273,0.015638963360143032,0.021829499999999998,,,-0.37794198139025725,0.06906854416070493,False,True,False,False,False
2018-08-27,0.0,0.0,0.0311402985074626,1.0,BASE,0.0,0.0,True,0.02461,0.08271007479102499,0.021677000000000002,,,-0.33306233062330626,0.07109269656994752,False,True,False,False,False
2018-08-28,0.0,0.0,0.0242406609694525,1.0,BASE,0.0,0.0,True,0.02684,0.09061357171881346,0.021804999999999998,,,-0.3126760563380282,0.07236765486564194,False,True,False,False,False
2018-08-29,0.0,0.0,-0.0063438810306791,1.0,BASE,0.0,0.0,True,0.02538,-0.054396423248882275,0.021798500000000002,,,-0.30178817056396146,0.07201238200327768,False,True,False,False,False
2018-08-30,0.0,0.0,-0.0065962948108578,1.0,BASE,0.0,0.0,True,0.02495,-0.01694247438928287,0.021865,,,-0.2603024014230656,0.0710855208340725,False,True,False,False,False
2018-08-31,0.0,0.0,0.0037753191196934,1.0,BASE,0.0,0.0,True,0.0253,0.014028056112224352,0.0220235,,,-0.2220172201722017,0.07098606320931522,False,True,False,False,False
2018-09-01,0.0,0.0,0.0269283048147181,1.0,BASE,0.0,0.0,True,0.02666,0.05375494071146236,0.0222325,,,-0.1476982097186702,0.07150727710688355,False,True,False,False,False
2018-09-02,0.0,0.0,0.0141666469907679,1.0,BASE,0.0,0.0,True,0.02568,-0.0367591897974493,0.022562000000000002,,,-0.15498519249753206,0.07162213566854464,False,True,False,False,False
2018-09-03,0.0,0.0,-0.0053396256647142,1.0,BASE,0.0,0.0,True,0.02507,-0.02375389408099704,0.0228865,,,-0.12921153178186873,0.07114143428361305,False,True,False,False,False
2018-09-04,0.0,0.0,0.0132231495989272,1.0,BASE,0.0,0.0,True,0.02524,0.006781013163143168,0.0231895,,,-0.16561983471074382,0.07048854289451727,False,True,False,False,False
2018-09-05,0.0,0.0,-0.0895576337195239,1.0,BASE,0.0,0.0,True,0.02153,-0.14698890649762275,0.0233005,,,-0.26064560439560436,0.07485283538674431,False,True,False,False,False
2018-09-06,0.0,0.0,-0.0274611940298507,1.0,BASE,0.0,0.0,True,0.02163,0.004644681839294007,0.0232155,,,-0.21800433839479394,0.07445054030572489,False,True,False,False,False
2018-09-07,0.0,0.0,-0.0184883080289932,1.0,BASE,0.0,0.0,True,0.02034,-0.05963938973647709,0.023167,,,-0.16227347611202636,0.07198484196397333,False,True,False,False,False
2018-09-08,0.0,0.0,-0.03291199804864,1.0,BASE,0.0,0.0,True,0.01921,-0.05555555555555547,0.023025,,,-0.24696197569580558,0.07185568265153276,False,True,False,False,False
2018-09-09,0.0,0.0,0.0106320886654109,1.0,BASE,0.0,0.0,True,0.01932,0.005726184279021274,0.0229735,,,-0.18204911092294662,0.07078623200114256,False,True,False,False,False
2018-09-10,0.0,0.0,0.0097891313285798,1.0,BASE,0.0,0.0,True,0.01923,-0.004658385093167738,0.0228895,,,-0.13104383190239488,0.06993757027619993,False,True,False,False,False
2018-09-11,0.0,0.0,-0.0027075411913815,1.0,BASE,0.0,0.0,True,0.0185,-0.037961518460738475,0.0228395,,,-0.1770462633451958,0.0701408461015465,False,True,False,False,False
2018-09-12,0.0,0.0,0.0069437053111165,1.0,BASE,0.0,0.0,True,0.01823,-0.014594594594594557,0.0227175,,,-0.04504976427448926,0.06468973555541052,False,True,False,False,False
2018-09-13,0.0,0.0,0.0234688307549593,1.0,BASE,0.0,0.0,True,0.01984,0.08831596269884812,0.022633499999999997,,,0.06781485468245418,0.0663499978846018,False,True,False,False,False
2018-09-14,0.0,0.0,-0.0016570634061824,1.0,BASE,0.0,0.0,True,0.01966,-0.009072580645161255,0.022497499999999997,,,0.02502606882168923,0.06618454226787916,False,True,False,False,False
2018-09-15,0.0,0.0,0.0059182012867802,1.0,BASE,0.0,0.0,True,0.01986,0.010172939979653961,0.022354,,,0.028482651475919107,0.06619386040831801,False,True,False,False,False
2018-09-16,0.0,0.0,-0.0015287891253361,1.0,BASE,0.0,0.0,True,0.01994,0.004028197381671816,0.022120499999999998,,,-0.14530647235319338,0.05415850463738841,False,True,False,False,False
2018-09-17,0.0,0.0,-0.039401998462721,1.0,BASE,0.0,0.0,True,0.01839,-0.07773319959879632,0.021698000000000002,,,-0.1370248709526044,0.05372873125562045,False,True,False,False,False
2018-09-18,0.0,0.0,0.0140445437363672,1.0,BASE,0.0,0.0,True,0.01928,0.048395867319195096,0.021393,0.0310273,,-0.12562358276644003,0.05410702180566298,False,True,False,False,False
2018-09-19,0.0,0.0,0.0087493785952703,1.0,BASE,0.0,0.0,True,0.01976,0.02489626556016611,0.0211335,0.0307409,,-0.028992628992629,0.052523792548046906,False,True,False,False,False
2018-09-20,0.0,0.0,0.0156620342340059,1.0,BASE,0.0,0.0,True,0.02134,0.07995951417004066,0.020935500000000003,0.0305213,,0.020564323290291675,0.05424089065547102,False,True,False,False,False
2018-09-21,0.0,0.0,0.0411306223043745,1.0,BASE,0.0,0.0,True,0.02492,0.16776007497656975,0.0208485,0.0303607,,0.2779487179487181,0.060274781058915816,False,True,False,False,False
2018-09-22,0.0,0.0,-0.0053217774174363,1.0,BASE,0.0,0.0,True,0.02324,-0.0674157303370787,0.0207265,0.030142600000000002,,0.12433478471214321,0.061086654797963866,False,True,False,False,False
2018-09-23,0.0,0.0,-0.0022385673169171,1.0,BASE,0.0,0.0,True,0.02381,0.02452667814113596,0.020663499999999998,0.0299575,,0.10641263940520451,0.060838626799310944,False,True,False,False,False
2018-09-24,0.0,0.0,-0.0188744782349432,1.0,BASE,0.0,0.0,True,0.02202,-0.07517849643007135,0.0205025,0.029748200000000002,,-0.01608579088471851,0.062143354290665774,False,True,False,False,False
2018-09-25,0.0,0.0,-0.0203376490376653,1.0,BASE,0.0,0.0,True,0.0213,-0.032697547683923744,0.020491000000000002,0.0295378,,-0.0629124505059393,0.06237885896510472,False,True,False,False,False
2018-09-26,0.0,0.0,0.0027266213160368,1.0,BASE,0.0,0.0,True,0.02096,-0.015962441314554043,0.020457499999999997,0.0292965,,-0.14831369362047953,0.06049151244061244,False,True,False,False,False
2018-09-27,0.0,0.0,0.0346490088351028,1.0,BASE,0.0,0.0,True,0.0225,0.07347328244274798,0.0205655,0.029025,,-0.16169895678092405,0.05967512435267247,False,True,False,False,False
2018-09-28,0.0,0.0,-0.008155021654535,1.0,BASE,0.0,0.0,True,0.02195,-0.02444444444444438,0.020702500000000002,0.028746500000000005,,-0.1351457840819542,0.059072715082658524,False,True,False,False,False
2018-09-29,0.0,0.0,-0.0057577118672168,1.0,BASE,0.0,0.0,True,0.02203,0.0036446469248292424,0.020838000000000002,0.028479800000000003,,-0.11703406813627248,0.059027443898134725,False,True,False,False,False
2018-09-30,0.0,0.0,0.0045767527037556,1.0,BASE,0.0,0.0,True,0.02227,0.010894235133908303,0.020989999999999998,0.0282755,,-0.11976284584980235,0.05900102768478015,False,True,False,False,False
2018-10-01,0.0,0.0,-0.0022575782041086,1.0,CASH,CASH,0.0,True,0.02209,-0.008082622361922032,0.0211695,0.0280564,,-0.1714178544636159,0.05807205378281501,False,True,False,False,False
2018-10-02,0.0,0.0,-0.0129801969565657,1.0,CASH,CASH,0.0,True,0.02202,-0.0031688546853778643,0.021359,0.027856099999999998,,-0.14252336448598135,0.0577637465803038,False,True,False,False,False
2018-10-03,0.0,0.0,-0.0024196304202249,1.0,CASH,CASH,0.0,True,0.02165,-0.016802906448683097,0.021449500000000003,0.0276518,,-0.13641802951735138,0.05769576571113101,False,True,False,False,False
2018-10-04,0.0,0.0,0.0128709677419354,1.0,CASH,CASH,0.0,True,0.0228,0.053117782909930744,0.0216065,0.0275061,,-0.09667194928684619,0.05855675942459803,False,True,False,False,False
2018-10-05,0.0,0.0,0.0063483975073515,1.0,CASH,CASH,0.0,True,0.02343,0.02763157894736845,0.021785000000000002,0.0273516,,0.08824895494658613,0.05215199329226501,False,True,False,False,False
2018-10-06,0.0,0.0,-0.0062360130507183,1.0,CASH,CASH,0.0,True,0.02383,0.01707212974818617,0.021979500000000003,0.0272294,,0.10171058714748038,0.05220368221321067,False,True,False,False,False
2018-10-07,0.0,0.0,0.0031830665107737,1.0,CASH,CASH,0.0,True,0.02699,0.1326059588753672,0.0224095,0.027135499999999996,,0.3269419862340217,0.05561802961140601,False,True,False,False,False
2018-10-08,0.0,0.0,0.0087298156081545,1.0,CASH,CASH,0.0,True,0.02667,-0.011856243052982607,0.022779,0.0270266,,0.3883394065590837,0.0544160805798036,False,True,False,False,False
2018-10-09,0.0,0.0,-0.0024576615350494,1.0,CASH,CASH,0.0,True,0.0261,-0.021372328458942547,0.023096000000000002,0.0269211,,0.3509316770186337,0.05474361956274072,False,True,False,False,False
2018-10-10,0.0,0.0,-0.0038473036575673,1.0,CASH,CASH,0.0,True,0.02553,-0.02183908045977012,0.0233055,0.0267802,,0.327613104524181,0.05499910395579595,False,True,False,False,False
2018-10-11,0.0,0.0,-0.0570532348062131,1.0,CASH,CASH,0.0,True,0.02095,-0.1793967880924403,0.023107,0.026608899999999998,,0.1324324324324324,0.06426975458534236,False,True,False,False,False
