date,live_strategy_index,live_strategy_exposure_x,live_strategy_return_net,live_strategy_vs_btc_return,live_strategy_source,strategy_execution_index,model_index,btc_index,strategy_execution_exposure_x,strategy_execution_return_net,strategy_execution_vs_btc_return,strategy_execution_source,model_authorized_exposure_x,model_authorized_return_net,model_authorized_return_gross,model_transition_cost,model_asset_transition_day,real_account_index,real_account_exposure_x,real_account_return_net,real_account_vs_btc_return,real_account_source,chart_scope
2019-06-02,1.0,0.0,0.0,-0.02129079,pre_live,1.0,1.8923468058,0.8846289538,0.0,0.0,-0.02129079,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.02129079,real_account_flat_no_history,real_account_flat_no_history
2019-06-03,1.0,0.0,0.0,0.0699245242,pre_live,1.0,1.8923468058,0.822771695,0.0,0.0,0.0699245242,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0699245242,real_account_flat_no_history,real_account_flat_no_history
2019-06-04,1.0,0.0,0.0,0.052833848,pre_live,1.0,1.8923468058,0.7793015004,0.0,0.0,0.052833848,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.052833848,real_account_flat_no_history,real_account_flat_no_history
2019-06-05,1.0,0.0,0.0,-0.0116390856,pre_live,1.0,1.8923468058,0.7883718573,0.0,0.0,-0.0116390856,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0116390856,real_account_flat_no_history,real_account_flat_no_history
2019-06-06,1.0,0.0,0.0,-0.0013116441,pre_live,1.0,1.8923468058,0.7894059205,0.0,0.0,-0.0013116441,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0013116441,real_account_flat_no_history,real_account_flat_no_history
2019-06-07,1.0,0.0,0.0,-0.0248924448,pre_live,1.0,1.8923468058,0.8090561638,0.0,0.0,-0.0248924448,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0248924448,real_account_flat_no_history,real_account_flat_no_history
2019-06-08,1.0,0.0,0.0,0.0108902542,pre_live,1.0,1.8923468058,0.8002453366,0.0,0.0,0.0108902542,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0108902542,real_account_flat_no_history,real_account_flat_no_history
2019-06-09,1.0,0.0,0.0,0.0336334914,pre_live,1.0,1.8923468058,0.773330292,0.0,0.0,0.0336334914,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0336334914,real_account_flat_no_history,real_account_flat_no_history
2019-06-10,1.0,0.0,0.0,-0.0464884579,pre_live,1.0,1.8923468058,0.8092812247,0.0,0.0,-0.0464884579,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0464884579,real_account_flat_no_history,real_account_flat_no_history
2019-06-11,1.0,0.0,0.0,0.0122576806,pre_live,1.0,1.8923468058,0.7993613139,0.0,0.0,0.0122576806,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0122576806,real_account_flat_no_history,real_account_flat_no_history
2019-06-12,1.0,0.0,0.0,-0.0307854253,pre_live,1.0,1.8923468058,0.8239699919,0.0,0.0,-0.0307854253,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0307854253,real_account_flat_no_history,real_account_flat_no_history
2019-06-13,1.0,0.0,0.0,-0.0111840583,pre_live,1.0,1.8923468058,0.8331853204,0.0,0.0,-0.0111840583,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0111840583,real_account_flat_no_history,real_account_flat_no_history
2019-06-14,1.0,0.0,0.0,-0.0524983756,pre_live,1.0,1.8923468058,0.8769261963,0.0,0.0,-0.0524983756,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0524983756,real_account_flat_no_history,real_account_flat_no_history
2019-06-15,1.0,0.0,0.0,-0.0183468208,pre_live,1.0,1.8923468058,0.8930150041,0.0,0.0,-0.0183468208,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0183468208,real_account_flat_no_history,real_account_flat_no_history
2019-06-16,1.0,0.0,0.0,-0.0164189949,pre_live,1.0,1.8856864348,0.9076774128,0.0,0.0,-0.0164189949,pre_live,1.25,-0.0035196355,-0.001875,0.0016446355,True,1.0,0.0,0.0,-0.0164189949,real_account_flat_no_history,real_account_flat_no_history
2019-06-17,1.0,0.0,0.0,-0.0402788683,pre_live,1.0,1.885531553,0.9442376318,0.0,0.0,-0.0402788683,pre_live,1.25,-8.21355e-05,0.0,8.21355e-05,False,1.0,0.0,0.0,-0.0402788683,real_account_flat_no_history,real_account_flat_no_history
2019-06-18,1.0,0.0,0.0,0.0249528664,pre_live,1.0,1.8853766838,0.9206761963,0.0,0.0,0.0249528664,pre_live,1.25,-8.21355e-05,0.0,8.21355e-05,False,1.0,0.0,0.0,0.0249528664,real_account_flat_no_history,real_account_flat_no_history
2019-06-19,1.0,0.0,0.0,-0.0191531181,pre_live,1.0,1.8852218274,0.9383100162,0.0,0.0,-0.0191531181,pre_live,1.25,-8.21355e-05,0.0,8.21355e-05,False,1.0,0.0,0.0,-0.0191531181,real_account_flat_no_history,real_account_flat_no_history
2019-06-20,1.0,0.0,0.0,-0.0282675472,pre_live,1.0,1.8850669838,0.9648337388,0.0,0.0,-0.0282675472,pre_live,1.25,-8.21355e-05,0.0,8.21355e-05,False,1.0,0.0,0.0,-0.0282675472,real_account_flat_no_history,real_account_flat_no_history
2019-06-21,1.0,0.0,0.0,-0.0675351367,pre_live,1.0,2.0405129727,1.0299939173,0.0,0.0,-0.0675351367,pre_live,1.25,0.0824617853,0.0825439208,8.21355e-05,False,1.0,0.0,0.0,-0.0675351367,real_account_flat_no_history,real_account_flat_no_history
2019-06-22,1.0,0.0,0.0,-0.0560677017,pre_live,1.0,2.183353965,1.087743309,0.0,0.0,-0.0560677017,pre_live,1.25,0.0700024916,0.0700846271,8.21355e-05,False,1.0,0.0,0.0,-0.0560677017,real_account_flat_no_history,real_account_flat_no_history
2019-06-23,1.0,0.0,0.0,-0.0164564984,pre_live,1.0,2.2280875855,1.1056437551,0.0,0.0,-0.0164564984,pre_live,1.25,0.0204884875,0.020570623,8.21355e-05,False,1.0,0.0,0.0,-0.0164564984,real_account_flat_no_history,real_account_flat_no_history
2019-06-24,1.0,0.0,0.0,-0.0138014885,pre_live,1.0,2.2663432369,1.1209032847,0.0,0.0,-0.0138014885,pre_live,1.25,0.0171697251,0.0172518607,8.21355e-05,False,1.0,0.0,0.0,-0.0138014885,real_account_flat_no_history,real_account_flat_no_history
2019-06-25,1.0,0.0,0.0,-0.069123482,pre_live,1.0,2.4619790096,1.1983840227,0.0,0.0,-0.069123482,pre_live,1.25,0.086322217,0.0864043525,8.21355e-05,False,1.0,0.0,0.0,-0.069123482,real_account_flat_no_history,real_account_flat_no_history
2019-06-26,1.0,0.0,0.0,-0.1076859044,pre_live,1.0,2.793177339,1.32743309,0.0,0.0,-0.1076859044,pre_live,1.25,0.134525245,0.1346073805,8.21355e-05,False,1.0,0.0,0.0,-0.1076859044,real_account_flat_no_history,real_account_flat_no_history
2019-06-27,1.0,0.0,0.0,0.1347057386,pre_live,1.0,2.7888129994,1.1486202352,0.0,0.0,0.1347057386,pre_live,0.0,-0.0015625,0.0,0.0015625,True,1.0,0.0,0.0,0.1347057386,real_account_flat_no_history,real_account_flat_no_history
2019-06-28,1.0,0.0,0.0,-0.0944961116,pre_live,1.0,2.7888129994,1.2571603812,0.0,0.0,-0.0944961116,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0944961116,real_account_flat_no_history,real_account_flat_no_history
2019-06-29,1.0,0.0,0.0,0.0401189294,pre_live,1.0,2.7888129994,1.2067244526,0.0,0.0,0.0401189294,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0401189294,real_account_flat_no_history,real_account_flat_no_history
2019-06-30,1.0,0.0,0.0,0.0881306009,pre_live,1.0,2.7888129994,1.1003751014,0.0,0.0,0.0881306009,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0881306009,real_account_flat_no_history,real_account_flat_no_history
2019-07-01,1.0,0.0,0.0,0.0211136805,pre_live,1.0,2.7888129994,1.077142133,0.0,0.0,0.0211136805,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0211136805,real_account_flat_no_history,real_account_flat_no_history
2019-07-02,1.0,0.0,0.0,-0.0205102528,pre_live,1.0,2.7888129994,1.0992345904,0.0,0.0,-0.0205102528,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0205102528,real_account_flat_no_history,real_account_flat_no_history
2019-07-03,1.0,0.0,0.0,-0.1011864962,pre_live,1.0,2.7888129994,1.2104622871,0.0,0.0,-0.1011864962,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.1011864962,real_account_flat_no_history,real_account_flat_no_history
2019-07-04,1.0,0.0,0.0,0.0665268007,pre_live,1.0,2.7888129994,1.1299341038,0.0,0.0,0.0665268007,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0665268007,real_account_flat_no_history,real_account_flat_no_history
2019-07-05,1.0,0.0,0.0,0.0156957814,pre_live,1.0,2.7888129994,1.1121989051,0.0,0.0,0.0156957814,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0156957814,real_account_flat_no_history,real_account_flat_no_history
2019-07-06,1.0,0.0,0.0,-0.0260474918,pre_live,1.0,2.7888129994,1.141168897,0.0,0.0,-0.0260474918,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0260474918,real_account_flat_no_history,real_account_flat_no_history
2019-07-07,1.0,0.0,0.0,-0.0133034365,pre_live,1.0,2.7888129994,1.156350365,0.0,0.0,-0.0133034365,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0133034365,real_account_flat_no_history,real_account_flat_no_history
2019-07-08,1.0,0.0,0.0,-0.0729740914,pre_live,1.0,2.7888129994,1.2407339822,0.0,0.0,-0.0729740914,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0729740914,real_account_flat_no_history,real_account_flat_no_history
2019-07-09,1.0,0.0,0.0,-0.0249056265,pre_live,1.0,2.7888129994,1.2716352392,0.0,0.0,-0.0249056265,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0249056265,real_account_flat_no_history,real_account_flat_no_history
2019-07-10,1.0,0.0,0.0,0.0346827537,pre_live,1.0,2.7888129994,1.2275314274,0.0,0.0,0.0346827537,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0346827537,real_account_flat_no_history,real_account_flat_no_history
2019-07-11,1.0,0.0,0.0,0.063219079,pre_live,1.0,2.7888129994,1.1499280211,0.0,0.0,0.063219079,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.063219079,real_account_flat_no_history,real_account_flat_no_history
2019-07-12,1.0,0.0,0.0,-0.0365277279,pre_live,1.0,2.7888129994,1.191932279,0.0,0.0,-0.0365277279,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0365277279,real_account_flat_no_history,real_account_flat_no_history
2019-07-13,1.0,0.0,0.0,0.034145827,pre_live,1.0,2.7888129994,1.1512327656,0.0,0.0,0.034145827,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.034145827,real_account_flat_no_history,real_account_flat_no_history
2019-07-14,1.0,0.0,0.0,0.1040511599,pre_live,1.0,2.7888129994,1.031445661,0.0,0.0,0.1040511599,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.1040511599,real_account_flat_no_history,real_account_flat_no_history
2019-07-15,1.0,0.0,0.0,-0.0653163203,pre_live,1.0,2.7888129994,1.0988158962,0.0,0.0,-0.0653163203,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0653163203,real_account_flat_no_history,real_account_flat_no_history
2019-07-16,1.0,0.0,0.0,0.1290862759,pre_live,1.0,2.7888129994,0.9569738443,0.0,0.0,0.1290862759,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.1290862759,real_account_flat_no_history,real_account_flat_no_history
2019-07-17,1.0,0.0,0.0,-0.0241885506,pre_live,1.0,2.7888129994,0.9801216545,0.0,0.0,-0.0241885506,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0241885506,real_account_flat_no_history,real_account_flat_no_history
2019-07-18,1.0,0.0,0.0,-0.0992188599,pre_live,1.0,2.7888129994,1.0773682076,0.0,0.0,-0.0992188599,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0992188599,real_account_flat_no_history,real_account_flat_no_history
2019-07-19,1.0,0.0,0.0,0.0115618848,pre_live,1.0,2.7888129994,1.0649118005,0.0,0.0,0.0115618848,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0115618848,real_account_flat_no_history,real_account_flat_no_history
2019-07-20,1.0,0.0,0.0,-0.0224612991,pre_live,1.0,2.7888129994,1.088831103,0.0,0.0,-0.0224612991,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0224612991,real_account_flat_no_history,real_account_flat_no_history
2019-07-21,1.0,0.0,0.0,0.0140388055,pre_live,1.0,2.7888129994,1.0735452149,0.0,0.0,0.0140388055,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0140388055,real_account_flat_no_history,real_account_flat_no_history
2019-07-22,1.0,0.0,0.0,0.0235271898,pre_live,1.0,2.7888129994,1.0482877129,0.0,0.0,0.0235271898,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0235271898,real_account_flat_no_history,real_account_flat_no_history
2019-07-23,1.0,0.0,0.0,0.0459754108,pre_live,1.0,2.7888129994,1.0000922547,0.0,0.0,0.0459754108,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0459754108,real_account_flat_no_history,real_account_flat_no_history
2019-07-24,1.0,0.0,0.0,0.010302172,pre_live,1.0,2.7888129994,0.9897891322,0.0,0.0,0.010302172,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.010302172,real_account_flat_no_history,real_account_flat_no_history
2019-07-25,1.0,0.0,0.0,-0.0119416835,pre_live,1.0,2.7888129994,1.0016088808,0.0,0.0,-0.0119416835,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0119416835,real_account_flat_no_history,real_account_flat_no_history
2019-07-26,1.0,0.0,0.0,0.0056549327,pre_live,1.0,2.7888129994,0.99594485,0.0,0.0,0.0056549327,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0056549327,real_account_flat_no_history,real_account_flat_no_history
2019-07-27,1.0,0.0,0.0,0.0353705212,pre_live,1.0,2.7888129994,0.9607177616,0.0,0.0,0.0353705212,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0353705212,real_account_flat_no_history,real_account_flat_no_history
2019-07-28,1.0,0.0,0.0,-0.0068611684,pre_live,1.0,2.7888129994,0.9673094079,0.0,0.0,-0.0068611684,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0068611684,real_account_flat_no_history,real_account_flat_no_history
2019-07-29,1.0,0.0,0.0,0.0035528856,pre_live,1.0,2.7888129994,0.9638726683,0.0,0.0,0.0035528856,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0035528856,real_account_flat_no_history,real_account_flat_no_history
2019-07-30,1.0,0.0,0.0,-0.0070017375,pre_live,1.0,2.7888129994,0.9706214517,0.0,0.0,-0.0070017375,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0070017375,real_account_flat_no_history,real_account_flat_no_history
2019-07-31,1.0,0.0,0.0,-0.0528837366,pre_live,1.0,2.7888129994,1.021951541,0.0,0.0,-0.0528837366,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0528837366,real_account_flat_no_history,real_account_flat_no_history
2019-08-01,1.0,0.0,0.0,-0.0292107657,pre_live,1.0,2.7888129994,1.051803528,0.0,0.0,-0.0292107657,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0292107657,real_account_flat_no_history,real_account_flat_no_history
2019-08-02,1.0,0.0,0.0,-0.0143383271,pre_live,1.0,2.7888129994,1.066884631,0.0,0.0,-0.0143383271,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0143383271,real_account_flat_no_history,real_account_flat_no_history
2019-08-03,1.0,0.0,0.0,-0.027852239,pre_live,1.0,2.7888129994,1.0965997567,0.0,0.0,-0.027852239,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.027852239,real_account_flat_no_history,real_account_flat_no_history
2019-08-04,1.0,0.0,0.0,-0.0103884122,pre_live,1.0,2.7888129994,1.1079916869,0.0,0.0,-0.0103884122,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0103884122,real_account_flat_no_history,real_account_flat_no_history
2019-08-05,1.0,0.0,0.0,-0.0823086347,pre_live,1.0,2.7888129994,1.19918897,0.0,0.0,-0.0823086347,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0823086347,real_account_flat_no_history,real_account_flat_no_history
2019-08-06,1.0,0.0,0.0,0.0293444813,pre_live,1.0,2.7888129994,1.1639993917,0.0,0.0,0.0293444813,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0293444813,real_account_flat_no_history,real_account_flat_no_history
2019-08-07,1.0,0.0,0.0,-0.0429675422,pre_live,1.0,2.7888129994,1.2140135847,0.0,0.0,-0.0429675422,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0429675422,real_account_flat_no_history,real_account_flat_no_history
2019-08-08,1.0,0.0,0.0,-0.0020659656,pre_live,1.0,2.7888129994,1.216521695,0.0,0.0,-0.0020659656,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0020659656,real_account_flat_no_history,real_account_flat_no_history
2019-08-09,1.0,0.0,0.0,0.009981858,pre_live,1.0,2.7888129994,1.2043785483,0.0,0.0,0.009981858,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.009981858,real_account_flat_no_history,real_account_flat_no_history
2019-08-10,1.0,0.0,0.0,0.0480370775,pre_live,1.0,2.7888129994,1.1465237226,0.0,0.0,0.0480370775,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0480370775,real_account_flat_no_history,real_account_flat_no_history
2019-08-11,1.0,0.0,0.0,-0.0212798128,pre_live,1.0,2.7888129994,1.1709215328,0.0,0.0,-0.0212798128,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0212798128,real_account_flat_no_history,real_account_flat_no_history
2019-08-12,1.0,0.0,0.0,0.0133238441,pre_live,1.0,2.7888129994,1.1553203568,0.0,0.0,0.0133238441,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0133238441,real_account_flat_no_history,real_account_flat_no_history
2019-08-13,1.0,0.0,0.0,0.0441704516,pre_live,1.0,2.7888129994,1.104289335,0.0,0.0,0.0441704516,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0441704516,real_account_flat_no_history,real_account_flat_no_history
2019-08-14,1.0,0.0,0.0,0.0773306184,pre_live,1.0,2.7888129994,1.0188939578,0.0,0.0,0.0773306184,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0773306184,real_account_flat_no_history,real_account_flat_no_history
2019-08-15,1.0,0.0,0.0,-0.0242339337,pre_live,1.0,2.7888129994,1.0435857664,0.0,0.0,-0.0242339337,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0242339337,real_account_flat_no_history,real_account_flat_no_history
2019-08-16,1.0,0.0,0.0,-0.0036536095,pre_live,1.0,2.7888129994,1.0473986212,0.0,0.0,-0.0036536095,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0036536095,real_account_flat_no_history,real_account_flat_no_history
2019-08-17,1.0,0.0,0.0,0.0111812953,pre_live,1.0,2.7888129994,1.0356873479,0.0,0.0,0.0111812953,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0111812953,real_account_flat_no_history,real_account_flat_no_history
2019-08-18,1.0,0.0,0.0,-0.008884086,pre_live,1.0,2.7888129994,1.0448884834,0.0,0.0,-0.008884086,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.008884086,real_account_flat_no_history,real_account_flat_no_history
2019-08-19,1.0,0.0,0.0,-0.0590640336,pre_live,1.0,2.7888129994,1.1066038118,0.0,0.0,-0.0590640336,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0590640336,real_account_flat_no_history,real_account_flat_no_history
2019-08-20,1.0,0.0,0.0,0.0142026872,pre_live,1.0,2.7888129994,1.0908870641,0.0,0.0,0.0142026872,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0142026872,real_account_flat_no_history,real_account_flat_no_history
2019-08-21,1.0,0.0,0.0,0.0574266461,pre_live,1.0,2.7888129994,1.0282410787,0.0,0.0,0.0574266461,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0574266461,real_account_flat_no_history,real_account_flat_no_history
2019-08-22,1.0,0.0,0.0,0.0042089924,pre_live,1.0,2.7888129994,1.0239132198,0.0,0.0,0.0042089924,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0042089924,real_account_flat_no_history,real_account_flat_no_history
2019-08-23,1.0,0.0,0.0,-0.0286805388,pre_live,1.0,2.7888129994,1.0532796026,0.0,0.0,-0.0286805388,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0286805388,real_account_flat_no_history,real_account_flat_no_history
2019-08-24,1.0,0.0,0.0,0.0245631428,pre_live,1.0,2.7888129994,1.0274077453,0.0,0.0,0.0245631428,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0245631428,real_account_flat_no_history,real_account_flat_no_history
2019-08-25,1.0,0.0,0.0,-0.0008229438,pre_live,1.0,2.7888129994,1.0282532441,0.0,0.0,-0.0008229438,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0008229438,real_account_flat_no_history,real_account_flat_no_history
2019-08-26,1.0,0.0,0.0,-0.022633049,pre_live,1.0,2.7888129994,1.0515257502,0.0,0.0,-0.022633049,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.022633049,real_account_flat_no_history,real_account_flat_no_history
2019-08-27,1.0,0.0,0.0,0.0180481573,pre_live,1.0,2.7888129994,1.032547648,0.0,0.0,0.0180481573,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0180481573,real_account_flat_no_history,real_account_flat_no_history
2019-08-28,1.0,0.0,0.0,0.0455618775,pre_live,1.0,2.7888129994,0.9855028386,0.0,0.0,0.0455618775,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0455618775,real_account_flat_no_history,real_account_flat_no_history
2019-08-29,1.0,0.0,0.0,0.0228947639,pre_live,1.0,2.7888129994,0.9629399838,0.0,0.0,0.0228947639,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0228947639,real_account_flat_no_history,real_account_flat_no_history
2019-08-30,1.0,0.0,0.0,-0.0090646464,pre_live,1.0,2.7888129994,0.9716686942,0.0,0.0,-0.0090646464,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0090646464,real_account_flat_no_history,real_account_flat_no_history
2019-08-31,1.0,0.0,0.0,-0.0003057006,pre_live,1.0,2.7888129994,0.971965734,0.0,0.0,-0.0003057006,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0003057006,real_account_flat_no_history,real_account_flat_no_history
2019-09-01,1.0,0.0,0.0,-0.0143426785,pre_live,1.0,2.7888129994,0.985906326,0.0,0.0,-0.0143426785,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0143426785,real_account_flat_no_history,real_account_flat_no_history
2019-09-02,1.0,0.0,0.0,-0.0632412612,pre_live,1.0,2.7888129994,1.0482562855,0.0,0.0,-0.0632412612,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0632412612,real_account_flat_no_history,real_account_flat_no_history
2019-09-03,1.0,0.0,0.0,-0.026622824,pre_live,1.0,2.7888129994,1.0761638281,0.0,0.0,-0.026622824,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.026622824,real_account_flat_no_history,real_account_flat_no_history
2019-09-04,1.0,0.0,0.0,0.0045462767,pre_live,1.0,2.7888129994,1.0712712895,0.0,0.0,0.0045462767,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0045462767,real_account_flat_no_history,real_account_flat_no_history
2019-09-05,1.0,0.0,0.0,0.0002394242,pre_live,1.0,2.7888129994,1.0710148013,0.0,0.0,0.0002394242,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0002394242,real_account_flat_no_history,real_account_flat_no_history
2019-09-06,1.0,0.0,0.0,0.0251559706,pre_live,1.0,2.7888129994,1.0440723844,0.0,0.0,0.0251559706,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0251559706,real_account_flat_no_history,real_account_flat_no_history
2019-09-07,1.0,0.0,0.0,-0.015259163,pre_live,1.0,2.7888129994,1.0600040551,0.0,0.0,-0.015259163,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.015259163,real_account_flat_no_history,real_account_flat_no_history
2019-09-08,1.0,0.0,0.0,0.0071443054,pre_live,1.0,2.7888129994,1.0524310624,0.0,0.0,0.0071443054,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0071443054,real_account_flat_no_history,real_account_flat_no_history
2019-09-09,1.0,0.0,0.0,0.0075193764,pre_live,1.0,2.7888129994,1.0445174371,0.0,0.0,0.0075193764,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0075193764,real_account_flat_no_history,real_account_flat_no_history
2019-09-10,1.0,0.0,0.0,0.0198939739,pre_live,1.0,2.7888129994,1.0237378345,0.0,0.0,0.0198939739,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0198939739,real_account_flat_no_history,real_account_flat_no_history
2019-09-11,1.0,0.0,0.0,-0.0059595074,pre_live,1.0,2.7888129994,1.0298388078,0.0,0.0,-0.0059595074,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0059595074,real_account_flat_no_history,real_account_flat_no_history
2019-09-12,1.0,0.0,0.0,-0.0252679328,pre_live,1.0,2.7888129994,1.0558607056,0.0,0.0,-0.0252679328,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0252679328,real_account_flat_no_history,real_account_flat_no_history
2019-09-13,1.0,0.0,0.0,0.007004314,pre_live,1.0,2.7888129994,1.0484651257,0.0,0.0,0.007004314,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.007004314,real_account_flat_no_history,real_account_flat_no_history
2019-09-14,1.0,0.0,0.0,0.0006807154,pre_live,1.0,2.7888129994,1.0477514193,0.0,0.0,0.0006807154,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0006807154,real_account_flat_no_history,real_account_flat_no_history
