date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,early_risk_active,cooldown_blocked_entry,etf_flow_feature_available,etf_flow_evidence_window,etf_flow_rule_active,etf_flow_causal_date_available,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated
2019-08-01,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10374.99,0.029210765704,1.051803527976,105.1803527976,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,1.09372346344,0.0,5.763662830517,True
2019-08-02,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10523.75,0.014338327073,1.066884630977,106.6884630977,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,1.09372346344,0.0,5.763662830517,True
2019-08-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10816.86,0.027852238983,1.096599756686,109.6599756686,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,1.09372346344,0.0,5.763662830517,True
2019-08-04,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10929.23,0.010388412164,1.107991686938,110.7991686938,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,1.09372346344,0.0,5.763662830517,True
2019-08-05,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11828.8,0.082308634735,1.199188969987,119.9188969987,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,1.053097760864,0.0,5.618862306662,True
2019-08-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11481.69,-0.029344481266,1.163999391723,116.3999391723,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.993193834213,0.0,5.410708499342,True
2019-08-07,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11975.03,0.042967542235,1.214013584749,121.4013584749,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.905096312897,0.0,5.116084238685,True
2019-08-08,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11999.77,0.002065965597,1.216521695049,121.6521695049,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.859675299994,0.0,4.940488505053,True
2019-08-09,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11879.99,-0.009981857986,1.204378548252,120.4378548252,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.674951369476,0.0,4.456262378996,True
2019-08-10,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11309.31,-0.048037077472,1.146523722624,114.6523722624,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.708146406338,0.0,4.638555173697,True
2019-08-11,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11549.97,0.021279812827,1.170921532843,117.0921532843,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.488394671274,0.0,4.202446708666,True
2019-08-12,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,11396.08,-0.013323844131,1.15532035685,115.532035685,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.451973291902,0.0,3.969992882326,True
2019-08-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10892.71,-0.044170451594,1.104289334952,110.4289334952,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.403031351473,0.0,3.660072506122,True
2019-08-14,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10050.37,-0.077330618368,1.018893957823,101.8893957823,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.471429798419,0.0,4.279509382843,True
2019-08-15,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10293.93,0.024233933676,1.04358576642,104.358576642,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-16,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10331.54,0.003653609457,1.047398621245,104.7398621245,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-17,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10216.02,-0.011181295334,1.035687347929,103.5687347929,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-18,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10306.78,0.008884085975,1.044888483371,104.4888483371,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-19,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10915.54,0.059064033578,1.106603811838,110.6603811838,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-20,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10760.51,-0.014202687178,1.090887064069,109.0887064069,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-21,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10142.57,-0.057426646135,1.028241078667,102.8241078667,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-22,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10099.88,-0.004208992395,1.023913219787,102.3913219787,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-23,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10389.55,0.028680538779,1.053279602593,105.3279602593,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-24,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10134.35,-0.024563142773,1.027407745335,102.7407745335,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-25,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10142.69,0.000822943751,1.028253244118,102.8253244118,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-26,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10372.25,0.022633049023,1.051525750201,105.1525750201,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10185.05,-0.018048157343,1.032547648011,103.2547648011,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-28,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,9721.0,-0.045561877458,0.985502838603,98.5502838603,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-29,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,9498.44,-0.022894763913,0.962939983777,96.2939983777,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-30,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,9584.54,0.009064646405,0.971668694239,97.1668694239,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-08-31,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,9587.47,0.000305700639,0.97196573398,97.196573398,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-01,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,9724.98,0.014342678517,0.985906326032,98.5906326032,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-02,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10340.0,0.063241261165,1.048256285481,104.8256285481,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10615.28,0.026622823985,1.076163828061,107.6163828061,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-04,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10567.02,-0.004546276688,1.071271289537,107.1271289537,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-05,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10564.49,-0.000239424171,1.071014801296,107.1014801296,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10298.73,-0.025155970615,1.044072384426,104.4072384426,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-07,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10455.88,0.015259163023,1.060004055148,106.0004055148,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-08,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10381.18,-0.007144305405,1.052431062448,105.2431062448,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
2019-09-09,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,2.788812999381,0.0,0.0,2.788812999381,10303.12,-0.00751937641,1.044517437144,104.4517437144,0.0,0.0,2.788812999381,-0.156249999995,0.0,0.006525,0.0,0.0,0.0,0.003203285436,0.0,0.011,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,False,False,False,False,False,,0.0,0.0,0.473732505459,0.0,4.297040905927,True
