model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,weak_base_lb,weak_base_threshold,cooldown_days,source
phase63_btcpref_f30_s150_r60_m08_rm150_rb-03_v30_060_wb30_wt+00_cd0,phase63_btcpref_f30_s150_r60_m08_rm150_rb-03_v30_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,11904.963024439752,83.76430182597008,-47.61090148835555,1.3351076028492785,1.8008946567982127,933,38.413361169102295,8.24634655532359,53.34029227557411,815.3426855987043,53.02224795793935,-47.61090148835555,471.4170983712454,72.22788714821888,-44.40041125502474,129.89631089928935,99.57799030209742,-23.957148788749162,30.0,150.0,60.0,0.08,150.0,-0.03,30.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m08_rm150_rb-03_v20_045_wb10_wt+02_cd3,phase63_btcpref_f50_s150_r30_m08_rm150_rb-03_v20_045_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,8355.841573494708,75.75913099165577,-33.947565379320274,1.5585588391736644,1.5716932217557094,758,42.34516353514266,12.004175365344468,45.650661099512874,630.6225065915472,46.536658368357564,-33.947565379320274,471.2946249135615,72.21637231695304,-29.268407336301937,129.52877470461615,99.31309313430063,-24.252971605988016,50.0,150.0,30.0,0.08,150.0,-0.03,20.0,0.045,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m12_rm200_rb-03_v30_045_wb10_wt-02_cd0,phase63_btcpref_f50_s200_r30_m12_rm200_rb-03_v30_045_wb10_wt-02_cd0,2018-05-04,2026-03-16,2874,8845.076348981798,77.01998298884898,-48.81483923436368,1.2885108943216395,1.6664427294945188,928,38.3785664578984,2.2616562282533055,59.3597773138483,639.0854307512109,46.861266337490726,-48.81483923436368,471.19170370978605,72.20669445539416,-48.81483923436368,107.41893304393626,83.23995401936497,-27.082833432583943,50.0,200.0,30.0,0.12,200.0,-0.03,30.0,0.045,10.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m12_rm200_rb-03_v20_060_wb10_wt-02_cd0,phase63_btcpref_f50_s200_r30_m12_rm200_rb-03_v20_060_wb10_wt-02_cd0,2018-05-04,2026-03-16,2874,8748.892565667664,76.77693574710342,-48.81483923436368,1.285080767802328,1.6677554908711347,929,35.177453027139876,2.3312456506610997,62.49130132219902,639.085430751211,46.86126633749075,-48.81483923436368,471.19170370978577,72.20669445539414,-48.81483923436368,107.41893304393608,83.23995401936483,-27.082833432583943,50.0,200.0,30.0,0.12,200.0,-0.03,20.0,0.06,10.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m12_rm200_rb-03_v30_060_wb10_wt-02_cd0,phase63_btcpref_f50_s200_r30_m12_rm200_rb-03_v30_060_wb10_wt-02_cd0,2018-05-04,2026-03-16,2874,8836.87599547739,76.99935066659125,-48.81483923436364,1.2872860560641564,1.6727138030086683,931,34.864300626304804,2.4008350730688934,62.734864300626306,639.085430751211,46.86126633749075,-48.81483923436364,471.1917037097857,72.20669445539411,-48.81483923436364,107.418933043936,83.23995401936477,-27.082833432583943,50.0,200.0,30.0,0.12,200.0,-0.03,30.0,0.06,10.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m12_rm200_rb-03_v30_045_wb10_wt-02_cd0,phase63_btcpref_f50_s150_r30_m12_rm200_rb-03_v30_045_wb10_wt-02_cd0,2018-05-04,2026-03-16,2874,7507.189146054606,73.41251068275419,-48.81483923436362,1.2549974104969848,1.6150826896182315,925,38.3785664578984,2.5748086290883787,59.046624913013225,639.0854307512109,46.861266337490726,-48.81483923436362,471.19170370978543,72.2066944553941,-48.81483923436362,107.41893304393608,83.23995401936483,-27.082833432583897,50.0,150.0,30.0,0.12,200.0,-0.03,30.0,0.045,10.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m12_rm200_rb-03_v30_060_wb10_wt-02_cd0,phase63_btcpref_f50_s150_r30_m12_rm200_rb-03_v30_060_wb10_wt-02_cd0,2018-05-04,2026-03-16,2874,7500.21529387728,73.3922988245022,-48.814839234363696,1.253798538821555,1.6211519731767856,928,34.864300626304804,2.7139874739039667,62.421711899791234,639.08543075121,46.861266337490704,-48.814839234363696,471.19170370978543,72.2066944553941,-48.814839234363696,107.41893304393612,83.23995401936486,-27.082833432583918,50.0,150.0,30.0,0.12,200.0,-0.03,30.0,0.06,10.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m12_rm200_rb-03_v20_060_wb10_wt-02_cd0,phase63_btcpref_f50_s150_r30_m12_rm200_rb-03_v20_060_wb10_wt-02_cd0,2018-05-04,2026-03-16,2874,7425.39127156948,73.17441647613414,-48.81483923436362,1.2515742506415706,1.616251396888997,926,35.177453027139876,2.6443980514961725,62.17814892136395,639.08543075121,46.861266337490704,-48.81483923436362,471.1917037097853,72.2066944553941,-48.81483923436362,107.41893304393591,83.2399540193647,-27.082833432583964,50.0,150.0,30.0,0.12,200.0,-0.03,20.0,0.06,10.0,-0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v20_060_wb30_wt+02_cd0,phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v20_060_wb30_wt+02_cd0,2018-05-04,2026-03-16,2874,7589.073991801019,73.64863011027968,-54.62032774761164,1.2333416843592813,1.6591123841959305,910,35.177453027139876,10.681976339596382,54.14057063326374,760.881708498359,51.22933307551698,-54.62032774761164,471.13993496302237,72.20182609564444,-43.294432473474785,143.65862209046418,109.44636772939118,-19.483086077631928,20.0,150.0,60.0,0.04,200.0,-0.03,20.0,0.06,30.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v30_060_wb30_wt+02_cd0,phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v30_060_wb30_wt+02_cd0,2018-05-04,2026-03-16,2874,7321.923326276304,72.86998835548901,-54.620327747611654,1.224959638411658,1.649126652611635,910,34.864300626304804,10.716771050800277,54.41892832289492,730.971068854544,50.205314131148214,-54.620327747611654,471.13993496302237,72.20182609564444,-43.29443247347473,143.6586220904641,109.44636772939108,-19.483086077631874,20.0,150.0,60.0,0.04,200.0,-0.03,30.0,0.06,30.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v20_045_wb30_wt+02_cd0,phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v20_045_wb30_wt+02_cd0,2018-05-04,2026-03-16,2874,4783.1769463235605,63.91295606023162,-54.07569529920308,1.1396932666663868,1.5164823704092947,911,39.38761308281141,9.359777313848296,51.2526096033403,504.31731008110904,41.28918446980809,-54.07569529920308,471.13993496302203,72.20182609564438,-43.29443247347482,143.65862209046418,109.44636772939118,-19.483086077631906,20.0,150.0,60.0,0.04,200.0,-0.03,20.0,0.045,30.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v30_045_wb30_wt+02_cd0,phase63_btcpref_f20_s150_r60_m04_rm200_rb-03_v30_045_wb30_wt+02_cd0,2018-05-04,2026-03-16,2874,5157.098089511446,65.45718523683581,-54.620327747611675,1.1587598374847996,1.5345568482445588,901,38.3785664578984,9.394572025052192,52.22686151704941,495.2837620112089,40.880913483680814,-54.620327747611675,471.1399349630213,72.20182609564432,-43.294432473474785,143.65862209046406,109.44636772939108,-19.483086077631928,20.0,150.0,60.0,0.04,200.0,-0.03,30.0,0.045,30.0,0.02,0.0,phase63_overlay
phase63_btcpref_f50_s200_r30_m08_rm150_rb-03_v20_045_wb10_wt+02_cd3,phase63_btcpref_f50_s200_r30_m08_rm150_rb-03_v20_045_wb10_wt+02_cd3,2018-05-04,2026-03-16,2874,9431.15338128016,78.45347527387081,-33.94756537932029,1.5818204786650885,1.6163523325221683,768,42.34516353514266,11.830201809324983,45.82463465553236,630.376864724579,46.5271911428492,-33.94756537932029,471.1025505153788,72.1983102540233,-29.268407336301927,129.52877470461596,99.3130931343005,-24.252971605988083,50.0,200.0,30.0,0.08,150.0,-0.03,20.0,0.045,10.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v30_045_wb20_wt-02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v30_045_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,10060.65357846091,79.90988299680917,-35.58438818715596,1.321575024352148,1.6975254052210536,856,44.85038274182324,4.906054279749479,50.24356297842728,697.3343734036729,49.017523760949814,-35.58438818715596,470.9447656939542,72.18346954591597,-33.75241440651276,87.80244028247193,68.73420290959056,-29.711546634677777,20.0,150.0,30.0,0.04,150.0,0.0,30.0,0.045,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v20_060_wb20_wt-02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v20_060_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,9278.506324471718,78.08768922077627,-35.584388187155966,1.3015569047236746,1.6762807021581136,860,41.718858733472516,4.975643702157273,53.30549756437022,697.3343734036736,49.017523760949835,-35.584388187155966,470.94476569395437,72.18346954591597,-33.75241440651272,87.80244028247199,68.7342029095906,-29.711546634677767,20.0,150.0,30.0,0.04,150.0,0.0,20.0,0.06,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v30_060_wb20_wt-02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v30_060_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,9278.506324471718,78.08768922077627,-35.584388187155966,1.3015569047236746,1.6762807021581136,860,41.405706332637436,4.975643702157273,53.61864996520529,697.3343734036736,49.017523760949835,-35.584388187155966,470.94476569395437,72.18346954591597,-33.75241440651272,87.80244028247199,68.7342029095906,-29.711546634677767,20.0,150.0,30.0,0.04,150.0,0.0,30.0,0.06,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v20_045_wb20_wt-02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb+00_v20_045_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,8592.16868095888,76.37592419694464,-35.58438818715596,1.283932345119991,1.651393454227604,870,45.3027139874739,4.906054279749479,49.79123173277662,663.5016377467749,47.78124739950616,-35.58438818715596,470.94476569395357,72.1834695459159,-33.752414406512784,87.80244028247208,68.73420290959066,-29.711546634677756,20.0,150.0,30.0,0.04,150.0,0.0,20.0,0.045,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_045_wb20_wt+02_cd0,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_045_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,4541.096607184929,62.85719525106974,-57.45830906562832,1.133441091064901,1.5012242159254197,911,42.76270006958942,6.1238691718858735,51.1134307585247,507.0397848218031,41.411259537641264,-57.45830906562832,470.792602725152,72.16915493701997,-44.361975351615826,152.29363194950318,115.58964176064168,-20.809237249359736,20.0,100.0,30.0,0.12,200.0,0.0,20.0,0.045,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_060_wb20_wt+02_cd0,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_060_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,5181.368047928912,65.55406623401838,-56.7671883691873,1.1581173351234662,1.5343722164411289,910,38.30897703549061,7.20250521920668,54.48851774530271,544.6178258347885,43.05264119747447,-56.7671883691873,470.7926027251514,72.16915493701993,-44.36197535161587,152.29363194950318,115.58964176064168,-20.809237249359747,20.0,100.0,30.0,0.12,200.0,0.0,30.0,0.06,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_045_wb20_wt+02_cd0,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_045_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,5130.461214716507,65.35040553946587,-56.76718836918732,1.161654636445271,1.536761394486704,900,41.823242867084204,6.471816283924843,51.70494084899096,514.9731070801707,41.76448283474974,-56.76718836918732,470.7926027251514,72.16915493701993,-44.36197535161588,152.29363194950326,115.58964176064177,-20.809237249359747,20.0,100.0,30.0,0.12,200.0,0.0,30.0,0.045,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_060_wb20_wt+02_cd0,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_060_wb20_wt+02_cd0,2018-05-04,2026-03-16,2874,5371.469848615799,66.29975558051213,-56.76718836918728,1.1666451686130124,1.544406250767921,910,38.62212943632568,7.167710508002783,54.210160055671544,567.8207172701078,44.02789706958225,-56.76718836918728,470.79260272515137,72.1691549370199,-44.36197535161587,152.29363194950326,115.58964176064177,-20.809237249359725,20.0,100.0,30.0,0.12,200.0,0.0,20.0,0.06,20.0,0.02,0.0,phase63_overlay
phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v20_045_wb20_wt+00_cd0,phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v20_045_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,6367.939823629,69.87366278816805,-47.11387823873625,1.2137006096608727,1.5773129247608266,901,42.76270006958942,4.906054279749479,52.331245650661096,636.9372305357583,46.779154462081365,-47.11387823873625,470.72244140802894,72.16255368305254,-45.49283314850812,124.05953038172343,95.36261227282449,-21.232908403783867,50.0,100.0,30.0,0.08,200.0,0.0,20.0,0.045,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v30_045_wb20_wt+00_cd0,phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v30_045_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,6544.28044546444,70.45536987354683,-46.25470474325635,1.2223163100316792,1.583906734510393,893,41.823242867084204,4.940848990953375,53.23590814196242,579.5496095119875,44.51050261667655,-46.25470474325635,470.72244140802854,72.16255368305251,-45.492833148508105,124.05953038172339,95.36261227282445,-21.232908403783902,50.0,100.0,30.0,0.08,200.0,0.0,30.0,0.045,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v20_060_wb20_wt+00_cd0,phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v20_060_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,7855.9644044528695,74.40327958634245,-46.25470474325629,1.2528027176236476,1.638939208962643,898,38.62212943632568,6.5066109951287405,54.87125956854558,777.369115919845,51.781561581341485,-46.25470474325629,470.72244140802775,72.16255368305242,-45.492833148508105,124.05953038172304,95.36261227282421,-21.232908403783945,50.0,100.0,30.0,0.08,200.0,0.0,20.0,0.06,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v30_060_wb20_wt+00_cd0,phase63_btcpref_f50_s100_r30_m08_rm200_rb+00_v30_060_wb20_wt+00_cd0,2018-05-04,2026-03-16,2874,7025.06727666548,71.97553002247648,-46.25470474325635,1.2236770022305954,1.5713007334560578,899,38.30897703549061,6.610995128740431,55.080027835768966,746.8856346217387,50.753803332962796,-46.25470474325635,470.7224414080271,72.16255368305238,-45.49283314850812,124.05953038172295,95.36261227282414,-21.232908403783945,50.0,100.0,30.0,0.08,200.0,0.0,30.0,0.06,20.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v30_045_wb30_wt+00_cd0,phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v30_045_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,6604.408329952215,70.65063875419695,-42.7278062436558,1.2235585217292029,1.5721034626391164,924,38.3785664578984,4.175365344467641,57.44606819763396,571.5134021015325,44.18057252239702,-42.7278062436558,470.5011000734215,72.1417247244766,-42.7278062436558,132.21320641629387,101.24621349298187,-19.97742176766635,50.0,100.0,20.0,0.04,200.0,-0.03,30.0,0.045,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v20_060_wb30_wt+00_cd0,phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v20_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,7736.424623320111,74.06804926327284,-42.727806243655785,1.246249077676019,1.629158566765433,936,35.177453027139876,5.427974947807933,59.39457202505219,775.7261493181279,51.72691005869563,-42.727806243655785,470.50110007342124,72.14172472447657,-42.727806243655785,132.21320641629384,101.24621349298182,-19.97742176766636,50.0,100.0,20.0,0.04,200.0,-0.03,20.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v20_045_wb30_wt+00_cd0,phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v20_045_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,5937.497567405262,68.39336880437791,-42.7278062436558,1.1975469886891146,1.5448785810964079,934,39.38761308281141,4.244954766875435,56.36743215031316,581.7037499399661,44.59840587589046,-42.7278062436558,470.5011000734212,72.14172472447657,-42.7278062436558,132.21320641629387,101.24621349298187,-19.97742176766638,50.0,100.0,20.0,0.04,200.0,-0.03,20.0,0.045,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v30_060_wb30_wt+00_cd0,phase63_btcpref_f50_s100_r20_m04_rm200_rb-03_v30_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,7464.154379115588,73.2875268298665,-42.7278062436558,1.2377563578797983,1.6195186699420716,936,34.864300626304804,5.462769659011831,59.67292971468336,745.2997515676045,50.69952187208595,-42.7278062436558,470.5011000734203,72.14172472447649,-42.7278062436558,132.21320641629384,101.24621349298182,-19.97742176766637,50.0,100.0,20.0,0.04,200.0,-0.03,30.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v20_060_wb20_wt-02_cd3,phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v20_060_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,7451.809540813691,73.25155973659032,-38.04226872994931,1.2538280814476697,1.6026782422005166,870,35.177453027139876,4.906054279749479,59.91649269311065,696.7029468492133,48.99484252207591,-38.04226872994931,470.49262202849286,72.14092680157992,-38.04226872994931,100.68845421722878,78.29040005706109,-29.711546634677767,20.0,100.0,30.0,0.04,200.0,-0.03,20.0,0.06,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v30_060_wb20_wt-02_cd3,phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v30_060_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,7451.809540813691,73.25155973659032,-38.04226872994931,1.2538280814476697,1.6026782422005166,870,34.864300626304804,4.906054279749479,60.22964509394571,696.7029468492133,48.99484252207591,-38.04226872994931,470.49262202849286,72.14092680157992,-38.04226872994931,100.68845421722878,78.29040005706109,-29.711546634677767,20.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.06,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v20_045_wb20_wt-02_cd3,phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v20_045_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,6899.153181135698,71.58627921338862,-38.04226872994929,1.236086036369953,1.5778962741094626,876,39.38761308281141,4.836464857341684,55.775922059846906,662.8970040767272,47.75875432829713,-38.04226872994929,470.49262202849286,72.14092680157992,-38.04226872994929,100.68845421722897,78.29040005706122,-29.711546634677777,20.0,100.0,30.0,0.04,200.0,-0.03,20.0,0.045,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v30_045_wb20_wt-02_cd3,phase63_btcpref_f20_s100_r30_m04_rm200_rb-03_v30_045_wb20_wt-02_cd3,2018-05-04,2026-03-16,2874,8081.614212329933,75.0242702210789,-38.04226872994931,1.2739006226710843,1.6239095917681483,866,38.3785664578984,4.836464857341684,56.78496868475992,696.7029468492132,48.99484252207591,-38.04226872994931,470.4926220284925,72.14092680157991,-38.04226872994931,100.68845421722897,78.29040005706122,-29.711546634677745,20.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.045,20.0,-0.02,3.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_060_wb30_wt+00_cd0,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,13493.998878438299,86.69047288325412,-44.40041125502465,1.3637320655140128,1.8382623147638804,934,38.413361169102295,7.967988865692415,53.61864996520529,1019.2378069323354,59.05065175277553,-44.40041125502465,470.41451575472513,72.13357533798006,-44.40041125502465,129.49294522198093,99.28726562450751,-24.090570138849653,30.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v20_045_wb30_wt+00_cd0,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v20_045_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,8989.97910353923,77.38186566488459,-44.40041125502471,1.285604454904379,1.7061185190855581,941,42.34516353514266,6.4022268615170494,51.2526096033403,693.4464795171572,48.877637057136994,-44.40041125502471,470.4145157547244,72.13357533797999,-44.40041125502471,129.49294522198093,99.28726562450751,-24.090570138849632,30.0,200.0,60.0,0.08,150.0,-0.03,20.0,0.045,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v20_060_wb30_wt+00_cd0,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v20_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,13983.312185497032,87.53136492467415,-44.40041125502472,1.3721444872992545,1.848076310367496,934,38.72651356993737,7.933194154488518,53.34029227557411,1059.5245509281642,60.134973445727205,-44.40041125502472,470.4145157547242,72.13357533797998,-44.40041125502472,129.4929452219809,99.2872656245075,-24.09057013884969,30.0,200.0,60.0,0.08,150.0,-0.03,20.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_045_wb30_wt+00_cd0,phase63_btcpref_f30_s200_r60_m08_rm150_rb-03_v30_045_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,9686.029116739803,79.05298586760692,-44.40041125502475,1.3050448825577798,1.7234210195541468,927,41.8580375782881,6.437021572720947,51.70494084899096,681.5857619867422,48.4474383839568,-44.40041125502475,470.4145157547236,72.1335753379799,-44.40041125502475,129.4929452219808,99.28726562450743,-24.090570138849653,30.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.045,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m08_rm150_rb-03_v20_045_wb10_wt+02_cd0,phase63_btcpref_f50_s150_r30_m08_rm150_rb-03_v20_045_wb10_wt+02_cd0,2018-05-04,2026-03-16,2874,5228.576148393796,65.74140394285352,-47.28683699530407,1.1614693370884452,1.527130528671199,858,42.34516353514266,8.559498956158663,49.09533750869868,673.6427018525877,48.156378645616286,-34.80043231358607,470.3948978276635,72.13172876445533,-34.80043231358607,130.90020908264307,100.30117131033069,-24.722763445772998,50.0,150.0,30.0,0.08,150.0,-0.03,20.0,0.045,10.0,0.02,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v30_060_wb30_wt+00_cd0,phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v30_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,11440.802348577457,82.84571824033262,-35.09356690563229,1.3401154638000807,1.7618848695400973,890,41.405706332637436,5.532359081419624,53.061934585942936,830.4824120383767,53.50532290204235,-32.65615393633809,470.07854046304544,72.10194500844571,-32.25257305687844,89.47753173000433,69.98259191897931,-28.819626282452727,50.0,150.0,30.0,0.08,150.0,0.0,30.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v20_045_wb30_wt+00_cd0,phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v20_045_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,10119.661607006992,80.0423323111796,-35.09356690563229,1.3198622036857597,1.7267100788531193,898,45.3027139874739,4.314544189283229,50.382741823242874,723.964841879125,49.961153407344014,-32.656153936338086,470.0785404630455,72.10194500844571,-32.2525730568785,89.47753173000402,69.98259191897908,-28.81962628245277,50.0,150.0,30.0,0.08,150.0,0.0,20.0,0.045,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v20_060_wb30_wt+00_cd0,phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v20_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,11856.211251711247,83.66929272113745,-35.09356690563229,1.3486755112557112,1.7715798387985242,890,41.718858733472516,5.497564370215727,52.78357689631176,863.9749428430299,54.55183952911642,-32.656153936338086,470.07854046304516,72.10194500844568,-32.25257305687853,89.47753173000426,69.98259191897927,-28.81962628245276,50.0,150.0,30.0,0.08,150.0,0.0,20.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v30_045_wb30_wt+00_cd0,phase63_btcpref_f50_s150_r30_m08_rm150_rb+00_v30_045_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,9682.884453416564,79.04567256407451,-35.0935669056323,1.3110253101513247,1.7088707561233927,885,44.85038274182324,4.453723034098817,50.69589422407794,659.800106914798,47.6433198657664,-32.656153936338086,470.07854046304357,72.10194500844554,-32.25257305687856,89.47753173000396,69.98259191897904,-28.81962628245278,50.0,150.0,30.0,0.08,150.0,0.0,30.0,0.045,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r20_m08_rm200_rb-03_v20_060_wb30_wt+00_cd0,phase63_btcpref_f50_s150_r20_m08_rm200_rb-03_v20_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,6203.192327102869,69.31755217406008,-46.10233896537237,1.2078300307221694,1.570183230277901,935,35.177453027139876,3.7578288100208765,61.06471816283925,650.231985673114,47.2842577532673,-46.10233896537237,470.0447223692902,72.09876050001769,-46.10233896537237,114.99137965393143,88.77620183755204,-24.745778383367277,50.0,150.0,20.0,0.08,200.0,-0.03,20.0,0.06,30.0,0.0,0.0,phase63_overlay
phase63_btcpref_f50_s150_r20_m08_rm200_rb-03_v30_060_wb30_wt+00_cd0,phase63_btcpref_f50_s150_r20_m08_rm200_rb-03_v30_060_wb30_wt+00_cd0,2018-05-04,2026-03-16,2874,5984.193000667539,68.55833100509405,-46.10233896537236,1.1991862708163994,1.5603393173427647,935,34.864300626304804,3.7926235212247734,61.34307585247043,624.1657812791623,46.28695209120155,-46.10233896537236,470.04472236928905,72.09876050001758,-46.10233896537236,114.99137965393116,88.77620183755184,-24.745778383367288,50.0,150.0,20.0,0.08,200.0,-0.03,30.0,0.06,30.0,0.0,0.0,phase63_overlay
