date,candidate_id,base_strategy_version,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,reason_code,us_trading_session_date,causal_available_for_btc_utc_day,baseline_cash,baseline_full_risk,permission_inputs_true,permission_on,permission_on_while_baseline_full_risk,hard_invalidation_on,probe_input_ready_flag,flow_2_of_last_3_positive_flag,flow_3d_sum_usd,flow_3d_sum_pass,btc_close,btc_ema10,btc_price_filter_pass,probe_state,probe_window_id,probe_exit_reason,baseline_handoff_day,early_risk_active,cooldown_active,cooldown_blocked_entry,cooldown_event_id,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,dev_only_source_lineage,non_authoritative_research_input,official_truth,live_truth,app_truth,execution_truth,baseline_strategy_id,baseline_strategy_version,baseline_candidate_asset,baseline_selected_asset,baseline_model_candidate_exposure,baseline_trend_permission_active,baseline_actual_held_asset,baseline_authorized_tradable_asset,baseline_current_asset,baseline_effective_market_exposure,baseline_execution_target_asset,baseline_execution_target_exposure,baseline_regime,baseline_market_state,baseline_execution_state,baseline_reason_code,baseline_return_gross,baseline_return_net,baseline_equity,baseline_turnover,baseline_fees_daily,baseline_funding_daily,baseline_borrow_cost_daily,baseline_slippage_daily,baseline_cash_day,baseline_in_market,baseline_btc_day,baseline_is_rebalance_day,baseline_asset_transition_day
2024-09-13,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-12,2024-09-13,True,False,False,False,False,False,True,True,112100000.0,False,60498.0,57771.280788,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.040694746055,0.882556551594,88.2556551594,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-14,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-13,2024-09-14,True,False,False,False,False,False,True,True,258300000.0,False,59993.03,58175.23519,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,-0.0083468875,0.875189951345,87.5189951345,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-17,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-16,2024-09-17,True,False,False,False,False,False,True,True,315000000.0,False,60313.99,58686.315592,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.036073802878,0.906761381131,90.6761381131,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-18,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-17,2024-09-18,True,False,False,False,False,False,True,True,462800000.0,False,61759.99,59245.165485,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.023974537251,0.928500565641,92.8500565641,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-19,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-18,2024-09-19,True,False,False,False,False,False,True,True,146900000.0,False,62947.99,59918.406306,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.01923575441,0.946360974491,94.6360974491,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-20,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-19,2024-09-20,True,False,False,False,False,False,True,True,292400000.0,False,63201.05,60515.250614,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.004020144249,0.95016548212,95.016548212,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-21,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-20,2024-09-21,True,False,False,False,False,False,True,True,197600000.0,False,63348.96,61030.470502,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.00234030922,0.952389163158,95.2389163158,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-24,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-23,2024-09-24,True,False,False,False,False,False,True,True,254800000.0,False,64262.7,62271.873431,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.014567574134,0.966263162897,96.6263162897,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-25,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-24,2024-09-25,True,False,False,False,False,False,True,True,232500000.0,False,63152.01,62431.898261,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,-0.017283587524,0.94956266895,94.956266895,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.0,0.022333750974,0.0,1.207756159658,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-26,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,candidate_asset_not_btc,2024-09-25,2024-09-26,True,False,False,False,False,False,True,True,246400000.0,False,65173.99,62930.460396,True,CASH,,,False,False,False,False,,0.0,0.0,1.258112740076,0.0,0.0,1.258112740076,0.032017666579,0.97996544988,97.996544988,0.0,0.0,1.258112740076,-5.205313,0.0,0.006075,0.0,0.0,0.0,0.002710472292,0.0,0.01,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,0.0,0.0,0.009726995674,0.0,0.577713814863,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-27,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.070376,0.0,early_risk_etf_flow_impulse,2024-09-26,2024-09-27,True,False,True,True,False,False,True,True,607600000.0,True,65769.95,63446.731233,True,EARLY_RISK,window_005,,False,True,False,False,,0.004572069318,0.003347069318,1.262323730626,0.004572069318,0.003347069318,1.262323730626,0.009144138636,0.988926389813,98.8926389813,0.004572069318,0.003347069318,1.262323730626,-4.888028,0.000225,0.0063,0.0,0.0,0.0,0.002710472292,0.001,0.011,0.5,False,True,True,True,True,True,False,False,False,early_risk,0.1,0.003347069318,0.003347069318,0.013929577414,0.011482529326,0.807478633198,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-09-28,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.075808,0.0,early_risk_etf_flow_impulse,2024-09-27,2024-09-28,True,False,True,True,False,False,True,True,966000000.0,True,65858.0,63885.143736,True,EARLY_RISK,window_005,,False,True,False,False,,0.000669378645,0.000669378645,1.263168703175,0.000669378645,0.000669378645,1.263168703175,0.00133875729,0.990250322226,99.0250322226,0.000669378645,0.000669378645,1.263168703175,-4.824362,0.0,0.0063,0.0,0.0,0.0,0.002710472292,0.0,0.011,0.0,False,True,True,False,False,True,False,False,False,early_risk,0.1,0.00401868842,0.00401868842,0.023911193531,0.011631997246,1.39831752331,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-01,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-09-30,2024-10-01,True,False,False,False,False,False,True,True,921400000.0,True,60805.78,63451.282482,False,CASH,window_005,btc_price_filter_failed,False,False,False,False,,0.0,-0.001225,1.261621321513,0.0,-0.001225,1.261621321513,-0.039821663828,0.950816906789,95.0816906789,0.0,-0.001225,1.261621321513,-4.940952,0.000225,0.006525,0.0,0.0,0.0,0.002710472292,0.001,0.012,0.5,True,False,False,True,True,True,False,False,False,cash,0.1,0.002788765526,0.002788765526,0.02986332677,0.012528287449,1.76866026827,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-02,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-01,2024-10-02,True,False,False,False,False,False,True,True,313100000.0,False,60649.28,62941.827485,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,-0.002573768481,0.948369724203,94.8369724203,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.002788765526,0.002788765526,0.038852309088,0.012528287449,2.362441367817,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-03,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-02,2024-10-03,True,False,False,False,False,False,True,False,-273000000.0,False,60752.71,62543.806124,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,0.00170537886,0.949987053882,94.9987053882,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.002788765526,0.002788765526,0.034436185891,0.012528287449,2.116007386659,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-04,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-03,2024-10-04,True,False,False,False,False,False,True,False,-388500000.0,False,62086.0,62460.568647,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,0.021946181495,0.970835642185,97.0835642185,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.002788765526,0.002788765526,0.028878440402,0.012528287449,1.805175768986,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-05,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-04,2024-10-05,True,False,False,False,False,False,True,False,-120300000.0,False,62058.0,62387.374348,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,-0.00045098734,0.970397807601,97.0397807601,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.002788765526,0.002788765526,0.030140362346,0.012528287449,1.883522222716,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-08,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-07,2024-10-08,True,False,False,False,False,False,True,True,206600000.0,False,62160.49,62374.464237,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,-0.001020667267,0.969407354322,96.9407354322,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,-0.000556441344,0.002788765526,0.030140362346,0.012528287449,1.883522222716,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-09,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-08,2024-10-09,True,False,False,False,False,False,True,True,242200000.0,False,60636.02,62058.383467,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,-0.024524742324,0.945632888751,94.5632888751,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,-0.001225,0.002788765526,0.030140362346,0.012528287449,1.883522222716,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-10,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-09,2024-10-10,True,False,False,False,False,False,True,False,176000000.0,False,60326.39,61743.475564,False,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,-0.005106370768,0.94080413661,94.080413661,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.002788765526,0.030140362346,0.012528287449,1.883522222716,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
2024-10-11,phase68g_etf_flow_impulse_early_risk_cooldown_15,phase68g_btc_persistence_10d_early_risk_075,staged_strategy_candidate,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.039634,0.0,candidate_asset_not_btc,2024-10-10,2024-10-11,True,False,False,False,False,False,True,False,-180000000.0,False,62540.0,61888.298188,True,CASH,,,False,False,True,False,cooldown_004,0.0,0.0,1.261621321513,0.0,0.0,1.261621321513,0.036693891347,0.975325901378,97.5325901378,0.0,0.0,1.261621321513,-4.940952,0.0,0.006525,0.0,0.0,0.0,0.002710472292,0.0,0.012,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,0.0,0.002788765526,0.030140362346,0.012528287449,1.883522222716,True,True,True,False,False,False,False,current_strategy,phase68g_btc_persistence_10d_early_risk_075,CASH,CASH,0.0,False,CASH,CASH,CASH,0.0,CASH,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,candidate_asset_not_btc,0.0,0.0,1.232260879644,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
