candidate_id,spec_path,run_dir,orchestrator_status,scoring_status,scoring_recommendation,precheck_status,selection_status,governance_status,terminal_stage_reached,first_failure_stage,first_failure_reason_code,selection_block_reason,governance_block_reason,final_score,precheck_decision,promotion_recommendation,worthy_candidate_flag,experiment_id,dispatch_returncode,run_manifest_status,registry_exact_match_count,registry_fuzzy_match_count,promotion_block_reason
core_cooldown_tuning_phase70_golden_path_harness,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\core_cooldown_tuning_phase70_golden_path_harness.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144230_core_cooldown_tuning_phase70_golden_path_harness,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,core_cooldown_tuning_phase70_golden_path_harness,0,archived,1,0,UPSTREAM_SCORING_REJECT
core_ranking_weight_tuning_phase70_golden_path_harness,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\core_ranking_weight_tuning_phase70_golden_path_harness.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144231_core_ranking_weight_tuning_phase70_golden_path_harness,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,core_ranking_weight_tuning_phase70_golden_path_harness,0,archived,1,0,UPSTREAM_SCORING_REJECT
core_threshold_tuning_phase70_golden_path_harness,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\core_threshold_tuning_phase70_golden_path_harness.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144231_core_threshold_tuning_phase70_golden_path_harness,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,core_threshold_tuning_phase70_golden_path_harness,0,archived,1,0,UPSTREAM_SCORING_REJECT
governance_probation_rule_tuning_phase66g_production_soft_filters,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\governance_probation_rule_tuning_phase66g_production_soft_filters.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144232_governance_probation_rule_tuning_phase66g_production_soft_filters,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,governance_probation_rule_tuning_phase66g_production_soft_filters,0,archived,1,0,UPSTREAM_SCORING_REJECT
core_cooldown_tuning_phase70_golden_path_harness,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\core_cooldown_tuning_phase70_golden_path_harness.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144233_core_cooldown_tuning_phase70_golden_path_harness,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,core_cooldown_tuning_phase70_golden_path_harness,0,archived,1,0,UPSTREAM_SCORING_REJECT
core_ranking_weight_tuning_phase70_golden_path_harness,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\core_ranking_weight_tuning_phase70_golden_path_harness.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144234_core_ranking_weight_tuning_phase70_golden_path_harness,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,core_ranking_weight_tuning_phase70_golden_path_harness,0,archived,1,0,UPSTREAM_SCORING_REJECT
core_threshold_tuning_phase70_golden_path_harness,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\core_threshold_tuning_phase70_golden_path_harness.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144235_core_threshold_tuning_phase70_golden_path_harness,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,core_threshold_tuning_phase70_golden_path_harness,0,archived,1,0,UPSTREAM_SCORING_REJECT
governance_probation_rule_tuning_phase66g_production_soft_filters,C:\Users\benda\Desktop\market_regime_v1\research_os\experiment_specs\generated\governance_probation_rule_tuning_phase66g_production_soft_filters.spec_ready.json,C:\Users\benda\Desktop\market_regime_v1\research_os\runs\run_20260402_144236_governance_probation_rule_tuning_phase66g_production_soft_filters,ok,failed,,present_unknown,registry_written,missing,selection,scoring,LEGIT_LOW_QUALITY_REJECTION,LEGIT_LOW_QUALITY_REJECTION,UPSTREAM_SCORING_REJECT,,,,False,governance_probation_rule_tuning_phase66g_production_soft_filters,0,archived,1,0,UPSTREAM_SCORING_REJECT
