ts,old_baseline,phase42_full12,phase45_without_BNBUSDT,phase45_without_BNBUSDT_and_DOGEUSDT
2025-04-14,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-15,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-16,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-17,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-18,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-19,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-20,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-21,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-22,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-23,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-24,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-25,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-26,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-27,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-28,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-29,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-30,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-01,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-02,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-03,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-04,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-05,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-06,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-07,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-08,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-09,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-10,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-11,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-12,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-13,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-14,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-15,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-16,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-17,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-18,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-19,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-20,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-21,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-22,24.23584183892267,86.0573666957501,129.54776991300048,110.4813162304084
2025-05-23,24.23584183892267,85.92828064570648,129.35344825813098,110.3155942560628
2025-05-24,24.23584183892267,86.43518756358887,129.35344825813098,110.9663664751564
2025-05-25,24.23584183892267,86.517327515652,129.6704039003253,111.07181857492982
2025-05-26,24.23584183892267,86.12470799135974,129.47589829447483,110.90521084706744
2025-05-27,24.23584183892267,85.21048526231877,129.47589829447483,109.56158268770736
2025-05-28,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-05-29,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-05-30,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-05-31,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-01,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-02,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-03,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-04,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-05,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-06,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-07,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-08,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-09,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-10,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-11,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-12,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-13,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-14,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-15,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-16,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-17,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-18,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-19,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-20,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-21,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-22,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-23,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-24,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-25,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-26,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-27,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-28,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-29,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-06-30,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-01,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-02,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-03,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-04,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-05,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-06,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-07,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-08,24.23584183892267,85.08266953442529,129.47589829447483,109.3972403136758
2025-07-09,24.23584183892267,88.60820658748669,134.8409400757613,113.9302906556432
2025-07-10,24.516544948203418,89.76739226811394,136.60494922251917,115.42074359001477
2025-07-11,24.494086820226368,89.68516177487017,136.47981366861384,115.31501360904772
2025-07-12,24.84175182497907,90.95813808231752,138.4169855017995,116.9517757814322
2025-07-13,25.11485713124169,91.9581138623296,139.93871446374038,118.23752047318251
2025-07-14,26.15049642740358,95.7501098039784,145.70924427387206,123.11317721464374
2025-07-15,28.096101562045536,102.87394799933796,156.55005774030275,132.27283620604584
2025-07-16,28.975482414471728,106.09380324809294,161.44992340027775,136.4128482713793
2025-07-17,29.559263960268307,108.23132087674426,164.70272466526308,139.16121678139265
2025-07-18,29.93503426576392,109.60720481501532,166.79649781355982,140.93029509854472
2025-07-19,31.307441759864997,114.63227837798892,174.44348300010915,147.39141324599652
2025-07-20,31.35444429974069,114.80437829841136,174.70537877647627,147.61269516457574
2025-07-21,31.22010370704632,114.3124898733741,173.95683978444825,146.9802369150195
2025-07-22,30.23738393716292,110.714258913052,168.4811748998363,142.35371850387355
2025-07-23,30.89283602248627,113.11419840617728,172.13332078836012,145.4395027053375
2025-07-24,31.04301080414586,113.66406375476107,172.97008708093736,146.1465062820747
2025-07-25,31.17751807251355,114.15656246320408,173.7195547813922,146.77974921928546
2025-07-26,32.26924373274698,118.15391877088892,179.80259497715343,151.91945335649817
2025-07-27,31.660044146769398,115.9233329228602,176.40816567707597,149.05141997916803
2025-07-28,31.616625133870038,115.76435409566145,176.16623713188577,148.84700884516133
2025-07-29,31.751715767094336,116.25898879602458,176.91895531183454,149.48299818916297
2025-07-30,30.821582172142787,112.85330225021768,171.73629793588864,145.1040487330232
2025-07-31,30.775349798884573,106.4395287974522,161.97603672407905,136.85737382767408
2025-08-01,30.775349798884573,103.5632631061364,157.59903390841146,133.15914091184456
2025-08-02,30.775349798884573,103.4079182114772,157.36263535754884,132.9594022004768
2025-08-03,30.775349798884573,109.88447630645526,167.2184400918414,141.2868040814806
2025-08-04,30.775349798884573,106.66589494164629,162.3205129849129,137.14842994533927
2025-08-05,30.775349798884573,107.46432335716815,163.53553405664482,138.17502990657783
2025-08-06,30.775349798884573,107.81478512916011,173.1235160692964,146.27614205314643
2025-08-07,30.67462055113858,107.62362416261904,172.2971889323132,145.57795876519063
2025-08-08,32.50378654178643,114.04135548484795,182.57148581412144,154.25895453227074
2025-08-09,32.42711623212611,113.772353409417,182.1408340703771,153.89508671654218
2025-08-10,32.21846618543858,113.04029303498544,180.9688614145157,152.90485937722124
2025-08-11,35.020556209143614,122.87158281665684,196.70800424807675,166.20323238389705
2025-08-12,36.23187081291133,127.12154794470958,203.5118732900392,171.95198181487982
2025-08-13,34.68732644536622,121.7024275276195,194.83627607228053,160.53675087533105
2025-08-14,33.8682128982788,118.82852177249276,190.2353728159793,156.2641932963236
2025-08-15,33.734859961675575,118.36064552587251,189.4863387383026,155.64891757674002
2025-08-16,34.11889810976518,119.70806487683724,191.643454039804,157.42082717192525
2025-08-17,32.903311329538774,115.4431105784122,184.8155884827672,151.8122440392909
2025-08-18,31.092213666517875,109.08877299559492,174.64278012805065,143.4560394724063
2025-08-19,33.080072630516845,116.063287502565,185.8084442939668,152.62780115729728
2025-08-20,32.23433426942798,113.0959670963682,181.0579913276489,148.725657777833
2025-08-21,36.86331375127798,129.3370008584829,207.05864391986185,170.08325779909907
2025-08-22,36.45387141103227,127.9004494765545,204.75883505550783,168.19413606740278
2025-08-23,36.46722196246566,127.94729063396788,204.83382416511503,168.25573403704072
2025-08-24,33.385380669582126,117.13447785666926,187.5233381033845,154.0364587258176
2025-08-25,35.09768425199594,123.14219087462772,197.14122704700765,161.93683831738142
2025-08-26,34.38117922878228,120.62829287219216,193.1166686616876,158.6309632840124
2025-08-27,34.41550921818242,120.74874156268363,193.3094978006776,158.7893580630814
2025-08-28,33.26331848504828,116.70621584603288,186.83772338697565,153.47327728912782
2025-08-29,33.15195599619929,116.31549431695262,187.41706782234112,153.94916560313067
2025-08-30,33.189922667985044,115.72851937463388,188.19395499787197,154.5873205685798
2025-08-31,32.62712970364718,114.11332625749478,184.88029337162837,151.8653942873785
2025-09-01,32.8632450590846,114.93913927979146,184.7641471096496,151.76998878174706
2025-09-02,32.97744464276022,115.3385521141049,189.5035941056747,155.66309157615194
2025-09-03,31.55641045737621,110.36848765876752,181.33767681297687,148.9553985778457
2025-09-04,31.718622136279286,110.93582270802176,182.26981987290912,149.72108469153173
2025-09-05,31.21950927811596,109.19017640262408,179.40168738080982,147.36512741865158
2025-09-06,32.18498071312564,112.56691097462767,184.9497311702144,151.92243226837908
2025-09-07,33.3953293941717,116.80010326521705,191.9049524635551,157.63562865511338
2025-09-08,33.878844975517424,118.49119812357102,194.6834558152763,159.917962263216
2025-09-09,34.94881816520505,122.23342739076726,200.8320148452141,164.96854566695274
2025-09-10,35.67565126490539,124.7755248230026,205.0087327868337,168.3994084455844
2025-09-11,37.77348499687312,132.1126944503772,217.06385216768848,178.3017913581587
2025-09-12,37.804679550508325,132.22179734446456,217.24311044844467,178.4490386877137
2025-09-13,37.39603089788711,130.79254943192024,214.8948269705384,176.52009867054312
2025-09-14,35.98555636770384,125.8594173512672,206.78959032289168,172.50760894016918
2025-09-15,36.20353395620824,126.62871198976774,208.04218999832287,174.45863605677303
2025-09-16,38.297754337983584,132.54383722848218,217.136203883519,184.0269498673123
2025-09-17,42.35380185900824,146.18368942075602,239.4813071225114,203.5169191021596
2025-09-18,40.62065395684934,140.20174816568672,229.68156053949303,195.188861031483
2025-09-19,39.92258049625757,137.79235516017272,225.73444038799957,191.8345043085716
2025-09-20,39.76611575509044,137.25231879686785,224.84974104369925,191.08266573274665
2025-09-21,40.753047199375374,140.6587020115601,230.4301522923625,195.82503213410416
2025-09-22,41.57809426118301,143.5063430295327,225.79359805566844,188.9464179710467
2025-09-23,41.68081381924081,143.8608784741321,229.58396677751065,189.6167278824202
2025-09-24,38.7101314609077,133.60760041697174,212.29874258117007,177.2393642421038
2025-09-25,39.3404453007817,135.78312182382152,215.75558528840543,180.12533801786034
2025-09-26,39.5356571107484,136.45689327636865,214.67138636735825,179.2201855655093
2025-09-27,40.53828578403043,139.91745530731254,214.0973987032744,178.74098720838228
2025-09-28,42.039779375370536,145.09984421195898,214.79893918159905,179.3266740893153
2025-09-29,41.17105225128904,142.101441931076,212.7580941537454,177.62285770841922
2025-09-30,41.90546958973952,144.63627543826985,217.79643031625915,181.8291543987565
2025-10-01,44.506752124818135,153.61457399737998,218.49797079458384,182.41484127968957
2025-10-02,48.55564104241226,167.58927034220963,218.05153594474083,182.0421314463685
2025-10-03,46.97780723857064,162.14339401908333,217.0948898379344,181.24346751782343
2025-10-04,47.65670442247456,164.4866003128373,217.11053408480151,181.25652824694063
2025-10-05,49.93507194103604,172.35036118201396,220.71067813529768,184.2621383364397
2025-10-06,53.25158470233213,183.7972691377909,204.11104985242707,179.34370749970597
2025-10-07,53.37283092218749,184.21574915537656,205.9753527028549,181.51982232879388
2025-10-08,51.247960301490025,176.88178117041602,202.90379042570703,178.81294778529428
2025-10-09,45.0068417521677,155.34062794196723,193.02660976978063,170.1084884689428
2025-10-10,44.939331489539455,151.91804496470607,189.3527803794666,166.87085421103157
2025-10-11,44.939331489539455,155.9286040397921,189.0687512088974,166.62054792971503
2025-10-12,44.939331489539455,155.9286040397921,188.78514808208405,166.37061710782046
2025-10-13,44.939331489539455,153.07772469726106,185.33354481687087,163.3288239843741
2025-10-14,44.939331489539455,154.23740442981602,185.0555444996456,164.56616356001328
2025-10-15,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-16,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-17,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-18,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-19,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-20,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-21,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-22,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-23,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-24,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-25,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-26,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-27,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-28,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-29,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-30,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-10-31,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-01,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-02,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-03,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-04,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-05,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-06,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-07,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-08,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-09,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-10,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-11,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-12,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-13,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-14,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-15,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-16,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-17,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-18,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-19,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-20,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-21,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-22,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-23,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-24,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-25,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-26,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-27,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-28,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-29,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-11-30,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-01,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-02,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-03,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-04,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-05,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-06,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-07,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-08,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-09,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-10,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-11,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-12,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-13,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-14,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-15,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-16,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-17,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-18,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-19,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-20,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-21,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
2025-12-22,44.939331489539455,154.0060483231713,185.0555444996456,164.31931431467328
