funding_time,date,funding_rate,mark_price
1589616000000,2020-05-16 08:00:00,0.00010000,
1589644800000,2020-05-16 16:00:00,0.00010000,
1589673600002,2020-05-17 00:00:00,0.00010000,
1589702400000,2020-05-17 08:00:00,0.00010000,
1589731200000,2020-05-17 16:00:00,0.00010000,
1589760000000,2020-05-18 00:00:00,0.00010000,
1589788800000,2020-05-18 08:00:00,0.00010000,
1589817600001,2020-05-18 16:00:00,0.00010000,
1589846400005,2020-05-19 00:00:00,0.00010000,
1589875200000,2020-05-19 08:00:00,0.00010000,
1589904000000,2020-05-19 16:00:00,0.00010000,
1589932800000,2020-05-20 00:00:00,0.00010000,
1589961600000,2020-05-20 08:00:00,0.00010000,
1589990400006,2020-05-20 16:00:00,0.00010000,
1590019200000,2020-05-21 00:00:00,0.00010000,
1590048000000,2020-05-21 08:00:00,0.00010000,
1590076800000,2020-05-21 16:00:00,0.00006321,
1590105600006,2020-05-22 00:00:00,-0.00024532,
1590134400000,2020-05-22 08:00:00,0.00010000,
1590163200000,2020-05-22 16:00:00,0.00010000,
1590192000003,2020-05-23 00:00:00,0.00010000,
1590220800000,2020-05-23 08:00:00,0.00010000,
1590249600000,2020-05-23 16:00:00,0.00010000,
1590278400006,2020-05-24 00:00:00,0.00010000,
1590307200000,2020-05-24 08:00:00,0.00010000,
1590336000000,2020-05-24 16:00:00,0.00010000,
1590364800000,2020-05-25 00:00:00,0.00010000,
1590393600000,2020-05-25 08:00:00,0.00010000,
1590422400000,2020-05-25 16:00:00,0.00010000,
1590451200000,2020-05-26 00:00:00,0.00010000,
1590480000006,2020-05-26 08:00:00,0.00010000,
1590508800000,2020-05-26 16:00:00,0.00010000,
1590537600000,2020-05-27 00:00:00,0.00010000,
1590566400000,2020-05-27 08:00:00,0.00010000,
1590595200000,2020-05-27 16:00:00,0.00010000,
1590624000000,2020-05-28 00:00:00,0.00010000,
1590652800000,2020-05-28 08:00:00,0.00010000,
1590681600000,2020-05-28 16:00:00,0.00010000,
1590710400000,2020-05-29 00:00:00,0.00010000,
1590739200000,2020-05-29 08:00:00,0.00010000,
1590768000000,2020-05-29 16:00:00,0.00010000,
1590796800000,2020-05-30 00:00:00,0.00010000,
1590825600001,2020-05-30 08:00:00,0.00010000,
1590854400000,2020-05-30 16:00:00,0.00010000,
1590883200000,2020-05-31 00:00:00,0.00010000,
1590912000001,2020-05-31 08:00:00,0.00010000,
1590940800000,2020-05-31 16:00:00,0.00010000,
1590969600000,2020-06-01 00:00:00,0.00010000,
1590998400001,2020-06-01 08:00:00,0.00010000,
1591027200000,2020-06-01 16:00:00,0.00010000,
1591056000000,2020-06-02 00:00:00,0.00010000,
1591084800002,2020-06-02 08:00:00,0.00010000,
1591113600000,2020-06-02 16:00:00,0.00024373,
1591142400000,2020-06-03 00:00:00,0.00010000,
1591171200000,2020-06-03 08:00:00,0.00010000,
1591200000002,2020-06-03 16:00:00,0.00010000,
1591228800001,2020-06-04 00:00:00,0.00010000,
1591257600004,2020-06-04 08:00:00,0.00010000,
1591286400001,2020-06-04 16:00:00,0.00010000,
1591315200001,2020-06-05 00:00:00,0.00010000,
1591344000000,2020-06-05 08:00:00,0.00010000,
1591372800001,2020-06-05 16:00:00,0.00010000,
1591401600000,2020-06-06 00:00:00,0.00010000,
1591430400000,2020-06-06 08:00:00,0.00010000,
1591459200000,2020-06-06 16:00:00,0.00010000,
1591488000000,2020-06-07 00:00:00,0.00010000,
1591516800000,2020-06-07 08:00:00,0.00010000,
1591545600006,2020-06-07 16:00:00,0.00010000,
1591574400008,2020-06-08 00:00:00,0.00010000,
1591603200007,2020-06-08 08:00:00,0.00010000,
1591632000000,2020-06-08 16:00:00,0.00010000,
1591660800000,2020-06-09 00:00:00,0.00010000,
1591689600000,2020-06-09 08:00:00,0.00010000,
1591718400000,2020-06-09 16:00:00,0.00010000,
1591747200000,2020-06-10 00:00:00,0.00010000,
1591776000000,2020-06-10 08:00:00,0.00010000,
1591804800000,2020-06-10 16:00:00,0.00010000,
1591833600008,2020-06-11 00:00:00,0.00010000,
1591862400001,2020-06-11 08:00:00,0.00010000,
1591891200000,2020-06-11 16:00:00,0.00010000,
1591920000003,2020-06-12 00:00:00,0.00010000,
1591948800000,2020-06-12 08:00:00,0.00010000,
1591977600002,2020-06-12 16:00:00,0.00008437,
1592006400000,2020-06-13 00:00:00,0.00010000,
1592035200001,2020-06-13 08:00:00,0.00010000,
1592064000000,2020-06-13 16:00:00,0.00008303,
1592092800007,2020-06-14 00:00:00,0.00010000,
1592121600000,2020-06-14 08:00:00,-0.00012098,
1592150400001,2020-06-14 16:00:00,0.00010000,
1592179200000,2020-06-15 00:00:00,-0.00005103,
1592208000001,2020-06-15 08:00:00,-0.00004095,
1592236800000,2020-06-15 16:00:00,0.00004451,
1592265600002,2020-06-16 00:00:00,-0.00000709,
1592294400000,2020-06-16 08:00:00,0.00010000,
1592323200006,2020-06-16 16:00:00,0.00010000,
1592352000000,2020-06-17 00:00:00,0.00010000,
1592380800007,2020-06-17 08:00:00,0.00010000,
1592409600000,2020-06-17 16:00:00,0.00010000,
1592438400003,2020-06-18 00:00:00,0.00010000,
1592467200001,2020-06-18 08:00:00,0.00010000,
1592496000002,2020-06-18 16:00:00,0.00010000,
1592524800001,2020-06-19 00:00:00,0.00010000,
1592553600003,2020-06-19 08:00:00,0.00005391,
1592582400000,2020-06-19 16:00:00,0.00010000,
1592611200000,2020-06-20 00:00:00,0.00010000,
1592640000009,2020-06-20 08:00:00,0.00010000,
1592668800006,2020-06-20 16:00:00,0.00008489,
1592697600000,2020-06-21 00:00:00,0.00010000,
1592726400000,2020-06-21 08:00:00,0.00003224,
1592755200000,2020-06-21 16:00:00,0.00010000,
1592784000000,2020-06-22 00:00:00,0.00001576,
1592812800000,2020-06-22 08:00:00,0.00010000,
1592841600001,2020-06-22 16:00:00,0.00010000,
1592870400000,2020-06-23 00:00:00,0.00010000,
1592899200002,2020-06-23 08:00:00,0.00010000,
1592928000000,2020-06-23 16:00:00,0.00010000,
1592956800001,2020-06-24 00:00:00,0.00010000,
1592985600000,2020-06-24 08:00:00,0.00010000,
1593014400000,2020-06-24 16:00:00,0.00007674,
1593043200000,2020-06-25 00:00:00,0.00003183,
1593072000000,2020-06-25 08:00:00,0.00004805,
1593100800000,2020-06-25 16:00:00,0.00010000,
1593129600000,2020-06-26 00:00:00,0.00010000,
1593158400000,2020-06-26 08:00:00,0.00005440,
1593187200000,2020-06-26 16:00:00,0.00010000,
1593216000003,2020-06-27 00:00:00,0.00010000,
1593244800004,2020-06-27 08:00:00,0.00010000,
1593273600000,2020-06-27 16:00:00,0.00010000,
1593302400003,2020-06-28 00:00:00,-0.00008054,
1593331200001,2020-06-28 08:00:00,0.00010000,
1593360000000,2020-06-28 16:00:00,0.00010000,
1593388800000,2020-06-29 00:00:00,0.00010000,
1593417600005,2020-06-29 08:00:00,-0.00000019,
1593446400000,2020-06-29 16:00:00,-0.00009322,
1593475200000,2020-06-30 00:00:00,0.00010000,
1593504000001,2020-06-30 08:00:00,0.00003531,
1593532800002,2020-06-30 16:00:00,0.00010000,
1593561600002,2020-07-01 00:00:00,0.00010000,
1593590400000,2020-07-01 08:00:00,0.00010000,
1593619200000,2020-07-01 16:00:00,0.00010000,
