date,trend_input_raw,trend_threshold_raw,trend_band,trend_score_raw,trend_score,buy_threshold,prev_trend_score,crossed_up_today,crossed_down_today,trend_state_label,trend_calc_date
2019-07-10,0.3058963992812125,0.02,0.12,2.382469994010104,1.0,0.0,1.0,False,False,pozitivny,2019-07-10
2019-07-11,0.3241131247615232,0.02,0.12,2.53427603967936,1.0,0.0,1.0,False,False,pozitivny,2019-07-11
2019-07-12,0.284567177856319,0.02,0.12,2.204726482135992,1.0,0.0,1.0,False,False,pozitivny,2019-07-12
2019-07-13,0.27035940415598536,0.02,0.12,2.0863283679665448,1.0,0.0,1.0,False,False,pozitivny,2019-07-13
2019-07-14,0.2069941708014027,0.02,0.12,1.558284756678356,1.0,0.0,1.0,False,False,pozitivny,2019-07-14
2019-07-15,0.185248626634138,0.02,0.12,1.3770718886178168,1.0,0.0,1.0,False,False,pozitivny,2019-07-15
2019-07-16,0.1870291703897229,0.02,0.12,1.391909753247691,1.0,0.0,1.0,False,False,pozitivny,2019-07-16
2019-07-17,0.1870291703897229,0.02,0.12,1.391909753247691,1.0,0.0,1.0,False,False,pozitivny,2019-07-17
2019-07-18,0.1870291703897229,0.02,0.12,1.391909753247691,1.0,0.0,1.0,False,False,pozitivny,2019-07-18
2019-07-19,0.1870291703897229,0.02,0.12,1.391909753247691,1.0,0.0,1.0,False,False,pozitivny,2019-07-19
2019-07-20,0.1870291703897229,0.02,0.12,1.391909753247691,1.0,0.0,1.0,False,False,pozitivny,2019-07-20
2019-07-21,0.11349910481049896,0.02,0.12,0.7791592067541581,0.7791592067541581,0.0,1.0,False,False,pozitivny,2019-07-21
2019-07-22,0.05438231185050557,0.02,0.12,0.28651926542087974,0.28651926542087974,0.0,0.7791592067541581,False,False,nad_buy_hranicou,2019-07-22
2019-07-23,0.03731179196539158,0.02,0.12,0.14426493304492985,0.14426493304492985,0.0,0.28651926542087974,False,False,nad_buy_hranicou,2019-07-23
2019-07-24,0.023190243556105328,0.02,0.12,0.026585362967544397,0.026585362967544397,0.0,0.14426493304492985,False,False,nad_buy_hranicou,2019-07-24
2019-07-25,-0.042963454858614414,0.02,0.12,-0.5246954571551201,-0.5246954571551201,0.0,0.026585362967544397,False,True,negativny,2019-07-25
2019-07-26,-0.13600367998594765,0.02,0.12,-1.3000306665495638,-1.0,0.0,-0.5246954571551201,False,False,negativny,2019-07-26
2019-07-27,-0.0014999999999999458,0.02,0.12,-0.17916666666666622,-0.17916666666666622,0.0,-1.0,False,False,pod_buy_hranicou,2019-07-27
2019-07-28,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.17916666666666622,False,False,pod_buy_hranicou,2019-07-28
2019-07-29,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-07-29
2019-07-30,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-07-30
2019-07-31,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-07-31
2019-08-01,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-01
2019-08-02,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-02
2019-08-03,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-03
2019-08-04,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-04
2019-08-05,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-05
2019-08-06,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-06
2019-08-07,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-07
2019-08-08,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-08
2019-08-09,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-09
2019-08-10,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-10
2019-08-11,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-11
2019-08-12,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-12
2019-08-13,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-13
2019-08-14,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-14
2019-08-15,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-15
2019-08-16,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-16
2019-08-17,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-17
2019-08-18,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-18
2019-08-19,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-19
2019-08-20,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-20
2019-08-21,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-21
2019-08-22,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-22
2019-08-23,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-23
2019-08-24,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-24
2019-08-25,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-25
2019-08-26,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-26
2019-08-27,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-27
2019-08-28,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-28
2019-08-29,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-29
2019-08-30,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-30
2019-08-31,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-08-31
2019-09-01,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-01
2019-09-02,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-02
2019-09-03,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-03
2019-09-04,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-04
2019-09-05,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-05
2019-09-06,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-06
2019-09-07,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-07
2019-09-08,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-08
2019-09-09,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-09
2019-09-10,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-10
2019-09-11,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-11
2019-09-12,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-12
2019-09-13,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-13
2019-09-14,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-14
2019-09-15,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-15
2019-09-16,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-16
2019-09-17,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-17
2019-09-18,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-18
2019-09-19,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-19
2019-09-20,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-20
2019-09-21,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-21
2019-09-22,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-22
2019-09-23,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-23
2019-09-24,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-24
2019-09-25,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-25
2019-09-26,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-26
2019-09-27,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-27
2019-09-28,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-28
2019-09-29,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-29
2019-09-30,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-09-30
2019-10-01,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-01
2019-10-02,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-02
2019-10-03,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-03
2019-10-04,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-04
2019-10-05,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-05
2019-10-06,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-06
2019-10-07,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-07
2019-10-08,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-08
2019-10-09,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-09
2019-10-10,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-10
2019-10-11,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-11
2019-10-12,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-12
2019-10-13,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-13
2019-10-14,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-14
2019-10-15,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-15
2019-10-16,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-16
2019-10-17,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-17
2019-10-18,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-18
2019-10-19,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-19
2019-10-20,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-20
2019-10-21,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-21
2019-10-22,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-22
2019-10-23,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-23
2019-10-24,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-24
2019-10-25,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-25
2019-10-26,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-26
2019-10-27,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-27
2019-10-28,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-28
2019-10-29,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-29
2019-10-30,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-30
2019-10-31,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-10-31
2019-11-01,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-01
2019-11-02,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-02
2019-11-03,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-03
2019-11-04,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-04
2019-11-05,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-05
2019-11-06,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-06
2019-11-07,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-07
2019-11-08,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-08
2019-11-09,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-09
2019-11-10,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-10
2019-11-11,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-11
2019-11-12,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-12
2019-11-13,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-13
2019-11-14,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-14
2019-11-15,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-15
2019-11-16,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-16
2019-11-17,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-17
2019-11-18,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-18
2019-11-19,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-19
2019-11-20,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-20
2019-11-21,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-21
2019-11-22,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-22
2019-11-23,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-23
2019-11-24,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-24
2019-11-25,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-25
2019-11-26,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-26
2019-11-27,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-27
2019-11-28,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-28
2019-11-29,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-29
2019-11-30,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-11-30
2019-12-01,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-01
2019-12-02,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-02
2019-12-03,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-03
2019-12-04,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-04
2019-12-05,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-05
2019-12-06,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-06
2019-12-07,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-07
2019-12-08,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-08
2019-12-09,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-09
2019-12-10,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-10
2019-12-11,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-11
2019-12-12,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-12
2019-12-13,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-13
2019-12-14,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-14
2019-12-15,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-15
2019-12-16,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-16
2019-12-17,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-17
2019-12-18,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-18
2019-12-19,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-19
2019-12-20,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-20
2019-12-21,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-21
2019-12-22,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-22
2019-12-23,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-23
2019-12-24,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-24
2019-12-25,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-25
2019-12-26,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-26
2019-12-27,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-27
2019-12-28,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-28
2019-12-29,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-29
2019-12-30,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-30
2019-12-31,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2019-12-31
2020-01-01,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-01
2020-01-02,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-02
2020-01-03,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-03
2020-01-04,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-04
2020-01-05,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-05
2020-01-06,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-06
2020-01-07,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-07
2020-01-08,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-08
2020-01-09,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-09
2020-01-10,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-10
2020-01-11,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-11
2020-01-12,0.0,0.02,0.12,-0.16666666666666669,-0.16666666666666669,0.0,-0.16666666666666669,False,False,pod_buy_hranicou,2020-01-12
