asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-1e+18,False,phase66g_production_soft_filters,2019-07-07,2019-07-14,0.0,True,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-1e+18,False,phase66g_production_soft_filters,2019-07-14,2019-07-21,0.0,True,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-1e+18,False,phase66g_production_soft_filters,2019-07-21,2019-07-28,0.0,True,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-07-28,2019-08-04,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-08-04,2019-08-11,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-08-11,2019-08-18,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-08-18,2019-08-25,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-08-25,2019-09-01,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-09-01,2019-09-08,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-09-08,2019-09-15,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-09-15,2019-09-22,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-09-22,2019-09-29,0.0,False,11,,,best_passed
ADA,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
AVAX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
DOGE,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
DOT,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
ETH,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
LINK,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
TRX,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
XRP,0.0,0.0,0.0,0,0.0,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,-1,,,best_passed
BNB,-12.34271680013326,0.0,-1.0658141036401503e-14,3,-18.06407520019989,False,phase66g_production_soft_filters,2019-09-29,2019-10-06,0.0,False,11,,,best_passed
