profile,decision_date,next_date_exclusive,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,selected_asset
phase66c_pruned_base,2019-05-04,2019-05-11,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-04,2019-05-11,BNB,-11.625683667725873,-11.625683667725873,0.0,2,-63.64126017249231,False,
phase66c_pruned_base,2019-05-11,2019-05-18,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-11,2019-05-18,BNB,-11.531427192525072,-11.531427192525072,0.0,3,-62.972849558887894,False,
phase66c_pruned_base,2019-05-18,2019-05-25,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-18,2019-05-25,BNB,-12.155253635094994,-12.155253635094994,0.0,3,-66.40389499302246,False,
phase66c_pruned_base,2019-05-25,2019-06-01,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-05-25,2019-06-01,BNB,-12.155253635094994,-12.155253635094994,0.0,3,-66.40389499302246,False,
phase66c_pruned_base,2019-06-01,2019-06-08,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-01,2019-06-08,BNB,-12.155253635094994,-12.155253635094994,0.0,3,-66.40389499302246,False,
phase66c_pruned_base,2019-06-08,2019-06-15,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-08,2019-06-15,BNB,-12.155253635094994,-12.155253635094994,0.0,3,-66.40389499302246,False,
phase66c_pruned_base,2019-06-15,2019-06-22,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-15,2019-06-22,BNB,-13.559001981181524,-13.559001981181524,0.0,3,-74.12451089649838,False,
phase66c_pruned_base,2019-06-22,2019-06-29,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-22,2019-06-29,BNB,-15.516001069012702,-15.516001069012702,0.0,3,-84.88800587956986,False,
phase66c_pruned_base,2019-06-29,2019-07-06,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-06-29,2019-07-06,BNB,-16.094930873034514,-14.36396239560385,0.0,3,-81.14824589196716,False,
phase66c_pruned_base,2019-07-06,2019-07-13,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-06,2019-07-13,BNB,-16.094930873034514,-13.327778758404605,0.0,3,-77.00351134317019,False,
phase66c_pruned_base,2019-07-13,2019-07-20,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-13,2019-07-20,BNB,-16.094930873034514,-14.20446126749367,0.0,3,-80.51024137952645,False,
phase66c_pruned_base,2019-07-20,2019-07-27,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-20,2019-07-27,BNB,-16.094930873034514,-13.398058256690874,0.0,3,-77.28462933631526,False,
phase66c_pruned_base,2019-07-27,2019-08-03,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-07-27,2019-08-03,BNB,-16.094930873034514,-13.832421642957044,0.0,3,-79.02208288137994,False,
phase66c_pruned_base,2019-08-03,2019-08-10,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-03,2019-08-10,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-08-10,2019-08-17,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-10,2019-08-17,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-08-17,2019-08-24,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-17,2019-08-24,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-08-24,2019-08-31,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-24,2019-08-31,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-08-31,2019-09-07,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-08-31,2019-09-07,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-09-07,2019-09-14,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-07,2019-09-14,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-09-14,2019-09-21,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-14,2019-09-21,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-09-21,2019-09-28,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-21,2019-09-28,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-09-28,2019-10-05,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-09-28,2019-10-05,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-10-05,2019-10-12,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-05,2019-10-12,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-10-12,2019-10-19,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-12,2019-10-19,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-10-19,2019-10-26,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-19,2019-10-26,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-10-26,2019-11-02,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-10-26,2019-11-02,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-11-02,2019-11-09,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-02,2019-11-09,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-11-09,2019-11-16,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-09,2019-11-16,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-11-16,2019-11-23,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-16,2019-11-23,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
phase66c_pruned_base,2019-11-23,2019-11-30,ADA,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,AVAX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,DOGE,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,DOT,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,ETH,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,LINK,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,TRX,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,XRP,0.0,0.0,0.0,0,0.0,False,
phase66c_pruned_base,2019-11-23,2019-11-30,BNB,-16.094930873034514,0.0,0.0,3,-23.69239630955177,False,
