ts,selected,market_score,normal_candidate_count,override_candidate_count
2023-05-19,CASH,-3.8165759588150623,2,2
2023-05-20,CASH,-3.477356928822952,2,2
2023-05-21,CASH,-6.062187548292497,2,2
2023-05-22,CASH,-4.476673215556269,2,3
2023-05-23,CASH,-1.7962028501136895,1,2
2023-05-24,CASH,-6.329780382066981,1,2
2023-05-25,CASH,-5.042928771776376,1,2
2023-05-26,CASH,-4.326885713200921,1,3
2023-05-27,CASH,-1.0468031378445293,1,2
2023-05-28,XRPUSDT,6.585687102725896,1,2
2023-05-29,XRPUSDT,4.483924479056336,1,2
2023-05-30,XRPUSDT,6.676864095699992,1,2
2023-05-31,XRPUSDT,2.551731431393185,1,2
2023-06-01,CASH,-0.18568343287774774,1,3
2023-06-02,XRPUSDT,4.861242100363505,1,2
2023-06-03,XRPUSDT,3.555540465609435,1,2
2023-06-04,XRPUSDT,3.605525872191328,1,2
2023-06-05,CASH,-7.9461003162376205,1,2
2023-06-06,CASH,-1.6804158665767044,0,2
2023-06-07,CASH,-10.700216233661212,0,2
2023-06-08,CASH,-10.865014845040104,0,3
2023-06-09,CASH,-12.801097619021732,0,3
2023-06-10,CASH,-20.59377588172621,0,3
2023-06-11,CASH,-21.00654386818873,0,3
2023-06-12,CASH,-21.775881351827216,0,3
2023-06-13,CASH,-24.07135063323836,0,3
2023-06-14,CASH,-29.833727889562585,0,2
2023-06-15,CASH,-29.753379730407367,0,1
2023-06-16,CASH,-29.038216489375703,0,1
2023-06-17,CASH,-27.89316354864862,0,1
2023-06-18,CASH,-28.964982475048043,0,1
2023-06-19,CASH,-27.248475489954522,0,1
2023-06-20,CASH,-24.516291809989973,0,2
2023-06-21,CASH,-20.119864407649455,0,1
2023-06-22,CASH,-19.376385549858796,0,1
2023-06-23,CASH,-15.730160297899062,0,1
2023-06-24,CASH,-16.43680640251726,0,1
2023-06-25,CASH,-15.10945455642361,0,1
2023-06-26,CASH,-16.688744768309014,0,1
2023-06-27,CASH,-13.885730950273262,0,1
2023-06-28,CASH,-18.481693657679045,0,2
2023-06-29,CASH,-13.648967924331322,0,2
2023-06-30,CASH,-4.236555046767511,0,1
2023-07-01,CASH,-2.027748985567462,0,1
2023-07-02,LINKUSDT,0.08612646355603885,0,1
2023-07-03,LINKUSDT,0.70124400556011,0,1
2023-07-04,CASH,-0.12822284345558507,0,1
2023-07-05,CASH,-5.359521320267599,0,0
2023-07-06,CASH,-12.053485347989497,0,1
2023-07-07,CASH,-8.294240038394964,0,1
2023-07-08,CASH,-6.387125456828618,0,1
2023-07-09,CASH,-9.10332901339589,0,1
2023-07-10,CASH,-9.21877741515659,0,1
2023-07-11,CASH,-9.835759709719493,0,1
2023-07-12,CASH,-10.64034118125778,0,1
2023-07-13,ADAUSDT,9.594813761584017,0,1
2023-07-14,CASH,2.7885529695795706,0,0
2023-07-15,CASH,4.70116272322075,0,0
2023-07-16,CASH,1.3026949851647287,0,0
2023-07-17,LINKUSDT,1.9452860835708718,0,1
2023-07-18,CASH,-0.4143976167988418,0,0
2023-07-19,LINKUSDT,1.0841989907322014,0,1
2023-07-20,LINKUSDT,1.5113570502527236,0,1
2023-07-21,LINKUSDT,1.1811487537146164,0,1
2023-07-22,CASH,-1.93646359517052,0,1
2023-07-23,CASH,-0.20312664629904945,0,1
2023-07-24,CASH,-3.509921118891552,0,2
2023-07-25,CASH,-3.1033443859508836,0,1
2023-07-26,CASH,-1.0994014437050315,0,0
2023-07-27,CASH,-2.1750061413834487,0,1
2023-07-28,CASH,-2.081222577367316,0,0
2023-07-29,CASH,-0.2834710535757816,0,0
2023-07-30,CASH,-3.1420657351284706,0,0
2023-07-31,CASH,-4.721464582838321,0,0
2023-08-01,CASH,-3.8206311309689887,0,0
2023-08-02,CASH,-9.023849527526732,0,2
2023-08-03,CASH,-10.413049206202777,0,2
2023-08-04,CASH,-10.690778709074925,0,2
2023-08-05,CASH,-9.759893519219407,0,2
2023-08-06,CASH,-11.005161218137221,0,2
2023-08-07,CASH,-10.936910064854063,0,2
2023-08-08,CASH,-7.165181841099594,0,2
2023-08-09,CASH,-5.988138368188784,0,0
2023-08-10,CASH,-6.396928066167472,0,1
2023-08-11,CASH,-7.300905470989432,0,2
2023-08-12,CASH,-5.896969699727812,0,2
2023-08-13,CASH,-9.762262583738027,0,2
2023-08-14,CASH,-7.679291785002486,0,2
2023-08-15,CASH,-11.557786877883876,0,3
2023-08-16,CASH,-15.39717027068291,0,3
2023-08-17,CASH,-17.337101845924373,0,3
2023-08-18,CASH,-17.94147058285001,0,2
2023-08-19,CASH,-18.17134702767327,0,2
2023-08-20,CASH,-18.734124561549976,0,1
2023-08-21,CASH,-19.77299424525902,0,1
2023-08-22,CASH,-22.222967889430954,0,0
2023-08-23,CASH,-20.94315343774094,0,0
2023-08-24,CASH,-23.191367465923296,0,1
2023-08-25,CASH,-23.687550843347324,0,2
2023-08-26,CASH,-24.85636529228315,0,1
2023-08-27,CASH,-24.331074509872064,0,3
2023-08-28,CASH,-22.471377117349906,0,1
2023-08-29,CASH,-17.968091938493664,0,1
2023-08-30,CASH,-19.66215555553192,0,1
2023-08-31,CASH,-23.836329203710783,0,2
2023-09-01,CASH,-24.475253863669685,0,1
2023-09-02,CASH,-24.096133358251425,0,1
2023-09-03,CASH,-23.324749571317675,0,1
2023-09-04,CASH,-22.974130577205653,0,1
2023-09-05,CASH,-22.121558258431747,0,2
2023-09-06,CASH,-25.70985247179338,0,2
2023-09-07,CASH,-24.782948052762748,0,1
2023-09-08,CASH,-27.114160423830565,0,2
2023-09-09,CASH,-27.49335285756638,0,1
2023-09-10,CASH,-30.688745250192465,0,2
2023-09-11,CASH,-34.32301093098511,0,3
2023-09-12,CASH,-32.03609165591098,0,3
2023-09-13,CASH,-32.09653282919515,0,2
2023-09-14,CASH,-30.624023137431685,0,2
2023-09-15,CASH,-28.706435945918667,0,2
2023-09-16,CASH,-28.977014579821677,0,2
2023-09-17,CASH,-30.60654020326681,0,1
2023-09-18,CASH,-24.478262672428464,0,2
2023-09-19,CASH,-21.36913739372074,0,2
2023-09-20,CASH,-21.34632437803834,0,3
2023-09-21,CASH,-25.9681900729488,0,2
2023-09-22,CASH,-24.94062173245609,0,2
2023-09-23,CASH,-24.674335678811282,0,3
2023-09-24,CASH,-27.3639242484705,0,1
2023-09-25,CASH,-24.94768514419408,0,2
2023-09-26,CASH,-25.903240881821155,0,1
2023-09-27,CASH,-24.838322796146308,0,1
2023-09-28,CASH,-19.77889503096454,0,1
2023-09-29,CASH,-18.169323975028192,0,2
2023-09-30,CASH,-15.824303744070718,0,2
2023-10-01,CASH,-7.543304797436202,0,3
2023-10-02,CASH,-17.672149745056476,0,1
2023-10-03,CASH,-18.170971715780006,0,2
2023-10-04,CASH,-18.19516175435504,0,2
2023-10-05,CASH,-20.835291377605028,0,2
2023-10-06,CASH,-17.270617684706355,0,1
2023-10-07,CASH,-19.001174095415145,0,2
2023-10-08,CASH,-20.693443899799757,0,3
2023-10-09,CASH,-25.504756423787203,0,1
2023-10-10,CASH,-26.816463016485955,0,1
2023-10-11,CASH,-28.32217346524998,0,1
2023-10-12,CASH,-31.480216372100763,0,2
2023-10-13,CASH,-30.813875383121445,0,1
2023-10-14,CASH,-29.532118451563406,0,1
2023-10-15,CASH,-29.760809535716486,0,0
2023-10-16,CASH,-24.499469446183912,0,2
2023-10-17,CASH,-28.25442547958707,0,2
2023-10-18,CASH,-29.09016531395959,0,3
2023-10-19,CASH,-25.479868815205798,0,3
2023-10-20,CASH,-21.235774499025307,0,3
2023-10-21,CASH,-13.883968668590901,0,3
2023-10-22,CASH,-7.896323356678541,1,3
2023-10-23,LINKUSDT,0.7575749058796578,1,2
2023-10-24,CASH,-1.2678599545677673,1,2
2023-10-25,BTCUSDT,1.7387527568939016,0,1
2023-10-26,DOGEUSDT,4.598869319326818,0,1
2023-10-27,BTCUSDT,3.6130085865884967,0,1
2023-10-28,ADAUSDT,7.618098346837028,0,1
2023-10-29,AVAXUSDT,14.149572663536665,0,1
2023-10-30,ADAUSDT,18.231810807383916,0,1
2023-10-31,XRPUSDT,18.85071304675824,0,1
2023-11-01,AVAXUSDT,24.469171815712265,0,1
2023-11-02,ADAUSDT,22.312475206137385,0,1
2023-11-03,ADAUSDT,23.20529085864611,0,1
2023-11-04,ADAUSDT,25.67341989023159,0,2
2023-11-05,ADAUSDT,28.45548879658885,0,2
2023-11-06,ADAUSDT,34.993760740187284,0,2
2023-11-07,ADAUSDT,32.7443665424496,1,1
2023-11-08,BTCUSDT,34.66390221101657,1,0
2023-11-09,ADAUSDT,36.06773405855343,1,1
2023-11-10,BTCUSDT,38.912848474673005,1,0
2023-11-11,BTCUSDT,40.90829575708564,1,0
2023-11-12,XRPUSDT,39.19550237277452,2,0
2023-11-13,BTCUSDT,31.96490029986692,1,0
2023-11-14,BTCUSDT,28.846251537443045,1,0
2023-11-15,BTCUSDT,38.53652820971957,1,0
2023-11-16,BTCUSDT,30.084239418337535,1,0
2023-11-17,BTCUSDT,31.640304965985287,1,0
2023-11-18,BTCUSDT,29.78816923174988,1,0
2023-11-19,BTCUSDT,32.83934541111726,1,0
2023-11-20,BTCUSDT,29.93711668595413,1,0
2023-11-21,BTCUSDT,18.063408715132358,1,0
2023-11-22,BTCUSDT,25.923483127996775,1,0
2023-11-23,BTCUSDT,25.239312623905604,1,0
2023-11-24,BTCUSDT,25.55264610526357,1,0
2023-11-25,BTCUSDT,27.016051306630395,1,0
2023-11-26,BTCUSDT,24.86021937255945,1,0
2023-11-27,BTCUSDT,22.041186553609045,1,0
2023-11-28,BTCUSDT,23.92643857307545,1,0
2023-11-29,DOGEUSDT,22.85911785159292,3,1
2023-11-30,DOGEUSDT,22.18284846099825,3,1
2023-12-01,DOGEUSDT,24.984020929377493,3,1
2023-12-02,DOGEUSDT,29.107677097946794,1,1
2023-12-03,ADAUSDT,31.222149215455016,2,0
2023-12-04,DOGEUSDT,34.17048740471922,4,2
2023-12-05,DOGEUSDT,35.70542530716757,4,2
2023-12-06,BTCUSDT,36.505619234420266,4,2
2023-12-07,ADAUSDT,39.79802226056022,4,1
2023-12-08,ADAUSDT,45.70580020772186,4,1
2023-12-09,DOGEUSDT,42.833384614387754,4,0
2023-12-10,DOGEUSDT,47.01054378879958,4,0
2023-12-11,BTCUSDT,42.10346691109715,2,0
2023-12-12,BTCUSDT,38.98010699530541,2,0
2023-12-13,BTCUSDT,41.90075439999121,2,0
2023-12-14,BTCUSDT,43.6557239427169,2,0
2023-12-15,BTCUSDT,37.39924066015004,2,0
2023-12-16,BTCUSDT,38.96797704553074,2,0
2023-12-17,BTCUSDT,35.36701633368328,2,0
2023-12-18,BTCUSDT,36.03636153873397,2,0
2023-12-19,BTCUSDT,34.59883604897088,2,0
2023-12-20,BTCUSDT,37.02600257457645,2,0
2023-12-21,BNBUSDT,40.616933794606794,2,1
2023-12-22,BNBUSDT,41.43593043719609,2,1
2023-12-23,BNBUSDT,40.42077526506886,2,1
2023-12-24,BTCUSDT,36.70637076919589,2,0
2023-12-25,BTCUSDT,39.68459465767605,2,0
2023-12-26,BNBUSDT,37.507233480666045,3,1
2023-12-27,BNBUSDT,41.57492269151143,2,1
2023-12-28,BNBUSDT,38.518259117188244,2,1
2023-12-29,BNBUSDT,36.48560566114658,2,1
2023-12-30,BNBUSDT,35.997805116401075,3,1
2023-12-31,BNBUSDT,34.071775065868536,3,2
2024-01-01,BNBUSDT,39.515339384113176,2,0
2024-01-02,BNBUSDT,36.63203009986981,3,1
2024-01-03,BNBUSDT,31.09358532653053,2,3
2024-01-04,BNBUSDT,33.261678282038254,2,2
2024-01-05,BNBUSDT,31.463231182083632,2,3
2024-01-06,BNBUSDT,28.2944881595052,2,3
2024-01-07,BNBUSDT,24.978831930494493,3,3
2024-01-08,BTCUSDT,28.700642909793668,2,2
2024-01-09,BNBUSDT,25.7485333410917,2,2
2024-01-10,ETHUSDT,30.34596959102256,2,1
2024-01-11,ETHUSDT,30.91821759317812,2,1
2024-01-12,ETHUSDT,26.115399942609088,1,1
2024-01-13,ETHUSDT,26.795206899884533,1,1
2024-01-14,ETHUSDT,25.13795427315587,1,1
2024-01-15,BNBUSDT,26.54033570154943,1,1
2024-01-16,ETHUSDT,27.420659716597374,2,2
2024-01-17,BTCUSDT,27.0002146364724,2,0
2024-01-18,BNBUSDT,23.471505860915016,1,1
2024-01-19,BNBUSDT,24.37492334120909,2,1
2024-01-20,BNBUSDT,25.721618180134747,2,0
2024-01-21,BNBUSDT,25.543248714448758,2,1
2024-01-22,BNBUSDT,19.855250227721562,2,1
2024-01-23,BNBUSDT,16.546100517388034,2,0
2024-01-24,BTCUSDT,16.6403028474494,2,0
2024-01-25,BNBUSDT,14.338407865999022,2,0
2024-01-26,BNBUSDT,16.92075375404577,3,0
2024-01-27,BNBUSDT,16.846014219535203,3,0
2024-01-28,BNBUSDT,16.425705658247068,3,0
2024-01-29,BNBUSDT,19.25001872910952,2,0
2024-01-30,BNBUSDT,18.91056592382936,2,0
2024-01-31,BNBUSDT,18.055320152862507,2,0
2024-02-01,BNBUSDT,20.020053036047436,2,0
2024-02-02,BTCUSDT,21.08563310438729,2,0
2024-02-03,BTCUSDT,20.390452575462124,2,0
2024-02-04,BTCUSDT,18.882537582354708,2,1
2024-02-05,BTCUSDT,20.088188409029367,2,1
2024-02-06,BNBUSDT,20.80461017072595,1,1
2024-02-07,BTCUSDT,24.572948857988575,2,1
2024-02-08,LINKUSDT,27.44386071083043,2,1
2024-02-09,LINKUSDT,31.306835846416117,4,2
2024-02-10,LINKUSDT,34.31406235018757,4,2
2024-02-11,LINKUSDT,37.46842565218372,7,3
2024-02-12,AVAXUSDT,42.24162603792136,7,2
2024-02-13,LINKUSDT,37.898639911722526,7,3
2024-02-14,LINKUSDT,43.24728653497838,7,2
2024-02-15,LINKUSDT,41.99142103962802,7,2
2024-02-16,LINKUSDT,41.55877816658348,7,2
2024-02-17,LINKUSDT,39.349206077841785,7,2
2024-02-18,LINKUSDT,41.023161573597946,7,2
2024-02-19,LINKUSDT,42.97268990779491,7,2
2024-02-20,ETHUSDT,41.65807410583305,7,2
2024-02-21,ETHUSDT,37.209326224035195,7,3
2024-02-22,ETHUSDT,33.64482737230645,5,2
2024-02-23,ETHUSDT,31.156261622073323,4,2
2024-02-24,ETHUSDT,34.69685041325029,6,3
2024-02-25,ETHUSDT,33.92902986824478,6,2
2024-02-26,ETHUSDT,37.091923308452465,6,2
2024-02-27,ETHUSDT,38.47041025602487,6,2
2024-02-28,ETHUSDT,40.63317308760715,5,1
2024-02-29,ETHUSDT,39.81616388983448,3,1
2024-03-01,ETHUSDT,45.586730462383734,3,0
2024-03-02,ETHUSDT,49.74548034339658,3,1
2024-03-03,ETHUSDT,47.90694082869125,3,0
2024-03-04,ETHUSDT,50.9282872114296,3,0
2024-03-05,ETHUSDT,40.14835165258319,3,1
2024-03-06,ETHUSDT,45.148699520626536,3,2
2024-03-07,ETHUSDT,49.071145201479716,3,2
2024-03-08,ETHUSDT,49.59364626437112,3,2
2024-03-09,BNBUSDT,51.25064175405352,3,2
2024-03-10,BNBUSDT,50.72479882904728,3,1
2024-03-11,BTCUSDT,57.59999993155655,2,0
2024-03-12,ETHUSDT,56.25725958373907,2,0
2024-03-13,BTCUSDT,57.849802889150986,2,0
2024-03-14,BTCUSDT,56.35036134317892,1,0
2024-03-15,BTCUSDT,52.397755426681194,1,0
2024-03-16,CASH,43.388064522627396,0,0
2024-03-17,CASH,45.60037136821633,0,0
2024-03-18,CASH,43.97593281160009,0,0
2024-03-19,CASH,31.844435484616902,0,0
2024-03-20,CASH,38.75134602043081,0,0
2024-03-21,CASH,37.985135585581205,0,0
2024-03-22,CASH,35.4876789728513,0,0
2024-03-23,CASH,35.5204296862129,0,0
2024-03-24,CASH,38.40946513826909,0,0
2024-03-25,CASH,41.395753417392235,0,0
2024-03-26,CASH,42.44637174306601,0,0
2024-03-27,CASH,39.56819264000218,0,0
2024-03-28,CASH,40.552157360702196,0,0
2024-03-29,CASH,41.90288857154128,0,0
2024-03-30,CASH,40.40669134041119,0,0
2024-03-31,CASH,42.46683224843373,0,0
2024-04-01,CASH,38.683306491938694,0,0
2024-04-02,CASH,34.890728779654,0,0
2024-04-03,CASH,33.591138193475565,0,0
2024-04-04,BTCUSDT,35.58664216287805,0,1
2024-04-05,BNBUSDT,33.51365526968076,0,2
2024-04-06,BNBUSDT,35.10667777214099,0,2
2024-04-07,BNBUSDT,36.65339043650364,0,2
2024-04-08,ETHUSDT,40.67658706791269,0,1
2024-04-09,CASH,32.9515841616311,0,0
2024-04-10,BNBUSDT,34.37404552811198,0,1
2024-04-11,BNBUSDT,32.88559698025196,0,1
2024-04-12,BNBUSDT,21.82420491350895,0,2
2024-04-13,BNBUSDT,15.217746139523674,0,3
2024-04-14,BNBUSDT,18.13298319466374,0,2
2024-04-15,BNBUSDT,15.972363820932452,0,3
2024-04-16,BNBUSDT,14.231314928816548,0,3
2024-04-17,BTCUSDT,11.132907784634744,0,2
2024-04-18,CASH,12.932477174908124,0,0
2024-04-19,CASH,13.051708010697698,0,0
2024-04-20,CASH,17.636727676782822,0,0
2024-04-21,CASH,17.09063952531259,0,0
2024-04-22,CASH,19.49602032255528,0,0
2024-04-23,BNBUSDT,18.35647406035514,0,1
2024-04-24,BNBUSDT,14.898223096587136,0,1
2024-04-25,BNBUSDT,13.606788944246366,0,1
2024-04-26,BNBUSDT,12.724020547553707,0,1
2024-04-27,BNBUSDT,12.472384948839295,0,1
2024-04-28,BNBUSDT,12.604783237074663,0,2
2024-04-29,BTCUSDT,12.118540288343391,0,2
2024-04-30,CASH,6.240122249743147,0,0
2024-05-01,CASH,6.2853251208512795,0,0
2024-05-02,CASH,7.46720909207051,0,0
2024-05-03,XRPUSDT,11.982583465852695,0,1
2024-05-04,CASH,12.469088365720642,0,0
2024-05-05,CASH,12.916400822959528,0,0
2024-05-06,CASH,11.496874678540964,0,0
2024-05-07,CASH,6.857696386260419,0,0
2024-05-08,BNBUSDT,4.5088485121785435,0,2
2024-05-09,BNBUSDT,7.140676695677662,0,2
2024-05-10,BNBUSDT,2.4282409636762856,0,2
2024-05-11,BNBUSDT,1.8315047776594588,0,2
2024-05-12,BNBUSDT,2.8765478392619217,0,2
2024-05-13,BTCUSDT,2.634345323109047,0,1
2024-05-14,CASH,-1.4201180623053145,0,2
2024-05-15,BTCUSDT,5.705860847612923,0,1
2024-05-16,BTCUSDT,5.860158886822738,0,2
2024-05-17,LINKUSDT,12.217542684818978,0,1
2024-05-18,LINKUSDT,13.153672921089498,0,1
2024-05-19,LINKUSDT,10.02805557392178,0,1
2024-05-20,LINKUSDT,24.232678750677316,1,1
2024-05-21,SOLUSDT,22.536985346087977,2,1
2024-05-22,SOLUSDT,18.1579471720813,2,1
2024-05-23,SOLUSDT,14.471503144400113,2,1
2024-05-24,ETHUSDT,13.778579385006157,1,1
2024-05-25,ETHUSDT,15.506664050668197,1,2
2024-05-26,ETHUSDT,13.071468339574903,2,2
2024-05-27,ETHUSDT,19.144629485962508,2,2
2024-05-28,ETHUSDT,16.34657812670283,2,2
2024-05-29,ETHUSDT,13.390640948883384,2,3
2024-05-30,ETHUSDT,13.201074954348815,2,2
2024-05-31,LINKUSDT,11.416442413661196,2,2
2024-06-01,ETHUSDT,11.637943467732825,2,2
2024-06-02,SOLUSDT,8.231940636629368,3,1
2024-06-03,BNBUSDT,9.530937897557543,4,1
2024-06-04,BNBUSDT,9.310464615844285,4,1
2024-06-05,BNBUSDT,10.725061512410994,5,1
2024-06-06,BNBUSDT,6.368234150297548,5,2
2024-06-07,BNBUSDT,0.3305009410432911,4,2
2024-06-08,CASH,-3.0451373651246754,5,3
2024-06-09,CASH,-0.6516000821894435,5,3
2024-06-10,CASH,-3.4610989778820143,4,2
2024-06-11,CASH,-8.75922461853629,4,1
2024-06-12,CASH,-5.831496588147858,4,0
2024-06-13,CASH,-11.340546290462814,4,1
2024-06-14,CASH,-12.96845831537656,4,2
2024-06-15,CASH,-12.757371137604332,4,2
2024-06-16,CASH,-10.457966274385665,4,2
2024-06-17,CASH,-14.641941288736879,4,2
2024-06-18,CASH,-17.129104972362633,4,3
2024-06-19,CASH,-17.383205491460348,4,3
2024-06-20,CASH,-18.93690774818752,3,3
2024-06-21,CASH,-19.837777036498778,3,3
2024-06-22,CASH,-21.059495786562223,2,2
2024-06-23,CASH,-23.33068616961659,2,0
2024-06-24,CASH,-22.513489799658405,2,0
2024-06-25,CASH,-19.877483237302613,2,1
2024-06-26,CASH,-21.01715434943955,2,0
2024-06-27,CASH,-16.535307066932475,2,1
2024-06-28,CASH,-19.289510964912676,2,0
2024-06-29,CASH,-18.672117327780505,2,1
2024-06-30,CASH,-15.15538328249857,1,1
2024-07-01,CASH,-16.474885239547337,1,2
2024-07-02,CASH,-12.46148741573315,1,2
2024-07-03,CASH,-20.277680758054817,1,2
2024-07-04,CASH,-28.881795802204515,1,1
2024-07-05,CASH,-25.906604017414487,1,2
2024-07-06,CASH,-21.440955527156518,1,1
2024-07-07,CASH,-28.160378176973932,1,0
2024-07-08,CASH,-26.292959464375592,1,0
2024-07-09,CASH,-24.317997074677407,1,0
2024-07-10,CASH,-23.9049352997036,0,0
2024-07-11,CASH,-25.329688888026432,0,0
2024-07-12,CASH,-22.67579368302941,0,1
2024-07-13,CASH,-19.854561983455447,0,1
2024-07-14,CASH,-18.07840374918064,0,1
2024-07-15,CASH,-9.994074963959045,0,1
2024-07-16,CASH,-8.727492998463255,0,1
2024-07-17,CASH,-10.985360308385108,0,1
2024-07-18,CASH,-11.878659423522388,0,2
2024-07-19,CASH,-6.276869571677315,0,2
2024-07-20,CASH,-3.013515427155071,0,1
2024-07-21,SOLUSDT,1.7638925905588594,0,1
2024-07-22,CASH,-0.08719848724733233,0,1
2024-07-23,SOLUSDT,1.0842131353946998,0,1
2024-07-24,SOLUSDT,0.5456063491988548,0,1
2024-07-25,CASH,-5.1846396507892125,0,2
2024-07-26,CASH,-0.24924857235553083,0,2
2024-07-27,SOLUSDT,0.7487777728006261,0,2
2024-07-28,CASH,-3.02932957554329,0,2
2024-07-29,CASH,-5.415729044780626,0,2
2024-07-30,CASH,-8.451406796720951,0,1
2024-07-31,CASH,-13.839418930486147,0,0
2024-08-01,CASH,-17.189515186043298,0,0
2024-08-02,CASH,-28.98614918162982,0,1
2024-08-03,CASH,-32.01686898086741,0,2
2024-08-04,CASH,-34.12379596293161,0,2
2024-08-05,CASH,-35.21327593493137,0,1
2024-08-06,CASH,-33.842251675376836,0,1
2024-08-07,CASH,-34.89953228001568,0,1
2024-08-08,CASH,-28.80440195385372,0,1
2024-08-09,CASH,-31.058689637866962,0,1
2024-08-10,CASH,-30.026190529901555,0,1
2024-08-11,CASH,-33.85876720750187,0,1
2024-08-12,CASH,-31.811408592828702,0,0
2024-08-13,CASH,-30.710114003463524,0,0
2024-08-14,CASH,-32.35340026585086,0,0
2024-08-15,CASH,-32.02579492087413,0,0
2024-08-16,CASH,-30.54493050761091,0,0
2024-08-17,CASH,-27.907329812580464,0,1
2024-08-18,CASH,-28.149350404350407,0,0
2024-08-19,CASH,-25.355693974358317,0,0
2024-08-20,CASH,-24.227745701990465,0,0
2024-08-21,CASH,-20.44301067862675,0,0
2024-08-22,CASH,-17.774881392062532,0,0
2024-08-23,CASH,-10.977245374327207,0,0
2024-08-24,CASH,-7.843525716435449,0,0
2024-08-25,CASH,-7.315914402005764,0,3
2024-08-26,CASH,-14.9783115915864,0,2
2024-08-27,CASH,-25.06166212266404,0,1
2024-08-28,CASH,-26.991215326409236,0,1
2024-08-29,CASH,-27.761866355890305,0,2
2024-08-30,CASH,-27.073102361116668,0,2
2024-08-31,CASH,-27.96071950956795,0,2
2024-09-01,CASH,-34.19436988542376,0,1
2024-09-02,CASH,-30.131247963041933,0,1
2024-09-03,CASH,-34.36667680350856,0,1
2024-09-04,CASH,-32.8770301436724,0,2
2024-09-05,CASH,-35.53854647750743,0,1
2024-09-06,CASH,-38.499208978185074,0,2
2024-09-07,CASH,-39.01629776733233,0,3
2024-09-08,CASH,-37.29849636037246,0,2
2024-09-09,CASH,-35.04880818817416,0,3
2024-09-10,CASH,-33.471348988393075,0,1
2024-09-11,CASH,-33.47969749791728,0,2
2024-09-12,CASH,-28.86964272064506,0,2
2024-09-13,CASH,-23.312079401877252,0,2
2024-09-14,CASH,-21.693735904932353,0,2
2024-09-15,CASH,-24.834525186698478,0,3
2024-09-16,CASH,-26.267177162437456,0,1
2024-09-17,CASH,-23.45541111825792,0,3
2024-09-18,CASH,-19.60653149474158,0,3
2024-09-19,CASH,-15.312174635871035,0,3
2024-09-20,CASH,-13.130590861765757,0,2
2024-09-21,CASH,-7.492740567265544,0,2
2024-09-22,CASH,-9.931087864335478,0,1
2024-09-23,CASH,-7.427717228852413,0,2
2024-09-24,CASH,-3.179065156434941,0,2
2024-09-25,CASH,-5.583560649986763,0,3
2024-09-26,LINKUSDT,2.717366167843779,0,3
2024-09-27,DOGEUSDT,4.542682451213564,0,3
2024-09-28,DOGEUSDT,4.282713527338872,0,2
2024-09-29,XRPUSDT,2.572668448451958,0,2
2024-09-30,CASH,-7.624695033353997,0,2
2024-10-01,CASH,-19.234625467811302,0,3
2024-10-02,CASH,-26.082867773385562,0,1
2024-10-03,CASH,-27.57776916061038,0,1
2024-10-04,CASH,-23.689801985707817,0,1
2024-10-05,CASH,-23.050194311347806,0,1
2024-10-06,CASH,-20.012370011706583,0,2
2024-10-07,CASH,-24.631235015472353,0,1
2024-10-08,CASH,-27.073115624550656,0,3
2024-10-09,CASH,-30.908796769831845,0,3
2024-10-10,CASH,-31.248038301346376,0,1
2024-10-11,CASH,-26.53697879022775,0,1
2024-10-12,CASH,-24.66418693269197,0,2
2024-10-13,CASH,-24.957715955331178,0,3
2024-10-14,CASH,-17.571512020623768,0,2
2024-10-15,CASH,-15.246981476635572,0,2
2024-10-16,CASH,-14.195756211154452,0,1
2024-10-17,CASH,-12.677577097629257,0,2
2024-10-18,CASH,-7.7844346196594945,0,2
2024-10-19,CASH,-3.447995917674001,0,2
2024-10-20,SOLUSDT,3.3391073838553185,0,1
2024-10-21,DOGEUSDT,3.7870440901132376,0,2
2024-10-22,DOGEUSDT,4.685324791107762,0,3
2024-10-23,CASH,-0.34018125087693046,0,2
2024-10-24,SOLUSDT,1.7475078934606945,0,2
2024-10-25,CASH,-7.159423310051274,0,2
2024-10-26,CASH,-4.149807269179529,0,3
2024-10-27,DOGEUSDT,0.36480251167625494,0,3
2024-10-28,SOLUSDT,4.886575021438192,0,2
2024-10-29,BTCUSDT,11.295117086084492,0,1
2024-10-30,LINKUSDT,9.88169852882072,0,1
2024-10-31,CASH,-0.05612135205509468,0,1
2024-11-01,CASH,-0.6142320123567082,0,0
2024-11-02,CASH,-2.8691515080252,0,1
2024-11-03,CASH,-8.359117507168715,0,1
2024-11-04,CASH,-11.017347288305897,0,2
2024-11-05,CASH,-7.202387394528332,0,1
2024-11-06,SOLUSDT,7.8685305473190965,0,1
2024-11-07,SOLUSDT,14.024462932215624,0,2
2024-11-08,SOLUSDT,18.811258007700285,1,2
2024-11-09,ADAUSDT,23.231504743964464,2,2
2024-11-10,SOLUSDT,30.01709399070639,2,0
2024-11-11,SOLUSDT,38.227716140296494,2,0
2024-11-12,BTCUSDT,34.33039695435981,2,1
2024-11-13,BTCUSDT,33.25273273702576,2,0
2024-11-14,BTCUSDT,34.83024006889288,2,0
2024-11-15,BTCUSDT,39.69632360247364,2,0
2024-11-16,BTCUSDT,43.31583372478953,2,0
2024-11-17,SOLUSDT,40.386806753032985,2,0
2024-11-18,BTCUSDT,43.52574977614323,1,0
