ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,window,model
2020-09-15,BTCUSDT,1,0.015641645905402957,0.0,0.0,0.015641645905402957,1.5928791809999159,1,base
2020-09-16,BTCUSDT,1,-0.001279896585816509,0.0,0.0,-0.001279896585816509,1.5908404603745359,1,base
2020-09-17,BTCUSDT,1,-0.0006032912278713942,0.0,0.0,-0.0006032912278713942,1.589880720279849,1,base
2020-09-18,BTCUSDT,1,0.013468832631050365,0.0,0.0,0.013468832631050365,1.6112945576046322,1,base
2020-09-19,BTCUSDT,1,-0.014472977668277487,0.0,0.0,-0.014472977668277487,1.5879743274554035,1,base
2020-09-20,BTCUSDT,1,-0.04606658437329458,0.0,0.0,-0.04606658437329458,1.5148217741170533,1,base
2020-09-21,BTCUSDT,1,0.010788866895390603,0.0,0.0,0.010788866895390603,1.5311649846082416,1,base
2020-09-22,BTCUSDT,1,-0.027365685908595005,0.0,0.0,-0.027365685908595005,1.4892636045652137,1,base
2020-09-23,,0,0.0,1.0,0.001,-0.001,1.4877743409606485,1,base
2020-09-24,BTCUSDT,1,-0.004624489583022862,1.0,0.001,-0.005624489583022862,1.4794063696780266,1,base
2020-09-25,BTCUSDT,1,0.003923579562202351,0.0,0.0,0.003923579562202351,1.4852109382742873,1,base
2020-09-26,BTCUSDT,1,0.004254982010700292,0.0,0.0,0.004254982010700292,1.4915304840987398,1,base
2020-09-27,BTCUSDT,1,-0.007251548831705201,0.0,0.0,-0.007251548831705201,1.480714577959321,1,base
2020-09-28,BTCUSDT,1,0.013496482836766965,0.0,0.0,0.013496482836766965,1.5006990168468997,1,base
2020-09-29,BTCUSDT,1,-0.005893650465662037,0.0,0.0,-0.005893650465662037,1.4918544213874414,1,base
2020-09-30,BTCUSDT,1,-0.01461130097739649,0.0,0.0,-0.01461130097739649,1.4700564874220898,1,base
2020-10-01,BTCUSDT,1,-0.004588888166921379,0.0,0.0,-0.004588888166921379,1.4633105626022527,1,base
2020-10-02,BTCUSDT,1,-0.0026810716718383976,0.0,0.0,-0.0026810716718383976,1.4593873221057578,1,base
2020-10-03,BTCUSDT,1,0.011816476096702111,0.0,0.0,0.011816476096702111,1.4766321375132507,1,base
2020-10-04,BTCUSDT,1,0.011773165470256197,0.0,0.0,0.011773165470256197,1.4940167720068924,1,base
2020-10-05,,0,0.0,1.0,0.001,-0.001,1.4925227552348854,1,base
2020-10-06,,0,0.0,0.0,0.0,0.0,1.4925227552348854,1,base
2020-10-07,,0,0.0,0.0,0.0,0.0,1.4925227552348854,1,base
2020-10-08,,0,0.0,0.0,0.0,0.0,1.4925227552348854,1,base
2020-10-09,,0,0.0,0.0,0.0,0.0,1.4925227552348854,1,base
2020-10-10,,0,0.0,0.0,0.0,0.0,1.4925227552348854,1,base
2020-10-11,BNBUSDT,1,0.07442747422626206,1.0,0.001,0.07342747422626206,1.6021149313770044,1,base
2020-10-12,BNBUSDT,1,0.002456745937233773,0.0,0.0,0.002456745937233773,1.6060509207256464,1,base
2020-10-13,BNBUSDT,1,0.0036581873096050987,0.0,0.0,0.0036581873096050987,1.6119261558224245,1,base
2020-10-14,BNBUSDT,1,0.015811660937804062,0.0,0.0,0.015811660937804062,1.6374133856550666,1,base
2020-10-15,BNBUSDT,1,-0.04066961207446951,0.0,0.0,-0.04066961207446951,1.5708204184549313,1,base
2020-10-16,BNBUSDT,1,0.006315803484672866,0.0,0.0,0.006315803484672866,1.5807414115276042,1,base
2020-10-17,BNBUSDT,1,0.013818804684968322,0.0,0.0,0.013818804684968322,1.6025853683509452,1,base
2020-10-18,BNBUSDT,1,-0.024416734889576852,0.0,0.0,-0.024416734889576852,1.5634554662740052,1,base
2020-10-19,BNBUSDT,1,-0.0363749427462412,0.0,0.0,-0.0363749427462412,1.5065848632019905,1,base
2020-10-20,ETHUSDT,1,0.05931835449907741,2.0,0.002,0.057318354499077406,1.5929398284739462,2,rs
2020-10-21,BNBUSDT,1,0.030494839050345002,2.0,0.002,0.028494839050345,1.6383303925031956,2,rs
2020-10-22,BNBUSDT,1,-6.201125341065428e-05,0.0,0.0,-6.201125341065428e-05,1.6382287975820558,2,rs
2020-10-23,ETHUSDT,1,0.007406321038351482,2.0,0.002,0.005406321038351482,1.647085588396057,2,rs
2020-10-24,ETHUSDT,1,-0.01523754064152949,0.0,0.0,-0.01523754064152949,1.6219880548027945,2,rs
2020-10-25,BNBUSDT,1,0.030493228890069002,2.0,0.002,0.028493228890069,1.6682037317052483,2,rs
2020-10-26,BNBUSDT,1,0.014040139531737772,0.0,0.0,0.014040139531737772,1.6916255448657556,2,rs
2020-10-27,BTCUSDT,1,-0.027116851725961233,2.0,0.002,-0.029116851725961235,1.642370734700051,2,rs
2020-10-28,BTCUSDT,1,0.014269131037809801,0.0,0.0,0.014269131037809801,1.6658059379261498,2,rs
2020-10-29,BTCUSDT,1,0.007758793671083675,0.0,0.0,0.007758793671083675,1.6787305824945848,2,rs
2020-10-30,BTCUSDT,1,0.017027898024350785,0.0,0.0,0.017027898024350785,1.7073158356636615,2,rs
2020-10-31,BTCUSDT,1,-0.002139076209121904,0.0,0.0,-0.002139076209121904,1.7036637569781363,2,rs
2020-11-01,BTCUSDT,1,-0.015414744032263838,0.0,0.0,-0.015414744032263838,1.6774022162472735,2,rs
2020-11-02,,0,0.0,1.0,0.001,-0.001,1.6757248140310261,2,rs
2020-11-03,,0,0.0,0.0,0.0,0.0,1.6757248140310261,2,rs
2020-11-04,,0,0.0,0.0,0.0,0.0,1.6757248140310261,2,rs
2020-11-05,BTCUSDT,1,-0.0006478503555480408,1.0,0.001,-0.0016478503555480408,1.6729634703004244,2,rs
2020-11-06,BTCUSDT,1,-0.048884718278399464,0.0,0.0,-0.048884718278399464,1.5911811223647345,2,rs
2020-11-07,BTCUSDT,1,0.04432357287948019,0.0,0.0,0.04432357287948019,1.661707954806321,2,rs
2020-11-08,BTCUSDT,1,-0.009479098681107079,0.0,0.0,-0.009479098681107079,1.6459564611235311,2,rs
2020-11-09,BTCUSDT,1,-0.002035436160697679,0.0,0.0,-0.002035436160697679,1.6426062218236264,2,rs
2020-11-10,BTCUSDT,1,0.025300692086988485,0.0,0.0,0.025300692086988485,1.6841652960621574,2,rs
2020-11-11,BTCUSDT,1,0.03874079968171884,0.0,0.0,0.03874079968171884,1.749411206427804,2,rs
2020-11-12,BTCUSDT,1,0.0017702091719422608,0.0,0.0,0.0017702091719422608,1.752508030190921,2,rs
2020-11-13,BTCUSDT,1,-0.015333288400620093,0.0,0.0,-0.015333288400620093,1.7256363191396011,2,rs
2020-11-14,BTCUSDT,1,-0.007059540958716193,0.0,0.0,-0.007059540958716193,1.713454118864787,2,rs
2020-11-15,BTCUSDT,1,0.04741304756533182,0.0,0.0,0.04741304756533182,1.794694200503537,2,rs
2020-11-16,BTCUSDT,1,0.05658934626175016,0.0,0.0,0.05658934626175016,1.8962547720497864,2,rs
2020-11-17,BTCUSDT,1,0.006610651110061427,0.0,0.0,0.006610651110061427,1.9087902507635965,2,rs
2020-11-18,BTCUSDT,1,0.0015020150629045936,0.0,0.0,0.0015020150629045936,1.911657282472169,2,rs
2020-11-19,BTCUSDT,1,0.04790533185192003,0.0,0.0,0.04790533185192003,2.003235858976138,2,rs
2020-11-20,BTCUSDT,1,0.0025799127021437496,0.0,0.0,0.0025799127021437496,2.0084040326141004,2,rs
2020-11-21,BTCUSDT,1,-0.015471187673093079,0.0,0.0,-0.015471187673093079,1.9773316369021308,2,rs
2020-11-22,BTCUSDT,1,-0.0025213921907981662,0.0,0.0,-0.0025213921907981662,1.9723460083542275,2,rs
2020-11-23,ETHUSDT,1,-0.005931841335568011,2.0,0.002,-0.007931841335568011,1.956701672757121,2,rs
2020-11-24,ETHUSDT,1,-0.05863100649618991,0.0,0.0,-0.05863100649618991,1.8419782842705925,2,rs
2020-11-25,ETHUSDT,1,-0.08721685689201042,0.0,0.0,-0.08721685689201042,1.6813267278531734,2,rs
2020-11-26,,0,0.0,1.0,0.001,-0.001,1.6796454011253201,2,rs
2020-11-27,BTCUSDT,1,0.033859174585985974,1.0,0.001,0.03285917458598597,1.7348371626034453,2,rs
2020-11-28,BTCUSDT,1,0.02624965786956457,0.0,0.0,0.02624965786956457,1.780376044581192,2,rs
2020-11-29,BTCUSDT,1,0.08308390601259585,0.0,0.0,0.08308390601259585,1.928296640536253,2,rs
2020-11-30,BTCUSDT,1,-0.047264223413334916,0.0,0.0,-0.047264223413334916,1.8371571973107643,2,rs
2020-12-01,BTCUSDT,1,0.023401595313818913,0.0,0.0,0.023401595313818913,1.8801496065701007,2,rs
2020-12-02,BTCUSDT,1,0.011341854781976135,0.0,0.0,0.011341854781976135,1.9014739903762083,2,rs
2020-12-03,BTCUSDT,1,-0.03971702047688441,0.0,0.0,-0.03971702047688441,1.8259531089641734,2,rs
2020-12-04,BTCUSDT,1,0.026655557056854073,0.0,0.0,0.026655557056854073,1.874624906243308,2,rs
2020-12-05,BTCUSDT,1,0.011058270305614348,0.0,0.0,0.011058270305614348,1.8953550151781835,2,rs
2020-12-06,BTCUSDT,1,-0.009943489984193699,0.0,0.0,-0.009943489984193699,1.876508571568268,2,rs
2020-12-07,BTCUSDT,1,-0.04397111687335986,0.0,0.0,-0.04397111687335986,1.793996393853978,2,rs
2020-12-08,BTCUSDT,1,0.01185159879524833,0.0,0.0,0.01185159879524833,1.8152581193540578,2,rs
2020-12-09,BTCUSDT,1,-0.015460097684733665,0.0,0.0,-0.015460097684733665,1.7871940515058382,2,rs
2020-12-10,BTCUSDT,1,-0.011947653828097482,0.0,0.0,-0.011947653828097482,1.7658412756548114,2,rs
2020-12-11,BTCUSDT,1,0.04281089544385752,0.0,0.0,0.04281089544385752,1.8414385218773175,2,rs
2020-12-12,BTCUSDT,1,0.019475040526480303,0.0,0.0,0.019475040526480303,1.8773006117179003,2,rs
2020-12-13,BTCUSDT,1,0.005118646737234167,0.0,0.0,0.005118646737234167,1.886909850368878,2,rs
2020-12-14,,0,0.0,1.0,0.001,-0.001,1.885022940518509,2,rs
2020-12-15,BTCUSDT,1,0.098272816981813,1.0,0.001,0.097272816981813,2.0683844320180853,2,rs
2020-12-16,BTCUSDT,1,0.06850735299631783,0.0,0.0,0.06850735299631783,2.2100839744344367,2,rs
2020-12-17,BTCUSDT,1,0.013608274013078736,0.0,0.0,0.013608274013078736,2.2401594027504546,2,rs
2020-12-18,BTCUSDT,1,0.030908726602182357,0.0,0.0,0.030908726602182357,2.3093998772753763,2,rs
2020-12-19,BTCUSDT,1,-0.015367978906547508,0.0,0.0,-0.015367978906547508,2.273909068674625,2,rs
2020-12-20,BTCUSDT,1,-0.03137044073207507,0.0,0.0,-0.03137044073207507,2.2025755390056396,2,rs
2020-12-21,BTCUSDT,1,0.04802350029995983,0.0,0.0,0.04802350029995983,2.308350926063761,2,rs
2020-12-22,BTCUSDT,1,-0.024275969003968445,0.0,0.0,-0.024275969003968445,2.2523134705323553,2,rs
2020-12-23,BTCUSDT,1,0.021368102627496777,0.0,0.0,0.021368102627496777,2.3004411359199843,2,rs
2020-12-24,BTCUSDT,1,0.04143713230955948,0.0,0.0,0.04143713230955948,2.395764819639454,2,rs
2020-12-25,BTCUSDT,1,0.07206564135434457,0.0,0.0,0.07206564135434457,2.5684171479009468,2,rs
2020-12-26,BTCUSDT,1,-0.007991804748278653,0.0,0.0,-0.007991804748278653,2.547890859542792,2,rs
2020-12-27,BTCUSDT,1,0.03035386653658856,0.0,0.0,0.03035386653658856,2.6252291986431477,2,rs
2020-12-28,BTCUSDT,1,0.011284957833276321,0.0,0.0,0.011284957833276321,2.6548547994525213,2,rs
2020-12-29,BTCUSDT,1,0.05442906700748584,0.0,0.0,0.05442906700748584,2.799356069227068,2,rs
2020-12-30,BTCUSDT,1,0.0016654233998740775,0.0,0.0,0.0016654233998740775,2.8040181823293384,2,rs
2020-12-31,BTCUSDT,1,0.014108187665241134,0.0,0.0,0.014108187665241134,2.8435777970623892,2,rs
2021-01-01,BTCUSDT,1,0.09704998245924479,0.0,0.0,0.09704998245924479,3.119546972388792,2,rs
2021-01-02,BTCUSDT,1,0.025536440206810118,0.0,0.0,0.025536440206810118,3.1992090971215337,2,rs
2021-01-03,,0,0.0,1.0,0.001,-0.001,3.1960098880244123,2,rs
2021-01-04,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-05,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-06,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-07,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-08,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-09,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-10,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-11,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-12,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-13,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-14,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-15,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-16,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-17,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-18,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-19,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-20,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-21,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
2021-01-22,,0,0.0,0.0,0.0,0.0,3.1960098880244123,2,rs
