model,override_mode,kill_day_pct,override_used_pct,start_ts,end_ts,bars,days,years,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,avg_exposure
phase26_sel_1bar_gt_0,selected_1bar_gt_0,46.74080774756558,4.501676156015537,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,133110.61477121926,131.28493975667777,-22.116611390344787,2.5801517702230514,2.054678362988055,0.23295908050870004
phase26_sel_1bar_gt_2pct,selected_1bar_gt_0p02,46.74080774756558,0.5693609322620125,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,12301.332268039101,75.38074561269082,-22.409115236769374,1.808810727640914,1.4153329843574605,0.23295908050870004
phase26_sel_2bar_gt_3pct,selected_2bar_gt_0p03,46.74080774756558,0.5055073697653382,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,6420.881014986367,62.72232831226798,-24.5423574421195,1.6040641345945834,1.217821153724639,0.23295908050870004
phase26_sel_3bar_gt_5pct,selected_3bar_gt_0p05,46.74080774756558,0.2394508593625286,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,4118.665463719283,54.66960552914213,-27.16061481948827,1.463909178756608,1.1007299420498777,0.23295908050870004
phase26_turnover_sel_1bar_gt_0,turnover_gt_0_and_selected_1bar_gt_0,46.74080774756558,0.15963390624168572,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,2248.8411999010095,44.465868027674674,-28.31566803778126,1.3811099432069012,0.9442841129055527,0.23295908050870004
phase20_btc_3d_neg_k05,none,46.74080774756558,0.0,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,1995.0880996465526,42.55375617520434,-29.96416580605632,1.3385847285615025,0.9132155580241283,0.23295908050870004
phase26_turnover_only,turnover_gt_0,46.74080774756558,0.4044058958122705,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,1944.5883994247981,42.1489692230713,-30.47646173669082,1.3244464365973936,0.9039526613085926,0.23295908050870004
always_daily,none,0.0,0.0,2017-08-17 04:00:00,2026-03-17 20:00:00,18793,3134,8.580424366872005,2986.787334369976,49.13981315558009,-35.407137398124675,1.2614084971983677,0.911496729354042,0.23295908050870004
