ts,selected,n_selected,gross_exposure,raw_strategy_ret,turnover,cost,strategy_ret,selected_ret_next,best_available_next,captured_spike_day,available_spike_day,equity
2020-08-23,ETHUSDT,1,1.0,0.04343374881625772,0.0,0.0,0.04343374881625772,0.04343374881625772,0.04343374881625772,0,0,3.1375812186057863
2020-08-24,ETHUSDT,1,1.0,-0.06070937990580849,0.0,0.0,-0.06070937990580849,-0.06070937990580849,-0.0354379176925782,0,0,2.947100608420118
2020-08-25,ETHUSDT,1,1.0,0.0075209568328415966,0.0,0.0,0.0075209568328415966,0.0075209568328415966,0.07676178062395511,0,0,2.969265624878087
2020-08-26,ETHUSDT,1,1.0,-0.006583551489074968,0.0,0.0,-0.006583551489074968,-0.006583551489074968,0.04111730233019073,0,0,2.9497173117519617
2020-08-27,ETHUSDT,1,1.0,0.030892060427375023,0.0,0.0,0.030892060427375023,0.030892060427375023,0.04112673340953221,0,0,3.0408401571902774
2020-08-28,ETHUSDT,1,1.0,0.008959530257396597,0.0,0.0,0.008959530257396597,0.008959530257396597,0.08203985265232427,0,0,3.0680846565865303
2020-08-29,ETHUSDT,1,1.0,0.07598143735105989,0.0,0.0,0.07598143735105989,0.07598143735105989,0.10391434088116558,0,1,3.301202138708708
2020-08-30,ETHUSDT,1,1.0,0.01130694269594823,0.0,0.0,0.01130694269594823,0.01130694269594823,0.08197329376854601,0,0,3.338528642118829
2020-08-31,ETHUSDT,1,1.0,0.09592198990294842,0.0,0.0,0.09592198990294842,0.09592198990294842,0.18820706205005155,0,1,3.6587669528188553
2020-09-01,ETHUSDT,1,1.0,-0.07551535549011357,0.0,0.0,-0.07551535549011357,-0.07551535549011357,0.0025260294379585435,0,0,3.38247386572126
2020-09-02,ETHUSDT,1,1.0,-0.13219567690557454,0.0,0.0,-0.13219567690557454,-0.13219567690557454,0.15859669469411442,0,1,2.9353254434268226
2020-09-03,BTCUSDT,1,1.0,0.03011581869369917,2.0,0.003,0.02711581869369917,0.03011581869369917,0.07516409062036833,0,0,3.014919195957787
2020-09-04,BTCUSDT,1,1.0,-0.02676175661122404,0.0,0.0,-0.02676175661122404,-0.02676175661122404,-0.02676175661122404,0,0,2.9342346622330573
2020-09-05,BTCUSDT,1,1.0,0.008804242088624736,0.0,0.0,0.008804242088624736,0.008804242088624736,0.20776856541875355,0,1,2.9600683745441914
2020-09-06,BTCUSDT,1,1.0,0.011431134338253823,0.0,0.0,0.011431134338253823,0.011431134338253823,0.034054742202418886,0,0,2.9939053137840226
2020-09-07,BTCUSDT,1,1.0,-0.02379056513557709,0.0,0.0,-0.02379056513557709,-0.02379056513557709,0.08279470606340422,0,0,2.9226786144066934
2020-09-08,BTCUSDT,1,1.0,0.009139251381256486,0.0,0.0,0.009139251381256486,0.009139251381256486,0.05101852368824544,0,0,2.9493897089703784
2020-09-09,BTCUSDT,1,1.0,0.011514599968686312,0.0,0.0,0.011514599968686312,0.011514599968686312,0.04868177283739494,0,0,2.9833507516209323
2020-09-10,BTCUSDT,1,1.0,0.004935730061420784,0.0,0.0,0.004935730061420784,0.004935730061420784,0.03462884284020884,0,0,2.99807576560947
2020-09-11,BTCUSDT,1,1.0,0.005104982821342974,0.0,0.0,0.005104982821342974,0.005104982821342974,0.12228827906610484,0,1,3.0133808908899913
2020-09-12,BTCUSDT,1,1.0,-0.01035253598341912,0.0,0.0,-0.01035253598341912,-0.01035253598341912,0.09333801087528504,0,0,2.9821847567853053
2020-09-13,BTCUSDT,1,1.0,0.03280224294796308,0.0,0.0,0.03280224294796308,0.03280224294796308,0.03280224294796308,0,0,3.080007105693089
2020-09-14,BTCUSDT,1,1.0,0.010639284767194113,0.0,0.0,0.010639284767194113,0.010639284767194113,0.015331585939463599,0,0,3.1127761783755394
2020-09-15,BTCUSDT,1,1.0,0.015641645905402957,0.0,0.0,0.015641645905402957,0.015641645905402957,0.027708430900394987,0,0,3.161465121140463
2020-09-16,BTCUSDT,1,1.0,-0.001279896585816509,0.0,0.0,-0.001279896585816509,-0.001279896585816509,0.06641833967845301,0,0,3.1574187727257375
