ts,selected,market_score,normal_candidate_count,override_candidate_count
2018-06-15,CASH,-29.47514959981534,0,0
2018-06-16,CASH,-28.80245790186703,0,0
2018-06-17,CASH,-31.201480507666478,0,0
2018-06-18,CASH,-27.32326786765655,0,0
2018-06-19,CASH,-24.578990447106847,0,0
2018-06-20,CASH,-24.753600262506822,0,0
2018-06-21,CASH,-26.518206368386288,0,0
2018-06-22,CASH,-36.495210824615526,0,0
2018-06-23,CASH,-35.09182833213513,0,0
2018-06-24,CASH,-35.28218591179738,0,0
2018-06-25,CASH,-34.89998352585484,0,0
2018-06-26,CASH,-37.71807320385765,0,0
2018-06-27,CASH,-37.306470897401326,0,0
2018-06-28,CASH,-39.562722337191886,0,0
2018-06-29,CASH,-38.67941859020479,0,0
2018-06-30,CASH,-37.72571389025486,0,0
2018-07-01,CASH,-38.25165198527909,0,0
2018-07-02,CASH,-37.327623606890164,0,0
2018-07-03,CASH,-40.40400703398508,0,0
2018-07-04,CASH,-38.61268515420838,0,0
2018-07-05,CASH,-40.498829570191916,0,0
2018-07-06,CASH,-40.529242233834125,0,0
2018-07-07,CASH,-38.5629545593637,0,0
2018-07-08,CASH,-38.08818129318426,0,0
2018-07-09,CASH,-40.09954924249813,0,0
2018-07-10,CASH,-45.36027598138523,0,0
2018-07-11,CASH,-43.67063467883487,0,0
2018-07-12,CASH,-47.16874338217771,0,0
2018-07-13,CASH,-47.20547132163695,0,0
2018-07-14,CASH,-47.81607174764742,0,0
2018-07-15,CASH,-45.73914933914005,0,0
2018-07-16,CASH,-35.21423982591901,0,0
2018-07-17,CASH,-31.094842696305868,0,0
2018-07-18,CASH,-35.27047948164892,0,0
2018-07-19,CASH,-41.09856003583717,0,0
2018-07-20,CASH,-47.98287325618291,0,0
2018-07-21,CASH,-44.77347232666975,0,0
2018-07-22,CASH,-44.89951162701249,0,0
2018-07-23,CASH,-47.23512491873744,0,0
2018-07-24,CASH,-25.52164883167154,0,0
2018-07-25,CASH,-22.916869745607023,0,0
2018-07-26,CASH,-22.295339577358796,0,0
2018-07-27,CASH,-17.079487024599857,0,0
2018-07-28,CASH,-14.015801622245238,0,0
2018-07-29,CASH,-17.95132674031399,0,0
2018-07-30,CASH,-22.133518118094354,0,0
2018-07-31,CASH,-21.141774210131032,0,0
2018-08-01,CASH,-22.786526444245265,0,0
2018-08-02,CASH,-19.074217758079605,0,0
2018-08-03,CASH,-19.109409727440443,0,0
2018-08-04,CASH,-22.68214303279886,0,0
2018-08-05,CASH,-24.284026787855236,0,0
2018-08-06,CASH,-24.399477187109763,0,0
2018-08-07,CASH,-28.563480259101887,0,0
2018-08-08,CASH,-34.203004619270075,0,0
2018-08-09,CASH,-32.147559876145536,0,0
2018-08-10,CASH,-37.494346636887066,0,0
2018-08-11,CASH,-40.23255299873554,0,0
2018-08-12,CASH,-40.88184050994967,0,0
2018-08-13,CASH,-46.17101426038535,0,0
2018-08-14,CASH,-47.46641649833117,0,0
2018-08-15,CASH,-48.095239554657155,0,0
2018-08-16,CASH,-47.585610605371244,0,0
2018-08-17,CASH,-43.36977356341886,0,0
2018-08-18,CASH,-48.93511137934473,0,0
2018-08-19,CASH,-48.91945898937338,0,0
2018-08-20,CASH,-51.64250917860673,0,0
2018-08-21,CASH,-51.14260530059235,0,0
2018-08-22,CASH,-52.334124280193784,0,0
2018-08-23,CASH,-51.09834669341508,0,0
2018-08-24,CASH,-48.939224961667875,0,0
2018-08-25,CASH,-49.00685796627505,0,0
2018-08-26,CASH,-47.92893242614892,0,0
2018-08-27,CASH,-42.57070957073596,0,0
2018-08-28,CASH,-40.62859980290507,0,0
2018-08-29,CASH,-39.93015021222331,0,0
2018-08-30,CASH,-42.38186797102738,0,0
2018-08-31,CASH,-39.62665874645007,0,0
2018-09-01,CASH,-35.19419493910458,0,0
2018-09-02,CASH,-33.0287360854079,0,0
2018-09-03,CASH,-33.12067742853137,0,0
2018-09-04,CASH,-32.69589201106688,0,0
2018-09-05,CASH,-49.223463518232535,0,0
2018-09-06,CASH,-46.8337136251856,0,0
2018-09-07,CASH,-51.10341576962238,0,0
2018-09-08,CASH,-53.45260698792054,0,0
2018-09-09,CASH,-53.88923464688292,0,0
2018-09-10,CASH,-54.27014431285429,0,0
2018-09-11,CASH,-55.966674030330644,0,1
2018-09-12,CASH,-56.33791724630669,0,0
2018-09-13,CASH,-54.09143707815188,0,0
2018-09-14,CASH,-53.024409160426636,0,0
2018-09-15,CASH,-52.73433005392934,0,0
2018-09-16,CASH,-51.730115935661104,0,0
2018-09-17,CASH,-54.828010064935334,0,0
2018-09-18,CASH,-53.65674971095458,0,1
2018-09-19,CASH,-53.45969559073552,0,0
2018-09-20,CASH,-50.389775263197386,0,0
2018-09-21,CASH,-46.0032489698557,0,0
2018-09-22,CASH,-45.895417294899424,0,0
2018-09-23,CASH,-44.76857971291573,0,0
2018-09-24,CASH,-44.89108238328577,0,0
2018-09-25,CASH,-44.75775621444413,0,0
2018-09-26,CASH,-44.28026714031652,0,0
2018-09-27,CASH,-37.90408561518308,0,0
2018-09-28,CASH,-37.74842029426153,0,0
2018-09-29,CASH,-36.88470301623935,0,0
2018-09-30,CASH,-36.72952838933383,0,0
2018-10-01,CASH,-36.04609480533247,0,0
2018-10-02,CASH,-36.3945701753627,0,0
2018-10-03,CASH,-41.44561751878029,0,1
2018-10-04,CASH,-42.0928488296081,0,0
2018-10-05,CASH,-39.229241393309856,0,1
2018-10-06,CASH,-41.866800036986014,0,1
2018-10-07,CASH,-37.566486286981565,0,0
2018-10-08,CASH,-37.828097884827606,0,0
2018-10-09,CASH,-41.77951515792876,0,0
2018-10-10,CASH,-45.503398245564085,0,0
2018-10-11,CASH,-52.56718168443381,0,1
2018-10-12,CASH,-51.58796763124352,0,1
2018-10-13,CASH,-50.47353910079656,0,1
2018-10-14,CASH,-52.26387979194979,0,1
2018-10-15,CASH,-45.304929017340065,0,1
2018-10-16,CASH,-47.145038256728434,0,0
2018-10-17,CASH,-45.72194895778538,0,0
2018-10-18,CASH,-49.123709403021984,0,1
2018-10-19,CASH,-48.46383466391749,0,0
2018-10-20,CASH,-47.723296071758114,0,0
2018-10-21,CASH,-48.03641530153153,0,1
2018-10-22,CASH,-48.25038717662115,0,0
2018-10-23,CASH,-48.39718295257706,0,1
2018-10-24,CASH,-47.99409806173156,0,0
2018-10-25,CASH,-47.20192101533985,0,1
2018-10-26,CASH,-46.4110517827793,0,1
2018-10-27,CASH,-46.06631576611253,0,0
2018-10-28,CASH,-44.58961367895506,0,0
2018-10-29,CASH,-46.67823407595869,0,0
2018-10-30,CASH,-45.92501991126406,0,0
2018-10-31,CASH,-49.40160784090913,0,1
2018-11-01,CASH,-49.051966595825064,0,1
2018-11-02,CASH,-49.29375448758865,0,0
2018-11-03,CASH,-52.6872541607738,0,0
2018-11-04,CASH,-40.21364992940222,0,1
2018-11-05,CASH,-39.58318433526593,0,1
2018-11-06,CASH,-33.84876279423347,0,1
2018-11-07,CASH,-34.59496403735042,0,1
2018-11-08,CASH,-38.44962335619316,0,1
2018-11-09,CASH,-39.41654885731406,0,1
2018-11-10,CASH,-38.8878450750236,0,1
2018-11-11,CASH,-39.74438567999917,0,0
2018-11-12,CASH,-39.78453161437903,0,1
2018-11-13,CASH,-41.759453707666864,0,1
2018-11-14,CASH,-45.3308180360137,0,0
2018-11-15,CASH,-45.44188530463372,0,0
2018-11-16,CASH,-49.21940959334294,0,0
2018-11-17,CASH,-50.46016503539329,0,0
2018-11-18,CASH,-52.42317468937912,0,0
2018-11-19,CASH,-55.2709567381356,0,0
2018-11-20,CASH,-55.79878381065754,0,0
2018-11-21,CASH,-56.52844529235232,0,0
2018-11-22,CASH,-59.61943859792287,0,0
2018-11-23,CASH,-60.51131529815461,0,0
2018-11-24,CASH,-60.038391005628,0,0
2018-11-25,CASH,-59.36097664161381,0,0
2018-11-26,CASH,-59.12269653500814,0,0
2018-11-27,CASH,-59.539701946017374,0,0
2018-11-28,CASH,-59.566243411755245,0,0
2018-11-29,CASH,-60.20815888483367,0,0
2018-11-30,CASH,-60.93162234120277,0,0
2018-12-01,CASH,-60.448975718767706,0,0
2018-12-02,CASH,-59.95513386830925,0,0
2018-12-03,CASH,-60.81193187198204,0,0
2018-12-04,CASH,-59.63834430159715,0,0
2018-12-05,CASH,-60.09911122208376,0,0
2018-12-06,CASH,-62.6307771577722,0,0
2018-12-07,CASH,-62.036545228123835,0,0
2018-12-08,CASH,-62.07336491260097,0,0
2018-12-09,CASH,-61.674089589315656,0,0
2018-12-10,CASH,-63.11380800352574,0,0
2018-12-11,CASH,-61.964500961043434,0,0
2018-12-12,CASH,-61.71806751000514,0,0
2018-12-13,CASH,-63.41098783585759,0,0
2018-12-14,CASH,-65.0782812626879,0,0
2018-12-15,CASH,-64.38851684131212,0,0
2018-12-16,CASH,-64.28591547447049,0,0
2018-12-17,CASH,-59.78779563313733,0,0
2018-12-18,CASH,-54.09831698440712,0,0
2018-12-19,CASH,-54.393550312464214,0,0
2018-12-20,CASH,-49.37503019269926,0,0
2018-12-21,CASH,-51.40139773999269,0,0
2018-12-22,CASH,-46.75874423456391,0,0
2018-12-23,CASH,-42.29886105453213,0,0
2018-12-24,CASH,-42.57332856439442,0,0
2018-12-25,CASH,-44.70490228052949,0,0
2018-12-26,CASH,-40.38396537062798,0,0
2018-12-27,CASH,-46.97045921964073,0,0
2018-12-28,CASH,-37.33426953426488,0,0
2018-12-29,CASH,-40.32017947289123,0,0
2018-12-30,CASH,-36.660565918960096,0,0
2018-12-31,CASH,-38.45979607422606,0,0
2019-01-01,CASH,-37.490955989999954,0,0
2019-01-02,CASH,-34.209466028529945,0,0
2019-01-03,CASH,-37.501218188748865,0,0
2019-01-04,CASH,-36.42549420120062,0,0
2019-01-05,CASH,-36.073020278784945,0,0
2019-01-06,CASH,-34.30700849095879,0,0
2019-01-07,CASH,-37.764136905934,0,0
2019-01-08,CASH,-35.631446984426184,0,0
2019-01-09,CASH,-35.71132832492944,0,0
2019-01-10,CASH,-48.85343842945313,0,0
2019-01-11,CASH,-50.775724714110325,0,0
2019-01-12,CASH,-51.420137809794795,0,0
2019-01-13,CASH,-54.54360196449284,0,0
2019-01-14,CASH,-49.80530201386338,0,0
2019-01-15,CASH,-52.47234910404808,0,0
2019-01-16,CASH,-48.60494741120587,0,0
2019-01-17,CASH,-50.888730389212846,0,1
2019-01-18,CASH,-50.453271831659144,0,1
2019-01-19,CASH,-46.70943937800475,0,1
2019-01-20,CASH,-49.890289841536,0,1
2019-01-21,CASH,-48.74314046055891,0,1
2019-01-22,CASH,-47.75977784822002,0,1
2019-01-23,CASH,-48.02263285510041,0,1
2019-01-24,CASH,-48.30351797544022,0,1
2019-01-25,CASH,-47.56797009922162,0,1
2019-01-26,CASH,-44.70473363067307,0,1
2019-01-27,CASH,-45.07488190649544,0,1
2019-01-28,CASH,-47.84304579144314,0,0
2019-01-29,CASH,-47.43456019457243,0,1
2019-01-30,CASH,-44.13285736209555,0,0
2019-01-31,CASH,-46.06899852952724,0,0
2019-02-01,CASH,-43.45558039734688,0,0
2019-02-02,CASH,-40.10640530301277,0,1
2019-02-03,CASH,-42.027886197952206,0,2
2019-02-04,CASH,-39.9460761070683,0,2
2019-02-05,CASH,-36.45682063994727,0,2
2019-02-06,CASH,-38.59374467092579,0,1
2019-02-07,CASH,-39.03556378476886,0,1
2019-02-08,CASH,-25.405933256632963,0,0
2019-02-09,CASH,-21.341385393733795,0,0
2019-02-10,CASH,-16.74477090008183,0,0
2019-02-11,CASH,-19.48029763660762,0,0
2019-02-12,CASH,-17.695364958537127,0,0
2019-02-13,CASH,-19.388687719246064,0,0
2019-02-14,CASH,-18.43157242880716,0,0
2019-02-15,CASH,-14.357208675205246,0,0
2019-02-16,CASH,-13.093832836492954,0,0
2019-02-17,CASH,-6.799916938872815,0,1
2019-02-18,ETHUSDT,2.0330480019214248,0,1
2019-02-19,CASH,1.815758138249194,0,0
2019-02-20,CASH,10.001437047697227,0,0
2019-02-21,ETHUSDT,4.083976896260199,0,1
2019-02-22,CASH,5.962576186917905,0,0
2019-02-23,ETHUSDT,13.081965736984955,0,1
2019-02-24,CASH,-9.607987474662263,0,0
2019-02-25,CASH,-4.993778312887319,0,0
2019-02-26,CASH,-5.632837636779571,0,0
2019-02-27,CASH,-5.2430234895921135,0,0
2019-02-28,CASH,-7.7653456309687146,0,0
2019-03-01,CASH,-4.701945272334405,0,0
2019-03-02,CASH,-5.4599430847913295,0,0
2019-03-03,CASH,-6.7929249130351,0,0
2019-03-04,CASH,-9.467585777478453,0,0
2019-03-05,CASH,1.1748339998148396,0,0
2019-03-06,CASH,2.248385920762621,0,0
2019-03-07,CASH,1.4712360708672065,0,0
2019-03-08,CASH,-2.712853652294837,0,0
2019-03-09,CASH,1.587311053733987,0,0
2019-03-10,CASH,-0.8985889225231573,0,0
2019-03-11,CASH,-2.0077893645553435,0,0
2019-03-12,CASH,-0.26976593161822954,0,0
2019-03-13,CASH,-0.8238545653467991,0,0
2019-03-14,CASH,0.8366878254039319,0,0
2019-03-15,CASH,5.739746819441723,0,0
2019-03-16,CASH,12.636719800062004,0,0
2019-03-17,CASH,10.104739312338156,0,0
2019-03-18,CASH,10.169166977161474,0,0
2019-03-19,ADAUSDT,11.823758596778042,0,1
2019-03-20,ADAUSDT,13.722625630073574,0,1
2019-03-21,ADAUSDT,8.242552692463521,0,1
2019-03-22,ADAUSDT,11.914326290432323,0,1
2019-03-23,ADAUSDT,17.683970368357286,0,1
2019-03-24,ADAUSDT,15.488586471198756,0,1
2019-03-25,LTCUSDT,10.728453394984362,1,0
2019-03-26,LTCUSDT,11.727517852412722,1,0
2019-03-27,LTCUSDT,17.47371248244761,1,0
2019-03-28,BNBUSDT,17.28142432481503,2,1
2019-03-29,BNBUSDT,20.824409869230603,2,0
2019-03-30,BNBUSDT,23.01695948888046,2,0
2019-03-31,BNBUSDT,22.766581457954345,2,1
2019-04-01,BNBUSDT,25.642834007120754,2,1
2019-04-02,LTCUSDT,38.95331877394722,2,1
2019-04-03,BNBUSDT,32.555317367177274,1,0
2019-04-04,CASH,30.589116078178964,0,0
2019-04-05,BNBUSDT,37.81753936971656,1,0
2019-04-06,BNBUSDT,38.73806600699426,1,0
2019-04-07,BNBUSDT,44.8274083121041,1,0
2019-04-08,BNBUSDT,44.60504725126498,2,0
2019-04-09,ETHUSDT,42.94812714073336,1,0
2019-04-10,BNBUSDT,46.78128228705549,2,0
2019-04-11,CASH,34.75060878406834,0,0
2019-04-12,CASH,33.23037725098897,0,0
2019-04-13,CASH,32.39941502526715,0,0
2019-04-14,CASH,35.943218291338816,0,0
2019-04-15,CASH,31.24619476210017,0,0
2019-04-16,CASH,32.039857919280685,0,0
2019-04-17,CASH,32.24394259643648,0,0
2019-04-18,CASH,34.040148026467456,0,0
2019-04-19,CASH,32.6067732167439,0,0
2019-04-20,CASH,30.850016327120912,0,0
2019-04-21,CASH,24.177387816234447,0,0
2019-04-22,CASH,21.22514798426519,0,0
2019-04-23,ETHUSDT,18.62005810321873,1,1
2019-04-24,ETHUSDT,16.190773253828684,1,1
2019-04-25,ETHUSDT,12.576228925467111,1,0
2019-04-26,ETHUSDT,14.300572002209933,1,0
2019-04-27,ETHUSDT,14.047429122121926,1,0
2019-04-28,ETHUSDT,13.598889507905755,1,0
2019-04-29,ETHUSDT,9.527677279193085,1,0
2019-04-30,ETHUSDT,15.93182203320878,1,1
2019-05-01,ETHUSDT,13.913895451494987,1,1
2019-05-02,ETHUSDT,15.550178139084574,1,0
2019-05-03,LTCUSDT,17.629819379334666,1,2
2019-05-04,ETHUSDT,14.749095956620016,1,0
2019-05-05,LTCUSDT,13.53533880634051,1,1
2019-05-06,ETHUSDT,16.946253097992305,1,1
2019-05-07,ETHUSDT,13.21785454556151,1,1
2019-05-08,ETHUSDT,14.554782534977564,1,2
2019-05-09,ETHUSDT,12.803610518681934,1,2
2019-05-10,LTCUSDT,15.044505780466999,1,2
2019-05-11,CASH,24.443370664110915,0,0
2019-05-12,CASH,22.143694999119987,0,0
2019-05-13,CASH,28.327308971971558,0,0
2019-05-14,CASH,41.44339129846211,0,0
2019-05-15,CASH,50.48379646180376,0,0
2019-05-16,CASH,44.66452039786509,0,0
2019-05-17,CASH,39.22187069786354,0,0
2019-05-18,CASH,37.64608559164794,0,0
2019-05-19,CASH,47.132956411842144,0,0
2019-05-20,CASH,42.94384884356543,0,0
2019-05-21,CASH,44.9888676629654,0,0
2019-05-22,CASH,38.66209116688115,0,0
2019-05-23,CASH,39.95896072928732,0,0
2019-05-24,CASH,44.215425766239,0,0
2019-05-25,CASH,44.80148652623336,0,0
2019-05-26,CASH,49.968350282384215,0,0
2019-05-27,CASH,54.749236712205374,0,0
2019-05-28,CASH,55.516986569494634,0,0
2019-05-29,CASH,55.76227040471844,0,0
2019-05-30,CASH,48.631489676106895,0,0
2019-05-31,CASH,50.76062334311194,0,0
2019-06-01,CASH,51.54917937975592,0,0
2019-06-02,CASH,52.39113496572432,0,0
2019-06-03,CASH,41.77493922125037,0,0
2019-06-04,CASH,37.58248527348842,0,0
2019-06-05,CASH,38.554673782212085,0,0
2019-06-06,CASH,40.365945326714915,0,0
2019-06-07,CASH,41.400122373420835,0,0
2019-06-08,CASH,38.375925460386185,0,0
2019-06-09,CASH,32.86738066364914,0,0
2019-06-10,CASH,37.44604166354271,0,0
2019-06-11,CASH,37.666814795603436,0,0
2019-06-12,CASH,42.87102054322627,0,0
2019-06-13,CASH,38.94901668700936,0,0
2019-06-14,CASH,37.97587557864703,0,0
2019-06-15,CASH,38.40514772781971,0,0
2019-06-16,CASH,39.60771460581461,0,0
2019-06-17,CASH,42.929445461029395,0,0
2019-06-18,CASH,41.64621097168065,0,0
2019-06-19,CASH,45.289019893079285,0,0
2019-06-20,BNBUSDT,44.465514443096964,1,1
2019-06-21,BNBUSDT,48.28494136646529,2,2
2019-06-22,ETHUSDT,52.71553948879154,1,1
2019-06-23,ETHUSDT,54.9206545971235,2,1
2019-06-24,ETHUSDT,56.917536375415956,3,1
2019-06-25,ETHUSDT,56.11254648429198,3,1
2019-06-26,ETHUSDT,54.21542896983622,3,1
2019-06-27,CASH,40.171892338818154,0,0
2019-06-28,CASH,42.93351237712698,0,0
2019-06-29,CASH,46.58807987978887,0,0
2019-06-30,CASH,34.790945955744526,0,0
2019-07-01,CASH,35.728839688289426,0,0
2019-07-02,CASH,32.724561347057715,0,0
2019-07-03,CASH,34.12523408503832,0,0
2019-07-04,BNBUSDT,28.673115858546335,1,1
2019-07-05,BNBUSDT,27.89421800092411,0,1
2019-07-06,BNBUSDT,28.53943883848264,0,1
2019-07-07,CASH,31.862688391196205,0,0
2019-07-08,CASH,31.83279733735564,0,0
2019-07-09,CASH,29.62370561108118,0,0
2019-07-10,CASH,23.36642240759325,0,0
2019-07-11,CASH,17.891668974292283,0,0
2019-07-12,CASH,22.037443638125485,0,0
2019-07-13,CASH,18.62807351450428,0,0
2019-07-14,CASH,10.134839433021758,0,0
2019-07-15,CASH,11.492289361980793,0,0
2019-07-16,CASH,0.705123783089805,0,0
2019-07-17,CASH,5.6214387951534945,0,0
2019-07-18,CASH,11.67768942168486,0,0
2019-07-19,CASH,12.416280546011409,0,0
2019-07-20,CASH,14.867768887602582,0,0
2019-07-21,CASH,14.411890344734752,0,0
2019-07-22,CASH,9.73268465207974,0,0
2019-07-23,CASH,4.119810402915193,0,0
2019-07-24,CASH,4.777167219649096,0,0
2019-07-25,CASH,4.00815756365434,0,0
2019-07-26,CASH,5.0001264485695405,0,0
2019-07-27,CASH,0.01690123006479105,0,0
2019-07-28,CASH,0.47305831803323883,0,0
2019-07-29,CASH,-0.24268052674323867,0,0
2019-07-30,CASH,-0.006940187828679593,0,0
2019-07-31,CASH,2.074659521689734,0,0
2019-08-01,CASH,2.7582928127029,0,0
2019-08-02,CASH,0.12972358570379328,0,0
2019-08-03,CASH,-0.3222076974891041,0,0
2019-08-04,CASH,-2.1634542747040535,0,0
2019-08-05,ETHUSDT,2.9863889320341457,1,1
2019-08-06,CASH,-11.41829708413691,1,1
2019-08-07,CASH,-10.893408807747825,1,2
2019-08-08,CASH,-10.614637305008264,1,1
2019-08-09,CASH,-16.489370875743187,1,2
2019-08-10,CASH,-16.30567722839527,1,2
2019-08-11,CASH,-13.878813824627377,1,1
2019-08-12,CASH,-17.449052947024555,1,1
2019-08-13,CASH,-18.868682693452072,1,1
2019-08-14,CASH,-29.16287794358364,1,1
2019-08-15,CASH,-27.124991981603056,1,1
2019-08-16,CASH,-30.40103538435132,1,1
2019-08-17,CASH,-31.22080605984448,1,1
2019-08-18,CASH,-28.811059364193472,1,1
2019-08-19,CASH,-27.21067838249047,1,1
2019-08-20,CASH,-30.292487065875136,1,2
2019-08-21,CASH,-34.36020383939678,1,1
2019-08-22,CASH,-34.220888154150906,1,2
2019-08-23,CASH,-32.69685193461681,1,1
2019-08-24,CASH,-34.13846103473974,1,1
2019-08-25,CASH,-33.736516021196046,1,0
2019-08-26,CASH,-33.50384562051679,0,0
2019-08-27,CASH,-33.048395794800406,0,0
2019-08-28,CASH,-38.347918594335574,0,1
2019-08-29,CASH,-40.57893690466097,0,1
2019-08-30,CASH,-40.23966852068831,0,2
2019-08-31,CASH,-39.218869787921676,0,2
2019-09-01,CASH,-39.076306888160374,0,2
2019-09-02,CASH,-36.25677821102442,0,2
2019-09-03,CASH,-37.803595306486095,0,1
2019-09-04,CASH,-40.2821448563918,0,1
2019-09-05,CASH,-42.01248634062264,0,0
2019-09-06,CASH,-44.970063891161736,0,1
2019-09-07,CASH,-38.57946873470484,0,2
2019-09-08,CASH,-35.42147279981966,0,2
2019-09-09,CASH,-35.80533997271467,0,2
2019-09-10,CASH,-36.38239509508264,0,2
2019-09-11,CASH,-37.996816255876645,0,2
2019-09-12,CASH,-35.79877119581121,0,2
2019-09-13,CASH,-35.57311088223418,0,1
2019-09-14,CASH,-33.69189420157816,0,2
2019-09-15,CASH,-32.04282986546056,0,2
2019-09-16,CASH,-28.978806116466316,0,1
2019-09-17,CASH,-22.345146644548752,0,1
2019-09-18,CASH,-15.120061508870714,0,2
2019-09-19,CASH,-17.31553003238206,0,2
2019-09-20,CASH,-18.943476271985535,0,1
2019-09-21,CASH,-20.18800471362942,0,0
2019-09-22,CASH,-27.60392487652737,0,1
2019-09-23,CASH,-35.50730781772054,0,1
2019-09-24,CASH,-46.11350232029556,0,0
2019-09-25,CASH,-44.95690806137301,0,0
2019-09-26,CASH,-47.048208701416435,0,0
2019-09-27,CASH,-45.97507684807578,0,0
2019-09-28,CASH,-46.328733376641345,0,0
2019-09-29,CASH,-48.199708294981086,0,0
2019-09-30,CASH,-46.454209150765735,0,0
2019-10-01,CASH,-48.44721594689887,0,0
2019-10-02,CASH,-47.94456734222757,0,0
2019-10-03,CASH,-38.375762727174084,0,0
2019-10-04,CASH,-37.83093875442487,0,0
2019-10-05,CASH,-37.83092484154815,0,0
2019-10-06,CASH,-37.14626582162707,0,0
2019-10-07,CASH,-32.5121862668053,0,0
2019-10-08,CASH,-29.50492781082661,0,0
2019-10-09,CASH,-26.429242694854647,0,0
2019-10-10,CASH,-27.446855990873726,0,0
2019-10-11,CASH,-27.45971358591485,0,0
2019-10-12,CASH,-25.94374062580538,0,0
2019-10-13,CASH,-21.387574636116035,0,0
2019-10-14,CASH,-13.842829773093955,0,1
2019-10-15,CASH,-19.419298905412365,0,2
2019-10-16,CASH,-24.061488486989656,0,2
2019-10-17,CASH,-22.32428268077634,0,2
2019-10-18,CASH,-25.03372415834522,0,2
2019-10-19,CASH,-25.233282863550837,0,2
2019-10-20,CASH,-25.151396262667486,0,1
2019-10-21,CASH,-25.89008259825465,0,1
2019-10-22,CASH,-27.831872774758512,0,2
2019-10-23,CASH,-33.105677339313175,0,0
2019-10-24,CASH,-32.13234052018254,0,0
2019-10-25,CASH,-20.881216340815058,0,0
2019-10-26,CASH,-24.404393128014217,0,0
2019-10-27,CASH,-20.996737257303632,0,0
2019-10-28,CASH,-21.996227119539117,0,0
2019-10-29,CASH,-16.642662180998776,0,0
2019-10-30,CASH,-21.056798719885844,0,0
2019-10-31,CASH,-19.140881552263277,0,0
2019-11-01,CASH,-19.085345919036627,0,0
2019-11-02,CASH,-18.45432174767441,0,1
2019-11-03,CASH,-18.614855917916334,0,1
2019-11-04,CASH,-13.284047693068226,0,1
2019-11-05,CASH,-9.9840224097681,0,1
2019-11-06,CASH,-7.859720711626985,0,0
2019-11-07,CASH,-11.641964072599283,0,1
2019-11-08,CASH,-15.669084390723498,0,0
2019-11-09,CASH,-14.196953864264575,0,0
2019-11-10,CASH,-11.554997992049422,0,0
2019-11-11,CASH,-13.653078110051307,0,0
2019-11-12,CASH,-10.31214261367822,0,1
2019-11-13,CASH,-8.926785415450727,0,1
2019-11-14,CASH,-14.342168578280965,0,2
2019-11-15,CASH,-18.371591053128977,1,3
2019-11-16,CASH,-19.394867821064828,1,3
2019-11-17,CASH,-17.269411491266975,1,3
2019-11-18,CASH,-21.84216200986479,1,2
2019-11-19,CASH,-23.28406505164761,1,2
2019-11-20,CASH,-27.174822149054883,0,2
2019-11-21,CASH,-30.187216640507824,1,2
2019-11-22,CASH,-31.240149331995344,0,2
2019-11-23,CASH,-31.744297662456038,0,1
2019-11-24,CASH,-35.953595425020715,0,1
2019-11-25,CASH,-34.324594133431965,0,0
2019-11-26,CASH,-33.309715661098274,0,0
2019-11-27,CASH,-33.11552307740698,0,0
2019-11-28,CASH,-34.35916645563969,0,0
2019-11-29,CASH,-32.40913014086123,0,0
2019-11-30,CASH,-33.571801525889136,0,0
2019-12-01,CASH,-34.3976795269473,0,0
