ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,window,model
2020-09-15,BTCUSDT,1,0.015641645905402957,0.0,0.0,0.015641645905402957,1.5504724611983796,1,base
2020-09-16,BTCUSDT,1,-0.001279896585816509,0.0,0.0,-0.001279896585816509,1.5484880167888893,1,base
2020-09-17,BTCUSDT,1,-0.0006032912278713942,0.0,0.0,-0.0006032912278713942,1.5475538275518965,1,base
2020-09-18,BTCUSDT,1,0.013468832631050365,0.0,0.0,0.013468832631050365,1.5683975710427345,1,base
2020-09-19,BTCUSDT,1,-0.014472977668277487,0.0,0.0,-0.014472977668277487,1.5456981880220524,1,base
2020-09-20,BTCUSDT,1,-0.04606658437329458,0.0,0.0,-0.04606658437329458,1.474493152027886,1,base
2020-09-21,BTCUSDT,1,0.010788866895390603,0.0,0.0,0.010788866895390603,1.4904012623832796,1,base
2020-09-22,BTCUSDT,1,-0.027365685908595005,0.0,0.0,-0.027365685908595005,1.4496154095591254,1,base
2020-09-23,,0,0.0,1.0,0.002,-0.002,1.4467161787400071,1,base
2020-09-24,BTCUSDT,1,-0.004624489583022862,1.0,0.002,-0.006624489583022862,1.4371324224843534,1,base
2020-09-25,BTCUSDT,1,0.003923579562202351,0.0,0.0,0.003923579562202351,1.4427711258853912,1,base
2020-09-26,BTCUSDT,1,0.004254982010700292,0.0,0.0,0.004254982010700292,1.4489100910715913,1,base
2020-09-27,BTCUSDT,1,-0.007251548831705201,0.0,0.0,-0.007251548831705201,1.4384032487934353,1,base
2020-09-28,BTCUSDT,1,0.013496482836766965,0.0,0.0,0.013496482836766965,1.4578166335531257,1,base
2020-09-29,BTCUSDT,1,-0.005893650465662037,0.0,0.0,-0.005893650465662037,1.4492247718719355,1,base
2020-09-30,BTCUSDT,1,-0.01461130097739649,0.0,0.0,-0.01461130097739649,1.428049712546216,1,base
2020-10-01,BTCUSDT,1,-0.004588888166921379,0.0,0.0,-0.004588888166921379,1.4214965521185372,1,base
2020-10-02,BTCUSDT,1,-0.0026810716718383976,0.0,0.0,-0.0026810716718383976,1.4176854179810363,1,base
2020-10-03,BTCUSDT,1,0.011816476096702111,0.0,0.0,0.011816476096702111,1.4344374638352524,1,base
2020-10-04,BTCUSDT,1,0.011773165470256197,0.0,0.0,0.011773165470256197,1.4513253334537195,1,base
2020-10-05,,0,0.0,1.0,0.002,-0.002,1.448422682786812,1,base
2020-10-06,,0,0.0,0.0,0.0,0.0,1.448422682786812,1,base
2020-10-07,,0,0.0,0.0,0.0,0.0,1.448422682786812,1,base
2020-10-08,,0,0.0,0.0,0.0,0.0,1.448422682786812,1,base
2020-10-09,,0,0.0,0.0,0.0,0.0,1.448422682786812,1,base
2020-10-10,,0,0.0,0.0,0.0,0.0,1.448422682786812,1,base
2020-10-11,BNBUSDT,1,0.07442747422626206,1.0,0.002,0.07242747422626206,1.5533282793130871,1,base
2020-10-12,BNBUSDT,1,0.002456745937233773,0.0,0.0,0.002456745937233773,1.5571444122524798,1,base
2020-10-13,BNBUSDT,1,0.0036581873096050987,0.0,0.0,0.0036581873096050987,1.5628407381806042,1,base
2020-10-14,BNBUSDT,1,0.015811660937804062,0.0,0.0,0.015811660937804062,1.5875518460325033,1,base
2020-10-15,BNBUSDT,1,-0.04066961207446951,0.0,0.0,-0.04066961207446951,1.5229867283062535,1,base
2020-10-16,BNBUSDT,1,0.006315803484672866,0.0,0.0,0.006315803484672866,1.5326056131920007,1,base
2020-10-17,BNBUSDT,1,0.013818804684968322,0.0,0.0,0.013818804684968322,1.553784390819787,1,base
2020-10-18,BNBUSDT,1,-0.024416734889576852,0.0,0.0,-0.024416734889576852,1.5158460492735777,1,base
2020-10-19,BNBUSDT,1,-0.0363749427462412,0.0,0.0,-0.0363749427462412,1.4607072360191353,1,base
2020-10-20,ETHUSDT,1,0.05931835449907741,2.0,0.004,0.055318354499077405,1.5415111567206095,2,rs
2020-10-21,BNBUSDT,1,0.030494839050345002,2.0,0.004,0.026494839050345,1.5823532467122332,2,rs
2020-10-22,BNBUSDT,1,-6.201125341065428e-05,0.0,0.0,-6.201125341065428e-05,1.5822551230040662,2,rs
2020-10-23,ETHUSDT,1,0.007406321038351482,2.0,0.004,0.003406321038351482,1.5876447919175944,2,rs
2020-10-24,ETHUSDT,1,-0.01523754064152949,0.0,0.0,-0.01523754064152949,1.5634529898764375,2,rs
2020-10-25,BNBUSDT,1,0.030493228890069002,2.0,0.004,0.026493228890069002,1.6048739077960967,2,rs
2020-10-26,BNBUSDT,1,0.014040139531737772,0.0,0.0,0.014040139531737772,1.6274065613923991,2,rs
2020-10-27,BTCUSDT,1,-0.027116851725961233,2.0,0.004,-0.031116851725961233,1.5767667927236955,2,rs
2020-10-28,BTCUSDT,1,0.014269131037809801,0.0,0.0,0.014269131037809801,1.5992658847051369,2,rs
2020-10-29,BTCUSDT,1,0.007758793671083675,0.0,0.0,0.007758793671083675,1.6116742587297672,2,rs
2020-10-30,BTCUSDT,1,0.017027898024350785,0.0,0.0,0.017027898024350785,1.639117683655889,2,rs
2020-10-31,BTCUSDT,1,-0.002139076209121904,0.0,0.0,-0.002139076209121904,1.6356114860148296,2,rs
2020-11-01,BTCUSDT,1,-0.015414744032263838,0.0,0.0,-0.015414744032263838,1.6103989536216803,2,rs
2020-11-02,,0,0.0,1.0,0.002,-0.002,1.607178155714437,2,rs
2020-11-03,,0,0.0,0.0,0.0,0.0,1.607178155714437,2,rs
2020-11-04,,0,0.0,0.0,0.0,0.0,1.607178155714437,2,rs
2020-11-05,BTCUSDT,1,-0.0006478503555480408,1.0,0.002,-0.002647850355548041,1.6029225884633993,2,rs
2020-11-06,BTCUSDT,1,-0.048884718278399464,0.0,0.0,-0.048884718278399464,1.5245641693042833,2,rs
2020-11-07,BTCUSDT,1,0.04432357287948019,0.0,0.0,0.04432357287948019,1.5921383003718859,2,rs
2020-11-08,BTCUSDT,1,-0.009479098681107079,0.0,0.0,-0.009479098681107079,1.5770462643086907,2,rs
2020-11-09,BTCUSDT,1,-0.002035436160697679,0.0,0.0,-0.002035436160697679,1.5738362873152236,2,rs
2020-11-10,BTCUSDT,1,0.025300692086988485,0.0,0.0,0.025300692086988485,1.6136554346159153,2,rs
2020-11-11,BTCUSDT,1,0.03874079968171884,0.0,0.0,0.03874079968171884,1.6761697365636874,2,rs
2020-11-12,BTCUSDT,1,0.0017702091719422608,0.0,0.0,0.0017702091719422608,1.6791369076050844,2,rs
2020-11-13,BTCUSDT,1,-0.015333288400620093,0.0,0.0,-0.015333288400620093,1.6533902171366504,2,rs
2020-11-14,BTCUSDT,1,-0.007059540958716193,0.0,0.0,-0.007059540958716193,1.6417180411780334,2,rs
2020-11-15,BTCUSDT,1,0.04741304756533182,0.0,0.0,0.04741304756533182,1.7195568967532708,2,rs
2020-11-16,BTCUSDT,1,0.05658934626175016,0.0,0.0,0.05658934626175016,1.8168654974004224,2,rs
2020-11-17,BTCUSDT,1,0.006610651110061427,0.0,0.0,0.006610651110061427,1.8288761613176447,2,rs
2020-11-18,BTCUSDT,1,0.0015020150629045936,0.0,0.0,0.0015020150629045936,1.831623160860131,2,rs
2020-11-19,BTCUSDT,1,0.04790533185192003,0.0,0.0,0.04790533185192003,1.9193676762087983,2,rs
2020-11-20,BTCUSDT,1,0.0025799127021437496,0.0,0.0,0.0025799127021437496,1.9243194772567336,2,rs
2020-11-21,BTCUSDT,1,-0.015471187673093079,0.0,0.0,-0.015471187673093079,1.8945479694811063,2,rs
2020-11-22,BTCUSDT,1,-0.0025213921907981662,0.0,0.0,-0.0025213921907981662,1.889771071025764,2,rs
2020-11-23,ETHUSDT,1,-0.005931841335568011,2.0,0.004,-0.009931841335568011,1.8710021645877897,2,rs
2020-11-24,ETHUSDT,1,-0.05863100649618991,0.0,0.0,-0.05863100649618991,1.7613034245214576,2,rs
2020-11-25,ETHUSDT,1,-0.08721685689201042,0.0,0.0,-0.08721685689201042,1.6076880758015617,2,rs
2020-11-26,,0,0.0,1.0,0.002,-0.002,1.6044726996499585,2,rs
2020-11-27,BTCUSDT,1,0.033859174585985974,1.0,0.002,0.03185917458598597,1.6555898755065548,2,rs
2020-11-28,BTCUSDT,1,0.02624965786956457,0.0,0.0,0.02624965786956457,1.6990485433109168,2,rs
2020-11-29,BTCUSDT,1,0.08308390601259585,0.0,0.0,0.08308390601259585,1.840212132794199,2,rs
2020-11-30,BTCUSDT,1,-0.047264223413334916,0.0,0.0,-0.047264223413334916,1.7532359354218843,2,rs
2020-12-01,BTCUSDT,1,0.023401595313818913,0.0,0.0,0.023401595313818913,1.794264453272272,2,rs
2020-12-02,BTCUSDT,1,0.011341854781976135,0.0,0.0,0.011341854781976135,1.8146147401417478,2,rs
2020-12-03,BTCUSDT,1,-0.03971702047688441,0.0,0.0,-0.03971702047688441,1.7425436493498818,2,rs
2020-12-04,BTCUSDT,1,0.026655557056854073,0.0,0.0,0.026655557056854073,1.7889921210191864,2,rs
2020-12-05,BTCUSDT,1,0.011058270305614348,0.0,0.0,0.011058270305614348,1.808775279468031,2,rs
2020-12-06,BTCUSDT,1,-0.009943489984193699,0.0,0.0,-0.009943489984193699,1.7907897405929833,2,rs
2020-12-07,BTCUSDT,1,-0.04397111687335986,0.0,0.0,-0.04397111687335986,1.7120467156137555,2,rs
2020-12-08,BTCUSDT,1,0.01185159879524833,0.0,0.0,0.01185159879524833,1.7323372064059324,2,rs
2020-12-09,BTCUSDT,1,-0.015460097684733665,0.0,0.0,-0.015460097684733665,1.705555103971998,2,rs
2020-12-10,BTCUSDT,1,-0.011947653828097482,0.0,0.0,-0.011947653828097482,1.6851777220049957,2,rs
2020-12-11,BTCUSDT,1,0.04281089544385752,0.0,0.0,0.04281089544385752,1.7573216892660697,2,rs
2020-12-12,BTCUSDT,1,0.019475040526480303,0.0,0.0,0.019475040526480303,1.7915456003825891,2,rs
2020-12-13,BTCUSDT,1,0.005118646737234167,0.0,0.0,0.005118646737234167,1.8007158894245938,2,rs
2020-12-14,,0,0.0,1.0,0.002,-0.002,1.7971144576457447,2,rs
2020-12-15,BTCUSDT,1,0.098272816981813,1.0,0.002,0.096272816981813,1.9701277289220436,2,rs
2020-12-16,BTCUSDT,1,0.06850735299631783,0.0,0.0,0.06850735299631783,2.10509596469514,2,rs
2020-12-17,BTCUSDT,1,0.013608274013078736,0.0,0.0,0.013608274013078736,2.133742687406538,2,rs
2020-12-18,BTCUSDT,1,0.030908726602182357,0.0,0.0,0.030908726602182357,2.1996939567709926,2,rs
2020-12-19,BTCUSDT,1,-0.015367978906547508,0.0,0.0,-0.015367978906547508,2.165889106442476,2,rs
2020-12-20,BTCUSDT,1,-0.03137044073207507,0.0,0.0,-0.03137044073207507,2.0979442105965753,2,rs
2020-12-21,BTCUSDT,1,0.04802350029995983,0.0,0.0,0.04802350029995983,2.198694835023459,2,rs
2020-12-22,BTCUSDT,1,-0.024275969003968445,0.0,0.0,-0.024275969003968445,2.145319387359244,2,rs
2020-12-23,BTCUSDT,1,0.021368102627496777,0.0,0.0,0.021368102627496777,2.191160792197095,2,rs
2020-12-24,BTCUSDT,1,0.04143713230955948,0.0,0.0,0.04143713230955948,2.2819562118548853,2,rs
2020-12-25,BTCUSDT,1,0.07206564135434457,0.0,0.0,0.07206564135434457,2.446406849804738,2,rs
2020-12-26,BTCUSDT,1,-0.007991804748278653,0.0,0.0,-0.007991804748278653,2.426855643926247,2,rs
2020-12-27,BTCUSDT,1,0.03035386653658856,0.0,0.0,0.03035386653658856,2.5005200962455514,2,rs
2020-12-28,BTCUSDT,1,0.011284957833276321,0.0,0.0,0.011284957833276321,2.5287383600929423,2,rs
2020-12-29,BTCUSDT,1,0.05442906700748584,0.0,0.0,0.05442906700748584,2.666375229738841,2,rs
2020-12-30,BTCUSDT,1,0.0016654233998740775,0.0,0.0,0.0016654233998740775,2.6708158734392926,2,rs
2020-12-31,BTCUSDT,1,0.014108187665241134,0.0,0.0,0.014108187665241134,2.708496245001079,2,rs
2021-01-01,BTCUSDT,1,0.09704998245924479,0.0,0.0,0.09704998245924479,2.971355758069364,2,rs
2021-01-02,BTCUSDT,1,0.025536440206810118,0.0,0.0,0.025536440206810118,3.0472336067184633,2,rs
2021-01-03,,0,0.0,1.0,0.002,-0.002,3.0411391395050265,2,rs
2021-01-04,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-05,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-06,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-07,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-08,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-09,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-10,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-11,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-12,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-13,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-14,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-15,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-16,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-17,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-18,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-19,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-20,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-21,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
2021-01-22,,0,0.0,0.0,0.0,0.0,3.0411391395050265,2,rs
