ts,date,selected,gross_exposure,strategy_ret,selected_ret_next,best_available_next,leader_gap_ret,in_market,missed_leader_bar,pain_bar,turnover,cost
2017-08-24 12:00:00,2017-08-24,CASH,0.0,0.0,0.0,9.33997509340312e-05,9.33997509340312e-05,False,False,False,0.0,0.0
2017-08-24 16:00:00,2017-08-24,CASH,0.0,0.0,0.0,0.0237045400100095,0.0237045400100095,False,False,False,0.0,0.0
2017-08-24 20:00:00,2017-08-24,CASH,0.0,0.0,0.0,0.0096778183167398,0.0096778183167398,False,False,False,0.0,0.0
2017-08-25 00:00:00,2017-08-25,CASH,0.0,0.0,0.0,0.0114530699739703,0.0114530699739703,False,False,False,0.0,0.0
2017-08-25 04:00:00,2017-08-25,CASH,0.0,0.0,0.0,0.0074543774543776,0.0074543774543776,False,False,False,0.0,0.0
2017-08-25 08:00:00,2017-08-25,CASH,0.0,0.0,0.0,0.0075872394967519,0.0075872394967519,False,False,False,0.0,0.0
2017-08-25 12:00:00,2017-08-25,CASH,0.0,0.0,0.0,-0.0133273300315173,-0.0133273300315173,False,False,False,0.0,0.0
2017-08-25 16:00:00,2017-08-25,CASH,0.0,0.0,0.0,-0.0044720270146937,-0.0044720270146937,False,False,False,0.0,0.0
2017-08-25 20:00:00,2017-08-25,CASH,0.0,0.0,0.0,0.0040320696711735,0.0040320696711735,False,False,False,0.0,0.0
2017-08-26 00:00:00,2017-08-26,CASH,0.0,0.0,0.0,0.013726581339269,0.013726581339269,False,False,False,0.0,0.0
2017-08-26 04:00:00,2017-08-26,CASH,0.0,0.0,0.0,-3.0497102775250973e-05,-3.0497102775250973e-05,False,False,False,0.0,0.0
2017-08-26 08:00:00,2017-08-26,CASH,0.0,0.0,0.0,-0.0027143249260421,-0.0027143249260421,False,False,False,0.0,0.0
2017-08-26 12:00:00,2017-08-26,CASH,0.0,0.0,0.0,0.0128134556574923,0.0128134556574923,False,False,False,0.0,0.0
2017-08-26 16:00:00,2017-08-26,CASH,0.0,0.0,0.0,0.0102293689094261,0.0102293689094261,False,False,False,0.0,0.0
2017-08-26 20:00:00,2017-08-26,CASH,0.0,0.0,0.0,0.0025091447746303,0.0025091447746303,False,False,False,0.0,0.0
2017-08-27 00:00:00,2017-08-27,CASH,0.0,0.0,0.0,0.0034678246185391,0.0034678246185391,False,False,False,0.0,0.0
2017-08-27 04:00:00,2017-08-27,CASH,0.0,0.0,0.0,0.0035159419418817,0.0035159419418817,False,False,False,0.0,0.0
2017-08-27 08:00:00,2017-08-27,CASH,0.0,0.0,0.0,0.0021860214409774,0.0021860214409774,False,False,False,0.0,0.0
2017-08-27 12:00:00,2017-08-27,CASH,0.0,0.0,0.0,0.0148504496967161,0.0148504496967161,False,False,False,0.0,0.0
2017-08-27 16:00:00,2017-08-27,CASH,0.0,0.0,0.0,0.0249970557060417,0.0249970557060417,False,False,False,0.0,0.0
2017-08-27 20:00:00,2017-08-27,CASH,0.0,0.0,0.0,-0.0134719788584724,-0.0134719788584724,False,False,False,0.0,0.0
2017-08-28 00:00:00,2017-08-28,CASH,0.0,0.0,0.0,0.0053144688951423,0.0053144688951423,False,False,False,0.0,0.0
2017-08-28 04:00:00,2017-08-28,CASH,0.0,0.0,0.0,0.0108167718623151,0.0108167718623151,False,False,False,0.0,0.0
2017-08-28 08:00:00,2017-08-28,CASH,0.0,0.0,0.0,-0.0002047382275518,-0.0002047382275518,False,False,False,0.0,0.0
2017-08-28 12:00:00,2017-08-28,CASH,0.0,0.0,0.0,0.0112458144089628,0.0112458144089628,False,False,False,0.0,0.0
2017-08-28 16:00:00,2017-08-28,CASH,0.0,0.0,0.0,0.0150498073652425,0.0150498073652425,False,False,False,0.0,0.0
2017-08-28 20:00:00,2017-08-28,CASH,0.0,0.0,0.0,0.0116473988439305,0.0116473988439305,False,False,False,0.0,0.0
2017-08-29 00:00:00,2017-08-29,CASH,0.0,0.0,0.0,0.0118561266177186,0.0118561266177186,False,False,False,0.0,0.0
2017-08-29 04:00:00,2017-08-29,CASH,0.0,0.0,0.0,0.0091198469861537,0.0091198469861537,False,False,False,0.0,0.0
2017-08-29 08:00:00,2017-08-29,CASH,0.0,0.0,0.0,0.0461256724276066,0.0461256724276066,False,False,False,0.0,0.0
2017-08-29 12:00:00,2017-08-29,CASH,0.0,0.0,0.0,0.0078722879008146,0.0078722879008146,False,False,False,0.0,0.0
2017-08-29 16:00:00,2017-08-29,CASH,0.0,0.0,0.0,0.0197583278902677,0.0197583278902677,False,False,False,0.0,0.0
2017-08-29 20:00:00,2017-08-29,CASH,0.0,0.0,0.0,-0.0008436004080671,-0.0008436004080671,False,False,False,0.0,0.0
2017-08-30 00:00:00,2017-08-30,CASH,0.0,0.0,0.0,0.0137801608579088,0.0137801608579088,False,False,False,0.0,0.0
2017-08-30 04:00:00,2017-08-30,CASH,0.0,0.0,0.0,-0.0059237319511292,-0.0059237319511292,False,False,False,0.0,0.0
2017-08-30 08:00:00,2017-08-30,CASH,0.0,0.0,0.0,0.010763946780486,0.010763946780486,False,False,False,0.0,0.0
2017-08-30 12:00:00,2017-08-30,CASH,0.0,0.0,0.0,0.0105435183720807,0.0105435183720807,False,False,False,0.0,0.0
2017-08-30 16:00:00,2017-08-30,CASH,0.0,0.0,0.0,0.0066513641817518,0.0066513641817518,False,False,False,0.0,0.0
2017-08-30 20:00:00,2017-08-30,CASH,0.0,0.0,0.0,0.0084563811430602,0.0084563811430602,False,False,False,0.0,0.0
2017-08-31 00:00:00,2017-08-31,CASH,0.0,0.0,0.0,-0.0003265370097046,-0.0003265370097046,False,False,False,0.0,0.0
2017-08-31 04:00:00,2017-08-31,CASH,0.0,0.0,0.0,0.014047855475419,0.014047855475419,False,False,False,0.0,0.0
2017-08-31 08:00:00,2017-08-31,CASH,0.0,0.0,0.0,-0.0016857539829965,-0.0016857539829965,False,False,False,0.0,0.0
2017-08-31 12:00:00,2017-08-31,CASH,0.0,0.0,0.0,0.0107446620862929,0.0107446620862929,False,False,False,0.0,0.0
2017-08-31 16:00:00,2017-08-31,CASH,0.0,0.0,0.0,0.0055589015848829,0.0055589015848829,False,False,False,0.0,0.0
2017-08-31 20:00:00,2017-08-31,CASH,0.0,0.0,0.0,0.0157748382234466,0.0157748382234466,False,False,False,0.0,0.0
2017-09-01 00:00:00,2017-09-01,CASH,0.0,0.0,0.0,-0.0015334918436473,-0.0015334918436473,False,False,False,0.0,0.0
2017-09-01 04:00:00,2017-09-01,CASH,0.0,0.0,0.0,0.0143388210302708,0.0143388210302708,False,False,False,0.0,0.0
2017-09-01 08:00:00,2017-09-01,CASH,0.0,0.0,0.0,0.0060376963350785,0.0060376963350785,False,False,False,0.0,0.0
2017-09-01 12:00:00,2017-09-01,CASH,0.0,0.0,0.0,0.0027647864396269,0.0027647864396269,False,False,False,0.0,0.0
2017-09-01 16:00:00,2017-09-01,CASH,0.0,0.0,0.0,0.0045021648619225,0.0045021648619225,False,False,False,0.0,0.0
2017-09-01 20:00:00,2017-09-01,CASH,0.0,0.0,0.0,-0.0096878742313714,-0.0096878742313714,False,False,False,0.0,0.0
2017-09-02 00:00:00,2017-09-02,CASH,0.0,0.0,0.0,-0.0188719045460905,-0.0188719045460905,False,False,False,0.0,0.0
2017-09-02 04:00:00,2017-09-02,CASH,0.0,0.0,0.0,-0.0144112769838921,-0.0144112769838921,False,False,False,0.0,0.0
2017-09-02 08:00:00,2017-09-02,CASH,0.0,0.0,0.0,-0.0366781065267678,-0.0366781065267678,False,False,False,0.0,0.0
2017-09-02 12:00:00,2017-09-02,CASH,0.0,0.0,0.0,0.011116118371639,0.011116118371639,False,False,False,0.0,0.0
2017-09-02 16:00:00,2017-09-02,CASH,0.0,0.0,0.0,0.0207031947171156,0.0207031947171156,False,False,False,0.0,0.0
2017-09-02 20:00:00,2017-09-02,CASH,0.0,0.0,0.0,0.0217792824017135,0.0217792824017135,False,False,False,0.0,0.0
2017-09-03 00:00:00,2017-09-03,CASH,0.0,0.0,0.0,0.025684391572309,0.025684391572309,False,False,False,0.0,0.0
2017-09-03 04:00:00,2017-09-03,CASH,0.0,0.0,0.0,-0.0291871444121993,-0.0291871444121993,False,False,False,0.0,0.0
2017-09-03 08:00:00,2017-09-03,CASH,0.0,0.0,0.0,-0.0213941879122839,-0.0213941879122839,False,False,False,0.0,0.0
2017-09-03 12:00:00,2017-09-03,CASH,0.0,0.0,0.0,0.0415679844537559,0.0415679844537559,False,False,False,0.0,0.0
2017-09-03 16:00:00,2017-09-03,CASH,0.0,0.0,0.0,-0.0036731481211556,-0.0036731481211556,False,False,False,0.0,0.0
2017-09-03 20:00:00,2017-09-03,CASH,0.0,0.0,0.0,-0.0355502238347426,-0.0355502238347426,False,False,False,0.0,0.0
2017-09-04 00:00:00,2017-09-04,CASH,0.0,0.0,0.0,-0.0353760272410385,-0.0353760272410385,False,False,False,0.0,0.0
2017-09-04 04:00:00,2017-09-04,CASH,0.0,0.0,0.0,0.0542525726337224,0.0542525726337224,False,False,False,0.0,0.0
2017-09-04 08:00:00,2017-09-04,CASH,0.0,0.0,0.0,-0.0332217673970622,-0.0332217673970622,False,False,False,0.0,0.0
2017-09-04 12:00:00,2017-09-04,CASH,0.0,0.0,0.0,0.0997625584328856,0.0997625584328856,False,False,False,0.0,0.0
2017-09-04 16:00:00,2017-09-04,CASH,0.0,0.0,0.0,-0.0246356160212386,-0.0246356160212386,False,False,False,0.0,0.0
2017-09-04 20:00:00,2017-09-04,CASH,0.0,0.0,0.0,-0.0273334130059924,-0.0273334130059924,False,False,False,0.0,0.0
2017-09-05 00:00:00,2017-09-05,CASH,0.0,0.0,0.0,0.0936854529359692,0.0936854529359692,False,False,False,0.0,0.0
2017-09-05 04:00:00,2017-09-05,CASH,0.0,0.0,0.0,0.0134641084383353,0.0134641084383353,False,False,False,0.0,0.0
2017-09-05 08:00:00,2017-09-05,CASH,0.0,0.0,0.0,-0.0145955807824852,-0.0145955807824852,False,False,False,0.0,0.0
2017-09-05 12:00:00,2017-09-05,CASH,0.0,0.0,0.0,0.0912020846190768,0.0912020846190768,False,False,False,0.0,0.0
2017-09-05 16:00:00,2017-09-05,CASH,0.0,0.0,0.0,-0.0171098125371412,-0.0171098125371412,False,False,False,0.0,0.0
2017-09-05 20:00:00,2017-09-05,CASH,0.0,0.0,0.0,0.0437053414079273,0.0437053414079273,False,False,False,0.0,0.0
2017-09-06 00:00:00,2017-09-06,CASH,0.0,0.0,0.0,0.0070586588773864,0.0070586588773864,False,False,False,0.0,0.0
2017-09-06 04:00:00,2017-09-06,CASH,0.0,0.0,0.0,0.0517690641383856,0.0517690641383856,False,False,False,0.0,0.0
2017-09-06 08:00:00,2017-09-06,CASH,0.0,0.0,0.0,0.0156767726516173,0.0156767726516173,False,False,False,0.0,0.0
2017-09-06 12:00:00,2017-09-06,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0
2017-09-06 16:00:00,2017-09-06,CASH,0.0,0.0,0.0,7.360215437834938e-05,7.360215437834938e-05,False,False,False,0.0,0.0
2017-09-06 20:00:00,2017-09-06,CASH,0.0,0.0,0.0,-0.0251044776119403,-0.0251044776119403,False,False,False,0.0,0.0
2017-09-07 00:00:00,2017-09-07,CASH,0.0,0.0,0.0,0.0058474185052286,0.0058474185052286,False,False,False,0.0,0.0
2017-09-07 04:00:00,2017-09-07,CASH,0.0,0.0,0.0,0.022989856438113,0.022989856438113,False,False,False,0.0,0.0
2017-09-07 08:00:00,2017-09-07,CASH,0.0,0.0,0.0,0.030572569214164,0.030572569214164,False,False,False,0.0,0.0
2017-09-07 12:00:00,2017-09-07,CASH,0.0,0.0,0.0,-0.0001661409043112,-0.0001661409043112,False,False,False,0.0,0.0
2017-09-07 16:00:00,2017-09-07,CASH,0.0,0.0,0.0,0.0029083713120652,0.0029083713120652,False,False,False,0.0,0.0
2017-09-07 20:00:00,2017-09-07,CASH,0.0,0.0,0.0,-0.0134234207300667,-0.0134234207300667,False,False,False,0.0,0.0
2017-09-08 00:00:00,2017-09-08,CASH,0.0,0.0,0.0,0.0030314545987557,0.0030314545987557,False,False,False,0.0,0.0
2017-09-08 04:00:00,2017-09-08,CASH,0.0,0.0,0.0,0.0061744832767194,0.0061744832767194,False,False,False,0.0,0.0
2017-09-08 08:00:00,2017-09-08,CASH,0.0,0.0,0.0,-0.0643094288794262,-0.0643094288794262,False,False,False,0.0,0.0
2017-09-08 12:00:00,2017-09-08,CASH,0.0,0.0,0.0,3.40078217990758e-05,3.40078217990758e-05,False,False,False,0.0,0.0
2017-09-08 16:00:00,2017-09-08,CASH,0.0,0.0,0.0,0.0303679521186153,0.0303679521186153,False,False,False,0.0,0.0
2017-09-08 20:00:00,2017-09-08,CASH,0.0,0.0,0.0,-0.0095241430839637,-0.0095241430839637,False,False,False,0.0,0.0
2017-09-09 00:00:00,2017-09-09,CASH,0.0,0.0,0.0,0.0252129588450618,0.0252129588450618,False,False,False,0.0,0.0
2017-09-09 04:00:00,2017-09-09,CASH,0.0,0.0,0.0,0.0110784837159636,0.0110784837159636,False,False,False,0.0,0.0
2017-09-09 08:00:00,2017-09-09,CASH,0.0,0.0,0.0,-0.0119303175179024,-0.0119303175179024,False,False,False,0.0,0.0
2017-09-09 12:00:00,2017-09-09,CASH,0.0,0.0,0.0,-0.0007358351729213,-0.0007358351729213,False,False,False,0.0,0.0
2017-09-09 16:00:00,2017-09-09,CASH,0.0,0.0,0.0,0.0012013070973506,0.0012013070973506,False,False,False,0.0,0.0
2017-09-09 20:00:00,2017-09-09,CASH,0.0,0.0,0.0,-0.0207589135269934,-0.0207589135269934,False,False,False,0.0,0.0
2017-09-10 00:00:00,2017-09-10,CASH,0.0,0.0,0.0,-0.0374155405405406,-0.0374155405405406,False,False,False,0.0,0.0
2017-09-10 04:00:00,2017-09-10,CASH,0.0,0.0,0.0,0.0275360683889245,0.0275360683889245,False,False,False,0.0,0.0
2017-09-10 08:00:00,2017-09-10,CASH,0.0,0.0,0.0,0.0106345014631359,0.0106345014631359,False,False,False,0.0,0.0
2017-09-10 12:00:00,2017-09-10,CASH,0.0,0.0,0.0,0.0691384180790959,0.0691384180790959,False,False,False,0.0,0.0
2017-09-10 16:00:00,2017-09-10,CASH,0.0,0.0,0.0,-0.0306493163352928,-0.0306493163352928,False,False,False,0.0,0.0
2017-09-10 20:00:00,2017-09-10,CASH,0.0,0.0,0.0,0.043986374102078,0.043986374102078,False,False,False,0.0,0.0
2017-09-11 00:00:00,2017-09-11,CASH,0.0,0.0,0.0,-0.0258483563096501,-0.0258483563096501,False,False,False,0.0,0.0
2017-09-11 04:00:00,2017-09-11,CASH,0.0,0.0,0.0,0.0030631316213298,0.0030631316213298,False,False,False,0.0,0.0
2017-09-11 08:00:00,2017-09-11,CASH,0.0,0.0,0.0,0.0160972627861168,0.0160972627861168,False,False,False,0.0,0.0
2017-09-11 12:00:00,2017-09-11,CASH,0.0,0.0,0.0,-0.0121657754010694,-0.0121657754010694,False,False,False,0.0,0.0
2017-09-11 16:00:00,2017-09-11,CASH,0.0,0.0,0.0,0.0062645405485537,0.0062645405485537,False,False,False,0.0,0.0
2017-09-11 20:00:00,2017-09-11,CASH,0.0,0.0,0.0,0.0239152371342079,0.0239152371342079,False,False,False,0.0,0.0
2017-09-12 00:00:00,2017-09-12,CASH,0.0,0.0,0.0,0.0319963207516176,0.0319963207516176,False,False,False,0.0,0.0
2017-09-12 04:00:00,2017-09-12,CASH,0.0,0.0,0.0,-0.0047924787892684,-0.0047924787892684,False,False,False,0.0,0.0
2017-09-12 08:00:00,2017-09-12,CASH,0.0,0.0,0.0,-0.0187507200294924,-0.0187507200294924,False,False,False,0.0,0.0
2017-09-12 12:00:00,2017-09-12,CASH,0.0,0.0,0.0,-0.0218892061464478,-0.0218892061464478,False,False,False,0.0,0.0
2017-09-12 16:00:00,2017-09-12,CASH,0.0,0.0,0.0,-0.0004273196495018,-0.0004273196495018,False,False,False,0.0,0.0
2017-09-12 20:00:00,2017-09-12,CASH,0.0,0.0,0.0,-0.0544897351406915,-0.0544897351406915,False,False,False,0.0,0.0
2017-09-13 00:00:00,2017-09-13,CASH,0.0,0.0,0.0,0.0102909090909091,0.0102909090909091,False,False,False,0.0,0.0
2017-09-13 04:00:00,2017-09-13,CASH,0.0,0.0,0.0,-0.0258683803790775,-0.0258683803790775,False,False,False,0.0,0.0
2017-09-13 08:00:00,2017-09-13,CASH,0.0,0.0,0.0,0.0117116434202548,0.0117116434202548,False,False,False,0.0,0.0
2017-09-13 12:00:00,2017-09-13,CASH,0.0,0.0,0.0,0.0223478260869565,0.0223478260869565,False,False,False,0.0,0.0
2017-09-13 16:00:00,2017-09-13,CASH,0.0,0.0,0.0,0.0406238256294626,0.0406238256294626,False,False,False,0.0,0.0
2017-09-13 20:00:00,2017-09-13,CASH,0.0,0.0,0.0,-0.0249539561590409,-0.0249539561590409,False,False,False,0.0,0.0
2017-09-14 00:00:00,2017-09-14,CASH,0.0,0.0,0.0,0.0168129269574355,0.0168129269574355,False,False,False,0.0,0.0
2017-09-14 04:00:00,2017-09-14,CASH,0.0,0.0,0.0,-0.1005093036416114,-0.1005093036416114,False,False,False,0.0,0.0
2017-09-14 08:00:00,2017-09-14,CASH,0.0,0.0,0.0,0.0213515667603507,0.0213515667603507,False,False,False,0.0,0.0
2017-09-14 12:00:00,2017-09-14,CASH,0.0,0.0,0.0,-0.03803187120092,-0.03803187120092,False,False,False,0.0,0.0
2017-09-14 16:00:00,2017-09-14,CASH,0.0,0.0,0.0,-0.0537032640949555,-0.0537032640949555,False,False,False,0.0,0.0
2017-09-14 20:00:00,2017-09-14,CASH,0.0,0.0,0.0,0.0873100692347008,0.0873100692347008,False,False,False,0.0,0.0
2017-09-15 00:00:00,2017-09-15,CASH,0.0,0.0,0.0,-0.0598290598290598,-0.0598290598290598,False,False,False,0.0,0.0
2017-09-15 04:00:00,2017-09-15,CASH,0.0,0.0,0.0,-0.0727445997458704,-0.0727445997458704,False,False,False,0.0,0.0
2017-09-15 08:00:00,2017-09-15,CASH,0.0,0.0,0.0,0.3161380971497389,0.3161380971497389,False,False,False,0.0,0.0
2017-09-15 12:00:00,2017-09-15,CASH,0.0,0.0,0.0,-0.0124675918865334,-0.0124675918865334,False,False,False,0.0,0.0
2017-09-15 16:00:00,2017-09-15,CASH,0.0,0.0,0.0,-0.0007184024458092,-0.0007184024458092,False,False,False,0.0,0.0
2017-09-15 20:00:00,2017-09-15,CASH,0.0,0.0,0.0,0.0237154150197629,0.0237154150197629,False,False,False,0.0,0.0
2017-09-16 00:00:00,2017-09-16,CASH,0.0,0.0,0.0,0.0206631299734747,0.0206631299734747,False,False,False,0.0,0.0
2017-09-16 04:00:00,2017-09-16,CASH,0.0,0.0,0.0,-0.0514513375071143,-0.0514513375071143,False,False,False,0.0,0.0
2017-09-16 08:00:00,2017-09-16,CASH,0.0,0.0,0.0,-0.0173413111629008,-0.0173413111629008,False,False,False,0.0,0.0
2017-09-16 12:00:00,2017-09-16,CASH,0.0,0.0,0.0,0.0271620443440208,0.0271620443440208,False,False,False,0.0,0.0
2017-09-16 16:00:00,2017-09-16,CASH,0.0,0.0,0.0,0.0139055676855894,0.0139055676855894,False,False,False,0.0,0.0
2017-09-16 20:00:00,2017-09-16,CASH,0.0,0.0,0.0,-0.0172074926797961,-0.0172074926797961,False,False,False,0.0,0.0
2017-09-17 00:00:00,2017-09-17,CASH,0.0,0.0,0.0,-0.0058659217877095,-0.0058659217877095,False,False,False,0.0,0.0
2017-09-17 04:00:00,2017-09-17,CASH,0.0,0.0,0.0,0.0030980213970011,0.0030980213970011,False,False,False,0.0,0.0
2017-09-17 08:00:00,2017-09-17,CASH,0.0,0.0,0.0,0.0428677318398946,0.0428677318398946,False,False,False,0.0,0.0
2017-09-17 12:00:00,2017-09-17,CASH,0.0,0.0,0.0,0.0347877591312932,0.0347877591312932,False,False,False,0.0,0.0
2017-09-17 16:00:00,2017-09-17,CASH,0.0,0.0,0.0,-0.0053790322580645,-0.0053790322580645,False,False,False,0.0,0.0
2017-09-17 20:00:00,2017-09-17,CASH,0.0,0.0,0.0,0.0949330227140361,0.0949330227140361,False,False,False,0.0,0.0
2017-09-18 00:00:00,2017-09-18,CASH,0.0,0.0,0.0,0.0314151436031331,0.0314151436031331,False,False,False,0.0,0.0
2017-09-18 04:00:00,2017-09-18,CASH,0.0,0.0,0.0,-0.0005881335409099,-0.0005881335409099,False,False,False,0.0,0.0
2017-09-18 08:00:00,2017-09-18,CASH,0.0,0.0,0.0,0.0257041276757106,0.0257041276757106,False,False,False,0.0,0.0
2017-09-18 12:00:00,2017-09-18,CASH,0.0,0.0,0.0,-0.0098669508715233,-0.0098669508715233,False,False,False,0.0,0.0
2017-09-18 16:00:00,2017-09-18,CASH,0.0,0.0,0.0,0.0228124999999999,0.0228124999999999,False,False,False,0.0,0.0
2017-09-18 20:00:00,2017-09-18,CASH,0.0,0.0,0.0,-0.0158586967566375,-0.0158586967566375,False,False,False,0.0,0.0
2017-09-19 00:00:00,2017-09-19,CASH,0.0,0.0,0.0,-0.0087483820277912,-0.0087483820277912,False,False,False,0.0,0.0
2017-09-19 04:00:00,2017-09-19,CASH,0.0,0.0,0.0,0.0417793158141377,0.0417793158141377,False,False,False,0.0,0.0
2017-09-19 08:00:00,2017-09-19,CASH,0.0,0.0,0.0,0.0033910034602075,0.0033910034602075,False,False,False,0.0,0.0
2017-09-19 12:00:00,2017-09-19,CASH,0.0,0.0,0.0,-0.0189154630127036,-0.0189154630127036,False,False,False,0.0,0.0
2017-09-19 16:00:00,2017-09-19,CASH,0.0,0.0,0.0,0.0070921985815601,0.0070921985815601,False,False,False,0.0,0.0
