ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,dd_now,cooldown_left,window,model
2020-11-09,BTCUSDT,1,-0.0013377426394815663,0.037714013417312064,3.7714013417312066e-05,-0.0013754566528988784,1.4821783318344206,-0.019631755432700126,0,2,rs
2020-11-10,BTCUSDT,1,0.015514514694304817,0.04402137700613151,4.402137700613151e-05,0.015470493317298686,1.50510836181211,-0.004464975056630016,0,2,rs
2020-11-11,BTCUSDT,1,0.02222722840021631,0.03946303392136774,3.946303392136774e-05,0.02218776536629494,1.5385033529948455,0.0,0,2,rs
2020-11-12,BTCUSDT,1,0.001056007007024689,0.02280151458528812,2.2801514585288118e-05,0.001033205492439401,1.5400929431092962,0.0,0,2,rs
2020-11-13,BTCUSDT,1,-0.00909192500446137,0.0035902626671499016,3.5902626671499015e-06,-0.00909551526712852,1.5260850042324487,-0.009095515267128484,0,2,rs
2020-11-14,BTCUSDT,1,-0.004172020097926016,0.0019772521144815203,1.9772521144815203e-06,-0.004173997350040497,1.519715129468846,-0.013231547960546708,0,2,rs
2020-11-15,BTCUSDT,1,0.027845182452150122,0.003686669896117767,3.686669896117767e-06,0.027841495782254005,1.5620262718361804,0.0,0,2,rs
2020-11-16,BTCUSDT,1,0.030966254374229403,0.04007947799846101,4.007947799846101e-05,0.03092617489623094,1.6103337695114934,0.0,0,2,rs
2020-11-17,BTCUSDT,1,0.004322387344281529,0.1066420157620871,0.0001066420157620871,0.004215745328519442,1.6171225265776685,0.0,0,2,rs
2020-11-18,BTCUSDT,1,0.0009627353062657015,0.012889499705809548,1.288949970580955e-05,0.000949845806559892,1.618658543628232,0.0,0,2,rs
2020-11-19,BTCUSDT,1,0.030524542021125648,0.003777836198652351,3.777836198652351e-06,0.030520764184926996,1.6680612393342265,0.0,0,2,rs
2020-11-20,BTCUSDT,1,0.0016240055236400102,0.007703843523980125,7.703843523980126e-06,0.00161630168011603,1.6707573295178988,0.0,0,2,rs
2020-11-21,BTCUSDT,1,-0.009723685236020135,0.0009779746362276187,9.779746362276188e-07,-0.009724663210656362,1.6545097771816015,-0.009724663210656348,0,2,rs
2020-11-22,BTCUSDT,1,-0.0015625527865635298,0.008784567897495044,8.784567897495044e-06,-0.001571337354461025,1.651909984165395,-0.011280719838554831,0,2,rs
2020-11-23,ETHUSDT,1,-0.0036968397364433693,1.2429378540164633,0.0012429378540164634,-0.004939777590459833,1.643749916244158,-0.016164773181951864,0,2,rs
2020-11-24,ETHUSDT,1,-0.03651016863672825,0.0005086609805672326,5.086609805672327e-07,-0.036510677297708814,1.5837354934940315,-0.05208526366242372,0,2,rs
2020-11-25,ETHUSDT,1,-0.052330424121184535,0.022707376734097617,2.2707376734097617e-05,-0.052353131497918634,1.5008219809452175,-0.10171156850271978,0,2,rs
2020-11-26,,0,0.0,0.6000035541979994,0.0006000035541979994,-0.0006000035541979994,1.4999214824224318,-0.10225054475431317,0,2,rs
2020-11-27,BTCUSDT,1,0.017316799687837194,0.5114359667528479,0.0005114359667528479,0.016805363721084345,1.5251282084876088,-0.08716353862850401,0,2,rs
2020-11-28,BTCUSDT,1,0.015408667715733194,0.07556854935549084,7.556854935549084e-05,0.015333099166377703,1.548513150549789,-0.07316692664360958,0,2,rs
2020-11-29,BTCUSDT,1,0.05196378163192148,0.03843287755540603,3.843287755540603e-05,0.05192534875436607,1.628920235942809,-0.025040796072498095,0,2,rs
2020-11-30,BTCUSDT,1,-0.02879221354400305,0.01626175372548766,1.626175372548766e-05,-0.02880847529772854,1.5819935275636805,-0.05312788421513648,0,2,rs
2020-12-01,BTCUSDT,1,0.013711984931287004,0.023233325005996064,2.3233325005996063e-05,0.013688751606281009,1.6036490440052438,-0.04016638701924391,0,2,rs
2020-12-02,BTCUSDT,1,0.006072565302259259,0.050530301730553284,5.053030173055329e-05,0.006022035000528706,1.6133062746768077,-0.03438623540718999,0,2,rs
2020-12-03,BTCUSDT,1,-0.020941383314529938,0.008147302428200165,8.147302428200166e-06,-0.02094953061695814,1.5795082654809351,-0.05461539053268327,0,2,rs
2020-12-04,BTCUSDT,1,0.015325347740718321,0.047675355495999994,4.7675355495999995e-05,0.015277672385222322,1.6036394752907037,-0.04017211419121025,0,2,rs
2020-12-05,BTCUSDT,1,0.006083963796261505,0.024766881122040063,2.4766881122040063e-05,0.006059196915139465,1.613356242652381,-0.03435632802645272,0,2,rs
2020-12-06,BTCUSDT,1,-0.004943272655054414,0.053036600013645796,5.3036600013645795e-05,-0.0049963092550680595,1.605295415925495,-0.0391809824418321,0,2,rs
2020-12-07,BTCUSDT,1,-0.021075392808103187,0.01783575525492842,1.783575525492842e-05,-0.021093228563358116,1.5714345528056675,-0.05944775758720777,0,2,rs
2020-12-08,BTCUSDT,1,0.006170787349178453,0.04137046989987675,4.137046989987675e-05,0.0061294168792785765,1.581066530278316,-0.05368272079671954,0,2,rs
2020-12-09,BTCUSDT,1,-0.007966531295161143,0.005374989392075036,5.374989392075036e-06,-0.007971906284553217,1.5684624160692935,-0.06122667346198163,0,2,rs
2020-12-10,BTCUSDT,1,-0.00615748305192182,7.542204843569156e-05,7.542204843569155e-08,-0.006157558473970256,1.5588045170281222,-0.06700722511394308,0,2,rs
2020-12-11,BTCUSDT,1,0.022956158721836824,0.02085061198982241,2.085061198982241e-05,0.022935308109847,1.5945561789091833,-0.04560874835767037,0,2,rs
2020-12-12,BTCUSDT,1,0.00892651874955084,0.0778654677132764,7.786546771327641e-05,0.008848653281837563,1.6086658536747622,-0.0371636710766684,0,2,rs
2020-12-13,BTCUSDT,1,0.0021412737230685546,0.04002878473915267,4.002878473915267e-05,0.002101244938329402,1.6120460546572595,-0.035140516114078646,0,2,rs
2020-12-14,,0,0.0,0.418328091972524,0.00041832809197252404,-0.00041832809197252404,1.611371690507043,-0.035544143940994255,0,2,rs
2020-12-15,BTCUSDT,1,0.040330642746026435,0.41039469493878744,0.00041039469493878747,0.039920248051087646,1.6756980480945844,0.0,0,2,rs
2020-12-16,BTCUSDT,1,0.04154856517683033,0.19608860005968531,0.00019608860005968531,0.041352476576770644,1.7449923123781559,0.0,0,2,rs
2020-12-17,BTCUSDT,1,0.008972606908336579,0.052866075811750735,5.2866075811750735e-05,0.008919740832524828,1.7605571915593172,0.0,0,2,rs
2020-12-18,BTCUSDT,1,0.02033670416175387,0.0013894223625909863,1.3894223625909863e-06,0.02033531473939128,1.7963586761663746,0.0,0,2,rs
2020-12-19,BTCUSDT,1,-0.00996434914617777,0.009576110418516581,9.57611041851658e-06,-0.009973925256596287,1.778441928996253,-0.009973925256596239,0,2,rs
2020-12-20,BTCUSDT,1,-0.019910367464470738,0.013698223168972956,1.3698223168972956e-05,-0.01992406568763971,1.743008135181279,-0.029699269802259898,0,2,rs
2020-12-21,BTCUSDT,1,0.033175347496193934,0.05612924221977056,5.612924221977056e-05,0.03311921825397416,1.8007352020288,0.0,0,2,rs
2020-12-22,BTCUSDT,1,-0.015390419910665837,0.056837284108472885,5.6837284108472884e-05,-0.01544725719477431,1.7729187822233772,-0.015447257194774466,0,2,rs
2020-12-23,BTCUSDT,1,0.012064726496432218,0.06936373211000835,6.936373211000835e-05,0.011995362764322209,1.7941855861678269,-0.003637189884217351,0,2,rs
2020-12-24,BTCUSDT,1,0.025917343681591213,0.060847966871148795,6.08479668711488e-05,0.025856495714720065,1.8405769380879877,0.0,0,2,rs
2020-12-25,BTCUSDT,1,0.04166703275697479,0.04728013927147279,4.728013927147279e-05,0.041619752617703315,1.9171812949250597,0.0,0,2,rs
2020-12-26,BTCUSDT,1,-0.005015497853793381,0.04939846040448548,4.939846040448548e-05,-0.005064896314197867,1.9074709704507449,-0.005064896314197709,0,2,rs
2020-12-27,BTCUSDT,1,0.018321404365588965,0.023986371098215442,2.3986371098215444e-05,0.01829741799449075,1.9423727641094393,0.0,0,2,rs
2020-12-28,BTCUSDT,1,0.00690076338013269,0.007907275916964274,7.907275916964273e-06,0.006892856104215726,1.9557612600731933,0.0,0,2,rs
2020-12-29,BTCUSDT,1,0.033328900911139686,0.0008354024069803234,8.354024069803235e-07,0.033328065508732706,2.020942999468354,0.0,0,2,rs
2020-12-30,BTCUSDT,1,0.001033931327468151,0.008485468744604319,8.485468744604319e-06,0.0010254458587235467,2.023015367097875,0.0,0,2,rs
2020-12-31,BTCUSDT,1,0.008809474048890193,0.003600895450067032,3.600895450067032e-06,0.008805873153440126,2.0408297838079994,0.0,0,2,rs
2021-01-01,BTCUSDT,1,0.06116529019483197,0.005822447007252207,5.822447007252207e-06,0.061159467747824714,2.1656458471496047,0.0,0,2,rs
2021-01-02,BTCUSDT,1,0.015236655800583533,0.033581981889473145,3.3581981889473146e-05,0.01520307381869406,2.1985703208289684,0.0,0,2,rs
2021-01-03,,0,0.0,0.5966632654037733,0.0005966632654037734,-0.0005966632654037734,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-04,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-05,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-06,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-07,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-08,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-09,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-10,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-11,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-12,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-13,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-14,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-15,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-16,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-17,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-18,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-19,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-20,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-21,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-22,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-23,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-24,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-25,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-26,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-27,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-28,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-29,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-30,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-01-31,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-01,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-02,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-03,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-04,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-05,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-06,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-07,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-08,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-09,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-10,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-11,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-12,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-13,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-14,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-15,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-16,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-17,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-18,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-19,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-20,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-21,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-22,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-23,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-24,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-25,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-26,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-27,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-02-28,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-01,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-02,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-03,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-04,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-05,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-06,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-07,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-08,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-09,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-10,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-11,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-12,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-13,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-14,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-15,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-16,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-17,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-18,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-19,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-20,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-21,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-22,,0,0.0,0.0,0.0,0.0,2.197258514682123,-0.0005966632654037518,0,2,rs
2021-03-23,BTCUSDT,1,-0.017866980313176708,0.4765798883933668,0.0004765798883933668,-0.018343560201570075,2.156952970839639,-0.018929278538444838,0,2,rs
2021-03-24,,0,0.0,0.4765798883933668,0.0004765798883933668,-0.0004765798883933668,2.1559250104335264,-0.019396837113384913,0,2,rs
2021-03-25,BTCUSDT,1,0.02899038874241935,0.3984732937282813,0.00039847329372828127,0.02859191544869107,2.21756703604556,0.0,0,2,rs
2021-03-26,BTCUSDT,1,0.007462133417593643,0.12026626026300885,0.00012026626026300885,0.007341867157330634,2.2338481186366823,0.0,0,2,rs
2021-03-27,BTCUSDT,1,-0.00036314982218304257,0.005705272397613537,5.705272397613536e-06,-0.0003688550945806561,2.2330241523776038,-0.0003688550945806224,0,2,rs
2021-03-28,BTCUSDT,1,0.01577269419372159,0.03949323347298228,3.949323347298228e-05,0.01573320096024861,2.2681567701160494,0.0,0,2,rs
2021-03-29,BTCUSDT,1,0.00816671050106666,0.04991383357392476,4.991383357392476e-05,0.008116796667492734,2.2865669374290785,0.0,0,2,rs
2021-03-30,BTCUSDT,1,-3.9447293533993434e-05,0.03867817951261193,3.867817951261193e-05,-7.812547304660537e-05,2.286388298305439,-7.812547304675288e-05,0,2,rs
2021-03-31,BTCUSDT,1,-0.0001267256155800625,0.01478830115738744,1.478830115738744e-05,-0.00014151391673744993,2.2860647425421634,-0.00021962833394251202,0,2,rs
2021-04-01,BTCUSDT,1,0.001556913940313882,0.028073667906413302,2.8073667906413303e-05,0.0015288402724074686,2.2895597703858925,0.0,0,2,rs
2021-04-02,BTCUSDT,1,-0.013429863570204986,0.018868545822657457,1.8868545822657457e-05,-0.013448732116027644,2.258768094370339,-0.013448732116027595,0,2,rs
2021-04-03,BTCUSDT,1,0.009909134889102111,0.0744631041518442,7.446310415184421e-05,0.009834671784950268,2.2809823372167886,-0.0037463241973622052,0,2,rs
2021-04-04,BTCUSDT,1,0.007169225532848309,0.041919145407231295,4.1919145407231296e-05,0.007127306387441078,2.297239597198474,0.0,0,2,rs
2021-04-05,ETHUSDT,1,0.0011344364065454424,0.9446134890472779,0.000944613489047278,0.00018982291749816444,2.2976756659210067,0.0,0,2,rs
2021-04-06,ETHUSDT,1,-0.03359731206391015,0.017861711683568038,1.786171168356804e-05,-0.03361517377559372,2.220438899131119,-0.033615173775593754,0,2,rs
2021-04-07,ETHUSDT,1,0.02854193529538548,0.0019209747379239084,1.9209747379239084e-06,0.028540014320647556,2.283810257110444,-0.006034536995892736,0,2,rs
2021-04-08,ETHUSDT,1,-0.002764030019723823,0.05588722214304476,5.588722214304476e-05,-0.002819917241866868,2.2773701011892657,-0.008837437342838261,0,2,rs
2021-04-09,ETHUSDT,1,0.01286785295399226,0.023916479582047956,2.3916479582047956e-05,0.012843936474410211,2.306620498097662,0.0,0,2,rs
2021-04-10,ETHUSDT,1,0.003308524413212605,0.00421913617243147,4.2191361724314704e-06,0.0033043052770401734,2.3142422763816546,0.0,0,2,rs
2021-04-11,ETHUSDT,1,-0.003129012194306228,0.09743530043768545,9.743530043768545e-05,-0.0032264474947439133,2.3067754951867925,-0.003226447494743878,0,2,rs
2021-04-12,ETHUSDT,1,0.038916704774911694,0.02268150985281364,2.2681509852813643e-05,0.03889402326505888,2.3964952749638555,0.0,0,2,rs
2021-04-13,ETHUSDT,1,0.04024409309749215,0.17844750371194995,0.00017844750371194995,0.040065645593780196,2.492512405317726,0.0,0,2,rs
2021-04-14,ETHUSDT,1,0.024311433348159543,0.03261137120299307,3.261137120299307e-05,0.02427882197695655,2.5530276702817907,0.0,0,2,rs
2021-04-15,ETHUSDT,1,-0.026106456484621544,0.007861128644103932,7.861128644103933e-06,-0.026114317613265648,2.486357094824596,-0.02611431761326566,0,2,rs
2021-04-16,ETHUSDT,1,-0.028038078311127892,0.0718246436762473,7.182464367624731e-05,-0.028109902954804138,2.416465838178088,-0.05349014963422982,0,2,rs
2021-04-17,ETHUSDT,1,-0.02217704035700704,0.019388128993999665,1.9388128993999664e-05,-0.02219642848600104,2.3628289270121035,-0.07449928783916915,0,2,rs
2021-04-18,BTCUSDT,1,-0.009205163097922964,2.0,0.002,-0.011205163097922964,2.3363530435124424,-0.12070241954314198,0,3,base
2021-04-19,BTCUSDT,1,0.01423360248945138,0.0,0.0,0.01423360248945138,2.3696077640088182,-0.10818684731298267,0,3,base
2021-04-20,BTCUSDT,1,-0.0467411608329642,0.0,0.0,-0.0467411608329642,2.258849546400241,-0.14987122931567942,0,3,base
2021-04-21,BTCUSDT,1,-0.03898052396062068,0.0,0.0,-0.03898052396062068,2.1707984075333493,-0.1830096942309526,0,3,base
2021-04-22,BTCUSDT,1,-0.010946208002327706,0.0,0.0,-0.010946208002327706,2.1470363966333674,-0.19195264005378598,0,3,base
2021-04-23,,0,0.0,1.0,0.001,-0.001,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-24,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-25,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-26,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-27,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-28,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-29,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-04-30,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-01,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-02,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-03,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-04,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-05,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-06,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-07,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-08,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-09,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-10,,0,0.0,0.0,0.0,0.0,2.1448893602367343,-0.1927606874137321,0,3,base
2021-05-11,BTCUSDT,1,-0.12420500292747383,1.0,0.001,-0.12520500292747383,1.8763384816091866,-0.2938310879092678,0,3,base
2021-05-12,,0,0.0,1.0,0.001,-0.001,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-13,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-14,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-15,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-16,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-17,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-18,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-19,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-20,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-21,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-22,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-23,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-24,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-25,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-26,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-27,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-28,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-29,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-30,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-05-31,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-01,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-02,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-03,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-04,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-05,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-06,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-07,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-08,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-09,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-10,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-11,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-12,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-13,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-14,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-15,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-16,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-17,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-18,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-19,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
2021-06-20,,0,0.0,0.0,0.0,0.0,1.8744621431275774,-0.29453725682135845,0,3,base
