start_ts,end_ts,selected_mode,bars,days,avg_overlay_multiplier,sum_aggressive_ret,sum_balanced_ret,sum_ret_gap,compound_aggressive_ret,compound_balanced_ret,compound_gap_approx,turnover_sum,cost_sum
2025-08-19 20:00:00,2025-08-20 12:00:00,ETHUSDT,5,2,0.5,0.0649042374081794,0.0324521187040897,0.0324521187040897,0.06650816200844556,0.032850855500496046,0.033657306507949514,0.0,0.0
2021-11-23 04:00:00,2021-11-23 12:00:00,ETHUSDT,3,1,0.5,0.059548371059858704,0.029774185529929352,0.029774185529929352,0.06057086647723775,0.0300292462344538,0.03054162024278395,0.0,0.0
2021-08-31 00:00:00,2021-08-31 04:00:00,ETHUSDT,2,1,0.5,0.0585573862628332,0.0292786931314166,0.0292786931314166,0.05935239577735363,0.029477445510046607,0.02987495026730702,0.0,0.0
2021-10-27 20:00:00,2021-10-28 04:00:00,ETHUSDT,3,2,0.5,0.0577701661529538,0.0288850830764769,0.0288850830764769,0.058630800611932266,0.029099945710276742,0.029530854901655523,0.0,0.0
2025-07-17 16:00:00,2025-07-18 04:00:00,ETHUSDT,4,2,0.5,0.057137030134227405,0.028568515067113703,0.028568515067113703,0.05799849369785459,0.02878354372785763,0.02921494996999696,0.0,0.0
2021-10-28 12:00:00,2021-10-28 20:00:00,ETHUSDT,3,1,0.5,0.054197758514540895,0.027098879257270447,0.027098879257270447,0.055073099168675865,0.027317264226409232,0.027755834942266633,0.0,0.0
2021-11-25 04:00:00,2021-11-25 16:00:00,ETHUSDT,4,1,0.5,0.0524978794471167,0.02624893972355835,0.02624893972355835,0.0534200619734182,0.02647873722987848,0.02694132474353972,0.0,0.0
2024-01-14 20:00:00,2024-01-15 00:00:00,BNBUSDT,2,2,0.5,0.0508417345015161,0.02542086725075805,0.02542086725075805,0.05141903171953244,0.025565191555261935,0.025853840164270503,0.0,0.0
2020-12-22 04:00:00,2020-12-22 16:00:00,BTCUSDT,4,1,0.5,0.0501270919682431,0.02506354598412155,0.02506354598412155,0.050978489863315435,0.025275726945281463,0.025702762918033972,0.0,0.0
2025-01-27 04:00:00,2025-01-27 16:00:00,BNBUSDT,4,1,0.5,0.0492941444892595,0.02464707224462975,0.02464707224462975,0.05005097784780799,0.02483584464569244,0.025215133202115547,0.0,0.0
2025-01-21 04:00:00,2025-01-21 12:00:00,BTCUSDT,3,1,0.5,0.0488394028981981,0.02441970144909905,0.02441970144909905,0.049439523164496624,0.024569616799390737,0.024869906365105887,0.0,0.0
2020-08-20 04:00:00,2020-08-20 08:00:00,BNBUSDT,2,1,0.5,0.0487979573192278,0.0243989786596139,0.0243989786596139,0.04922932661313961,0.02450682098309187,0.024722505630047742,0.0,0.0
2023-12-18 08:00:00,2023-12-18 20:00:00,BTCUSDT,4,1,0.5,0.0473484465447252,0.0236742232723626,0.0236742232723626,0.048098144464728376,0.02386106386013198,0.024237080604596395,0.0,0.0
2021-08-26 20:00:00,2021-08-27 08:00:00,ETHUSDT,4,2,0.5,0.046494315855873,0.0232471579279365,0.0232471579279365,0.047125953704901136,0.023404727980049334,0.023721225724851802,0.0,0.0
2020-11-28 04:00:00,2020-11-28 12:00:00,BTCUSDT,3,1,0.5,0.0463259882657375,0.02316299413286875,0.02316299413286875,0.0470051813958734,0.023332414874248197,0.0236727665216252,0.0,0.0
2021-11-20 12:00:00,2021-11-20 16:00:00,ETHUSDT,2,1,0.5,0.0471223689379496,0.0235611844689748,0.0235611844689748,0.04726018618296424,0.0235956387802283,0.023664547402735936,0.0,0.0
2024-01-08 00:00:00,2024-01-08 12:00:00,BNBUSDT,4,1,0.5,0.0462827084717918,0.0231413542358959,0.0231413542358959,0.046954746512419376,0.023308979575605848,0.023645766936813528,0.0,0.0
2025-09-22 04:00:00,2025-09-22 08:00:00,AVAXUSDT,2,1,0.5,0.045667797438181,0.0228338987190905,0.0228338987190905,0.04616895874263238,0.02295918904520322,0.02320976969742916,0.0,0.0
2024-12-04 00:00:00,2024-12-04 12:00:00,ETHUSDT,4,1,0.5,0.045241329602975895,0.022620664801487948,0.022620664801487948,0.04587676523885875,0.02277911011885081,0.023097655120007943,2.0,0.003
2023-12-13 08:00:00,2023-12-13 16:00:00,BTCUSDT,3,1,0.5,0.044901344507717905,0.022450672253858953,0.022450672253858953,0.04546650639231742,0.022591792144301515,0.022874714248015904,0.0,0.0
2021-11-02 00:00:00,2021-11-02 08:00:00,ETHUSDT,3,1,0.5,0.044022051469648,0.022011025734824,0.022011025734824,0.0445930958153018,0.022153550793950982,0.022439545021350815,0.0,0.0
2021-04-23 04:00:00,2021-04-23 04:00:00,BTCUSDT,1,1,0.5,0.0443848915491158,0.0221924457745579,0.0221924457745579,0.044384891549115846,0.022192445774557923,0.022192445774557923,0.0,0.0
2021-03-26 08:00:00,2021-03-26 16:00:00,BTCUSDT,3,1,0.5,0.0433421220234746,0.0216710610117373,0.0216710610117373,0.04391174055642311,0.02181317588253484,0.022098564673888266,0.0,0.0
2020-06-01 16:00:00,2020-06-01 16:00:00,ETHUSDT,1,1,0.5,0.0437287137871587,0.02186435689357935,0.02186435689357935,0.0437287137871587,0.021864356893579462,0.02186435689357924,0.0,0.0
2023-03-28 20:00:00,2023-03-29 08:00:00,BTCUSDT,4,2,0.5,0.042831998843678096,0.021415999421839048,0.021415999421839048,0.04334826182537932,0.0215447900597614,0.02180347176561792,0.0,0.0
2024-12-24 04:00:00,2024-12-24 08:00:00,BTCUSDT,2,1,0.5,0.0430843290952302,0.0215421645476151,0.0215421645476151,0.0431568749821587,0.021560301019347028,0.02159657396281167,0.0,0.0
2025-09-28 04:00:00,2025-09-28 20:00:00,BNBUSDT,5,1,0.5,0.041458841136882404,0.020729420568441202,0.020729420568441202,0.04204228984012359,0.02087487740939742,0.021167412430726174,0.0,0.0
2020-08-23 20:00:00,2020-08-24 04:00:00,ETHUSDT,3,2,0.5,0.041107360835305,0.0205536804176525,0.0205536804176525,0.041616544239973186,0.020680747125202625,0.02093579711477056,0.0,0.0
2021-10-15 04:00:00,2021-10-15 16:00:00,BTCUSDT,4,1,0.5,0.0407098689313499,0.02035493446567495,0.02035493446567495,0.041209829229379435,0.02047963183195045,0.020730197397428984,0.0,0.0
2025-09-16 00:00:00,2025-09-16 00:00:00,AVAXUSDT,1,1,0.5,0.040967280163599,0.0204836400817995,0.0204836400817995,0.04096728016359896,0.020483640081799592,0.02048364008179937,2.0,0.003
2023-02-22 12:00:00,2023-02-22 20:00:00,LTCUSDT,3,1,0.5,0.0395736757602135,0.01978683788010675,0.01978683788010675,0.04002610398085715,0.01989980095172772,0.020126303029129433,0.0,0.0
2025-08-26 08:00:00,2025-08-26 20:00:00,ETHUSDT,4,1,0.5,0.0394099732287271,0.01970498661436355,0.01970498661436355,0.03982390834921978,0.019808401430705835,0.020015506918513948,0.0,0.0
2025-08-16 08:00:00,2025-08-17 08:00:00,ETHUSDT,7,2,0.5,0.0391366396628051,0.01956831983140255,0.01956831983140255,0.03968212367276158,0.019704232940871425,0.019977890731890158,0.0,0.0
2021-03-24 00:00:00,2021-03-24 04:00:00,BTCUSDT,2,1,0.5,0.038405186600670896,0.019202593300335448,0.019202593300335448,0.03877388113051272,0.01929476693279586,0.019479114197716862,1.0,0.0015
2023-02-06 20:00:00,2023-02-06 20:00:00,LTCUSDT,1,1,0.5,0.0381528197644114,0.0190764098822057,0.0190764098822057,0.03815281976441143,0.019076409882205603,0.019076409882205825,0.0,0.0
2019-04-22 00:00:00,2019-04-22 20:00:00,BTCUSDT,6,1,0.5,0.0373079033150606,0.0186539516575303,0.0186539516575303,0.037817219964732196,0.01878089682687145,0.019036323137860744,0.0,0.0
2021-10-24 12:00:00,2021-10-25 00:00:00,ETHUSDT,4,2,0.5,0.0368169193681684,0.0184084596840842,0.0184084596840842,0.03730397414071085,0.018529893022281252,0.018774081118429597,0.0,0.0
2021-04-09 20:00:00,2021-04-09 20:00:00,ETHUSDT,1,1,0.5,0.0375108255478091,0.01875541277390455,0.01875541277390455,0.03751082554780916,0.018755412773904467,0.01875541277390469,0.0,0.0
2023-12-10 08:00:00,2023-12-10 12:00:00,DOGEUSDT,2,1,0.5,0.037000948383833304,0.018500474191916652,0.018500474191916652,0.03731191541276946,0.018578215949150767,0.01873369946361869,0.0,0.0
2021-11-13 00:00:00,2021-11-13 08:00:00,BNBUSDT,3,1,0.5,0.0369307047730173,0.01846535238650865,0.01846535238650865,0.037232342601470236,0.018540702441979473,0.018691640159490763,0.0,0.0
2020-12-24 00:00:00,2020-12-24 16:00:00,BTCUSDT,5,1,0.5,0.036075766711929,0.0180378833559645,0.0180378833559645,0.036468497808186395,0.018135895865206253,0.018332601942980142,0.0,0.0
2020-02-16 16:00:00,2020-02-16 16:00:00,ETHUSDT,1,1,0.5,0.0363949391415761,0.01819746957078805,0.01819746957078805,0.0363949391415761,0.01819746957078805,0.01819746957078805,0.0,0.0
2023-03-23 08:00:00,2023-03-23 08:00:00,BTCUSDT,1,1,0.5,0.0361195206153595,0.01805976030767975,0.01805976030767975,0.0361195206153595,0.01805976030767975,0.01805976030767975,0.0,0.0
2025-07-17 00:00:00,2025-07-17 00:00:00,ETHUSDT,1,1,0.5,0.0353618766778573,0.01768093833892865,0.01768093833892865,0.035361876677857396,0.017680938338928698,0.017680938338928698,0.0,0.0
2025-07-20 00:00:00,2025-07-20 08:00:00,ETHUSDT,3,1,0.5,0.0347230125207678,0.0173615062603839,0.0173615062603839,0.035002638046369494,0.017431345381521357,0.017571292664848137,0.0,0.0
2024-11-27 08:00:00,2024-11-27 12:00:00,BTCUSDT,2,1,0.5,0.0346527117414098,0.0173263558707049,0.0173263558707049,0.0349156065156806,0.017392079564272578,0.01752352695140802,0.0,0.0
2021-11-29 08:00:00,2021-11-29 16:00:00,ETHUSDT,3,1,0.5,0.034036324172736,0.017018162086368,0.017018162086368,0.034419918820287165,0.017113884034319904,0.01730603478596726,0.0,0.0
2021-04-20 04:00:00,2021-04-20 04:00:00,BTCUSDT,1,1,0.5,0.0341157977209207,0.01705789886046035,0.01705789886046035,0.03411579772092077,0.017057898860460385,0.017057898860460385,0.0,0.0
2020-09-14 00:00:00,2020-09-14 08:00:00,BTCUSDT,3,1,0.5,0.0335220421016963,0.01676102105084815,0.01676102105084815,0.033811873438125195,0.0168333875309421,0.016978485907183094,0.0,0.0
2021-10-10 20:00:00,2021-10-10 20:00:00,BTCUSDT,1,1,0.5,0.033811266214164,0.016905633107082,0.016905633107082,0.03381126621416408,0.01690563310708204,0.01690563310708204,0.0,0.0
2020-11-16 08:00:00,2020-11-16 12:00:00,BTCUSDT,2,1,0.5,0.0332011637156117,0.01660058185780585,0.01660058185780585,0.033465182856523334,0.016666586643033776,0.01679859621348956,0.0,0.0
2020-10-31 00:00:00,2020-10-31 04:00:00,BTCUSDT,2,1,0.5,0.0330720287535283,0.01653601437676415,0.01653601437676415,0.03324008971548076,0.016578029617252188,0.01666206009822857,0.0,0.0
2020-11-09 04:00:00,2020-11-09 04:00:00,BTCUSDT,1,1,0.5,0.0326159262797598,0.0163079631398799,0.0163079631398799,0.032615926279759844,0.016307963139879922,0.016307963139879922,0.0,0.0
2024-11-15 12:00:00,2024-11-15 20:00:00,BTCUSDT,3,1,0.5,0.031503975782390295,0.015751987891195147,0.015751987891195147,0.03173279427389142,0.015809144746398163,0.015923649527493255,0.0,0.0
2021-04-08 08:00:00,2021-04-08 08:00:00,ETHUSDT,1,1,0.5,0.0313382609218195,0.01566913046090975,0.01566913046090975,0.03133826092181957,0.015669130460909786,0.015669130460909786,0.0,0.0
2020-12-04 20:00:00,2020-12-06 00:00:00,BTCUSDT,8,3,0.5,0.030735136043571996,0.015367568021785998,0.015367568021785998,0.03112352899543791,0.015464343125026314,0.015659185870411596,0.0,0.0
2023-02-07 12:00:00,2023-02-07 20:00:00,LTCUSDT,3,1,0.5,0.030596025544525902,0.015298012772262951,0.015298012772262951,0.03086921202274584,0.015366215291388263,0.015502996731357577,0.0,0.0
2021-04-05 04:00:00,2021-04-05 08:00:00,BTCUSDT,2,1,0.5,0.0306939116397459,0.01534695581987295,0.01534695581987295,0.03088716157205229,0.01539526830294946,0.01549189326910283,0.0,0.0
2021-10-29 04:00:00,2021-10-29 08:00:00,ETHUSDT,2,1,0.5,0.0307321214017321,0.01536606070086605,0.01536606070086605,0.03081558933595807,0.015386927684422291,0.01542866165153578,0.0,0.0
2021-11-17 04:00:00,2021-11-17 04:00:00,BNBUSDT,1,1,0.5,0.0304523851434606,0.0152261925717303,0.0152261925717303,0.030452385143460603,0.015226192571730301,0.015226192571730301,0.0,0.0
2020-11-29 16:00:00,2020-11-29 20:00:00,BTCUSDT,2,1,0.5,0.029571619690762198,0.014785809845381099,0.014785809845381099,0.029742513104906942,0.014828533198917082,0.01491397990598986,0.0,0.0
2025-07-27 04:00:00,2025-07-27 20:00:00,ETHUSDT,5,1,0.5,0.0293876671260709,0.01469383356303545,0.01469383356303545,0.02967083420691563,0.014764500511698087,0.014906333695217544,0.0,0.0
2024-02-05 12:00:00,2024-02-06 04:00:00,TRXUSDT,5,2,0.5,0.0292609667121831,0.01463048335609155,0.01463048335609155,0.029553322637844825,0.014703410630456215,0.01484991200738861,0.0,0.0
2020-12-11 16:00:00,2020-12-12 04:00:00,BTCUSDT,4,2,0.5,0.0291421795778402,0.0145710897889201,0.0145710897889201,0.029432052066529435,0.01464341083451659,0.014788641232012845,0.0,0.0
2023-01-31 20:00:00,2023-01-31 20:00:00,LTCUSDT,1,1,0.5,0.029546179190137,0.0147730895950685,0.0147730895950685,0.029546179190137023,0.0147730895950684,0.014773089595068623,0.0,0.0
2021-04-21 08:00:00,2021-04-21 08:00:00,BTCUSDT,1,1,0.5,0.0291473932053683,0.01457369660268415,0.01457369660268415,0.0291473932053683,0.01457369660268415,0.01457369660268415,0.0,0.0
2023-01-29 04:00:00,2023-01-29 12:00:00,LTCUSDT,3,1,0.5,0.0288337940048066,0.0144168970024033,0.0144168970024033,0.02902542372881345,0.014464788736696654,0.014560634992116794,0.0,0.0
2025-10-08 00:00:00,2025-10-08 04:00:00,BNBUSDT,2,1,0.5,0.0290899235938681,0.01454496179693405,0.01454496179693405,0.029109401200419827,0.014549831198571894,0.014559570001847932,0.0,0.0
2023-11-22 00:00:00,2023-11-22 16:00:00,BTCUSDT,5,1,0.5,0.028123421151874398,0.014061710575937199,0.014061710575937199,0.028266630016492655,0.014097481364596653,0.014169148651896002,0.0,0.0
2024-03-03 04:00:00,2024-03-03 16:00:00,ETHUSDT,4,1,0.5,0.0277506321071106,0.0138753160535553,0.0138753160535553,0.02801553897122111,0.013941414944130814,0.014074124027090296,0.0,0.0
2025-09-06 16:00:00,2025-09-07 08:00:00,SOLUSDT,5,2,0.5,0.027241495890952396,0.013620747945476198,0.013620747945476198,0.027489860297430946,0.013682721909678897,0.01380713838775205,0.0,0.0
2023-11-28 04:00:00,2023-11-28 12:00:00,BTCUSDT,3,1,0.5,0.0269931348760813,0.01349656743804065,0.01349656743804065,0.027197062614825906,0.013547493875868843,0.013649568738957063,0.0,0.0
2023-12-20 08:00:00,2023-12-20 08:00:00,BTCUSDT,1,1,0.5,0.0271264479367978,0.0135632239683989,0.0135632239683989,0.02712644793679786,0.01356322396839893,0.01356322396839893,0.0,0.0
2020-09-04 04:00:00,2020-09-04 12:00:00,BTCUSDT,3,1,0.5,0.026487896943978198,0.013243948471989099,0.013243948471989099,0.026665786030717786,0.013288415599839398,0.013377370430878388,0.0,0.0
2020-08-23 08:00:00,2020-08-23 12:00:00,ETHUSDT,2,1,0.5,0.026073450724791,0.0130367253623955,0.0130367253623955,0.02615128151698265,0.013056183060443205,0.013095098456539445,0.0,0.0
2021-04-23 12:00:00,2021-04-23 16:00:00,BTCUSDT,2,1,0.5,0.0257529787747364,0.0128764893873682,0.0128764893873682,0.02585488341705333,0.012901965547947203,0.012952917869106129,0.0,0.0
2020-12-11 08:00:00,2020-12-11 08:00:00,BTCUSDT,1,1,0.5,0.025897411052199,0.0129487055260995,0.0129487055260995,0.025897411052199004,0.012948705526099502,0.012948705526099502,0.0,0.0
2024-03-15 08:00:00,2024-03-15 16:00:00,BTCUSDT,3,1,0.5,0.0255024661518482,0.0127512330759241,0.0127512330759241,0.025710560679691907,0.01280318894265764,0.012907371737034268,0.0,0.0
2021-04-22 00:00:00,2021-04-22 04:00:00,BTCUSDT,2,1,0.5,0.0254386726722969,0.01271933633614845,0.01271933633614845,0.025600084041954574,0.01275968917856285,0.012840394863391724,0.0,0.0
2020-08-27 16:00:00,2020-08-27 20:00:00,ETHUSDT,2,1,0.5,0.0252013106389172,0.0126006553194586,0.0126006553194586,0.025356660755406102,0.01263949284858068,0.012717167906825422,0.0,0.0
2020-06-03 12:00:00,2020-06-03 20:00:00,ETHUSDT,3,1,0.5,0.0251555672333885,0.01257778361669425,0.01257778361669425,0.025327036402390535,0.012620610004520527,0.012706426397870008,0.0,0.0
2023-01-25 08:00:00,2023-01-25 16:00:00,LTCUSDT,3,1,0.5,0.02506280659486,0.01253140329743,0.01253140329743,0.02523514567561347,0.012574462534065578,0.01266068314154789,0.0,0.0
2025-10-09 12:00:00,2025-10-10 04:00:00,BNBUSDT,5,2,0.5,0.0248442344347135,0.01242211721735675,0.01242211721735675,0.025063728179149036,0.01247688180724671,0.012586846371902327,0.0,0.0
2024-02-25 00:00:00,2024-02-25 12:00:00,BNBUSDT,4,1,0.5,0.024822563927729,0.0124112819638645,0.0124112819638645,0.02503293807641649,0.012463788269481357,0.012569149806935132,0.0,0.0
2021-11-24 16:00:00,2021-11-24 20:00:00,ETHUSDT,2,1,0.5,0.024852539027821,0.0124262695139105,0.0124262695139105,0.025005460744370822,0.012464499943047658,0.012540960801323164,0.0,0.0
2020-09-09 00:00:00,2020-09-09 12:00:00,BTCUSDT,4,1,0.5,0.0247798248390678,0.0123899124195339,0.0123899124195339,0.02494245353397173,0.012430518063766716,0.012511935470205016,0.0,0.0
2025-01-09 16:00:00,2025-01-10 04:00:00,BNBUSDT,4,2,0.5,0.024427937319973902,0.012213968659986951,0.012213968659986951,0.024626920532235363,0.012263637580838704,0.012363282951396659,0.0,0.0
2025-08-21 16:00:00,2025-08-22 00:00:00,ETHUSDT,3,2,0.5,0.0244772127449616,0.0122386063724808,0.0122386063724808,0.024630098719254034,0.012276822682525168,0.012353276036728866,0.0,0.0
2021-04-19 12:00:00,2021-04-19 12:00:00,BTCUSDT,1,1,0.5,0.0246535600662596,0.0123267800331298,0.0123267800331298,0.024653560066259628,0.012326780033129703,0.012326780033129925,0.0,0.0
2020-08-13 12:00:00,2020-08-13 16:00:00,BTCUSDT,2,1,0.5,0.0243541987199316,0.0121770993599658,0.0121770993599658,0.024367422681129458,0.012180405350265211,0.012187017330864247,0.0,0.0
2023-11-24 00:00:00,2023-11-24 08:00:00,BTCUSDT,3,1,0.5,0.024087417866048802,0.012043708933024401,0.012043708933024401,0.024264886180463074,0.01208802455180602,0.012176861628657054,0.0,0.0
2024-11-15 04:00:00,2024-11-15 04:00:00,BTCUSDT,1,1,0.5,0.0243031776468976,0.0121515888234488,0.0121515888234488,0.0243031776468976,0.012151588823448911,0.012151588823448689,0.0,0.0
2025-10-09 00:00:00,2025-10-09 00:00:00,BNBUSDT,1,1,0.5,0.0242555986488177,0.01212779932440885,0.01212779932440885,0.024255598648817767,0.012127799324408883,0.012127799324408883,0.0,0.0
2020-11-09 12:00:00,2020-11-09 12:00:00,BTCUSDT,1,1,0.5,0.0239344681940356,0.0119672340970178,0.0119672340970178,0.023934468194035663,0.011967234097017831,0.011967234097017831,0.0,0.0
2021-04-18 00:00:00,2021-04-18 00:00:00,ETHUSDT,1,1,0.5,0.0238037889666034,0.0119018944833017,0.0119018944833017,0.0238037889666034,0.01190189448330159,0.011901894483301811,0.0,0.0
2020-12-09 04:00:00,2020-12-09 08:00:00,BTCUSDT,2,1,0.5,0.023632536828919498,0.011816268414459749,0.011816268414459749,0.023735122659083396,0.011841914872000592,0.011893207787082805,0.0,0.0
2024-01-01 16:00:00,2024-01-01 20:00:00,BNBUSDT,2,1,0.5,0.0236340311388418,0.0118170155694209,0.0118170155694209,0.023733162283515075,0.011841798355589184,0.011891363927925891,0.0,0.0
2025-10-10 20:00:00,2025-10-10 20:00:00,BNBUSDT,1,1,0.5,0.0235380554572914,0.0117690277286457,0.0117690277286457,0.023538055457291485,0.011769027728645742,0.011769027728645742,0.0,0.0
2020-07-19 12:00:00,2020-07-19 16:00:00,ETHUSDT,2,1,0.5,0.023127497146258898,0.011563748573129449,0.011563748573129449,0.02323690516946253,0.011591100578930202,0.011645804590532327,0.0,0.0
2020-08-28 04:00:00,2020-08-28 08:00:00,ETHUSDT,2,1,0.5,0.0230028532616626,0.0115014266308313,0.0115014266308313,0.023109894649866014,0.011528186977882049,0.011581707671983965,0.0,0.0
2025-08-18 04:00:00,2025-08-18 12:00:00,ETHUSDT,3,1,0.5,0.0228174896108813,0.01140874480544065,0.01140874480544065,0.02292911048110735,0.011436631833608546,0.011492478647498805,0.0,0.0
2021-12-03 00:00:00,2021-12-03 04:00:00,TRXUSDT,2,1,0.5,0.0226311631574598,0.0113155815787299,0.0113155815787299,0.022732035074371604,0.011340799557957748,0.011391235516413856,1.0,0.0015
2019-06-12 00:00:00,2019-06-12 08:00:00,BTCUSDT,3,1,0.5,0.02269355866728733,0.011346779333643664,0.011346779333643664,0.022715509010321933,0.011352266788673182,0.01136324222164875,0.0,0.0
2021-04-20 12:00:00,2021-04-20 12:00:00,BTCUSDT,1,1,0.5,0.0225809466156958,0.0112904733078479,0.0112904733078479,0.022580946615695874,0.011290473307847826,0.011290473307848048,0.0,0.0
2025-09-07 16:00:00,2025-09-07 20:00:00,SOLUSDT,2,1,0.5,0.022402004526464,0.011201002263232,0.011201002263232,0.02250344691747097,0.011226362860983663,0.011277084056487308,0.0,0.0
2024-01-25 16:00:00,2024-01-25 20:00:00,TRXUSDT,2,1,0.5,0.0223091411068575,0.01115457055342875,0.01115457055342875,0.022432432432432314,0.011185393384822495,0.01124703904760982,0.0,0.0
2020-12-12 12:00:00,2020-12-12 16:00:00,BTCUSDT,2,1,0.5,0.0222624230596599,0.01113121152982995,0.01113121152982995,0.022266415421264396,0.011132209620231093,0.011134205801033303,0.0,0.0
2021-11-12 12:00:00,2021-11-12 16:00:00,BNBUSDT,2,1,0.5,0.0220536766830607,0.01102683834153035,0.01102683834153035,0.0221751182129466,0.011057198724001571,0.011117919488945027,0.0,0.0
2020-08-26 04:00:00,2020-08-26 08:00:00,ETHUSDT,2,1,0.5,0.0221552596349955,0.01107762981749775,0.01107762981749775,0.022208238286268722,0.011090874480315982,0.01111736380595274,0.0,0.0
2023-11-14 20:00:00,2023-11-15 04:00:00,TRXUSDT,3,2,0.5,0.0219780809058835,0.01098904045294175,0.01098904045294175,0.022109176286440713,0.011021785033230813,0.0110873912532099,0.0,0.0
2025-01-12 08:00:00,2025-01-12 12:00:00,XRPUSDT,2,1,0.5,0.0215708768832076,0.0107854384416038,0.0107854384416038,0.02168684358213757,0.010814430116336204,0.010872413465801367,0.0,0.0
2024-12-30 12:00:00,2024-12-30 12:00:00,BNBUSDT,1,1,0.5,0.0216496921572013,0.01082484607860065,0.01082484607860065,0.02164969215720136,0.01082484607860068,0.01082484607860068,0.0,0.0
2020-07-12 12:00:00,2020-07-12 16:00:00,ETHUSDT,2,1,0.5,0.0213505845880063,0.01067529229400315,0.01067529229400315,0.021413546487168755,0.010691032768793685,0.01072251371837507,0.0,0.0
2025-08-19 00:00:00,2025-08-19 04:00:00,ETHUSDT,2,1,0.5,0.0213322505657842,0.0106661252828921,0.0106661252828921,0.021397789819516122,0.010682510096325037,0.010715279723191085,0.0,0.0
2020-12-23 08:00:00,2020-12-23 12:00:00,BTCUSDT,2,1,0.5,0.0212944835142058,0.0106472417571029,0.0106472417571029,0.021370958475998014,0.010666360497550764,0.01070459797844725,0.0,0.0
2023-02-06 00:00:00,2023-02-06 12:00:00,LTCUSDT,4,1,0.5,0.0210245549626902,0.0105122774813451,0.0105122774813451,0.02117892540427757,0.010550815351527909,0.010628110052749662,0.0,0.0
2023-04-17 20:00:00,2023-04-18 04:00:00,ETHUSDT,3,2,0.5,0.0209857497680771,0.01049287488403855,0.01049287488403855,0.021118611378977636,0.010526061964486022,0.010592549414491614,0.0,0.0
2020-09-05 16:00:00,2020-09-05 16:00:00,BTCUSDT,1,1,0.5,0.0210944232302801,0.01054721161514005,0.01054721161514005,0.0210944232302801,0.01054721161513994,0.010547211615140162,0.0,0.0
2024-11-26 16:00:00,2024-11-27 00:00:00,BTCUSDT,3,2,0.5,0.0207398569383025,0.01036992846915125,0.01036992846915125,0.020868115434456325,0.010401964785861084,0.01046615064859524,0.0,0.0
2025-07-22 16:00:00,2025-07-22 16:00:00,ETHUSDT,1,1,0.5,0.0207267297705264,0.0103633648852632,0.0103633648852632,0.020726729770526475,0.010363364885263238,0.010363364885263238,0.0,0.0
