ts,market_score,n_selected,selected,raw_strategy_ret,turnover,cost,strategy_ret,equity
2020-07-16,17.18328566150587,1,ETHUSDT,-0.003853234576358333,0.0,0.0,-0.003853234576358333,1.2534880496847538
2020-07-17,14.120981572805634,1,ETHUSDT,0.012893798083122077,0.0,0.0,0.012893798083122077,1.2696502714969955
2020-07-18,16.620386391400107,1,ETHUSDT,0.014596681800823186,0.0,0.0,0.014596681800823186,1.288182952508366
2020-07-19,18.827386225614728,1,ETHUSDT,-0.012964744259964078,0.0,0.0,-0.012964744259964078,1.2714819899690495
2020-07-20,15.252462010398506,1,ETHUSDT,0.04059150036015424,0.0,0.0,0.04059150036015424,1.3230933516228078
2020-07-21,20.57730312800356,1,ETHUSDT,0.07390366057249897,0.0,0.0,0.07390366057249897,1.42087479358687
2020-07-22,26.499837783778535,1,ETHUSDT,0.04383104572685226,0.0,0.0,0.04383104572685226,1.4831532216367078
2020-07-23,28.436021164574385,1,ETHUSDT,0.013984743915728126,0.0,0.0,0.013984743915728126,1.5038947396290843
2020-07-24,26.8787925669008,1,ETHUSDT,0.09353394232491508,0.0,0.0,0.09353394232491508,1.6445599434682943
2020-07-25,32.9221549746307,1,ETHUSDT,0.018803642796304754,0.0,0.0,0.018803642796304754,1.6754836612023831
2020-07-26,31.4605462977544,1,ETHUSDT,0.03514469453376212,0.0,0.0,0.03514469453376212,1.7343680226716502
2020-07-27,37.086364268815316,1,ETHUSDT,-0.016028329139875175,0.0,0.0,-0.016028329139875175,1.7065690011545946
2020-07-28,37.150397350472225,1,ETHUSDT,0.0029674527259526684,0.0,0.0,0.0029674527259526684,1.7116331639890972
2020-07-29,41.580136147680754,1,ETHUSDT,0.054011519939567654,0.0,0.0,0.054011519939567654,1.8040810727551195
2020-07-30,43.14432762509202,1,ETHUSDT,0.03422223549437087,0.0,0.0,0.03422223549437087,1.8658207600778824
2020-07-31,50.35648227965895,1,ETHUSDT,0.1174313516010741,0.0,0.0,0.1174313516010741,2.0849266137791718
2020-08-01,56.96197657124627,1,ETHUSDT,-0.03767441860465115,0.0,0.0,-0.03767441860465115,2.0063782157716776
2020-08-02,51.38168480181294,0,,0.0,1.0,0.001,-0.001,2.004371837555906
2020-08-03,55.90199613191885,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-04,56.266751473669224,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-05,61.009322495997765,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-06,60.130204451261044,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-07,56.70655228625101,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-08,58.75097316056173,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-09,57.00745215012207,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-10,56.888187143670564,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-11,47.675544528760504,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-12,47.011750805241014,0,,0.0,0.0,0.0,0.0,2.004371837555906
2020-08-13,50.610503828358745,1,BTCUSDT,-0.0016519524617996106,1.0,0.001,-0.0026519524617996107,1.9990563387269378
2020-08-14,54.00376786213639,0,,0.0,1.0,0.001,-0.001,1.997057282388211
2020-08-15,53.661215333645046,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-16,53.29398871890151,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-17,54.371355753350485,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-18,49.52391155626567,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-19,44.32433160422169,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-20,44.256525442365735,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-21,34.55871705169577,0,,0.0,0.0,0.0,0.0,1.997057282388211
2020-08-22,33.6828761200419,1,ETHUSDT,-0.011461390547515493,1.0,0.001,-0.012461390547515494,1.9721711716466115
2020-08-23,31.65069101331938,1,ETHUSDT,0.04343374881625772,0.0,0.0,0.04343374881625772,2.057829958938575
2020-08-24,35.62572502911728,1,ETHUSDT,-0.06070937990580849,0.0,0.0,-0.06070937990580849,1.9329003781798189
2020-08-25,27.195383184399986,1,ETHUSDT,0.0075209568328415966,0.0,0.0,0.0075209568328415966,1.9474376384862924
2020-08-26,28.551822958120606,1,ETHUSDT,-0.006583551489074968,0.0,0.0,-0.006583551489074968,1.9346165825215553
2020-08-27,27.874855906294428,1,ETHUSDT,0.030892060427375023,0.0,0.0,0.030892060427375023,1.994380874892613
2020-08-28,29.683230598685082,1,ETHUSDT,0.008959530257396597,0.0,0.0,0.008959530257396597,2.0122495906859865
2020-08-29,29.171881208203036,1,ETHUSDT,0.07598143735105989,0.0,0.0,0.07598143735105989,2.1651432068953897
2020-08-30,35.17850326746323,1,ETHUSDT,0.01130694269594823,0.0,0.0,0.01130694269594823,2.1896243570642775
2020-08-31,34.35216281078498,1,ETHUSDT,0.09592198990294842,0.0,0.0,0.09592198990294842,2.399657482533847
2020-09-01,39.57992528779976,1,ETHUSDT,-0.07551535549011357,0.0,0.0,-0.07551535549011357,2.2184464946857925
2020-09-02,30.468946718062618,1,ETHUSDT,-0.13219567690557454,0.0,0.0,-0.13219567690557454,1.925177458642005
2020-09-03,15.793466541388414,0,,0.0,1.0,0.001,-0.001,1.923252281183363
2020-09-04,18.653882963868583,0,,0.0,0.0,0.0,0.0,1.923252281183363
2020-09-05,13.239600742541556,0,,0.0,0.0,0.0,0.0,1.923252281183363
2020-09-06,20.121330462929386,1,BTCUSDT,0.011431134338253823,1.0,0.001,0.010431134338253822,1.94331398409474
2020-09-07,19.499584642974842,1,BTCUSDT,-0.02379056513557709,0.0,0.0,-0.02379056513557709,1.8970814461772563
2020-09-08,18.32163668537579,1,BTCUSDT,0.009139251381256486,0.0,0.0,0.009139251381256486,1.9144193504045879
2020-09-09,20.695190285457613,1,BTCUSDT,0.011514599968686312,0.0,0.0,0.011514599968686312,1.936463123396809
2020-09-10,20.816188118928853,1,BTCUSDT,0.004935730061420784,0.0,0.0,0.004935730061420784,1.9460209826477914
2020-09-11,22.248880046762878,1,BTCUSDT,0.005104982821342974,0.0,0.0,0.005104982821342974,1.9559553863341814
2020-09-12,25.468499841146233,1,BTCUSDT,-0.01035253598341912,0.0,0.0,-0.01035253598341912,1.9357062878151943
2020-09-13,26.46082200186126,1,BTCUSDT,0.03280224294796308,0.0,0.0,0.03280224294796308,1.999201795744008
2020-09-14,28.274101559060913,1,BTCUSDT,0.010639284767194113,0.0,0.0,0.010639284767194113,2.0204718729560143
2020-09-15,24.671593214994537,1,BTCUSDT,0.015641645905402957,0.0,0.0,0.015641645905402957,2.0520753785546186
2020-09-16,25.149597556186112,1,BTCUSDT,-0.001279896585816509,0.0,0.0,-0.001279896585816509,2.0494489342837685
2020-09-17,26.369952742169886,1,BTCUSDT,-0.0006032912278713942,0.0,0.0,-0.0006032912278713942,2.048212519719745
2020-09-18,27.476179833139046,1,BTCUSDT,0.013468832631050365,0.0,0.0,0.013468832631050365,2.075799551340672
2020-09-19,28.306255872363323,1,BTCUSDT,-0.014472977668277487,0.0,0.0,-0.014472977668277487,2.045756550790298
2020-09-20,26.154981300009894,1,BTCUSDT,-0.04606658437329458,0.0,0.0,-0.04606658437329458,1.9515155340360968
2020-09-21,19.866339435389143,1,BTCUSDT,0.010788866895390603,0.0,0.0,0.010788866895390603,1.9725701753770994
2020-09-22,21.856435678647994,1,BTCUSDT,-0.027365685908595005,0.0,0.0,-0.027365685908595005,1.9185894395250676
2020-09-23,14.790076020650526,1,BTCUSDT,0.04831928260228535,0.0,0.0,0.04831928260228535,2.0112943048512397
2020-09-24,24.716696017273794,1,BTCUSDT,-0.004624489583022862,0.0,0.0,-0.004624489583022862,2.0019930952900618
2020-09-25,25.526792667025973,1,BTCUSDT,0.003923579562202351,0.0,0.0,0.003923579562202351,2.009848074482412
2020-09-26,24.974110007203688,1,BTCUSDT,0.004254982010700292,0.0,0.0,0.004254982010700292,2.018399941883575
2020-09-27,26.006166335538143,1,BTCUSDT,-0.007251548831705201,0.0,0.0,-0.007251548831705201,2.0037634161430957
2020-09-28,24.651861634889514,1,BTCUSDT,0.013496482836766965,0.0,0.0,0.013496482836766965,2.0308071746980128
2020-09-29,26.87709683886675,1,BTCUSDT,-0.005893650465662037,0.0,0.0,-0.005893650465662037,2.018838307047184
2020-09-30,25.214120821148693,1,BTCUSDT,-0.01461130097739649,0.0,0.0,-0.01461130097739649,1.98934045291822
2020-10-01,20.450594036347205,1,BTCUSDT,-0.004588888166921379,0.0,0.0,-0.004588888166921379,1.9802115920538454
2020-10-02,18.362979813816803,1,BTCUSDT,-0.0026810716718383976,0.0,0.0,-0.0026810716718383976,1.974902502850144
2020-10-03,16.93086069101567,1,BTCUSDT,0.011816476096702111,0.0,0.0,0.011816476096702111,1.9982388910683897
2020-10-04,22.28264272085812,1,BTCUSDT,0.011773165470256197,0.0,0.0,0.011773165470256197,2.021764488182039
2020-10-05,23.227712427914213,0,,0.0,1.0,0.001,-0.001,2.0197427236938568
2020-10-06,19.552941777665527,0,,0.0,0.0,0.0,0.0,2.0197427236938568
2020-10-07,21.10759261262257,0,,0.0,0.0,0.0,0.0,2.0197427236938568
2020-10-08,23.867690563927432,0,,0.0,0.0,0.0,0.0,2.0197427236938568
2020-10-09,28.33909249322179,0,,0.0,0.0,0.0,0.0,2.0197427236938568
2020-10-10,30.97216559011491,0,,0.0,0.0,0.0,0.0,2.0197427236938568
2020-10-11,36.21516380842945,1,BNBUSDT,0.07442747422626206,1.0,0.001,0.07342747422626206,2.1680473304815675
2020-10-12,37.71968671261616,1,BNBUSDT,0.002456745937233773,0.0,0.0,0.002456745937233773,2.173373671952459
2020-10-13,39.51298540835296,1,BNBUSDT,0.0036581873096050987,0.0,0.0,0.0036581873096050987,2.181324279938225
2020-10-14,33.83720065602921,1,BNBUSDT,0.015811660937804062,0.0,0.0,0.015811660937804062,2.215814639848008
2020-10-15,34.229101462791846,1,BNBUSDT,-0.04066961207446951,0.0,0.0,-0.04066961207446951,2.125698318016459
2020-10-16,25.954349646328335,1,BNBUSDT,0.006315803484672866,0.0,0.0,0.006315803484672866,2.13912381086075
2020-10-17,26.2045154644558,1,BNBUSDT,0.013818804684968322,0.0,0.0,0.013818804684968322,2.168683945
2020-10-18,29.16356622972624,1,BNBUSDT,-0.024416734889576852,0.0,0.0,-0.024416734889576852,2.1157317640556537
2020-10-19,29.335889487391338,1,BNBUSDT,-0.0363749427462412,0.0,0.0,-0.0363749427462412,2.0387721422717253
2020-10-20,25.461186484123914,1,BNBUSDT,0.03157927605671906,0.0,0.0,0.03157927605671906,2.1031550905692726
2020-10-21,33.99297698900302,1,BNBUSDT,0.030494839050345002,0.0,0.0,0.030494839050345002,2.167290466554096
2020-10-22,38.44698714350143,1,BNBUSDT,-6.201125341065428e-05,0.0,0.0,-6.201125341065428e-05,2.16715607015576
2020-10-23,36.60946603827703,1,BNBUSDT,0.000855155576299893,0.0,0.0,0.000855155576299893,2.169009325753866
2020-10-24,36.246155064855,1,BNBUSDT,-0.017476576691158097,0.0,0.0,-0.017476576691158097,2.1311024679284913
2020-10-25,33.12535873559731,1,BNBUSDT,0.030493228890069002,0.0,0.0,0.030493228890069002,2.1960866632712257
2020-10-26,31.855453568033433,1,BNBUSDT,0.014040139531737772,0.0,0.0,0.014040139531737772,2.2269200264473423
2020-10-27,35.06875588960094,1,BNBUSDT,-0.03648999764949534,0.0,0.0,-0.03648999764949534,2.1456597199166647
2020-10-28,27.480600103117247,1,BNBUSDT,-0.015283281356111011,0.0,0.0,-0.015283281356111011,2.112866998722704
2020-10-29,25.137252219959343,1,BTCUSDT,0.007758793671083675,2.0,0.002,0.005758793671083675,2.1250345638227897
2020-10-30,22.380822693161086,1,BTCUSDT,0.017027898024350785,0.0,0.0,0.017027898024350785,2.161219435673785
2020-10-31,23.471936335305003,1,BTCUSDT,-0.002139076209121904,0.0,0.0,-0.002139076209121904,2.1565964225962433
2020-11-01,24.983568242386763,1,BTCUSDT,-0.015414744032263838,0.0,0.0,-0.015414744032263838,2.1233530407610264
2020-11-02,20.281410050095378,1,BTCUSDT,0.034994985006682855,0.0,0.0,0.034994985006682855,2.197659748586353
2020-11-03,22.765115248624156,1,BTCUSDT,0.008591274807412841,0.0,0.0,0.008591274807412841,2.216540447419648
2020-11-04,24.550821294338956,1,BTCUSDT,0.1022347976281126,0.0,0.0,0.1022347976281126,2.443148011496122
2020-11-05,30.341801960129523,1,BTCUSDT,-0.0006478503555480408,0.0,0.0,-0.0006478503555480408,2.441565217188218
2020-11-06,36.62841517268982,1,BTCUSDT,-0.048884718278399464,0.0,0.0,-0.048884718278399464,2.3222099893876327
2020-11-07,28.63307740272328,1,BTCUSDT,0.04432357287948019,0.0,0.0,0.04432357287948019,2.425138633093712
2020-11-08,33.10264382587639,1,BTCUSDT,-0.009479098681107079,0.0,0.0,-0.009479098681107079,2.4021505046752516
2020-11-09,29.881892050993674,1,BTCUSDT,-0.002035436160697679,0.0,0.0,-0.002035436160697679,2.3972610806745975
2020-11-10,30.445566670432704,1,BTCUSDT,0.025300692086988485,0.0,0.0,0.025300692086988485,2.4579134451288667
2020-11-11,31.686111224796388,1,BTCUSDT,0.03874079968171884,0.0,0.0,0.03874079968171884,2.5531349775416077
2020-11-12,33.264368481895055,1,BTCUSDT,0.0017702091719422608,0.0,0.0,0.0017702091719422608,2.5576545604960583
2020-11-13,38.15594776646487,1,BTCUSDT,-0.015333288400620093,0.0,0.0,-0.015333288400620093,2.518437305490811
2020-11-14,37.199736677006086,1,BTCUSDT,-0.007059540958716193,0.0,0.0,-0.007059540958716193,2.50065829418074
2020-11-15,37.40497922911474,1,BTCUSDT,0.04741304756533182,0.0,0.0,0.04741304756533182,2.6192221248273726
2020-11-16,43.13633571371966,1,BTCUSDT,0.05658934626175016,0.0,0.0,0.05658934626175016,2.7674421925856656
2020-11-17,49.6432925947164,1,BTCUSDT,0.006610651110061427,0.0,0.0,0.006610651110061427,2.785736787388113
2020-11-18,47.30920182756505,1,BTCUSDT,0.0015020150629045936,0.0,0.0,0.0015020150629045936,2.7899210060040573
2020-11-19,49.06617981578164,1,BTCUSDT,0.04790533185192003,0.0,0.0,0.04790533185192003,2.923573097637324
2020-11-20,54.82997040421705,1,BTCUSDT,0.0025799127021437496,0.0,0.0,0.0025799127021437496,2.9311156610075644
2020-11-21,59.85303900137369,1,BTCUSDT,-0.015471187673093079,0.0,0.0,-0.015471187673093079,2.885767820524574
2020-11-22,58.54964966020447,1,BTCUSDT,-0.0025213921907981662,0.0,0.0,-0.0025213921907981662,2.8784916680774466
2020-11-23,62.51216378468823,1,ETHUSDT,-0.005931841335568011,2.0,0.002,-0.007931841335568011,2.855659928880502
2020-11-24,63.19022289755841,1,BTCUSDT,-0.023011470244535204,2.0,0.002,-0.025011470244535206,2.784235675540796
2020-11-25,56.16595155526839,1,BTCUSDT,-0.08385227716488652,0.0,0.0,-0.08385227716488652,2.550771173982984
2020-11-26,44.67142984422311,0,,0.0,1.0,0.001,-0.001,2.548220402809001
2020-11-27,45.390077389561135,1,BTCUSDT,0.033859174585985974,1.0,0.001,0.03285917458598597,2.6319528219084734
2020-11-28,47.737878066485564,1,BTCUSDT,0.02624965786956457,0.0,0.0,0.02624965786956457,2.7010406830124056
2020-11-29,51.52555958099121,0,,0.0,1.0,0.001,-0.001,2.698339642329393
2020-11-30,56.820699258808716,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-01,51.165782045793925,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-02,52.36265207185184,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-03,53.42642714580764,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-04,45.5151163917774,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-05,47.818078876481295,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-06,48.00111837095969,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-07,45.01708925652238,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-08,37.436479822090206,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-09,38.324193116387065,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-10,34.6602777669145,0,,0.0,0.0,0.0,0.0,2.698339642329393
2020-12-11,30.602850963060014,1,BTCUSDT,0.04281089544385752,1.0,0.001,0.04181089544385752,2.8111596389868434
2020-12-12,30.94170934242693,1,BTCUSDT,0.019475040526480303,0.0,0.0,0.019475040526480303,2.865907086882518
2020-12-13,33.66818622155493,1,BTCUSDT,0.005118646737234167,0.0,0.0,0.005118646737234167,2.8805766528420054
2020-12-14,34.87676451475703,0,,0.0,1.0,0.001,-0.001,2.8776960761891632
2020-12-15,35.71465359440937,1,BTCUSDT,0.098272816981813,1.0,0.001,0.097272816981813,3.1576176799375935
2020-12-16,45.52599046295702,1,BTCUSDT,0.06850735299631783,0.0,0.0,0.06850735299631783,3.373937708964492
2020-12-17,43.85085794140938,1,BTCUSDT,0.013608274013078736,0.0,0.0,0.013608274013078736,3.41985117781114
2020-12-18,45.32033736640203,1,BTCUSDT,0.030908726602182357,0.0,0.0,0.030908726602182357,3.525554422886256
2020-12-19,47.429781238726,1,BTCUSDT,-0.015367978906547508,0.0,0.0,-0.015367978906547508,3.4713737768814545
2020-12-20,45.08218344735286,1,BTCUSDT,-0.03137044073207507,0.0,0.0,-0.03137044073207507,3.3624752515549154
2020-12-21,40.583550366772215,1,BTCUSDT,0.04802350029995983,0.0,0.0,0.04802350029995983,3.5239530828065706
2020-12-22,44.0948161318265,1,BTCUSDT,-0.024275969003968445,0.0,0.0,-0.024275969003968445,3.438405706996919
2020-12-23,30.17602252135849,1,BTCUSDT,0.021368102627496777,0.0,0.0,0.021368102627496777,3.511877913019
2020-12-24,39.57391132596686,1,BTCUSDT,0.04143713230955948,0.0,0.0,0.04143713230955948,3.657400062755788
2020-12-25,40.49799343586198,1,BTCUSDT,0.07206564135434457,0.0,0.0,0.07206564135434457,3.920972943967704
2020-12-26,40.4788866594238,1,BTCUSDT,-0.007991804748278653,0.0,0.0,-0.007991804748278653,3.8896372937762305
2020-12-27,41.0646317578252,1,BTCUSDT,0.03035386653658856,0.0,0.0,0.03035386653658856,4.007702825067252
2020-12-28,42.83155379787682,1,BTCUSDT,0.011284957833276321,0.0,0.0,0.011284957833276321,4.052929582456438
2020-12-29,42.4833082870793,1,BTCUSDT,0.05442906700748584,0.0,0.0,0.05442906700748584,4.2735267582765815
2020-12-30,42.29161416752263,1,BTCUSDT,0.0016654233998740775,0.0,0.0,0.0016654233998740775,4.280643989739803
2020-12-31,41.52136045733514,1,BTCUSDT,0.014108187665241134,0.0,0.0,0.014108187665241134,4.341036118475139
2021-01-01,41.499713019318484,1,BTCUSDT,0.09704998245924479,0.0,0.0,0.09704998245924479,4.762333597628099
2021-01-02,41.304394128247395,1,BTCUSDT,0.025536440206810118,0.0,0.0,0.025536440206810118,4.883946644788812
2021-01-03,44.01945334711639,0,,0.0,1.0,0.001,-0.001,4.879062698144023
2021-01-04,43.53857950483159,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-05,44.42446334412198,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-06,48.30122335534377,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-07,55.411544216121186,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-08,54.50187524423114,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-09,56.604704256687,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-10,54.762656579645636,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-11,45.643694784012716,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-12,46.597257363276555,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-13,49.109120294047194,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-14,50.677827881030005,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-15,45.39700786281991,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-16,45.52886160993132,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-17,45.4607736078669,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-18,45.86252547527893,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-19,45.21565987789868,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-20,44.66652580303588,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-21,31.879247848313007,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-22,34.52033657145543,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-23,31.563233516874984,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-24,32.92482143981747,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-25,30.88001137852733,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-26,28.931692503019104,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-27,26.290072793805585,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-28,29.224184914435206,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-29,32.00041607293888,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-30,46.10076441219785,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-01-31,48.567918785412914,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-01,43.353265766930505,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-02,44.095871475124085,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-03,48.32184367386171,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-04,52.57551451800599,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-05,56.08235473697473,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-06,55.85565526793564,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-07,52.71866416473942,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-08,60.05713477343739,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-09,62.42030035015634,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-10,65.93695070431228,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-11,67.0798783305104,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-12,69.40727453760427,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-13,68.79454940764023,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-14,69.16755617002111,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-15,67.20130051924649,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-16,68.25534112545819,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-17,69.11527169110335,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-18,68.79781896636415,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-19,68.11241752243993,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-20,63.963903534493035,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-21,68.02681420868761,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-22,62.59384986669376,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-23,53.303775521311906,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-24,52.3993250853438,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-25,47.12782195976641,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-26,44.51731726720523,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-27,44.11753963968903,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-02-28,39.76135991463306,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-01,43.86767651371081,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-02,40.95801242026957,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-03,42.45856264081968,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-04,42.959005015678436,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-05,42.079461373633,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-06,42.66084969935545,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-07,44.63401003256763,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-08,46.08879178212112,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-09,48.15803256073267,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-10,46.434190094054074,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-11,46.225463763233854,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-12,44.81451622164124,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-13,49.44699672451575,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-14,49.443663109715494,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-15,49.333733320417565,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-16,51.914068582833515,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-17,56.57634558128156,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-18,55.559156229039026,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-19,55.15330825819011,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-20,59.10131209757529,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-21,54.57930588584368,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-22,51.762181610974565,0,,0.0,0.0,0.0,0.0,4.879062698144023
2021-03-23,50.41939203755313,1,BTCUSDT,-0.03749000062383956,1.0,0.001,-0.03849000062383956,4.691267571848707
2021-03-24,43.784588723120194,0,,0.0,1.0,0.001,-0.001,4.6865763042768585
2021-03-25,42.93697706682474,1,BTCUSDT,0.07275365551144786,1.0,0.001,0.07175365551144786,5.022855285942055
2021-03-26,47.581379660000934,1,BTCUSDT,0.014385125175395697,0.0,0.0,0.014385125175395697,5.095109687968229
2021-03-27,45.50406123901308,1,BTCUSDT,-0.0007078470878300047,0.0,0.0,-0.0007078470878300047,5.091503129413426
2021-03-28,44.81607684409415,1,BTCUSDT,0.03330797669244823,0.0,0.0,0.03330797669244823,5.261090796977456
2021-03-29,46.820636149096984,1,BTCUSDT,0.01927805915350378,0.0,0.0,0.01927805915350378,5.362514416573542
2021-03-30,50.538236361371645,1,BTCUSDT,-0.00010247406784769097,0.0,0.0,-0.00010247406784769097,5.3619648979073835
2021-03-31,51.69164527002718,1,BTCUSDT,-0.00034235294017503914,0.0,0.0,-0.00034235294017503914,5.360129213459469
2021-04-01,55.61565325572266,0,,0.0,1.0,0.001,-0.001,5.35476908424601
2021-04-02,56.85861074056872,0,,0.0,0.0,0.0,0.0,5.35476908424601
2021-04-03,53.275298858673686,0,,0.0,0.0,0.0,0.0,5.35476908424601
2021-04-04,59.2093969614718,0,,0.0,0.0,0.0,0.0,5.35476908424601
2021-04-05,62.66495151173851,0,,0.0,0.0,0.0,0.0,5.35476908424601
2021-04-06,64.56747274231714,0,,0.0,0.0,0.0,0.0,5.35476908424601
2021-04-07,58.33083232818622,1,ETHUSDT,0.05958328876937258,1.0,0.001,0.05858328876937258,5.668469067801703
2021-04-08,64.13479064764488,1,ETHUSDT,-0.006532209222960383,0.0,0.0,-0.006532209222960383,5.631441441876943
2021-04-09,65.09944717444385,1,ETHUSDT,0.03223231262730608,0.0,0.0,0.03223231262730608,5.812955822973888
2021-04-10,68.84489891879849,1,ETHUSDT,0.008375947391363603,0.0,0.0,0.008375947391363603,5.861644835135438
