ts,selected,n_selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,window,model
2020-09-18,BTCUSDT,1,0.013468832631050365,0.0,0.0,0.013468832631050365,1.4592450116311813,1,base
2020-09-19,BTCUSDT,1,-0.014472977668277487,0.0,0.0,-0.014472977668277487,1.4381253911652978,1,base
2020-09-20,BTCUSDT,1,-0.04606658437329458,0.0,0.0,-0.04606658437329458,1.3718758664938044,1,base
2020-09-21,BTCUSDT,1,0.010788866895390603,0.0,0.0,0.010788866895390603,1.3866768526144047,1,base
2020-09-22,BTCUSDT,1,-0.027365685908595005,0.0,0.0,-0.027365685908595005,1.3487294894090398,1,base
2020-09-23,BTCUSDT,1,0.04831928260228535,0.0,0.0,0.04831928260228535,1.4138991307618312,1,base
2020-09-24,BTCUSDT,1,-0.004624489583022862,0.0,0.0,-0.004624489583022862,1.407360568960178,1,base
2020-09-25,BTCUSDT,1,0.003923579562202351,0.0,0.0,0.003923579562202351,1.4128824601251997,1,base
2020-09-26,BTCUSDT,1,0.004254982010700292,0.0,0.0,0.004254982010700292,1.4188942495762664,1,base
2020-09-27,BTCUSDT,1,-0.007251548831705201,0.0,0.0,-0.007251548831705201,1.4086050686384384,1,base
2020-09-28,BTCUSDT,1,0.013496482836766965,0.0,0.0,0.013496482836766965,1.4276162827711,1,base
2020-09-29,BTCUSDT,1,-0.005893650465662037,0.0,0.0,-0.005893650465662037,1.4192024114013595,1,base
2020-09-30,BTCUSDT,1,-0.01461130097739649,0.0,0.0,-0.01461130097739649,1.3984660178205273,1,base
2020-10-01,BTCUSDT,1,-0.004588888166921379,0.0,0.0,-0.004588888166921379,1.392048613659509,1,base
2020-10-02,BTCUSDT,1,-0.0026810716718383976,0.0,0.0,-0.0026810716718383976,1.3883164315556045,1,base
2020-10-03,BTCUSDT,1,0.011816476096702111,0.0,0.0,0.011816476096702111,1.40472143948374,1,base
2020-10-04,BTCUSDT,1,0.011773165470256197,0.0,0.0,0.011773165470256197,1.4212594574303985,1,base
2020-10-05,,0,0.0,1.0,0.001,-0.001,1.4198381979729682,1,base
2020-10-06,,0,0.0,0.0,0.0,0.0,1.4198381979729682,1,base
2020-10-07,,0,0.0,0.0,0.0,0.0,1.4198381979729682,1,base
2020-10-08,,0,0.0,0.0,0.0,0.0,1.4198381979729682,1,base
2020-10-09,,0,0.0,0.0,0.0,0.0,1.4198381979729682,1,base
2020-10-10,,0,0.0,0.0,0.0,0.0,1.4198381979729682,1,base
2020-10-11,BNBUSDT,1,0.07442747422626206,1.0,0.001,0.07342747422626206,1.5240933306600906,1,base
2020-10-12,BNBUSDT,1,0.002456745937233773,0.0,0.0,0.002456745937233773,1.5278376407581549,1,base
2020-10-13,BNBUSDT,1,0.0036581873096050987,0.0,0.0,0.0036581873096050987,1.5334267570267133,1,base
2020-10-14,BNBUSDT,1,0.015811660937804062,0.0,0.0,0.015811660937804062,1.557672780981776,1,base
2020-10-15,BNBUSDT,1,-0.04066961207446951,0.0,0.0,-0.04066961207446951,1.4943228332402871,1,base
2020-10-16,BNBUSDT,1,0.006315803484672866,0.0,0.0,0.006315803484672866,1.5037606825976924,1,base
2020-10-17,BNBUSDT,1,0.013818804684968322,0.0,0.0,0.013818804684968322,1.5245408577634445,1,base
2020-10-18,BNBUSDT,1,-0.024416734889576852,0.0,0.0,-0.024416734889576852,1.4873165478111063,1,base
2020-10-19,BNBUSDT,1,-0.0363749427462412,0.0,0.0,-0.0363749427462412,1.4332154935389403,1,base
2020-10-20,ETHUSDT,1,0.05931835449907741,2.0,0.002,0.057318354499077406,1.5153650472711755,2,rs
2020-10-21,BNBUSDT,1,0.030494839050345002,2.0,0.002,0.028494839050345,1.558545130395686,2,rs
2020-10-22,BNBUSDT,1,-6.201125341065428e-05,0.0,0.0,-6.201125341065428e-05,1.5584484830586531,2,rs
2020-10-23,ETHUSDT,1,0.007406321038351482,2.0,0.002,0.005406321038351482,1.5668739558798002,2,rs
2020-10-24,ETHUSDT,1,-0.01523754064152949,0.0,0.0,-0.01523754064152949,1.5429986502969277,2,rs
2020-10-25,ETHUSDT,1,-0.032868476814665204,0.0,0.0,-0.032868476814665204,1.4922826349345835,2,rs
2020-10-26,BNBUSDT,1,0.014040139531737772,2.0,0.002,0.012040139531737772,1.510249926079985,2,rs
2020-10-27,BTCUSDT,1,-0.027116851725961233,2.0,0.002,-0.029116851725961235,1.4662762029131702,2,rs
2020-10-28,BTCUSDT,1,0.014269131037809801,0.0,0.0,0.014269131037809801,1.4871986901901604,2,rs
2020-10-29,BTCUSDT,1,0.007758793671083675,0.0,0.0,0.007758793671083675,1.4987375579752518,2,rs
2020-10-30,BTCUSDT,1,0.017027898024350785,0.0,0.0,0.017027898024350785,1.5242579082777188,2,rs
2020-10-31,BTCUSDT,1,-0.002139076209121904,0.0,0.0,-0.002139076209121904,1.520997404449556,2,rs
2020-11-01,BTCUSDT,1,-0.015414744032263838,0.0,0.0,-0.015414744032263838,1.4975516187862283,2,rs
2020-11-02,BTCUSDT,1,0.034994985006682855,0.0,0.0,0.034994985006682855,1.549958415232386,2,rs
2020-11-03,BTCUSDT,1,0.008591274807412841,0.0,0.0,0.008591274807412841,1.5632745339177094,2,rs
2020-11-04,BTCUSDT,1,0.1022347976281126,0.0,0.0,0.1022347976281126,1.7230955895299684,2,rs
2020-11-05,BTCUSDT,1,-0.0006478503555480408,0.0,0.0,-0.0006478503555480408,1.7219792814396482,2,rs
2020-11-06,BTCUSDT,1,-0.048884718278399464,0.0,0.0,-0.048884718278399464,1.6378008093852303,2,rs
2020-11-07,BTCUSDT,1,0.04432357287948019,0.0,0.0,0.04432357287948019,1.7103939929220882,2,rs
2020-11-08,BTCUSDT,1,-0.009479098681107079,0.0,0.0,-0.009479098681107079,1.6941809994796069,2,rs
2020-11-09,BTCUSDT,1,-0.002035436160697679,0.0,0.0,-0.002035436160697679,1.6907326022104991,2,rs
2020-11-10,BTCUSDT,1,0.025300692086988485,0.0,0.0,0.025300692086988485,1.7335093071804597,2,rs
2020-11-11,BTCUSDT,1,0.03874079968171884,0.0,0.0,0.03874079968171884,1.8006668439963331,2,rs
2020-11-12,BTCUSDT,1,0.0017702091719422608,0.0,0.0,0.0017702091719422608,1.8038544009591877,2,rs
2020-11-13,BTCUSDT,1,-0.015333288400620093,0.0,0.0,-0.015333288400620093,1.7761953811965527,2,rs
2020-11-14,BTCUSDT,1,-0.007059540958716193,0.0,0.0,-0.007059540958716193,1.7636562571523131,2,rs
2020-11-15,BTCUSDT,1,0.04741304756533182,0.0,0.0,0.04741304756533182,1.8472765751615707,2,rs
2020-11-16,BTCUSDT,1,0.05658934626175016,0.0,0.0,0.05658934626175016,1.9518127489146089,2,rs
2020-11-17,BTCUSDT,1,0.006610651110061427,0.0,0.0,0.006610651110061427,1.9647155020298532,2,rs
2020-11-18,BTCUSDT,1,0.0015020150629045936,0.0,0.0,0.0015020150629045936,1.9676665343082242,2,rs
2020-11-19,BTCUSDT,1,0.04790533185192003,0.0,0.0,0.04790533185192003,2.061928252608177,2,rs
2020-11-20,BTCUSDT,1,0.0025799127021437496,0.0,0.0,0.0025799127021437496,2.06724784749799,2,rs
2020-11-21,BTCUSDT,1,-0.015471187673093079,0.0,0.0,-0.015471187673093079,2.035265068082551,2,rs
2020-11-22,BTCUSDT,1,-0.0025213921907981662,0.0,0.0,-0.0025213921907981662,2.0301333666336836,2,rs
2020-11-23,ETHUSDT,1,-0.005931841335568011,2.0,0.002,-0.007931841335568011,2.0140306708795026,2,rs
2020-11-24,ETHUSDT,1,-0.05863100649618991,0.0,0.0,-0.05863100649618991,1.8959460255316407,2,rs
2020-11-25,ETHUSDT,1,-0.08721685689201042,0.0,0.0,-0.08721685689201042,1.7305875723478716,2,rs
2020-11-26,,0,0.0,1.0,0.001,-0.001,1.7288569847755237,2,rs
2020-11-27,BTCUSDT,1,0.033859174585985974,1.0,0.001,0.03285917458598597,1.7856657982724637,2,rs
2020-11-28,BTCUSDT,1,0.02624965786956457,0.0,0.0,0.02624965786956457,1.8325389145464988,2,rs
2020-11-29,BTCUSDT,1,0.08308390601259585,0.0,0.0,0.08308390601259585,1.9847934054871046,2,rs
2020-11-30,BTCUSDT,1,-0.047264223413334916,0.0,0.0,-0.047264223413334916,1.8909836865408483,2,rs
2020-12-01,BTCUSDT,1,0.023401595313818913,0.0,0.0,0.023401595313818913,1.9352357215183105,2,rs
2020-12-02,BTCUSDT,1,0.011341854781976135,0.0,0.0,0.011341854781976135,1.957184884040664,2,rs
2020-12-03,BTCUSDT,1,-0.03971702047688441,0.0,0.0,-0.03971702047688441,1.8794513319241724,2,rs
2020-12-04,BTCUSDT,1,0.026655557056854073,0.0,0.0,0.026655557056854073,1.9295491541378575,2,rs
2020-12-05,BTCUSDT,1,0.011058270305614348,0.0,0.0,0.011058270305614348,1.9508866302522836,2,rs
2020-12-06,BTCUSDT,1,-0.009943489984193699,0.0,0.0,-0.009943489984193699,1.9314880085840727,2,rs
2020-12-07,BTCUSDT,1,-0.04397111687335986,0.0,0.0,-0.04397111687335986,1.8465583236191292,2,rs
2020-12-08,BTCUSDT,1,0.01185159879524833,0.0,0.0,0.01185159879524833,1.8684429920226895,2,rs
2020-12-09,BTCUSDT,1,-0.015460097684733665,0.0,0.0,-0.015460097684733665,1.8395566808476627,2,rs
2020-12-10,BTCUSDT,1,-0.011947653828097482,0.0,0.0,-0.011947653828097482,1.8175782944277308,2,rs
2020-12-11,BTCUSDT,1,0.04281089544385752,0.0,0.0,0.04281089544385752,1.8953904487515012,2,rs
2020-12-12,BTCUSDT,1,0.019475040526480303,0.0,0.0,0.019475040526480303,1.9323032545544403,2,rs
2020-12-13,BTCUSDT,1,0.005118646737234167,0.0,0.0,0.005118646737234167,1.9421940323037123,2,rs
2020-12-14,,0,0.0,1.0,0.001,-0.001,1.9402518382714087,2,rs
2020-12-15,BTCUSDT,1,0.098272816981813,1.0,0.001,0.097272816981813,2.12898560023421,2,rs
2020-12-16,BTCUSDT,1,0.06850735299631783,0.0,0.0,0.06850735299631783,2.2748367682735324,2,rs
2020-12-17,BTCUSDT,1,0.013608274013078736,0.0,0.0,0.013608274013078736,2.3057933703512252,2,rs
2020-12-18,BTCUSDT,1,0.030908726602182357,0.0,0.0,0.030908726602182357,2.377062507236536,2,rs
2020-12-19,BTCUSDT,1,-0.015367978906547508,0.0,0.0,-0.015367978906547508,2.34053186076578,2,rs
2020-12-20,BTCUSDT,1,-0.03137044073207507,0.0,0.0,-0.03137044073207507,2.267108344746094,2,rs
2020-12-21,BTCUSDT,1,0.04802350029995983,0.0,0.0,0.04802350029995983,2.3759828230200495,2,rs
2020-12-22,BTCUSDT,1,-0.024275969003968445,0.0,0.0,-0.024275969003968445,2.318303537654453,2,rs
2020-12-23,BTCUSDT,1,0.021368102627496777,0.0,0.0,0.021368102627496777,2.3678412855687423,2,rs
2020-12-24,BTCUSDT,1,0.04143713230955948,0.0,0.0,0.04143713230955948,2.465957838206892,2,rs
2020-12-25,BTCUSDT,1,0.07206564135434457,0.0,0.0,0.07206564135434457,2.6436686713700444,2,rs
2020-12-26,BTCUSDT,1,-0.007991804748278653,0.0,0.0,-0.007991804748278653,2.6225409875293137,2,rs
2020-12-27,BTCUSDT,1,0.03035386653658856,0.0,0.0,0.03035386653658856,2.702145246651512,2,rs
2020-12-28,BTCUSDT,1,0.011284957833276321,0.0,0.0,0.011284957833276321,2.7326388418193623,2,rs
2020-12-29,BTCUSDT,1,0.05442906700748584,0.0,0.0,0.05442906700748584,2.8813738244480067,2,rs
2020-12-30,BTCUSDT,1,0.0016654233998740775,0.0,0.0,0.0016654233998740775,2.8861725318390272,2,rs
2020-12-31,BTCUSDT,1,0.014108187665241134,0.0,0.0,0.014108187665241134,2.9268911955524763,2,rs
2021-01-01,BTCUSDT,1,0.09704998245924479,0.0,0.0,0.09704998245924479,3.210945934740962,2,rs
2021-01-02,BTCUSDT,1,0.025536440206810118,0.0,0.0,0.025536440206810118,3.292942063610775,2,rs
2021-01-03,,0,0.0,1.0,0.001,-0.001,3.289649121547164,2,rs
2021-01-04,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-05,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-06,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-07,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-08,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-09,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-10,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-11,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-12,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-13,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-14,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-15,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-16,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-17,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-18,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-19,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-20,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-21,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-22,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-23,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
2021-01-24,,0,0.0,0.0,0.0,0.0,3.289649121547164,2,rs
