profile,decision_date,asset,state,state_weeks,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible
phase68_dynamic_admit_base,2024-04-06,TON,WATCHLIST,258,598,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,TRUMP,WATCHLIST,258,434,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,TRX,SUSPENDED,1,2644,1,100.0,-23.461260623170915,-0.5816211148525845,3.375077994860476e-14,30,-26.121439123521448,False
phase68_dynamic_admit_base,2024-04-06,TWT,APPROVED,20,1887,1,100.0,69.65349890916127,0.0,-4.551796042985666,27,91.7168736364516,True
phase68_dynamic_admit_base,2024-04-06,UNI,APPROVED,6,2019,1,100.0,91.9069031327638,2.1316282072803006e-14,-2.715809601876817,20,118.8336289159548,True
phase68_dynamic_admit_base,2024-04-06,VET,APPROVED,6,2644,1,100.0,24.635367780109306,0.0,-9.532495485317947,58,38.54420972513664,True
phase68_dynamic_admit_base,2024-04-06,VIRTUAL,WATCHLIST,258,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,WAL,WATCHLIST,258,170,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,WIF,WATCHLIST,258,754,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,WLD,WATCHLIST,258,979,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,WLFI,WATCHLIST,258,209,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,XAUT,WATCHLIST,258,3,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,XLM,WATCHLIST,13,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,XPL,WATCHLIST,258,185,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,XRP,SUSPENDED,2,2644,1,100.0,-27.429576563642982,0.0,-6.668289647124871,13,-31.036970704553728,False
phase68_dynamic_admit_base,2024-04-06,XTZ,SUSPENDED,1,2378,1,100.0,-64.78957576397806,-22.09822379167369,-7.932735174376694,30,-142.33164107999366,False
phase68_dynamic_admit_base,2024-04-06,ZEC,SUSPENDED,3,2565,1,100.0,-18.36446288190379,0.0,-1.0658141036401503e-14,3,-20.705578602379738,False
phase68_dynamic_admit_base,2024-04-06,ZK,WATCHLIST,258,650,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-06,ZRO,WATCHLIST,258,647,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,2Z,WATCHLIST,259,178,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,AAVE,WATCHLIST,1,1991,1,100.0,-44.17655856342475,-10.505928751045335,0.046729121761346804,36,-81.25857814005897,False
phase68_dynamic_admit_base,2024-04-13,ADA,SUSPENDED,1,2644,1,100.0,-27.448429016590666,-14.723123428241504,-5.193922415679863,56,-70.92990655546284,False
phase68_dynamic_admit_base,2024-04-13,ALGO,APPROVED,2,2472,1,100.0,34.25642174005486,9.121566306145269,-4.545369203572514,29,75.03522609350439,True
phase68_dynamic_admit_base,2024-04-13,APT,SUSPENDED,2,1257,1,100.0,-4.654883194594561,0.0,-0.5562281954058488,25,-1.368603993243201,False
phase68_dynamic_admit_base,2024-04-13,ARB,SUSPENDED,2,1102,1,100.0,-42.56990134457621,0.0,-7.3327848797024675,15,-49.76237668072026,False
phase68_dynamic_admit_base,2024-04-13,ASTER,WATCHLIST,259,174,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,ATOM,SUSPENDED,1,2526,1,100.0,-68.04512656785556,-10.329292145105406,-5.588309470693252,35,-110.59428464513566,False
phase68_dynamic_admit_base,2024-04-13,AVAX,APPROVED,1,2014,1,100.0,43.11574338355845,0.0,-3.139679505367921,17,57.54467922944807,True
phase68_dynamic_admit_base,2024-04-13,AXS,SUSPENDED,1,1971,1,100.0,-40.01824377526724,2.6525978295810937,-6.275950513067597,48,-35.31501123034077,False
phase68_dynamic_admit_base,2024-04-13,BCH,WATCHLIST,1,2313,1,100.0,-28.295541874062963,0.0,0.0,7,-32.7194273425787,False
phase68_dynamic_admit_base,2024-04-13,BFUSD,WATCHLIST,259,228,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,BNB,APPROVED,4,2644,1,100.0,5.0435275149870336,43.661174213781685,-8.062238833539327,40,143.2379320350788,True
phase68_dynamic_admit_base,2024-04-13,BONK,WATCHLIST,259,835,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,CAKE,APPROVED,3,1864,1,100.0,56.141006101019286,38.274068637610135,0.3241685849549434,14,187.86221066167212,True
phase68_dynamic_admit_base,2024-04-13,CFX,APPROVED,5,1826,1,100.0,26.66677801302407,15.62256827334836,4.440892098500626e-14,5,82.6511773363251,True
phase68_dynamic_admit_base,2024-04-13,CHZ,SUSPENDED,1,2396,1,100.0,-37.110740354663605,-9.661780586189007,-7.094023104934445,32,-70.22376720189652,False
phase68_dynamic_admit_base,2024-04-13,COMP,SUSPENDED,1,2103,1,100.0,-7.505701358173013,-6.472687987883274,-6.446662627630671,31,-23.750190661366087,False
phase68_dynamic_admit_base,2024-04-13,CRV,APPROVED,3,2052,1,100.0,2.021677591684238,11.049233979677098,-5.581099122327716,19,39.52479892863659,True
phase68_dynamic_admit_base,2024-04-13,DASH,SUSPENDED,2,2558,1,100.0,-31.435030690811203,-0.40105437060122817,-0.3976767779732988,14,-37.146951475317685,False
phase68_dynamic_admit_base,2024-04-13,DCR,SUSPENDED,1,2068,1,100.0,-5.810800106680773,-3.069778163919834,-9.23554788572193,25,-12.02283462511047,False
phase68_dynamic_admit_base,2024-04-13,DEXE,WATCHLIST,23,1710,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,DOGE,SUSPENDED,2,2459,1,100.0,-7.965986698644798,2.220446049250313e-14,-9.535483738935477,39,-4.1074833733059295,False
phase68_dynamic_admit_base,2024-04-13,DOT,SUSPENDED,4,2049,1,100.0,-37.82461413927511,-1.1681041376147672,-8.323156724174174,54,-43.43508008693819,False
phase68_dynamic_admit_base,2024-04-13,ENA,WATCHLIST,259,726,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,ENS,SUSPENDED,2,1600,1,100.0,-37.69361318513714,0.0,-5.411611886597877,15,-43.66701648142142,False
phase68_dynamic_admit_base,2024-04-13,ETC,SUSPENDED,3,2644,1,100.0,-61.453564239458444,-0.5398234357688825,-1.9678733908046535,30,-73.4864256066297,False
phase68_dynamic_admit_base,2024-04-13,ETH,SUSPENDED,2,2644,1,100.0,-70.58223285053916,-1.4690789530624082,-3.161703108083225,66,-84.08502792236118,False
phase68_dynamic_admit_base,2024-04-13,ETHFI,WATCHLIST,259,741,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,FET,APPROVED,17,2586,1,100.0,41.21218041505185,0.0,0.0,10,54.46522551881481,True
phase68_dynamic_admit_base,2024-04-13,FF,WATCHLIST,259,181,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,FIL,SUSPENDED,4,1991,1,100.0,-19.5344873165281,0.0,-7.7492856074134036,36,-18.868109145660124,False
phase68_dynamic_admit_base,2024-04-13,FLOKI,APPROVED,6,1059,1,100.0,41.094884866679706,0.0,1.2434497875801753e-14,3,53.61860608334961,True
phase68_dynamic_admit_base,2024-04-13,FRAX,WATCHLIST,259,73,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,GNO,WATCHLIST,3,1672,1,100.0,44.32283339593272,-12.268716040406023,-9.500717863410324,56,26.147393623697827,False
phase68_dynamic_admit_base,2024-04-13,GRT,WATCHLIST,2,1928,1,100.0,116.50032795316716,4.440892098500626e-14,-5.068505852563222,21,149.67540994145907,True
phase68_dynamic_admit_base,2024-04-13,HBAR,SUSPENDED,4,2373,1,100.0,-39.69153966103288,0.0,-12.038208678553529,50,-42.6644245762911,False
phase68_dynamic_admit_base,2024-04-13,ICP,APPROVED,1,1783,1,100.0,4.9467965050032205,0.0,-1.925463017829765,30,11.133495631254025,True
phase68_dynamic_admit_base,2024-04-13,INJ,APPROVED,24,1985,1,100.0,101.51873786671811,0.0,-1.0658141036401503e-14,10,129.84842233339762,True
phase68_dynamic_admit_base,2024-04-13,IOTA,SUSPENDED,3,2644,1,100.0,-65.5561520485104,-8.700958945447745,-11.187006243919706,30,-103.09806689698122,False
phase68_dynamic_admit_base,2024-04-13,JASMY,APPROVED,15,1588,1,100.0,36.007884181658284,0.0,-3.2922434570803905,10,47.95985522707286,True
phase68_dynamic_admit_base,2024-04-13,JST,SUSPENDED,2,2056,1,100.0,-59.96689543463543,-24.999605704012982,-12.801365828328025,19,-146.10743640533323,False
phase68_dynamic_admit_base,2024-04-13,JUP,WATCHLIST,259,788,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,KAIA,WATCHLIST,259,514,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,KITE,WATCHLIST,259,146,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,LDO,APPROVED,22,1420,1,100.0,20.92460949962853,0.0,0.0,8,28.905761874535663,True
phase68_dynamic_admit_base,2024-04-13,LINK,SUSPENDED,3,2629,1,100.0,-32.15603375110612,0.0,-0.43375659655939813,21,-36.14504218888265,False
phase68_dynamic_admit_base,2024-04-13,LTC,SUSPENDED,1,2644,1,100.0,-49.55145540410602,-14.524562764138292,-3.7154505501960866,3,-103.2630075475474,False
phase68_dynamic_admit_base,2024-04-13,LUNC,WATCHLIST,259,1297,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,MANA,SUSPENDED,4,2061,1,100.0,-39.04426333397693,-8.444137743308666,-8.828081800481547,43,-67.88774239739715,False
phase68_dynamic_admit_base,2024-04-13,MORPHO,WATCHLIST,259,177,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,NEAR,WATCHLIST,6,1992,1,100.0,24.385775311587594,-0.034450246489892145,-0.1738758412355601,22,34.52886840001482,False
phase68_dynamic_admit_base,2024-04-13,NEO,WATCHLIST,6,2644,1,100.0,44.17988246607956,-8.278306215560725,-6.278007036751211,23,34.639934435917276,False
phase68_dynamic_admit_base,2024-04-13,NEXO,SUSPENDED,4,1430,1,100.0,-51.999561045963375,-6.947373820674407,-6.590815348121838,73,-76.59157276947744,False
phase68_dynamic_admit_base,2024-04-13,NIGHT,WATCHLIST,259,18,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,ONDO,WATCHLIST,259,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,OP,APPROVED,1,1397,1,100.0,16.15870546650862,0.0,-2.579515210137039,28,24.948381833135777,True
phase68_dynamic_admit_base,2024-04-13,PAXG,WATCHLIST,81,2039,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,PENDLE,APPROVED,23,1000,1,100.0,40.69579707923063,0.0,1.2434497875801753e-14,14,54.21974634903827,True
phase68_dynamic_admit_base,2024-04-13,PENGU,WATCHLIST,259,467,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,PEPE,WATCHLIST,259,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,POL,WATCHLIST,259,562,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,PUMP,WATCHLIST,259,199,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,PYTH,WATCHLIST,259,786,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,QNT,WATCHLIST,1,1704,1,100.0,-9.524247031941428,0.0,-2.303084513088116,6,-9.355308789926786,False
phase68_dynamic_admit_base,2024-04-13,RENDER,WATCHLIST,259,611,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,RLUSD,WATCHLIST,259,66,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,S,WATCHLIST,259,437,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,SAND,SUSPENDED,4,2053,1,100.0,-83.69428933574392,-11.08987579438011,-11.701696806925744,63,-129.63748905282023,False
phase68_dynamic_admit_base,2024-04-13,SEI,WATCHLIST,259,957,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,SHIB,WATCHLIST,1,1784,1,100.0,-72.68510472259928,0.0,-8.422947868510898,13,-87.60638090324909,False
phase68_dynamic_admit_base,2024-04-13,SKY,WATCHLIST,259,193,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,SOL,APPROVED,1,2056,1,100.0,85.73166430952043,2.55030388065578,-3.9435731574175676,38,120.56549202886787,True
phase68_dynamic_admit_base,2024-04-13,STRK,WATCHLIST,259,768,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,STX,APPROVED,16,2347,1,100.0,99.34592961876146,0.0,-2.2630455618949377,16,127.73241202345183,True
phase68_dynamic_admit_base,2024-04-13,SUI,SUSPENDED,2,1061,1,100.0,-4.744777138688789,0.0,-0.08572263470487584,5,-3.4809714233609865,False
phase68_dynamic_admit_base,2024-04-13,SUN,APPROVED,3,2015,4,100.0,37.39094281171984,25.687008533869694,-2.4558313553991074,33,128.89970411625887,True
phase68_dynamic_admit_base,2024-04-13,SYRUP,WATCHLIST,259,327,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,TAO,WATCHLIST,259,717,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,THETA,APPROVED,13,2545,1,100.0,181.96172235679126,0.0,-4.673128102255786,31,232.50215294598905,True
phase68_dynamic_admit_base,2024-04-13,TIA,WATCHLIST,259,880,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,TON,WATCHLIST,259,598,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,TRUMP,WATCHLIST,259,434,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,TRX,SUSPENDED,2,2644,1,100.0,-23.461260623170915,0.0,3.375077994860476e-14,30,-24.376575778963694,False
phase68_dynamic_admit_base,2024-04-13,TWT,APPROVED,21,1887,1,100.0,45.70026147074418,0.0,-4.551796042985645,23,61.375326838430226,True
phase68_dynamic_admit_base,2024-04-13,UNI,APPROVED,7,2019,1,100.0,91.9069031327638,0.0,-2.715809601876817,20,118.83362891595475,True
phase68_dynamic_admit_base,2024-04-13,VET,APPROVED,7,2644,1,100.0,24.635367780109306,0.0,-9.532495485317947,58,38.54420972513664,True
phase68_dynamic_admit_base,2024-04-13,VIRTUAL,WATCHLIST,259,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,WAL,WATCHLIST,259,170,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,WIF,WATCHLIST,259,754,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,WLD,WATCHLIST,259,979,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,WLFI,WATCHLIST,259,209,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,XAUT,WATCHLIST,259,3,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,XLM,WATCHLIST,14,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,XPL,WATCHLIST,259,185,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,XRP,SUSPENDED,3,2644,1,100.0,-27.429576563642982,0.0,-6.668289647124871,13,-31.036970704553728,False
phase68_dynamic_admit_base,2024-04-13,XTZ,SUSPENDED,2,2378,1,100.0,-64.78957576397806,-12.738875668180484,-7.932735174376694,30,-114.25359670951403,False
phase68_dynamic_admit_base,2024-04-13,ZEC,SUSPENDED,4,2565,1,100.0,-18.36446288190379,0.0,-1.0658141036401503e-14,3,-20.705578602379738,False
phase68_dynamic_admit_base,2024-04-13,ZK,WATCHLIST,259,650,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-13,ZRO,WATCHLIST,259,647,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,2Z,WATCHLIST,260,178,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,AAVE,SUSPENDED,1,1991,1,100.0,-47.24711004087871,8.071623005982154,0.04672912176133437,34,-29.56411221579393,False
phase68_dynamic_admit_base,2024-04-20,ADA,SUSPENDED,2,2644,1,100.0,-24.201384210540226,-2.3092638912203256e-14,-5.193922415679943,56,-22.701730263175353,False
phase68_dynamic_admit_base,2024-04-20,ALGO,APPROVED,3,2472,1,100.0,30.204017275752506,17.49680653812092,-4.5453692035725375,29,95.0954412090534,True
phase68_dynamic_admit_base,2024-04-20,APT,SUSPENDED,3,1257,1,100.0,-4.104228208451303,0.0,-0.5562281954058719,25,-0.6802852605641292,False
phase68_dynamic_admit_base,2024-04-20,ARB,SUSPENDED,3,1102,1,100.0,-37.53404384717821,0.0,-7.332784879702437,15,-43.467554808972764,False
phase68_dynamic_admit_base,2024-04-20,ASTER,WATCHLIST,260,174,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,ATOM,SUSPENDED,2,2526,1,100.0,-59.9956467719209,-2.3092638912203256e-14,-5.5883094706933,35,-69.5445584649012,False
phase68_dynamic_admit_base,2024-04-20,AVAX,APPROVED,2,2014,1,100.0,38.01531484799574,0.0,-3.139679505367944,17,51.16914355999468,True
phase68_dynamic_admit_base,2024-04-20,AXS,SUSPENDED,2,1971,1,100.0,-35.28423766806142,-2.9578099305994208,-6.275950513067631,48,-46.228726876875044,False
phase68_dynamic_admit_base,2024-04-20,BCH,SUSPENDED,1,2313,1,100.0,-6.701210677901983,0.0,0.0,5,-5.926513347377479,False
phase68_dynamic_admit_base,2024-04-20,BFUSD,WATCHLIST,260,228,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,BNB,APPROVED,5,2644,1,100.0,4.44689738319309,28.894591772272214,-8.062238833539315,40,98.19239704580802,True
phase68_dynamic_admit_base,2024-04-20,BONK,WATCHLIST,260,835,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,CAKE,APPROVED,4,1864,1,100.0,49.4997385021864,31.452262242294836,0.3241685849549203,14,159.09520697718514,True
phase68_dynamic_admit_base,2024-04-20,CFX,APPROVED,6,1826,1,100.0,23.51219954920913,0.0,0.0,5,31.84024943651141,True
phase68_dynamic_admit_base,2024-04-20,CHZ,SUSPENDED,2,2396,1,100.0,-32.720680849091664,0.0,-7.094023104934454,32,-35.75085106136457,False
phase68_dynamic_admit_base,2024-04-20,COMP,SUSPENDED,2,2103,1,100.0,-6.617805420810086,0.0,-6.446662627630719,31,-3.2222567760126077,False
phase68_dynamic_admit_base,2024-04-20,CRV,APPROVED,4,2052,1,100.0,1.7825208180995418,0.0,-5.58109912232775,19,6.078151022624428,True
phase68_dynamic_admit_base,2024-04-20,DASH,SUSPENDED,3,2558,1,100.0,-27.716386061971576,7.221924374836896,-0.39767677797335566,14,-9.629709452953781,False
phase68_dynamic_admit_base,2024-04-20,DCR,SUSPENDED,2,2068,1,100.0,-5.12340454411526,3.8420405295823796,-9.235547885721939,25,9.571865908603062,False
phase68_dynamic_admit_base,2024-04-20,DEXE,WATCHLIST,24,1710,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,DOGE,SUSPENDED,3,2459,1,100.0,-7.023640755302324,0.0,-9.53548373893548,39,-2.9295509441279046,False
phase68_dynamic_admit_base,2024-04-20,DOT,WATCHLIST,1,2049,1,100.0,-33.350106078811734,7.436592022633858,-8.323156724174218,54,-12.027856530613095,False
phase68_dynamic_admit_base,2024-04-20,ENA,WATCHLIST,260,726,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,ENS,SUSPENDED,3,1600,1,100.0,-33.234602039541286,0.0,-5.411611886597935,15,-38.09325254942661,False
phase68_dynamic_admit_base,2024-04-20,ETC,SUSPENDED,4,2644,1,100.0,-54.183841208810136,5.641323223487737,-1.9678733908047086,30,-45.855831840549456,False
phase68_dynamic_admit_base,2024-04-20,ETH,SUSPENDED,3,2644,1,100.0,-62.23262302630258,1.7045745640340328,-3.161703108083202,66,-64.12705509077614,False
phase68_dynamic_admit_base,2024-04-20,ETHFI,WATCHLIST,260,741,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,FET,APPROVED,18,2586,1,100.0,36.33693614217131,0.0,-1.0658141036401503e-14,10,48.37117017771414,True
phase68_dynamic_admit_base,2024-04-20,FF,WATCHLIST,260,181,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,FIL,WATCHLIST,1,1991,1,100.0,-17.223631728339,0.0,-7.749285607413437,36,-15.97953966042375,False
phase68_dynamic_admit_base,2024-04-20,FLOKI,APPROVED,7,1059,1,100.0,36.23351621126659,0.0,-2.3092638912203256e-14,3,47.54189526408324,True
phase68_dynamic_admit_base,2024-04-20,FRAX,WATCHLIST,260,73,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,GNO,WATCHLIST,4,1672,1,100.0,39.07961070072125,-0.6052009947888575,-9.500717863410312,56,54.58391039153499,False
phase68_dynamic_admit_base,2024-04-20,GRT,APPROVED,1,1928,1,100.0,102.7187820382864,0.0,-5.068505852563245,21,132.448477547858,True
phase68_dynamic_admit_base,2024-04-20,HBAR,WATCHLIST,1,2373,1,100.0,-34.9961814085585,0.0,-12.038208678553552,50,-36.79522676069812,False
phase68_dynamic_admit_base,2024-04-20,ICP,APPROVED,2,1783,1,100.0,4.361609283962423,0.0,-1.9254630178297987,30,10.402011604953028,True
phase68_dynamic_admit_base,2024-04-20,INJ,APPROVED,25,1985,1,100.0,33.45066663787526,0.0,-1.0658141036401503e-14,6,44.36333329734408,True
phase68_dynamic_admit_base,2024-04-20,IOTA,SUSPENDED,4,2644,1,100.0,-57.8011084762495,-5.694060364090603,-11.187006243919718,30,-84.38356668758368,False
phase68_dynamic_admit_base,2024-04-20,JASMY,APPROVED,16,1588,1,100.0,31.74828836878922,0.0,-3.292243457080435,10,42.635360460986526,True
phase68_dynamic_admit_base,2024-04-20,JST,SUSPENDED,3,2056,1,100.0,-52.873039671950195,-9.852097824715134,-12.80136582832806,19,-91.79759306408315,False
phase68_dynamic_admit_base,2024-04-20,JUP,WATCHLIST,260,788,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,KAIA,WATCHLIST,260,514,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,KITE,WATCHLIST,260,146,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,LDO,APPROVED,23,1420,1,100.0,18.449307741800396,0.0,-1.0658141036401503e-14,8,25.811634677250495,True
phase68_dynamic_admit_base,2024-04-20,LINK,SUSPENDED,4,2629,1,100.0,-32.94141410866544,0.0,-0.4337565965594212,19,-37.3267676358318,False
phase68_dynamic_admit_base,2024-04-20,LTC,SUSPENDED,2,2644,1,100.0,-43.68970660220225,0.0,-3.7154505501960653,3,-52.36213325275281,False
phase68_dynamic_admit_base,2024-04-20,LUNC,WATCHLIST,260,1297,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,MANA,WATCHLIST,1,2061,1,100.0,-34.42547541033929,-8.875187094404136,-8.828081800481591,43,-63.407405546136516,False
phase68_dynamic_admit_base,2024-04-20,MORPHO,WATCHLIST,260,177,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,NEAR,WATCHLIST,7,1992,1,100.0,21.501030796004017,0.0,-0.17387584123559385,22,31.02628849500502,True
phase68_dynamic_admit_base,2024-04-20,NEO,WATCHLIST,7,2644,1,100.0,38.95357032243436,1.8469960315925285,-6.278007036751234,23,58.48295099782054,True
phase68_dynamic_admit_base,2024-04-20,NEXO,WATCHLIST,1,1430,1,100.0,-45.84821065322717,4.636621018150954,-6.590815348121826,73,-34.15040026208109,False
phase68_dynamic_admit_base,2024-04-20,NIGHT,WATCHLIST,260,18,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,ONDO,WATCHLIST,260,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,OP,APPROVED,2,1397,1,100.0,14.24719203796974,0.0,-2.579515210137062,28,22.558990047462174,True
phase68_dynamic_admit_base,2024-04-20,PAXG,SUSPENDED,1,2039,1,100.0,-4.967680916827078,-2.106751211679958,-2.4424309429520576,6,-9.979854781073723,False
phase68_dynamic_admit_base,2024-04-20,PENDLE,APPROVED,24,1000,1,100.0,35.881638991920056,0.0,-2.3092638912203256e-14,14,48.20204873990007,True
phase68_dynamic_admit_base,2024-04-20,PENGU,WATCHLIST,260,467,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,PEPE,WATCHLIST,260,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,POL,WATCHLIST,260,562,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,PUMP,WATCHLIST,260,199,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,PYTH,WATCHLIST,260,786,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,QNT,SUSPENDED,1,1704,1,100.0,-8.397564814976903,0.0,-2.303084513088127,6,-7.946956018721129,False
phase68_dynamic_admit_base,2024-04-20,RENDER,WATCHLIST,260,611,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,RLUSD,WATCHLIST,260,66,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,S,WATCHLIST,260,437,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_base,2024-04-20,SAND,WATCHLIST,1,2053,1,100.0,-73.79357307546378,-10.367180138095978,-11.701696806925757,63,-115.09350675861766,False
phase68_dynamic_admit_base,2024-04-20,SEI,WATCHLIST,260,957,1,100.0,0.0,0.0,0.0,0,1.95,False
