profile,decision_date,asset,state,state_weeks,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible
phase68_dynamic_admit_strict,2026-03-14,FLOKI,WATCHLIST,101,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,FRAX,WATCHLIST,359,73,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,GRT,WATCHLIST,5,1928,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,HBAR,WATCHLIST,79,2373,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,ICP,WATCHLIST,5,1783,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,INJ,WATCHLIST,47,1985,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,IOTA,WATCHLIST,15,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,JASMY,WATCHLIST,93,1588,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,JUP,WATCHLIST,43,788,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,KAIA,WATCHLIST,359,514,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,KITE,WATCHLIST,359,146,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,LDO,WATCHLIST,117,1420,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,LINK,WATCHLIST,25,2629,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,LTC,WATCHLIST,4,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,MORPHO,WATCHLIST,359,177,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,NEXO,WATCHLIST,15,1430,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,NIGHT,WATCHLIST,359,18,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,ONDO,WATCHLIST,5,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,PENDLE,WATCHLIST,6,1000,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,PENGU,WATCHLIST,359,467,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,PEPE,WATCHLIST,359,1059,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,PUMP,WATCHLIST,359,199,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,PYTH,WATCHLIST,48,786,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,QNT,WATCHLIST,8,1704,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,RENDER,WATCHLIST,359,611,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,RLUSD,WATCHLIST,359,66,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,S,WATCHLIST,359,437,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,SAND,WATCHLIST,5,2053,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,SEI,WATCHLIST,359,957,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,SHIB,WATCHLIST,5,1784,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,STRK,WATCHLIST,359,768,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,STX,WATCHLIST,5,2347,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,SUI,WATCHLIST,93,1061,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,SYRUP,WATCHLIST,359,327,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,TAO,WATCHLIST,359,717,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,THETA,WATCHLIST,5,2545,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,TIA,WATCHLIST,359,880,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,TON,WATCHLIST,43,598,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,TRUMP,WATCHLIST,359,434,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,TWT,WATCHLIST,45,1887,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,UNI,WATCHLIST,2,2019,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,VET,WATCHLIST,103,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,VIRTUAL,WATCHLIST,359,352,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,WAL,WATCHLIST,359,170,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,WIF,WATCHLIST,359,754,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,WLD,WATCHLIST,359,979,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,XAUT,WATCHLIST,359,3,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,XLM,WATCHLIST,64,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,XPL,WATCHLIST,359,185,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,XRP,WATCHLIST,5,2644,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,ZK,WATCHLIST,359,650,1,100.0,0.0,0.0,0.0,0,1.95,False
phase68_dynamic_admit_strict,2026-03-14,LUNC,WATCHLIST,48,1297,1,100.0,-0.08425854816029954,-0.07251631617113397,0.0,3,1.9271278662862237,False
phase68_dynamic_admit_strict,2026-03-14,SUN,WATCHLIST,4,2015,4,100.0,0.0,0.0,0.0,0,1.8,False
phase68_dynamic_admit_strict,2026-03-14,TRX,WATCHLIST,1,2644,1,100.0,-7.107134533579963,0.0,-4.583294614749899,4,-6.533918166974954,False
phase68_dynamic_admit_strict,2026-03-14,WLFI,WATCHLIST,1,209,1,100.0,-11.43088972270203,0.0,-9.865976000251841,16,-10.73861215337754,False
phase68_dynamic_admit_strict,2026-03-14,CAKE,WATCHLIST,1,1864,1,100.0,-16.036307643506696,0.0,-3.684555013480395,3,-17.795384554383368,False
phase68_dynamic_admit_strict,2026-03-14,OP,WATCHLIST,1,1397,1,100.0,-22.65050689556962,0.0,-8.887284933068209,3,-26.063133619462025,False
