model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,candidate_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,delta_vs_phase66g_core_cagr_pct,delta_vs_phase66g_core_max_drawdown_pct,delta_vs_phase66g_core_since2021_cagr_pct,delta_vs_phase66g_core_since2023_cagr_pct,delta_vs_phase66g_core_since2025_cagr_pct,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,universe_size_loaded,selection_count,switch_count,unique_selected_assets,approved_shortlist_avg_size,approved_shortlist_last_size,approved_shortlist_last,approved_assets_now,watchlist_assets_now,suspended_assets_now,approved_assets_now_list
phase68_dynamic_admit_strict,2874,57057.434583632115,124.07323486458091,-30.053037788920754,1.5570220257307745,2.240001305677947,41.684064022268615,8.037578288100208,47.494780793319414,2.783576896311761,823,3032.911951606589,93.83182264275322,-30.05303778892078,2895.5015526473167,188.75525150906768,-23.60003299555691,149.9093451554409,113.89699075216568,-20.80923724935961,10.350725591053461,-6.453004793363835,14.62426686946651,52.290601320639496,0.0,22.482212293092957,3.4051172410336648,25.612177045089,63.07672225376329,0.0,100,123,62,27,1.7827298050139275,0,,0,83,17,
phase68_dynamic_admit_fast,2874,81336.33781191334,134.38463820255814,-31.574620510685424,1.7031692511793772,2.3244541135846437,41.61447459986082,8.072372999304106,47.7035490605428,2.6096033402922756,829,4205.226964674053,106.03879660886695,-31.57462051068546,2665.5340257073144,181.6498107215504,-23.600032995556898,149.9093451554409,113.89699075216568,-20.80923724935961,20.662128929030686,-7.974587515128505,26.831240835580232,45.18516053312223,0.0,32.79361563107018,1.883534519268995,37.81915101120272,55.971281466246026,0.0,100,120,67,28,4.857938718662953,1,ZRO,1,92,7,ZRO
phase68_dynamic_admit_base,2874,61242.12437218549,126.09440083206174,-34.82829098661725,1.5734000083843704,2.27955916292281,41.684064022268615,8.211551844119693,47.7035490605428,2.4008350730688934,822,3142.9229384979635,95.1213958117082,-34.82829098661727,2762.508544617581,184.6938653917713,-23.945711697895412,149.9093451554409,113.89699075216568,-20.80923724935961,12.371891558534287,-11.228257991060328,15.913840038421483,48.22921520334313,0.0,24.503378260573783,-1.3701359566628284,26.90175021404397,59.01533613646693,0.0,100,123,62,28,6.465181058495822,2,"ZEC,ZRO",2,81,17,"ZEC,ZRO"
phase68_dynamic_admit_no_neo_bias,2874,61242.12437218549,126.09440083206174,-34.82829098661725,1.5734000083843704,2.27955916292281,41.684064022268615,8.211551844119693,47.7035490605428,2.4008350730688934,822,3142.9229384979635,95.1213958117082,-34.82829098661727,2762.508544617581,184.6938653917713,-23.945711697895412,149.9093451554409,113.89699075216568,-20.80923724935961,12.371891558534287,-11.228257991060328,15.913840038421483,48.22921520334313,0.0,24.503378260573783,-1.3701359566628284,26.90175021404397,59.01533613646693,0.0,100,123,62,28,6.426183844011142,2,"ZEC,ZRO",2,81,17,"ZEC,ZRO"
