model,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
phase66h_core_guardrail_A,ADA,20.446370293880967,20.446370293880967,0.0,9,113.80503661634532,True,phase66h_core_guardrail_A,2019-05-25,2019-06-01,0.0,False,-1,ADA,ADA,min_hold
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,0.0,False,-1,ADA,ADA,min_hold
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,0.0,False,-1,ADA,ADA,min_hold
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,0.0,False,-1,ADA,ADA,min_hold
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,0.0,False,-1,ADA,ADA,min_hold
phase66h_core_guardrail_A,XRP,-2.0791949986941276,-2.0791949986941276,-2.5263053057277833,9,-1e+18,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,1.0604224174817247,True,5,ADA,ADA,min_hold
phase66h_core_guardrail_A,ETH,-11.573758372358164,-11.573758372358164,-5.575113120634722,22,-1e+18,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,-7.2708179648814735,True,5,ADA,ADA,min_hold
phase66h_core_guardrail_A,BNB,-16.93056880642667,-16.93056880642667,-14.202173597141064,31,-1e+18,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,-19.9808771824449,True,6,ADA,ADA,min_hold
phase66h_core_guardrail_A,TRX,-34.1642467251799,-34.1642467251799,-16.900230042519425,17,-1e+18,False,phase66h_core_guardrail_A,2019-05-25,2019-06-01,-21.350619214381304,True,5,ADA,ADA,min_hold
phase66h_core_guardrail_A,ADA,20.446370293880967,-1.0735302395928024,0.0,9,27.725434482450243,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,0.0,False,-1,ADA,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,0.0,False,-1,ADA,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,0.0,False,-1,ADA,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-01,2019-06-08,0.0,False,-1,ADA,,best_passed
