date,model_index,btc_index,model_authorized_exposure_x,model_authorized_return_net,model_authorized_return_gross,model_transition_cost,model_asset_transition_day
2020-04-19,1.5063431937101015,0.746201358863496,0.0,0.0,0.0,0.0,False
2020-04-20,1.5063431937101015,0.7331068560840024,0.0,0.0,0.0,0.0,False
2020-04-21,1.5063431937101015,0.7030039118797611,0.0,0.0,0.0,0.0,False
2020-04-22,1.5063431937101015,0.7042783611282685,0.0,0.0,0.0,0.0,False
2020-04-23,1.5063431937101015,0.7334898085237801,0.0,0.0,0.0,0.0,False
2020-04-24,1.5063431937101015,0.7704303067737286,0.0,0.0,0.0,0.0,False
2020-04-25,1.5063431937101015,0.7725962528309657,0.0,0.0,0.0,0.0,False
2020-04-26,1.5063431937101015,0.776099444101297,0.0,0.0,0.0,0.0,False
2020-04-27,1.5063431937101015,0.7919600576487544,0.0,0.0,0.0,0.0,False
2020-04-28,1.5063431937101015,0.8002378011117974,0.0,0.0,0.0,0.0,False
2020-04-29,1.5063431937101015,0.7966419600576488,0.0,0.0,0.0,0.0,False
2020-04-30,1.5063431937101015,0.903703932468602,0.0,0.0,0.0,0.0,False
2020-05-01,1.5063431937101015,0.8873790405600165,0.0,0.0,0.0,0.0,False
2020-05-02,1.5063431937101015,0.9085515750463249,0.0,0.0,0.0,0.0,False
2020-05-03,1.5063431937101015,0.9236751080914144,0.0,0.0,0.0,0.0,False
2020-05-04,1.5063431937101015,0.9156011941527692,0.0,0.0,0.0,0.0,False
2020-05-05,1.5063431937101015,0.9133127444924851,0.0,0.0,0.0,0.0,False
2020-05-06,1.5063431937101015,0.9286967263743052,0.0,0.0,0.0,0.0,False
2020-05-07,1.5063431937101015,0.9412600370599135,0.0,0.0,0.0,0.0,False
2020-05-08,1.5063431937101015,1.0280317068149063,0.0,0.0,0.0,0.0,False
2020-05-09,1.5063431937101015,1.0088552604488368,0.0,0.0,0.0,0.0,False
2020-05-10,1.5063431937101015,0.9819950586781965,0.0,0.0,0.0,0.0,False
2020-05-11,1.5063431937101015,0.897958616429895,0.0,0.0,0.0,0.0,False
2020-05-12,1.5063431937101015,0.8814123944821908,0.0,0.0,0.0,0.0,False
2020-05-13,1.5063431937101015,0.9070403541280626,0.0,0.0,0.0,0.0,False
2020-05-14,1.5063431937101015,0.9583436277537575,0.0,0.0,0.0,0.0,False
2020-05-15,1.5063431937101015,1.0080265596046942,0.0,0.0,0.0,0.0,False
2020-05-16,1.5063431937101015,0.9590240889437924,0.0,0.0,0.0,0.0,False
2020-05-17,1.5063431937101015,0.9657000205888407,0.0,0.0,0.0,0.0,False
2020-05-18,1.5063431937101015,0.9966141651225037,0.0,0.0,0.0,0.0,False
2020-05-19,1.5063431937101015,1.002051677990529,0.0,0.0,0.0,0.0,False
2020-05-20,1.509147948904661,1.0062929792052706,0.75,0.0018619629353199218,0.0031744629353199216,0.0010875,True
2020-05-21,1.4782015497875296,0.9791465925468397,0.751774686333655,-0.020505874947245716,-0.02028034254134562,0.0,False
2020-05-22,1.4263473053632831,0.9334476014000412,0.7468083014310188,-0.03507927889244853,-0.03485523640201922,0.0,False
2020-05-23,1.4379269663531116,0.9439983528927322,0.7378358133006082,0.008118402121480042,0.008339752865470224,0.0,False
2020-05-24,1.4386534099927386,0.9449258801729463,0.7401665961020351,0.0005052020419851074,0.0007272520208157179,0.0,False
2020-05-25,1.3848434578878288,0.8974819847642577,0.740519736040073,-0.03740299903447991,-0.03718084311366789,0.0,False
2020-05-26,1.4056878937994295,0.9162394482190653,0.7306680700448168,0.015051835492939132,0.015271035913952577,0.0,False
2020-05-27,1.4041900309076685,0.9101297096973441,0.0,-0.0010655728760048525,0.0,0.0010655728760048525,True
2020-05-28,1.4041900309076685,0.9475056619312332,0.0,0.0,0.0,0.0,False
2020-05-29,1.4041900309076685,0.9857803170681492,0.0,0.0,0.0,0.0,False
2020-05-30,1.4041900309076685,0.9704138357010501,0.0,0.0,0.0,0.0,False
2020-05-31,1.4041900309076685,0.9983240683549516,0.0,0.0,0.0,0.0,False
2020-06-01,1.4041900309076685,0.9726446366069591,0.0,0.0,0.0,0.0,False
2020-06-02,1.4041900309076685,1.0503098620547662,0.0,0.0,0.0,0.0,False
2020-06-03,1.4041900309076685,0.9798249948527898,0.0,0.0,0.0,0.0,False
2020-06-04,1.4283513376999055,0.9950916203417747,1.25,0.017206579067235786,0.01947621459084975,0.0018124999999999999,True
2020-06-05,1.4257665882246513,1.00763228330245,0.0,-0.0018096034267146262,0.0,0.0018096034267146262,True
2020-06-06,1.4046301935517898,0.9904436895202801,1.0,-0.014824582682345181,-0.013074582682345182,0.00145,True
2020-06-07,1.4153451217496402,0.9951461807700227,1.0017763334013803,0.007628291237821354,0.00792940773813791,0.0,False
2020-06-08,1.41328864015226,1.0033961292979205,0.0,-0.00145298949759912,0.0,0.00145298949759912,True
2020-06-09,1.41328864015226,1.0070002058884084,0.0,0.0,0.0,0.0,False
2020-06-10,1.41328864015226,1.0060160592958618,0.0,0.0,0.0,0.0,False
2020-06-11,1.4389943051680336,1.0176261066501955,1.25,0.01818854569792923,0.020458181221543192,0.0018124999999999999,True
2020-06-12,1.4363907952008357,0.9552069178505249,0.0,-0.001809256616129486,0.0,0.001809256616129486,True
2020-06-13,1.4883681212525137,0.9743627753757462,1.25,0.03618606177743601,0.038455697301049974,0.0018124999999999999,True
2020-06-14,1.4856845686922542,0.9752254478072885,0.0,-0.0018030166878347847,0.0,0.0018030166878347847,True
2020-06-15,1.4856845686922542,0.9617150504426601,0.0,0.0,0.0,0.0,False
2020-06-16,1.4856845686922542,0.9703572163887172,0.0,0.0,0.0,0.0,False
2020-06-17,1.4856845686922542,0.9807463454807493,0.0,0.0,0.0,0.0,False
2020-06-18,1.4856845686922542,0.9743802758904673,0.0,0.0,0.0,0.0,False
2020-06-19,1.4856845686922542,0.9662672431542104,0.0,0.0,0.0,0.0,False
2020-06-20,1.4856845686922542,0.9584342186534898,0.0,0.0,0.0,0.0,False
2020-06-21,1.4856845686922542,0.963449660284126,0.0,0.0,0.0,0.0,False
2020-06-22,1.4856845686922542,0.9568344657195801,0.0,0.0,0.0,0.0,False
2020-06-23,1.4856845686922542,0.9970856495779288,0.0,0.0,0.0,0.0,False
2020-06-24,1.4856845686922542,0.9907689932056825,0.0,0.0,0.0,0.0,False
2020-06-25,1.4442129780184108,0.9572091826230184,1.25,-0.027914128979846728,-0.025644493456232764,0.0018124999999999999,True
2020-06-26,1.441575419198546,0.9521813876878732,0.0,-0.00182629491633837,0.0,0.00182629491633837,True
2020-06-27,1.441575419198546,0.9431964175416924,0.0,0.0,0.0,0.0,False
2020-06-28,1.3843172374330477,0.9277331686226066,1.0,-0.039719171819211,-0.037969171819211,0.00145,True
2020-06-29,1.4086944997093396,0.9384558369363805,1.0018223835659776,0.017609592380352843,0.017910737825136306,0.0,False
2020-06-30,1.406647630209931,0.9463588634959852,0.0,-0.0014530258333732894,0.0,0.0014530258333732894,True
2020-07-01,1.406647630209931,0.9407123738933498,0.0,0.0,0.0,0.0,False
2020-07-02,1.406647630209931,0.9503798641136504,0.0,0.0,0.0,0.0,False
2020-07-03,1.406647630209931,0.9354066296067532,0.0,0.0,0.0,0.0,False
2020-07-04,1.406647630209931,0.9324469837348158,0.0,0.0,0.0,0.0,False
2020-07-05,1.4308914846356793,0.9403953057442866,1.0,0.017235200845665904,0.018985200845665906,0.00145,True
2020-07-06,1.428813122614596,0.9336431953880996,0.0,-0.0014524945066764208,0.0,0.0014524945066764208,True
2020-07-07,1.428813122614596,0.9617531397982293,0.0,0.0,0.0,0.0,False
2020-07-08,1.428813122614596,0.9529956763434219,0.0,0.0,0.0,0.0,False
2020-07-09,1.5754611622962909,0.9713876878731726,1.0,0.10263626317579058,0.10438626317579058,0.00145,True
2020-07-10,1.4690791104619474,0.9504241301214742,1.0,-0.06752438865537493,-0.06432208735250222,0.002902301302872709,True
2020-07-11,1.4851167096528273,0.9561807700226478,1.0034341930919297,0.010916770292810893,0.01121892882772966,0.0,False
2020-07-12,1.470112732652919,0.9505888408482603,1.25,-0.010102894205140005,-0.009288617886178824,0.0003571407953472164,True
2020-07-13,1.4868102447072695,0.95772184476014,1.0,0.011357980706839214,0.014925373134328401,0.0032673924274891865,True
2020-07-14,1.4663242502684959,0.9514731315626931,1.0035273290917188,-0.013778486200037578,-0.013476269125222434,0.0,False
2020-07-15,1.4724010517028843,0.9528361128268479,1.25,0.004144241243555529,0.004958246346555284,0.00035686957938579255,True
2020-07-16,1.4574934977929506,0.9468396129297921,1.2497788612444622,-0.010124655842029278,-0.009667659313431885,0.0,False
2020-07-17,1.4184828878472728,0.9402635371628577,1.2527953234211735,-0.0267655464705336,-0.02630665396848181,0.0,False
2020-07-18,1.4107845324256651,0.9423831583281861,1.2602191229510944,-0.005427175391090536,-0.0049636167185333905,0.0,False
2020-07-19,1.408202722665238,0.9440292361540045,0.0,-0.001830052499929233,0.0,0.001830052499929233,True
2020-07-20,1.408202722665238,0.9480121474161004,0.0,0.0,0.0,0.0,False
2020-07-21,1.408202722665238,0.9430492073296274,0.0,0.0,0.0,0.0,False
2020-07-22,1.408202722665238,0.9666460778258185,0.0,0.0,0.0,0.0,False
2020-07-23,1.408202722665238,0.9798394070413835,0.0,0.0,0.0,0.0,False
2020-07-24,1.408202722665238,0.9886009882643607,0.0,0.0,0.0,0.0,False
2020-07-25,1.4295584775292052,0.9818921144739552,1.25,0.015165256053154066,0.01743489157676803,0.0018124999999999999,True
2020-07-26,1.596165880855263,0.9986020177064031,1.2485010534190357,0.11654465763024663,0.11700085100283711,0.0,False
2020-07-27,1.6319714406054564,1.0223944821906528,1.2229711504061223,0.02243222974482317,0.022872376498702662,0.0,False
2020-07-28,1.7011410042249775,1.1354704550133827,1.2185096387422767,0.042384052746572164,0.04282139525256603,0.0,False
2020-07-29,1.667286635709225,1.1227372863907763,1.2100444463548423,-0.019900977303863254,-0.01946895552762256,0.0,False
2020-07-30,1.672891176994245,1.142734198064649,1.2147502071291603,0.0033614743649856157,0.003796453909959406,0.0,False
2020-07-31,1.7812405651720353,1.1426590487955528,1.2144642705265536,0.06476774441028865,0.06520254423207135,0.0,False
2020-08-01,1.854007941468738,1.1669199094091003,1.201827179191417,0.04085207676015103,0.04127893363807812,0.0,False
2020-08-02,2.1133855215212884,1.2148620547663167,1.1943158308324637,0.13990100810845083,0.14032314378774818,0.0,False
2020-08-03,2.0194320974761446,1.1397323450689727,1.1708376123246955,-0.04445635833518568,-0.044048979704523275,0.0,False
2020-08-04,2.104658184798785,1.1550010294420425,1.1792121086766931,0.04220299728282741,0.04261563963696691,0.0,False
2020-08-05,2.127327657538333,1.1521505044266007,1.1723510213453041,0.010771094756992708,0.01117942462893069,0.0,False
2020-08-06,2.2250897607813687,1.2090704138357011,1.0,0.045955357603991484,0.049403189245165624,0.003147831641174134,True
2020-08-07,2.2277553566439368,1.2108781140621783,1.0032963468432077,0.001197972283883098,0.0015000441766319808,0.0,False
2020-08-08,2.1861419852693014,1.1935721638871732,1.25,-0.018679506818614473,-0.017865082758978246,0.00035728853602226676,True
2020-08-09,2.2245906977951715,1.2107288449660285,1.2555886948274257,0.01758747271903932,0.01804812097260539,0.0,False
2020-08-10,2.2047905862179036,1.2025622812435661,1.2516239143518704,-0.008900563864126512,-0.008442407641984609,0.0,False
2020-08-11,2.2537793757713613,1.2243051266213711,1.254345892433192,0.022219248331195523,0.022679115431141723,0.0,False
2020-08-12,2.1341863686359326,1.1727496396952852,1.2492672290696114,-0.053063315966540806,-0.052606641020302186,0.0,False
2020-08-13,2.1739715090118095,1.1904817788758493,1.2637176362754854,0.0186418304233222,0.01910758805877174,0.0,False
2020-08-14,2.223966694979302,1.2126590487955529,1.259348660167575,0.022997167055891176,0.02346017860594722,0.0,False
2020-08-15,2.2183942701543318,1.210680461190035,1.2539710568948585,-0.002505624224297269,-0.002045992724265408,0.0,False
2020-08-16,2.2391180306201384,1.2201358863495986,1.2550697974582885,0.009341784165519494,0.009802106270246356,0.0,False
2020-08-17,2.251960826671056,1.2261673872760963,1.2531651057865167,0.005735649427717307,0.0061947743535515016,0.0,False
2020-08-18,2.3385614517502815,1.2642732139180564,1.252177827102647,0.03845565342592665,0.03891415780554907,0.0,False
2020-08-19,2.2579444675235405,1.2296788140827672,1.243280809005957,-0.03447289536326015,-0.03401998313402663,0.0,False
2020-08-20,2.2117570081603186,1.2100452954498662,1.2524359182302711,-0.02045553379524834,-0.019996867194488,0.0,False
2020-08-21,2.234210104763027,1.2202532427424337,1.258175706725058,0.010151701348686698,0.010613975648129288,0.0,False
2020-08-22,2.1568753291783547,1.1870732962734198,1.2560387520796972,-0.03461392257594999,-0.03415299144245595,0.0,False
2020-08-23,2.1871845616305587,1.2006907556104591,1.2656964806221487,0.014052380331018221,0.014519381753438016,0.0,False
2020-08-24,2.1825240817488405,1.1991064443071855,1.2624750823598327,-0.0021308123527737266,-0.001665835714764805,0.0,False
2020-08-25,2.2051988230118296,1.2094080708256125,1.263501531315744,0.010389228440870148,0.01085485024525567,0.0,False
2020-08-26,2.0633223845640365,1.1651657401688285,1.0,-0.06433725474876693,-0.06075843799058078,0.0032788167581861627,True
2020-08-27,2.0827768863269753,1.1798867613753345,1.0,0.0094287261692502,0.012634272274752112,0.0029055461055019103,True
2020-08-28,2.0626062791030035,1.1663969528515543,1.0,-0.00968447813896347,-0.00647987351286905,0.002904604626094421,True
2020-08-29,2.091771176420747,1.1866275478690549,1.0,0.01413982766038467,0.01734451977780105,0.0029046921174163813,True
2020-08-30,2.103862628448616,1.180341774758081,1.0,0.005780485056954936,0.008985067071627384,0.0029045820146724483,True
2020-08-31,2.263591085626531,1.2055970763845996,1.0031861644387452,0.07592152406628297,0.07622352670475258,0.0,False
2020-09-01,2.260298237547057,1.199249536751081,0.0,-0.0014547009397514851,0.0,0.0014547009397514851,True
2020-09-02,2.52611218702979,1.2272977146386659,1.25,0.11760127272903688,0.11987090825265084,0.0018124999999999999,True
2020-09-03,2.29117649194115,1.1723841877702286,1.2257241841784987,-0.09300287465256164,-0.09256099750106876,0.0,False
2020-09-04,1.911394613003328,1.043678196417542,1.249356977006245,-0.16575845652818308,-0.1653017251715884,0.0,False
2020-09-05,1.9361880917788288,1.0753808935556928,1.2994500937021234,0.012971407686737962,0.013459624675818497,0.0,False
2020-09-06,1.932549333362381,1.0466018118179947,0.0,-0.001879341388317588,0.0,0.001879341388317588,True
2020-09-07,1.932549333362381,1.0557844348363186,0.0,0.0,0.0,0.0,False
2020-09-08,1.932549333362381,1.0678865554869261,0.0,0.0,0.0,0.0,False
2020-09-09,1.932549333362381,1.0424809553222154,0.0,0.0,0.0,0.0,False
2020-09-10,1.932549333362381,1.0520166769610872,0.0,0.0,0.0,0.0,False
2020-09-11,1.932549333362381,1.0641198270537369,0.0,0.0,0.0,0.0,False
2020-09-12,1.932549333362381,1.0693730697961703,0.0,0.0,0.0,0.0,False
2020-09-13,1.932549333362381,1.0748064648960263,0.0,0.0,0.0,0.0,False
2020-09-14,1.932549333362381,1.063705991352687,0.0,0.0,0.0,0.0,False
2020-09-15,1.932549333362381,1.098596870496191,0.0,0.0,0.0,0.0,False
2020-09-16,1.932549333362381,1.1102769199094091,0.0,0.0,0.0,0.0,False
2020-09-17,1.932549333362381,1.1276518427012558,0.0,0.0,0.0,0.0,False
2020-09-18,1.932549333362381,1.1262095943998354,0.0,0.0,0.0,0.0,False
2020-09-19,1.932549333362381,1.1255301626518426,0.0,0.0,0.0,0.0,False
2020-09-20,1.932549333362381,1.1406876672843318,0.0,0.0,0.0,0.0,False
2020-09-21,1.932549333362381,1.124179534692197,0.0,0.0,0.0,0.0,False
2020-09-22,1.932549333362381,1.0723924233065678,0.0,0.0,0.0,0.0,False
2020-09-23,1.9456503755071597,1.0839623224212478,0.75,0.006779150171542952,0.008091650171542952,0.0010875,True
2020-09-24,1.943526053713068,1.0542989499691167,0.0,-0.001091831205047742,0.0,0.001091831205047742,True
2020-09-25,1.943526053713068,1.1052429483220094,0.0,0.0,0.0,0.0,False
2020-09-26,1.943526053713068,1.1001204447189623,0.0,0.0,0.0,0.0,False
2020-09-27,1.9486674809643696,1.104446160181182,1.25,0.0026454120547953633,0.004915047578409326,0.0018124999999999999,True
2020-09-28,1.9581569988134482,1.109147621988882,1.2516040391653704,0.004869747117852252,0.005327890847602807,0.0,False
2020-09-29,1.9394947649984655,1.1011025324274244,1.2508406523512932,-0.0095305094669586,-0.009072845557955046,0.0,False
2020-09-30,1.9572890397641074,1.115974881614165,0.75,0.00917469595008459,0.010130084675643747,0.0007303887255591592,True
2020-10-01,1.9481444177150555,1.1093874819847642,0.7532195245541917,-0.004672085656880873,-0.004446119799514615,0.0,False
2020-10-02,1.9460193470463854,1.093177887584929,0.0,-0.0010908178312378782,0.0,0.0010908178312378782,True
2020-10-03,1.9460193470463854,1.0881614165122504,0.0,0.0,0.0,0.0,False
2020-10-04,1.9460193470463854,1.0852450072060942,0.0,0.0,0.0,0.0,False
2020-10-05,1.9460193470463854,1.0980667078443485,0.0,0.0,0.0,0.0,False
2020-10-06,1.9702411289817805,1.110994441012971,1.25,0.012446835110945034,0.014716470634558998,0.0018124999999999999,True
2020-10-07,1.9420076012329763,1.0911725344863084,0.75,-0.014329985976587164,-0.013381191971979844,0.0007237940046073201,True
2020-10-08,1.954991305275824,1.0980440601194152,1.25,0.006685712267348758,0.007871722179506047,0.0007288743885433259,True
2020-10-09,1.9514492504293437,1.124710726786082,0.0,-0.0018118008182040248,0.0,0.0018118008182040248,True
2020-10-10,1.9514492504293437,1.1375993411570928,0.0,0.0,0.0,0.0,False
2020-10-11,1.9514492504293437,1.1625715462219477,0.0,0.0,0.0,0.0,False
2020-10-12,1.9514492504293437,1.1703747169034384,0.0,0.0,0.0,0.0,False
2020-10-13,1.9514492504293437,1.1867654931027383,0.0,0.0,0.0,0.0,False
2020-10-14,1.9514492504293437,1.1756814906320774,0.0,0.0,0.0,0.0,False
2020-10-15,1.9551729811243515,1.1754056001647106,1.0,0.001908187309605099,0.0036581873096050987,0.00145,True
2020-10-16,1.9855528123826085,1.1843864525427217,1.001746667032135,0.015538180790932728,0.015839278644687423,0.0,False
2020-10-17,1.8829440716245567,1.1652501544163063,1.25,-0.051677668867907894,-0.05086095717240863,0.00035957617188530754,True
2020-10-18,1.8972229510944854,1.1694780728844965,1.2644846625050772,0.007583273282041355,0.008049513025763745,0.0,False
2020-10-19,1.9291812289118726,1.1841815935762816,1.2629568287549717,0.016844766609507324,0.017310046045404443,0.0,False
2020-10-20,1.9283035823331298,1.2097446983734814,1.0,-0.0004549321575339338,0.003120702422511501,0.003275634580045435,True
2020-10-21,1.8727718455819964,1.2260654725138975,1.0035772619915613,-0.028798233462774214,-0.02849598500302962,0.0,False
2020-10-22,2.0095979412924843,1.3157041383570105,1.25,0.07306073937050617,0.07387458280194298,0.000356707907822851,True
2020-10-23,2.158801576189399,1.3350669137327569,1.233736855919799,0.07424551539944034,0.0746924288524117,0.0,False
2020-10-24,2.127685331935832,1.3303541280625901,1.2179983681716307,-0.014413665710070205,-0.01397664455915165,0.0,False
2020-10-25,2.145489530139793,1.3497766110767964,1.2216298884459695,0.008367871854322523,0.008807175568600369,0.0,False
2020-10-26,2.1045937588932775,1.341325921350628,1.2202263661493664,-0.019061277471650467,-0.018622855930216543,0.0,False
2020-10-27,2.01899039605414,1.3436431953880996,1.2249526730090146,-0.0406745304063587,-0.04023313818211217,0.0,False
2020-10-28,2.0872616612454076,1.403763640107062,1.234950569308595,0.03381455668372427,0.034262233006651086,0.0,False
2020-10-29,1.9898473118747375,1.3656989911467985,1.2276987145418357,-0.046670885198239,-0.046227766971295964,0.0,False
2020-10-30,1.981963665355404,1.3851852995676344,1.2393106737500819,-0.003961935406946368,-0.0035115185748418503,0.0,False
2020-10-31,1.9903087356092046,1.3959337039324686,1.0,0.004210506176107939,0.00775954261728673,0.003249036441178791,True
2020-11-01,2.0237177712499057,1.419703520691785,1.0035341558561193,0.016785855904147006,0.017088077269870945,0.0,False
2020-11-02,2.0166571894116827,1.4166656372246242,1.25,-0.003488916260226388,-0.0026747516496265777,0.00035702908698584705,True
2020-11-03,1.976872230640069,1.394855878114062,1.2516922979615315,-0.01972817144158255,-0.019269972237463403,0.0,False
2020-11-04,2.062885797437309,1.443641136504015,1.2572250775955296,0.043509927178951295,0.04397160396796976,0.0,False
2020-11-05,2.0840460763218474,1.4560438542310068,1.2469423123565144,0.010257610436227301,0.010712824074445636,0.0,False
2020-11-06,2.3483379327066407,1.6049022030059708,1.244885585061722,0.12681670496040295,0.1272706258589397,0.0,False
2020-11-07,2.345461276063747,1.603863495985176,1.2177279631019315,-0.001224975589257627,-0.0007881243993079324,0.0,False
2020-11-08,2.2047318126503166,1.5254581017088737,1.2184323886358632,-0.06000076183291698,-0.0595634678818668,0.0,False
2020-11-09,2.324222844286938,1.5930718550545604,1.2328402765662771,0.05419753593203725,0.0546438858471439,0.0,False
2020-11-10,2.2962953319083192,1.577970969734404,1.2212930864756104,-0.012015849705318132,-0.011576757685256152,0.0,False
2020-11-11,2.2895595862553115,1.5747591105620753,1.224428882213887,-0.0029333098227438863,-0.0024922468230607845,0.0,False
2020-11-12,2.3595418987081773,1.6146026353716285,1.2255314989748511,0.03056584020480789,0.031007596245539313,0.0,False
2020-11-13,2.469959327138014,1.6771515338686431,1.2192710511059384,0.04679612957510462,0.04723395066082029,0.0,False
2020-11-14,2.474063313678376,1.6800535309862055,1.2098869741530607,0.001661560372784632,0.002093483171117798,0.0,False
2020-11-15,2.427049686115131,1.6542680667078442,1.2099700190882043,-0.019002596782111317,-0.018570621786540682,0.0,False
2020-11-16,2.405347797310751,1.6426806670784435,1.2144776259280707,-0.008941674712526004,-0.008506866496311256,0.0,False
2020-11-17,2.542984128770381,1.7205147210212066,1.216851449264549,0.057220968881719174,0.057657269145825696,0.0,False
2020-11-18,2.715470068914187,1.81793082149475,1.205527279465988,0.06782816227296269,0.06825734481966605,0.0,False
2020-11-19,2.736038533562619,1.8301163269507927,1.192874162050845,0.007574550308579342,0.007995779838361198,0.0,False
2020-11-20,2.7394844984299467,1.8326961087090798,1.191842272635239,0.0012594723447994585,0.0016800532886467822,0.0,False
2020-11-21,2.8947680701126144,1.9204920732962734,1.192021008429349,0.05668350077237682,0.05710419405919453,0.0,False
2020-11-22,2.902398472748236,1.9254478072884496,1.1821185828826726,0.002635928838100176,0.003050398033624583,0.0,False
2020-11-23,2.8480163667537175,1.8956022235948118,1.1820531728697619,-0.018736953766043313,-0.01832252568346542,0.0,False
2020-11-24,3.9219802857696457,1.890880172946263,1.0,0.3770919056339817,0.3805615357014711,0.0031696300674893766,True
2020-11-25,3.886215500589878,1.9724109532633314,1.0,-0.009119062966617972,-0.005915409642117786,0.0029036533245001854,True
2020-11-26,3.655618329643318,1.9269950586781965,1.0032331364998217,-0.05933720631590259,-0.05903517415351533,0.0,False
2020-11-27,3.2549816077885576,1.765438542310068,1.25,-0.10959478964365811,-0.10878060346341631,0.00035705065662783693,True
2020-11-28,3.2434772740485105,1.7644152769199093,1.2816854430578473,-0.00353437749464371,-0.0030573263362864062,0.0,False
2020-11-29,3.237442503093972,1.824154828083179,0.0,-0.0018605867853070841,0.0,0.0018605867853070841,True
2020-11-30,3.237442503093972,1.8720403541280626,0.0,0.0,0.0,0.0,False
2020-12-01,3.5007544191672055,2.0275756639901172,1.0,0.08133331042067629,0.08308331042067629,0.00145,True
2020-12-02,3.3339724162280873,1.9317438748198477,1.0016183724140701,-0.04764173174386626,-0.04734071452867951,0.0,False
2020-12-03,3.428772637716693,1.976948733786288,1.25,0.028434614823795973,0.029251328007094124,0.0003595776596841872,True
2020-12-04,3.4756912554032438,1.9994173358039942,1.2438820218301103,0.013683793778112636,0.014137083894913862,0.0,False
2020-12-05,3.3027080776034277,1.9199619106444306,1.241037011192856,-0.04976943148529075,-0.04931792957743421,0.0,False
2020-12-06,3.4116005709301147,1.9711406217829937,1.2541367549122098,0.03297066854473668,0.03343040419294741,0.0,False
2020-12-07,3.4569112872902066,1.9928628783199505,1.2464702031850523,0.013281366155868187,0.01373628305359908,0.0,False
2020-12-08,3.4127549787538487,1.9731212682725965,1.2436886025246414,-0.01277334153719953,-0.012320172992573673,0.0,False
2020-12-09,3.224027442645193,1.8863609223800701,1.2473006264330602,-0.055300640474801536,-0.054845201621103054,0.0,False
2020-12-10,3.2707617745408486,1.9087183446571958,1.2622591650864248,0.014495637126870143,0.014960478051783807,0.0,False
2020-12-11,3.2647909773301924,1.8792268890261479,0.0,-0.0018255066012854626,0.0,0.0018255066012854626,True
2020-12-12,3.2647909773301924,1.8567562281243566,0.0,0.0,0.0,0.0,False
2020-12-13,3.2647909773301924,1.9362456248713196,0.0,0.0,0.0,0.0,False
2020-12-14,3.2647909773301924,1.9739540868849086,0.0,0.0,0.0,0.0,False
2020-12-15,3.2647909773301924,1.9841146798435247,0.0,0.0,0.0,0.0,False
2020-12-16,3.2897220818439323,1.9998383775993411,1.25,0.007636355493155569,0.009905991016769533,0.0018124999999999999,True
2020-12-17,3.692445991103896,2.196368128474367,1.250357814253485,0.12241882421697818,0.12287618464191247,0.0,False
2020-12-18,3.6858955316998236,2.34683446571958,0.0,-0.0017740163078496301,0.0,0.0017740163078496301,True
2020-12-19,3.729605529723423,2.3787718756434013,1.0,0.011858718633688843,0.013608718633688843,0.00145,True
2020-12-20,3.8439577056881222,2.4522956557545807,1.001729490459264,0.030660662381948804,0.030961749439504412,0.0,False
2020-12-21,3.766981736611154,2.4146119003500104,1.25,-0.02002518627170702,-0.019208407495718005,0.0003596432523750504,True
2020-12-22,3.6168589969787663,2.3388799670578546,1.2559420663289926,-0.039852261075054074,-0.039391390712624284,0.0,False
2020-12-23,3.835209371578286,2.451182828906733,1.2670452955276554,0.06037016504705104,0.06083801425641658,0.0,False
2020-12-24,3.7167842117903813,2.391639901173564,1.252282791005489,-0.030878408012225307,-0.03041983765837155,0.0,False
2020-12-25,3.815226859246901,2.4427619929997944,1.2607942733387485,0.02648597331645996,0.026949893495246385,0.0,False
2020-12-26,4.011845251559697,2.544005558987029,1.2545170614201764,0.05153517721659321,0.051995151903452996,0.0,False
2020-12-27,4.369253585986885,2.72734198064649,1.242480747797671,0.08908826537819173,0.0895406747352777,0.0,False
2020-12-28,4.3245969045196375,2.7055322215359277,1.2230610363526384,-0.010220665976099752,-0.009780462725119171,0.0,False
2020-12-29,4.483622496998222,2.7876693432159767,1.2258091595982161,0.03677235034608358,0.03721428090820476,0.0,False
2020-12-30,4.543299575435225,2.8191270331480336,1.218226392789905,0.013310014051574769,0.013747178525564481,0.0,False
2020-12-31,4.841972454911731,2.9725705167799052,1.2157913710825772,0.06573920000595461,0.06617483396630035,0.0,False
2021-01-01,4.84960039265599,2.9775200741198273,1.202889229411581,0.0015753781780648802,0.002002902599261769,0.0,False
2021-01-02,4.929836694674907,3.019528515544575,1.202996956856732,0.01654493061746336,0.016972522749894255,0.0,False
2021-01-03,5.501539318108789,3.3123790405600166,1.2001136820047884,0.11596786239418892,0.11639364226700548,0.0,False
2021-01-04,5.665392091579682,3.3971638871731527,1.179700033159888,0.029783077789075706,0.030196026824291806,0.0,False
2021-01-05,5.459286611517679,3.2931593576281655,1.1749038084620724,-0.03637973801819157,-0.03596980361209252,0.0,False
2021-01-06,5.852322899146768,3.4949073502161827,1.1819323957630532,0.07199407461038655,0.07240842677946883,0.0,False
2021-01-07,5.842393580361527,3.7851925056619313,0.0,-0.0016966457518412057,0.0,0.0016966457518412057,True
2021-01-08,5.842393580361527,4.059345274861026,0.0,0.0,0.0,0.0,False
2021-01-09,5.842393580361527,4.178192299773523,0.0,0.0,0.0,0.0,False
