policy,group,key,log_growth,annual_cost_fraction,annual_turnover,event_count
aggressive_2__defensive,asset,DOT,-0.024814081567506148,0.0005471983795914315,0.2527707964250016,92
aggressive_2__defensive,cost,fee,,0.00910428725151702,0.0,0
aggressive_2__defensive,cost,slippage,,0.0202317494478156,0.0,0
aggressive_2__defensive,cost,funding,,0.02072059321725393,0.0,0
aggressive_2__growth,event,entry,-0.2090043013170706,0.03643080675983971,25.124694317130803,204
aggressive_2__growth,event,funding,-0.27778169250171325,0.04844526412696545,0.0,1290
aggressive_2__growth,event,mark,1.1159274216171642,0.0,0.0,5102
aggressive_2__growth,event,rotation,-0.17352981694151967,0.03024785191352793,20.86058752657099,173
aggressive_2__growth,event,resize,-0.02596720698074208,0.004528328628767221,3.1229852612187745,245
aggressive_2__growth,event,stop,-0.02484932642007509,0.0043315592383210205,2.987282233324841,27
aggressive_2__growth,event,boundary_exit,-0.0022137984581962335,0.0003860309610402845,0.2662282489932996,4
aggressive_2__growth,regime,up_normal_vol,0.6877508630588653,0.0983741983607866,40.74386331952352,5412
aggressive_2__growth,regime,up_high_vol,-0.04826801559460414,0.0005823294939139348,0.32011857475811295,92
aggressive_2__growth,regime,down_high_vol,-0.07364492676302258,0.0011340710217598987,0.6621077190325049,78
aggressive_2__growth,regime,down_normal_vol,-0.16325664170338755,0.02427924275200118,10.635687973924572,1463
aggressive_2__growth,asset,LTC,0.06457405997228112,0.00435548558943836,2.4454868222639057,113
aggressive_2__growth,asset,DOGE,0.05776341338758641,0.004540804568857177,2.11816080665412,591
aggressive_2__growth,asset,ADA,-0.1952662032650769,0.004324515915847514,2.358558008179111,191
aggressive_2__growth,asset,LINK,0.06291164947190815,0.00818090427347797,4.1637747577333455,321
aggressive_2__growth,asset,BNB,-0.6485042088112635,0.011385926901436425,4.75477882262999,646
aggressive_2__growth,asset,BTC,0.1136364164222647,0.012290798999722559,6.074108543593766,331
aggressive_2__growth,asset,TRX,0.6858238027611882,0.032310741486803456,11.125696559292809,1611
aggressive_2__growth,asset,XRP,-0.015930192359610615,0.012699045699366002,5.095927868649048,996
aggressive_2__growth,asset,ETH,0.11390637103008881,0.012937953310972855,4.942915351495779,608
aggressive_2__growth,asset,SOL,0.025780458811980086,0.01194261480487162,5.347360349361505,837
aggressive_2__growth,asset,AVAX,0.15880570997370427,0.007688166617950328,3.166053504681586,695
aggressive_2__growth,asset,DOT,-0.020919998397196955,0.0017128834597173262,0.7689561927037895,105
aggressive_2__growth,cost,fee,,0.023562799914257433,0.0,0
aggressive_2__growth,cost,slippage,,0.05236177758723874,0.0,0
aggressive_2__growth,cost,funding,,0.04844526412696545,0.0,0
aggressive_3__calmar,event,entry,-0.1607360744385695,0.028019479048248197,19.323778653964283,188
aggressive_3__calmar,event,funding,-0.1979487400415158,0.034523715056764374,0.0,1349
aggressive_3__calmar,event,mark,0.75066935277646,0.0,0.0,5352
aggressive_3__calmar,event,rotation,-0.1311786729888704,0.022868445746723545,15.771341894292092,161
aggressive_3__calmar,event,resize,-0.013214226384594374,0.0023046792287342516,1.5894339508512072,210
aggressive_3__calmar,event,stop,-0.018387576149672187,0.003204632516624777,2.210091390775708,23
aggressive_3__calmar,event,boundary_exit,-0.0017755290511626174,0.0003096181725433112,0.2135297741678008,4
aggressive_3__calmar,event,partial_tp,-0.004292321068431522,0.0007483444549283394,0.51609962408851,6
aggressive_3__calmar,regime,up_normal_vol,0.4122613306343345,0.07112950357593302,31.771787948725386,5387
aggressive_3__calmar,regime,up_high_vol,-0.04580721457725472,0.0005829372381472383,0.3205377087121153,93
aggressive_3__calmar,regime,down_high_vol,-0.07364492676302271,0.0011340710217598987,0.6621077190325049,78
aggressive_3__calmar,regime,down_normal_vol,-0.06967297664041396,0.0191324023887268,6.869841911669622,1735
aggressive_3__calmar,asset,LTC,0.06457405997228122,0.00435548558943836,2.4454868222639057,113
aggressive_3__calmar,asset,DOGE,-0.02925108151354812,0.0037043355591505566,1.8111821997174893,589
aggressive_3__calmar,asset,ADA,-0.16637034445218934,0.004309650307880935,2.3556470267206837,190
aggressive_3__calmar,asset,LINK,-0.05679882763767961,0.007090789144020977,3.7303193559481578,345
aggressive_3__calmar,asset,BNB,-0.329500051197544,0.008585444916789454,3.754546352279043,706
aggressive_3__calmar,asset,BTC,0.10297999649957437,0.007455112244908442,3.4472453445528983,323
aggressive_3__calmar,asset,TRX,0.6324634030530467,0.02340266696273631,7.2858685484858965,1879
aggressive_3__calmar,asset,XRP,-0.015465800681119406,0.0076218447483015934,3.423838393629338,947
aggressive_3__calmar,asset,ETH,-0.057190983663873846,0.008326959952354735,3.8626197724497566,597
aggressive_3__calmar,asset,SOL,-0.01601431795596687,0.009559985266699256,4.410675771479903,855
aggressive_3__calmar,asset,AVAX,0.11463015862786043,0.005853756072568854,2.327889507908747,644
aggressive_3__calmar,asset,DOT,-0.020919998397197447,0.0017128834597173266,0.7689561927037895,105
aggressive_3__calmar,cost,fee,,0.01783092387966282,0.0,0
aggressive_3__calmar,cost,slippage,,0.039624275288139596,0.0,0
aggressive_3__calmar,cost,funding,,0.034523715056764374,0.0,0
aggressive_3__defensive,event,entry,-0.0816212508139786,0.014233002525630159,9.815863810779417,203
aggressive_3__defensive,event,funding,-0.1188005122180679,0.02072059321725393,0.0,1193
aggressive_3__defensive,event,mark,0.4834881135479789,0.0,0.0,4704
aggressive_3__defensive,event,rotation,-0.060191113716451,0.010496188498978128,7.238750688950429,153
aggressive_3__defensive,event,partial_tp,-0.0055832560161801735,0.0009737018931375819,0.6715185469914355,26
aggressive_3__defensive,event,stop,-0.014295749356908586,0.0024929519208537437,1.7192771867956849,47
aggressive_3__defensive,event,resize,-0.00573000911972494,0.0009993742525494867,0.6892236224479213,112
aggressive_3__defensive,event,boundary_exit,-0.0008074397906608088,0.00014081760818351804,0.09711559185070211,3
aggressive_3__defensive,regime,up_normal_vol,0.2212117316941167,0.035309426141762204,15.442404829804515,4482
aggressive_3__defensive,regime,up_high_vol,-0.014221050663502759,0.00019461367417412695,0.10737191128838514,93
aggressive_3__defensive,regime,down_high_vol,-0.02497656468152381,0.0003734315424194484,0.21732967278872412,76
aggressive_3__defensive,regime,down_normal_vol,0.014444666166917254,0.014179158558230735,4.464643033933951,1790
aggressive_3__defensive,asset,LTC,0.02204630700260343,0.0014573036025302313,0.8184155384398271,113
aggressive_3__defensive,asset,DOGE,0.007384507011507213,0.0017350567280956717,0.8441171363868142,417
aggressive_3__defensive,asset,ADA,-0.05309908870552136,0.0014309393745121674,0.7813363503434088,188
aggressive_3__defensive,asset,LINK,-0.0021221178842291905,0.002815798148370659,1.3871058648957653,344
aggressive_3__defensive,asset,BNB,-0.09737209965327343,0.005630545163964169,2.1789512512231077,711
aggressive_3__defensive,asset,BTC,0.05700803413563185,0.00413644418072787,1.9940225182176128,326
aggressive_3__defensive,asset,TRX,0.29655494236113294,0.01652819022265884,4.778218860137447,1722
aggressive_3__defensive,asset,XRP,-0.04942963081799528,0.0043769732111240255,1.9897441924661394,776
aggressive_3__defensive,asset,ETH,-0.00674968824097207,0.003912602685571512,1.7436842939394617,436
aggressive_3__defensive,asset,SOL,-0.021750299889922775,0.004621512318668591,2.1312048259319645,749
aggressive_3__defensive,asset,AVAX,0.0688019987645515,0.0028640659007713584,1.3321778194090406,567
aggressive_3__defensive,asset,DOT,-0.024814081567506148,0.0005471983795914315,0.2527707964250016,92
aggressive_3__defensive,cost,fee,,0.00910428725151702,0.0,0
aggressive_3__defensive,cost,slippage,,0.0202317494478156,0.0,0
aggressive_3__defensive,cost,funding,,0.02072059321725393,0.0,0
aggressive_3__growth,event,entry,-0.21122790842572384,0.03681626000731179,25.390524142973625,201
aggressive_3__growth,event,funding,-0.2770861044182392,0.048323531192189545,0.0,1273
aggressive_3__growth,event,mark,0.8993006057873484,0.0,0.0,5037
aggressive_3__growth,event,rotation,-0.17275897959161288,0.030112183920158884,20.76702339321302,170
aggressive_3__growth,event,resize,-0.025629375950731302,0.004469348783566616,3.082309505908012,234
aggressive_3__growth,event,stop,-0.0247877355778868,0.00432039396219793,2.979582042895124,27
aggressive_3__growth,event,boundary_exit,-0.0022137984581964555,0.0003860309610402845,0.2662282489932996,4
aggressive_3__growth,event,partial_tp,-0.004292321068431522,0.0007483444549283394,0.51609962408851,6
aggressive_3__growth,regime,up_normal_vol,0.48050267940053126,0.09846402831115741,40.961808042748146,5319
aggressive_3__growth,regime,up_high_vol,-0.04826801559460414,0.0005823294939139348,0.32011857475811295,92
aggressive_3__growth,regime,down_high_vol,-0.07364492676302258,0.0011340710217598987,0.6621077190325049,78
aggressive_3__growth,regime,down_normal_vol,-0.17728535474637597,0.02499566445456212,11.05773262153282,1463
aggressive_3__growth,asset,LTC,0.06457405997228155,0.00435548558943836,2.4454868222639057,113
aggressive_3__growth,asset,DOGE,0.057763413387585685,0.004540804568857177,2.1181608066541195,591
aggressive_3__growth,asset,ADA,-0.166370344452188,0.004309650307880935,2.3556470267206837,190
aggressive_3__growth,asset,LINK,0.06291164947190846,0.00818090427347797,4.163774757733345,321
aggressive_3__growth,asset,BNB,-0.6485042088112624,0.011385926901436427,4.754778822629989,646
aggressive_3__growth,asset,BTC,0.11428565121287605,0.013129546100217217,6.545868062611266,332
aggressive_3__growth,asset,TRX,0.6253455107176205,0.03351152268396239,11.772130892266862,1585
aggressive_3__growth,asset,XRP,-0.06074090326585768,0.01254030986783615,5.149282352158922,957
aggressive_3__growth,asset,ETH,0.11390637103008981,0.012937953310972855,4.942915351495779,608
aggressive_3__growth,asset,SOL,-0.10478491280816674,0.011479583416914121,5.104138927087844,830
aggressive_3__growth,asset,AVAX,0.14383809423884145,0.007091522800682443,2.880626943745132,674
aggressive_3__growth,asset,DOT,-0.020919998397196955,0.0017128834597173262,0.7689561927037895,105
aggressive_3__growth,cost,fee,,0.023850795131132224,0.0,0
aggressive_3__growth,cost,slippage,,0.053001766958071614,0.0,0
aggressive_3__growth,cost,funding,,0.048323531192189545,0.0,0
robust_1.25__calmar,event,entry,-0.16254833499179366,0.02833800177163422,19.543449497678786,199
robust_1.25__calmar,event,funding,-0.19237167977703995,0.03355148049301966,0.0,1323
robust_1.25__calmar,event,mark,0.8868595777263003,0.0,0.0,5231
robust_1.25__calmar,event,rotation,-0.13304023251704275,0.023193504208903058,15.995520144071069,160
robust_1.25__calmar,event,partial_tp,-0.0031969480679444016,0.0005575329606685504,0.3845054901162416,10
robust_1.25__calmar,event,stop,-0.02172793705089753,0.003788101566579987,2.612483839020681,35
robust_1.25__calmar,event,resize,-0.011226532551188492,0.001957974240940705,1.350327062717728,175
robust_1.25__calmar,event,boundary_exit,-0.0017755290511625064,0.0003096181725433113,0.21352977416780086,4
robust_1.25__calmar,regime,up_normal_vol,0.6804051637485504,0.06855531898862657,30.934168381987035,5181
robust_1.25__calmar,regime,up_high_vol,-0.04331046252972488,0.0005834216012508439,0.3209547845435136,93
robust_1.25__calmar,regime,down_high_vol,-0.07364492676302332,0.001134071021759899,0.6621077190325049,78
robust_1.25__calmar,regime,down_normal_vol,-0.20247739073657237,0.021423401802652366,8.182584922209264,1785
robust_1.25__calmar,asset,LTC,0.06355150567959203,0.004246441160924751,2.3779873466865125,113
robust_1.25__calmar,asset,DOGE,-0.04147675499731685,0.0035660941374997253,1.8151815076641076,465
robust_1.25__calmar,asset,ADA,-0.19329657913259968,0.004308819651172253,2.350421821183346,191
robust_1.25__calmar,asset,LINK,-0.056768862334516786,0.007002712085499165,3.680229540971974,345
robust_1.25__calmar,asset,BNB,-0.30424822727696865,0.008261691511135991,3.5997088595364226,703
robust_1.25__calmar,asset,BTC,0.10429582529026893,0.007395075815593948,3.4472062974591857,325
robust_1.25__calmar,asset,TRX,0.565609453638481,0.021344494570522003,6.301808516882423,1888
robust_1.25__calmar,asset,XRP,0.04309260663308361,0.008127700748318768,3.6869223321148303,989
robust_1.25__calmar,asset,ETH,-0.03654052356466872,0.007773533352487277,3.551700706757384,594
robust_1.25__calmar,asset,SOL,0.14706907444256564,0.01029410157979411,4.940459842076481,831
robust_1.25__calmar,asset,AVAX,0.14600191737933962,0.0077288555917589446,3.583910259782366,601
robust_1.25__calmar,asset,DOT,-0.07631705203803098,0.0016466932095825762,0.7642787766572845,92
robust_1.25__calmar,cost,fee,,0.018044917113497535,0.0,0
robust_1.25__calmar,cost,slippage,,0.040099815807772304,0.0,0
robust_1.25__calmar,cost,funding,,0.03355148049301966,0.0,0
robust_1.25__defensive,event,entry,-0.0816212508139786,0.014233002525630159,9.815863810779417,203
robust_1.25__defensive,event,funding,-0.1188005122180679,0.02072059321725393,0.0,1193
robust_1.25__defensive,event,mark,0.4834881135479789,0.0,0.0,4704
robust_1.25__defensive,event,rotation,-0.060191113716451,0.010496188498978128,7.238750688950429,153
robust_1.25__defensive,event,partial_tp,-0.0055832560161801735,0.0009737018931375819,0.6715185469914355,26
robust_1.25__defensive,event,stop,-0.014295749356908586,0.0024929519208537437,1.7192771867956849,47
robust_1.25__defensive,event,resize,-0.00573000911972494,0.0009993742525494867,0.6892236224479213,112
robust_1.25__defensive,event,boundary_exit,-0.0008074397906608088,0.00014081760818351804,0.09711559185070211,3
robust_1.25__defensive,regime,up_normal_vol,0.2212117316941167,0.035309426141762204,15.442404829804515,4482
robust_1.25__defensive,regime,up_high_vol,-0.014221050663502759,0.00019461367417412695,0.10737191128838514,93
robust_1.25__defensive,regime,down_high_vol,-0.02497656468152381,0.0003734315424194484,0.21732967278872412,76
robust_1.25__defensive,regime,down_normal_vol,0.014444666166917254,0.014179158558230735,4.464643033933951,1790
robust_1.25__defensive,asset,LTC,0.02204630700260343,0.0014573036025302313,0.8184155384398271,113
robust_1.25__defensive,asset,DOGE,0.007384507011507213,0.0017350567280956717,0.8441171363868142,417
robust_1.25__defensive,asset,ADA,-0.05309908870552136,0.0014309393745121674,0.7813363503434088,188
robust_1.25__defensive,asset,LINK,-0.0021221178842291905,0.002815798148370659,1.3871058648957653,344
robust_1.25__defensive,asset,BNB,-0.09737209965327343,0.005630545163964169,2.1789512512231077,711
robust_1.25__defensive,asset,BTC,0.05700803413563185,0.00413644418072787,1.9940225182176128,326
robust_1.25__defensive,asset,TRX,0.29655494236113294,0.01652819022265884,4.778218860137447,1722
robust_1.25__defensive,asset,XRP,-0.04942963081799528,0.0043769732111240255,1.9897441924661394,776
robust_1.25__defensive,asset,ETH,-0.00674968824097207,0.003912602685571512,1.7436842939394617,436
robust_1.25__defensive,asset,SOL,-0.021750299889922775,0.004621512318668591,2.1312048259319645,749
robust_1.25__defensive,asset,AVAX,0.0688019987645515,0.0028640659007713584,1.3321778194090406,567
robust_1.25__defensive,asset,DOT,-0.024814081567506148,0.0005471983795914315,0.2527707964250016,92
robust_1.25__defensive,cost,fee,,0.00910428725151702,0.0,0
robust_1.25__defensive,cost,slippage,,0.0202317494478156,0.0,0
robust_1.25__defensive,cost,funding,,0.02072059321725393,0.0,0
robust_1.25__growth,event,entry,-0.1810886093180064,0.03156948435270826,21.772058174281586,209
robust_1.25__growth,event,funding,-0.20314895683233308,0.035430731426363264,0.0,1224
robust_1.25__growth,event,mark,0.742474937143465,0.0,0.0,4827
robust_1.25__growth,event,rotation,-0.14609078822939475,0.025467964601962476,17.564113518594798,165
robust_1.25__growth,event,partial_tp,-0.00673305485491019,0.0011741299627214706,0.8097448018768763,16
robust_1.25__growth,event,stop,-0.024207460915129528,0.004220550859160484,2.9107247304555055,40
robust_1.25__growth,event,resize,-0.010379434738580391,0.001810247752415957,1.2484467258041083,158
robust_1.25__growth,event,boundary_exit,-0.001833630046817225,0.0003197481100621139,0.22051593797387162,4
robust_1.25__growth,regime,up_normal_vol,0.5083175865970181,0.07489656747642748,32.78425525238862,5033
robust_1.25__growth,regime,up_high_vol,-0.04331046252972488,0.0005834216012508439,0.3209547845435136,93
robust_1.25__growth,regime,down_high_vol,-0.07364492676302332,0.001134071021759899,0.6621077190325049,78
robust_1.25__growth,regime,down_normal_vol,-0.22236919509597852,0.023378796965955947,10.758286133022139,1439
robust_1.25__growth,asset,LTC,0.06355150567959245,0.00424644116092475,2.3779873466865125,113
robust_1.25__growth,asset,DOGE,-0.04147675499731641,0.0035660941374997253,1.8151815076641074,465
robust_1.25__growth,asset,ADA,-0.16440072031971126,0.004293954043205674,2.3475108397249187,190
robust_1.25__growth,asset,LINK,0.05205436302052413,0.007706027083061415,4.0192383619705145,320
robust_1.25__growth,asset,BNB,-0.4559211369160726,0.008474592154977034,3.856909651850702,612
robust_1.25__growth,asset,BTC,0.10092596759970505,0.009657568696895786,4.685779779019623,330
robust_1.25__growth,asset,TRX,0.5507946912818555,0.022871566257328044,7.860762652321578,1557
robust_1.25__growth,asset,XRP,-0.009198361012725843,0.010288287994362065,4.5648794012333935,958
robust_1.25__growth,asset,ETH,0.04413865308834227,0.010000065600023271,4.051800948834683,606
robust_1.25__growth,asset,SOL,-0.004639033126729714,0.009836711122647833,4.760150769100466,793
robust_1.25__growth,asset,AVAX,0.10948087994886087,0.007404855604885807,3.4211238539229742,607
robust_1.25__growth,asset,DOT,-0.07631705203803098,0.0016466932095825762,0.7642787766572845,92
robust_1.25__growth,cost,fee,,0.02003652175004403,0.0,0
robust_1.25__growth,cost,slippage,,0.044525603888986735,0.0,0
robust_1.25__growth,cost,funding,,0.035430731426363264,0.0,0
