policy,ablation,delta_cagr,delta_dd,cagr,max_drawdown,calmar,sharpe,total_return,turnover,cost_drag,max_realized_exposure,without_best_day_cagr,without_top_three_trades_cagr,asset_log_growth_share,trade_log_growth_share,net_log_growth,asset_log_growth,trade_log_growth_sum,log_reconciliation_error,trade_log_reconciliation_error,bankrupt,days,closed_episodes,fold_returns,profitable_fold_fraction,worst_fold_return
robust_1.25__defensive,no_funding,0.021411557785254942,-0.013609063078368289,0.05627316310599606,0.34602711981777934,0.1626264529081708,0.45524844005615145,0.36870745477518074,20.225866087112443,0.029327505826313046,1.062011522113787,0.04432626579450005,0.0048329341557777905,1.1157433595867108,0.38873542138364287,0.31386683083030764,"[-0.05137980808696083, 0.07412900014262797, -0.08319616486135101, 0.06412570985925606, 0.01031438311759214, -0.023763882901052344, 0.001236991176056104, 0.002490016596447315, 0.02359406614365989, -0.012985252866411265, 0.3501948322934413, -0.040893059782999605]",0.3138668308303057,1.942890293094024e-15,1.942890293094024e-15,False,2094,203,"[0.23994206879698265, -0.03242153555656124, -0.11076622509927359, 0.14910877587404703, 0.0034291449801622242, 0.11265171526776863]",0.6666666666666666,-0.11076622509927359
robust_1.25__defensive,zero_cost,0.05304178194676812,-0.05580527366823662,0.08790338726750924,0.303830909227911,0.2893168028588255,0.6622234377239629,0.6209683487922775,20.232517584633065,0.0,1.0628205097212424,0.07559482311607968,0.0344565074833072,0.8092863855388741,0.2544384487702318,0.4830237168332851,"[-0.0448813321483312, 0.0852187373480812, -0.06510611113053466, 0.08070364838526846, 0.017345760885102774, -0.021662208632614213, 0.015706155954434413, 0.014021012659811911, 0.03039955180628567, 0.004745258643954811, 0.3909045179255619, -0.02437127486373475]",0.48302371683328676,1.2212453270876722e-15,1.6653345369377348e-15,False,2094,203,"[0.27528669632328895, -0.02842683315120731, -0.054958895890954707, 0.18460261901455488, 0.03626928529735851, 0.12770415606711838]",0.6666666666666666,-0.054958895890954707
robust_1.25__defensive,no_protection,0.06019040038691448,-0.051002060195238896,0.0950520057076556,0.30863412270090873,0.3079763341649965,0.6522395857950932,0.6829907973369251,18.68367867511891,0.05246741023609175,1.062759951612062,0.08039262215439513,0.022683542706067206,0.7147033575892913,0.28607326277411727,0.520572447182388,"[-0.07330269584036436, 0.12857439305926155, -0.1564975664312685, 0.06160209623370363, 0.06651466439667506, -0.005777211561379096, 0.05529572029754703, -0.002122117884227847, 0.01465695816401024, 0.03539543103855469, 0.37205487586972674, 0.0241778998401421]",0.5205724471823806,6.772360450213455e-15,7.438494264988549e-15,False,2094,185,"[0.2162697018961386, -0.033305484662702556, 0.0044169566276852645, 0.1782707159143806, 0.12048462125693549, 0.07943769055375882]",0.8333333333333334,-0.033305484662702556
robust_1.25__defensive,no_resize,0.012471725664837896,0.0006792481269501938,0.047333330985579014,0.3603154310230978,0.13136637210118468,0.3788391426098539,0.30361116413176514,19.694548803254275,0.04983364188322534,0.8961327131632413,0.034786230416588904,-0.016555979314718416,1.3099301863177926,0.6577683200261896,0.26513823202235354,"[-0.05309908870552084, 0.06598473330772361, -0.10560610216880072, 0.05844370065308208, 0.030756468216818048, -0.024978352187794702, 0.0013594395092747093, -0.007135076617239735, 0.02219381854427495, 0.0013288917973744707, 0.34731257367301166, -0.07142277399985442]",0.26513823202234943,4.440892098500626e-15,4.107825191113079e-15,False,2094,203,"[0.31030575872949284, -0.033305484662702556, -0.12747310560693204, 0.14283342968103985, -0.03770561945050488, 0.07254731272505888]",0.5,-0.12747310560693204
robust_1.25__defensive,BTC_substitution,-0.044190607654046254,-0.17233426857907508,-0.009329002333305136,0.18730191431707255,-0.04980729837876942,-0.05658607158532624,-0.05231656641322768,7.263280773171377,0.025481167604016777,1.1279454022749038,-0.01646940478007941,-0.04787404454836697,1000000.0,1000000.0,-0.053734763310067386,"[0.0, 0.0, 0.0, -0.05373476331006872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.05373476331006878,1.3322676295501878e-15,1.394717674685353e-15,False,2094,58,"[-0.006488565144774805, -0.02077144644861817, -0.04696723826702931, 0.030819390020745407, -0.03539575919890625, 0.027937651335002034]",0.3333333333333333,-0.04696723826702931
robust_1.25__defensive,entry_plus_one,-0.003291955228755361,-0.09788384799660788,0.03156965009198576,0.26175233489953975,0.12060885762146936,0.313425377265325,0.19505536718119232,14.666918674563648,0.037856441364261535,1.0627630036064526,0.01990576935727062,-0.010352364736671893,1.144119480405828,0.521758458989953,0.17819251667936198,"[-0.06354633324063644, 0.14738887220555294, -0.10793916175582272, 0.03781128091320386, 0.09380513211540578, -0.033808040234879676, 0.0005744364695489113, -0.0006261076776211826, -0.020265108027480497, 0.036368005176051786, 0.20387352959539845, -0.11544398885936177]",0.1781925166793597,2.525757381022231e-15,2.275957200481571e-15,False,2094,142,"[0.2328502457505779, -0.001407863777544427, -0.09633157314951613, 0.15394338518526163, -0.08080536976921915, 0.012717860929470692]",0.5,-0.09633157314951613
robust_1.25__defensive,all_signals_plus_one,0.04544513993903965,-0.1354213776052523,0.08030674525978077,0.22421480529089532,0.35816878887899994,0.6155728872348472,0.5571392497961059,20.399586723127523,0.050206258828278116,1.0338114013354571,0.06724494845586282,0.03588767824450079,0.3829407887009006,0.19498872381645574,0.44285032353239745,"[-0.1183389320790523, 0.12566314530197975, -0.07242438006821775, 0.074882512247853, 0.06787324436024071, -0.014192058974652222, 0.10765796489678986, 0.04223197299164007, 0.013229821763974855, 0.119777737839914, 0.16958545216994528, -0.07309615691801778]",0.4428503235323973,0.0,1.6653345369377348e-16,False,2094,204,"[0.24484833554725438, -0.02793784811465494, 0.026245409050065893, 0.22021554052949877, -0.031065239626770436, 0.06055857441368362]",0.6666666666666666,-0.031065239626770436
aggressive_2.5__calmar,no_fee,0.01983260113692764,-0.01809964943581055,0.11021194341606044,0.6505179718054686,0.16942182720974588,0.48092064005255536,0.8210199355856096,40.35826497632053,0.07599704330003931,2.3039287922480907,0.07037600609488637,-0.050470235554568865,1.2739358401264194,0.6910021291591727,0.5993967482888454,"[-0.18920710138681782, 0.1363387163924469, -0.3198370957438208, 0.11189397267751036, -0.02501726520187288, -0.01892858167252955, -0.04721450460588627, -0.047173340401132836, 0.07088571889443702, 0.1266135565461945, 0.7635930001003941, 0.03744967268991885]",0.599396748288842,3.774758283725532e-15,3.3306690738754696e-15,False,2094,191,"[0.7103047015590693, 0.0, -0.17423554624942728, 0.05384037554356391, 0.129058023961087, 0.08366221688480091]",0.6666666666666666,-0.17423554624942728
aggressive_2.5__calmar,no_slippage,0.04505381752320914,-0.0419700333884111,0.13543315980234194,0.626647587852868,0.2161233242218122,0.5499669980883394,1.0713075363409712,40.369386246521216,0.05381239448908814,2.3068241663043096,0.09467996155397218,-0.02974635529862535,1.0816397857776214,0.5701584051249885,0.7281800679321325,"[-0.18196636705153746, 0.1445782118869965, -0.30802681223693096, 0.12278882630855176, -0.019290956470080722, -0.016494332167720158, -0.03502094851388624, -0.03540812631934169, 0.0785999543108745, 0.14275878096677566, 0.7876285326856457, 0.04803330453278448]",0.7281800679321326,1.2212453270876722e-15,1.1102230246251565e-16,False,2094,191,"[0.7625483060730314, 0.0, -0.11239473165637359, 0.06605826904490653, 0.14060560742058326, 0.08884795553403602]",0.6666666666666666,-0.11239473165637359
aggressive_2.5__calmar,no_funding,0.03947831922861744,-0.021833795732440486,0.12985766150775024,0.6467838255088386,0.20077444176280762,0.5349607533911561,1.0136696738116169,40.333519525400135,0.0584836033118302,2.2998071927844954,0.08929787464636862,-0.03516674539749165,1.169955585533513,0.5936654875523316,0.6999587658551735,"[-0.18998945102964365, 0.14479213014608117, -0.3113268285756281, 0.11701381560219158, -0.023052177287133904, -0.017413403932086947, -0.041514611198484715, -0.047154082217498165, 0.06918034002240152, 0.13495275170882584, 0.8189206677554046, 0.045549614860741154]",0.6999587658551707,2.9976021664879227e-15,2.7755575615628914e-15,False,2094,191,"[0.7291576553097039, 0.0, -0.16192960746308116, 0.08221368510510896, 0.1539868939271276, 0.11265171526776863]",0.6666666666666666,-0.16192960746308116
aggressive_2.5__calmar,zero_cost,0.10770888621299313,-0.08884461545441091,0.19808822849212593,0.5797730057868682,0.341665145694875,0.7151250496722353,1.8182594427079906,40.36284062915617,0.0,2.3102594545647688,0.1550449629812405,0.020741737092945023,0.852315242962613,0.4035830696003298,1.0361194754941498,"[-0.17084306392375567, 0.1665142423260757, -0.2801990480215416, 0.14572654916168604, -0.008398664009907922, -0.010998119339798215, -0.00937453974133152, -0.016142301666513998, 0.08951400727802798, 0.17377556392538612, 0.8831004224940915, 0.07344442701173584]",1.0361194754941545,4.440892098500626e-15,4.6629367034256575e-15,False,2094,191,"[0.8718878494141533, 0.0, 0.00957639109860664, 0.11561278592690316, 0.18536826349623614, 0.12770415606711838]",0.8333333333333334,0.0
aggressive_2.5__calmar,no_protection,0.03651834262031284,-0.012450905837142257,0.12689768489944564,0.6561667154041368,0.19339244420724483,0.5228538703805083,0.9836125701029381,38.89363356843002,0.09478605563502045,2.335358033060486,0.08647302200459528,-0.027317802690397297,1.0655050718735084,0.6035327800792522,0.684919712627755,"[-0.22454894864466415, 0.21598646960577825, -0.3403866144496653, 0.10297999649957341, -0.0013902823373938427, -0.02091999839719578, -0.057190983663875074, -0.05679882763768065, 0.04272395861112767, 0.21093715578519623, 0.7297854276310187, 0.08374235962553331]",0.6849197126277536,2.1094237467877974e-15,1.3322676295501878e-15,False,2094,184,"[0.6821587308105386, 0.0, -0.068559680556036, 0.04672203299855293, 0.12048462125693549, 0.07943769055375882]",0.6666666666666666,-0.068559680556036
aggressive_2.5__calmar,no_resize,0.015497419898156117,0.0337077091034208,0.10587676217728892,0.7023253303446999,0.15075173513295442,0.44663507335936764,0.7806284130013263,39.305681678805904,0.09620579066398452,2.3193141341450376,0.05316261356883878,-0.0937286097028649,1.6356443064562003,1.170894458825948,0.5769663430116576,"[-0.19897420813122227, 0.020673035766403287, -0.34816980873239667, 0.11019800305966675, 0.029094677017428298, -0.01999749502105924, -0.0460557610873714, -0.05365627578523586, 0.06339322641842585, 0.15434814593867108, 0.9437117139638729, -0.07759891039552615]",0.5769663430116567,1.1102230246251565e-15,8.881784197001252e-16,False,2094,191,"[0.9146443717796382, 0.0, -0.26146584525428773, 0.1046885369246684, 0.06281650026515351, 0.07254731272505888]",0.6666666666666666,-0.26146584525428773
aggressive_2.5__calmar,BTC_substitution,-0.05505801889553652,-0.3632764984159018,0.03532132338359628,0.3053411228253773,0.11567823900286216,0.28433680288477187,0.22018809404277917,11.427894693591574,0.04650644985894822,2.351364665430695,0.019851357577214124,-0.03462790137092042,1.0000000000000335,0.8188271432462152,0.1990050223062566,"[0.0, 0.0, 0.0, 0.1990050223062633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1990050223062634,6.689093723366568e-15,6.800116025829084e-15,False,2094,42,"[0.03352086892956607, 0.0, 0.05474152142726929, 0.1430079469136536, -0.0469543631346494, 0.02753953937315612]",0.6666666666666666,-0.0469543631346494
