date,open,high,low,close,volume
2019-07-05,0.00449000,0.00460000,0.00355000,0.00387010,1928297660.00000000
2019-07-06,0.00387410,0.00394260,0.00336520,0.00350000,1010744287.00000000
2019-07-07,0.00350400,0.00365000,0.00340000,0.00353770,530613992.00000000
2019-07-08,0.00353780,0.00356180,0.00340000,0.00345800,308445688.00000000
2019-07-09,0.00346200,0.00358200,0.00335640,0.00345450,253375582.00000000
2019-07-10,0.00345760,0.00352940,0.00325100,0.00334210,241274866.00000000
2019-07-11,0.00333580,0.00333950,0.00309090,0.00320900,202811394.00000000
2019-07-12,0.00321050,0.00335980,0.00315620,0.00326220,228622573.00000000
2019-07-13,0.00326260,0.00326530,0.00313580,0.00325320,110731940.00000000
2019-07-14,0.00324740,0.00327880,0.00290080,0.00291750,216658454.00000000
2019-07-15,0.00291750,0.00313540,0.00280110,0.00307120,220027648.00000000
2019-07-16,0.00306240,0.00310090,0.00273230,0.00279940,159080438.00000000
2019-07-17,0.00279950,0.00298600,0.00270630,0.00288220,320691294.00000000
2019-07-18,0.00286630,0.00312510,0.00277970,0.00309790,263423204.00000000
2019-07-19,0.00310080,0.00310680,0.00292020,0.00302320,101195703.00000000
2019-07-20,0.00301310,0.00315280,0.00300000,0.00307870,106012025.00000000
2019-07-21,0.00307010,0.00312720,0.00298720,0.00304680,59882988.00000000
2019-07-22,0.00305330,0.00308160,0.00292000,0.00295670,92581872.00000000
2019-07-23,0.00295670,0.00295670,0.00281600,0.00281920,161810410.00000000
2019-07-24,0.00281950,0.00288190,0.00276290,0.00287410,68490381.00000000
2019-07-25,0.00285550,0.00294870,0.00284760,0.00286560,149944114.00000000
2019-07-26,0.00286560,0.00290330,0.00281770,0.00287980,29517748.00000000
2019-07-27,0.00289000,0.00296000,0.00275510,0.00280470,86758314.00000000
2019-07-28,0.00279730,0.00281370,0.00272600,0.00279320,49225120.00000000
2019-07-29,0.00278840,0.00288400,0.00276370,0.00276630,65013586.00000000
2019-07-30,0.00276630,0.00288000,0.00274570,0.00278850,60008976.00000000
2019-07-31,0.00279490,0.00287610,0.00278890,0.00285830,58120004.00000000
2019-08-01,0.00285710,0.00306170,0.00282480,0.00290040,85256838.00000000
2019-08-02,0.00290040,0.00292720,0.00286100,0.00289960,64329108.00000000
2019-08-03,0.00289510,0.00294900,0.00287680,0.00289940,54942112.00000000
2019-08-04,0.00289990,0.00299850,0.00284240,0.00292220,88247046.00000000
2019-08-05,0.00291960,0.00319980,0.00291960,0.00304280,213937390.00000000
2019-08-06,0.00304430,0.00308400,0.00291240,0.00295570,128970146.00000000
2019-08-07,0.00295690,0.00303990,0.00287590,0.00298560,116634874.00000000
2019-08-08,0.00299720,0.00299720,0.00285440,0.00296350,72936578.00000000
2019-08-09,0.00297250,0.00297250,0.00283750,0.00291300,53069425.00000000
