date,open,high,low,close,volume
2018-05-04,0.50000000,1.50000000,0.50000000,0.88990000,20890213.82000000
2018-05-05,0.88980000,0.93500000,0.88800000,0.90280000,16816165.30000000
2018-05-06,0.90280000,0.91800000,0.83774000,0.86483000,16002035.80000000
2018-05-07,0.86482000,0.86886000,0.80000000,0.82490000,17303486.40000000
2018-05-08,0.82490000,0.84802000,0.79200000,0.80667000,12971303.18000000
2018-05-09,0.80667000,0.81894000,0.75690000,0.79481000,13982375.89000000
2018-05-10,0.79481000,0.80572000,0.74085000,0.74558000,10136895.73000000
2018-05-11,0.74920000,0.75602000,0.64758000,0.67610000,31292480.04000000
2018-05-12,0.67376000,0.71000000,0.62519000,0.68522000,18181151.11000000
2018-05-13,0.68192000,0.75010000,0.66456000,0.72999000,17521261.77000000
2018-05-14,0.72999000,0.74990000,0.68585000,0.72694000,21771364.96000000
2018-05-15,0.72695000,0.74892000,0.68010000,0.68900000,12951988.45000000
2018-05-16,0.68900000,0.71200000,0.65756000,0.70585000,11182432.70000000
2018-05-17,0.70942000,0.71200000,0.64820000,0.65849000,10070061.14000000
2018-05-18,0.65849000,0.68255000,0.64600000,0.67766000,10140675.13000000
2018-05-19,0.67698000,0.69139000,0.66110000,0.67339000,6854397.75000000
2018-05-20,0.67483000,0.70659000,0.66800000,0.69940000,8055673.92000000
2018-05-21,0.69940000,0.70500000,0.66666000,0.67612000,7908213.57000000
2018-05-22,0.67612000,0.67817000,0.63500000,0.63782000,7567010.71000000
2018-05-23,0.63782000,0.64488000,0.57310000,0.59198000,20078062.21000000
2018-05-24,0.59053000,0.64000000,0.57617000,0.62814000,14214140.10000000
2018-05-25,0.62966000,0.63391000,0.59336000,0.60459000,20060607.91000000
2018-05-26,0.60596000,0.62618000,0.59771000,0.60852000,25800066.42000000
2018-05-27,0.60907000,0.64800000,0.59705000,0.60416000,23735080.80000000
2018-05-28,0.60417000,0.60910000,0.54340000,0.54689000,29854808.11000000
2018-05-29,0.54689000,0.60921000,0.54303000,0.59998000,30948291.22000000
