date,base_ret,overlay_candidate_raw,baseline_held_asset,baseline_asset_source,overlay_candidate_clean,use_baseline_exposure,portfolio_held_asset,is_exposed,trend_score,trend_state_label,buy_threshold,prev_trend_score,crossed_up_today,crossed_down_today,asset_transition_day,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,cash_day,trend_gate_pass,trend_block_day,stress_block_day,leverage_eligible,effective_leverage,target_leverage,dynamic_mode,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret_before_trading_fees,trading_turnover_notional,fee_side_mode,taker_fee_bps,maker_fee_bps,staking_discount_pct,referral_discount_pct,effective_trading_fee_bps,trading_fees_daily,trading_fees_cumulative,funding_daily,funding_cumulative,realistic_ret_net,realistic_ret,equity_curve_gross,equity_curve_net,equity_curve,leverage_active,leverage_state_reason,trend_activation_threshold,stress_off_threshold,stress_on_threshold,tradable_transition_slippage_bps,dynamic_mid_threshold,dynamic_mid_leverage,dynamic_high_leverage
2020-10-19,0.0031472322869008,,0.002986886282791,asset_col:executed_position,,True,0.002986886282791,True,0.320959632326647,nad_buy_hranicou,0.0,0.4117204070627657,False,False,True,1,True,False,4.58440042917056,-0.007412443307165617,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0031472322869008,0.0031472322869008,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12014999999999983,0.0,0.0,0.0022472322869008,0.0022472322869008,4.58440042917056,4.060547949293285,4.060547949293285,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-20,-0.0284207751120486,,0.0184407862888968,asset_col:executed_position,,True,0.0184407862888968,True,0.1961198710380272,nad_buy_hranicou,0.0,0.320959632326647,False,False,True,1,True,False,4.454108215549525,-0.03562255103495049,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0284207751120486,-0.0284207751120486,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12104999999999982,0.0,0.0,-0.0293207751120486,-0.0293207751120486,4.454108215549525,3.941489536040367,3.941489536040367,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-21,0.0593183544990776,,0.041910151334768,asset_col:executed_position,,True,0.041910151334768,True,1.0,pozitivny,0.0,0.1961198710380272,False,False,True,1,True,False,4.718318585656745,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0593183544990776,0.0593183544990776,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12194999999999982,0.0,0.0,0.058418354499077604,0.058418354499077604,4.718318585656745,4.171744869011178,4.171744869011178,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-22,0.0604539166965518,,0.0708010994258372,asset_col:executed_position,,True,0.0708010994258372,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.00355942438183,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0604539166965518,0.0604539166965518,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12284999999999982,0.0,0.0,0.0595539166965518,0.0595539166965518,5.00355942438183,4.420188615419537,4.420188615419537,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-23,-0.0117638533262476,,0.0477945095478504,asset_col:executed_position,,True,0.0477945095478504,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,4.944698285204239,-0.01176385332624752,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0117638533262476,-0.0117638533262476,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12374999999999982,0.0,0.0,-0.0126638533262476,-0.0126638533262476,4.944698285204239,4.364211995119515,4.364211995119515,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-24,0.0074063210383517,,0.0314510658377471,asset_col:executed_position,,True,0.0314510658377471,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,4.981320308142249,-0.004444659162278097,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0074063210383517,0.0074063210383517,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12464999999999982,0.0,0.0,0.0065063210383517,0.0065063210383517,4.981320308142249,4.392606959439188,4.392606959439188,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-25,-0.0152375406415296,,0.0613414234582201,asset_col:executed_position,,True,0.0613414234582201,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,4.905417237498455,-0.01961447412918471,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0152375406415296,-0.0152375406415296,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12554999999999983,0.0,0.0,-0.0161375406415296,-0.0161375406415296,4.905417237498455,4.3217210861089725,4.3217210861089725,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-26,-0.0328684768146652,,0.0214199794808997,asset_col:executed_position,,True,0.0214199794808997,True,0.9279433808078312,pozitivny,0.0,1.0,False,False,True,1,True,False,4.744183644761478,-0.05183825305570289,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0328684768146652,-0.0328684768146652,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12644999999999984,0.0,0.0,-0.033768476814665195,-0.033768476814665195,4.744183644761478,4.175783147813252,4.175783147813252,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-27,0.0278457148680322,,0.0633617057047342,asset_col:executed_position,,True,0.0633617057047342,True,1.0,pozitivny,0.0,0.9279433808078312,False,False,True,1,True,False,4.8762888298150875,-0.025436011401516745,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0278457148680322,0.0278457148680322,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12734999999999985,0.0,0.0,0.026945714868032197,0.026945714868032197,4.8762888298150875,4.288302609864962,4.288302609864962,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-28,-0.0301168517259612,,0.0168962020056877,asset_col:executed_position,,True,0.0168962020056877,True,0.927164725755797,pozitivny,0.0,1.0,False,False,True,1,True,False,4.729430362154585,-0.054786810543598685,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0301168517259612,-0.0301168517259612,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12824999999999986,0.0,0.0,-0.031016851725961202,-0.031016851725961202,4.729430362154585,4.155292963658728,4.155292963658728,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-29,0.0142691310378098,,0.0223038195156688,asset_col:executed_position,,True,0.0223038195156688,True,0.934351609962734,pozitivny,0.0,0.927164725755797,False,False,True,1,True,False,4.796915223726366,-0.04129943968457905,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0142691310378098,0.0142691310378098,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.12914999999999988,0.0,0.0,0.0133691310378098,0.0133691310378098,4.796915223726366,4.210845619790371,4.210845619790371,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-30,0.0077587936710836,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,0.934351609962734,False,False,True,1,True,False,4.834133499204939,-0.033861079844739295,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0077587936710836,0.0077587936710836,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1300499999999999,0.0,0.0,0.0068587936710836,0.0068587936710836,4.834133499204939,4.239726941077299,4.239726941077299,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-10-31,0.0170278980243507,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,2,False,True,4.9164486314654985,-0.017409764834979247,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0170278980243507,0.0170278980243507,0.0,taker,4.5,1.5,0.0,0.0,4.5,0.0,0.1300499999999999,0.0,0.0,0.0170278980243507,0.0170278980243507,4.9164486314654985,4.311920579081056,4.311920579081056,False,entry_buffer_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-01,-0.0021390762091219,,0.0146329055305465,asset_col:executed_position,,True,0.0146329055305465,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,4.90593197316456,-0.019511600230336268,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0021390762091219,-0.0021390762091219,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1309499999999999,0.0,0.0,-0.0030390762091219003,-0.0030390762091219003,4.90593197316456,4.298816323833547,4.298816323833547,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-02,-0.0154147440322638,,0.0588057428757885,asset_col:executed_position,,True,0.0588057428757885,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,4.8303082875585295,-0.034625577939389696,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0154147440322638,-0.0154147440322638,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1318499999999999,0.0,0.0,-0.016314744032263802,-0.016314744032263802,4.8303082875585295,4.228682235868486,4.228682235868486,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-03,0.0349949850066828,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,4.999344853659296,-0.0008423145135435517,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0349949850066828,0.0349949850066828,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13274999999999992,0.0,0.0,0.0340949850066828,0.0340949850066828,4.999344853659296,4.372859093298447,4.372859093298447,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-04,0.0085912748074128,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,False,2,False,True,5.042295599154108,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0085912748074128,0.0085912748074128,0.0,taker,4.5,1.5,0.0,0.0,4.5,0.0,0.13274999999999992,0.0,0.0,0.0085912748074128,0.0085912748074128,5.042295599154108,4.410427527463068,4.410427527463068,False,entry_buffer_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-05,0.1022347976281126,,0.0290750137354354,asset_col:executed_position,,True,0.0290750137354354,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.5577936693147505,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.1022347976281126,0.1022347976281126,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13364999999999994,0.0,0.0,0.10133479762811261,0.10133479762811261,5.5577936693147505,4.857357308411996,4.857357308411996,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-06,-0.000647850355548,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.554193050710023,-0.0006478503555480408,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.000647850355548,-0.000647850355548,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13454999999999995,0.0,0.0,-0.0015478503555479998,-0.0015478503555479998,5.554193050710023,4.849838846175146,4.849838846175146,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-07,-0.0488847182783994,,0.1193927232021436,asset_col:executed_position,,True,0.1193927232021436,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.28267788816222,-0.04950089865182983,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0488847182783994,-0.0488847182783994,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13544999999999996,0.0,0.0,-0.0497847182783994,-0.0497847182783994,5.28267788816222,4.608390985522679,4.608390985522679,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-08,0.0443235728794801,,0.0173286791053853,asset_col:executed_position,,True,0.0173286791053853,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.516825046536996,-0.007371382461343723,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0443235728794801,0.0443235728794801,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13634999999999997,0.0,0.0,0.0434235728794801,0.0434235728794801,5.516825046536996,4.808503787339662,4.808503787339662,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-09,-0.0094790986811069,,0.0361096204764082,asset_col:executed_position,,True,0.0361096204764082,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.46453051751447,-0.016780607080683407,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0094790986811069,-0.0094790986811069,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13724999999999998,0.0,0.0,-0.0103790986811069,-0.0103790986811069,5.46453051751447,4.758595852022387,4.758595852022387,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-10,-0.0020354361606976,,0.0006569494553914,asset_col:executed_position,,True,0.0006569494553914,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.453407814497886,-0.018781887386930318,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0020354361606976,-0.0020354361606976,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13815,0.0,0.0,-0.0029354361606976,-0.0029354361606976,5.453407814497886,4.744627297684215,4.744627297684215,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-11,0.0253006920869884,,0.0412818412379515,asset_col:executed_position,,True,0.0412818412379515,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.591382806437275,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0253006920869884,0.0253006920869884,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13905,0.0,0.0,0.024400692086988397,0.024400692086988397,5.591382806437275,4.860399487442527,4.860399487442527,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-12,0.0387407996817188,,0.0030112500012116,asset_col:executed_position,,True,0.0030112500012116,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.807997447685268,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0387407996817188,0.0387407996817188,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.13995000000000002,0.0,0.0,0.0378407996817188,0.0378407996817188,5.807997447685268,5.044320890819969,5.044320890819969,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-13,0.0017702091719422,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.818278818037777,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0017702091719422,0.0017702091719422,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14085000000000003,0.0,0.0,0.0008702091719422001,0.0008702091719422001,5.818278818037777,5.0487105051253796,5.0487105051253796,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-14,-0.01533328840062,,0.0845275510388614,asset_col:executed_position,,True,0.0845275510388614,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.729065470925586,-0.015333288400619982,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.01533328840062,-0.01533328840062,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14175000000000004,0.0,0.0,-0.01623328840062,-0.01623328840062,5.729065470925586,4.96675333144444,4.96675333144444,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-15,-0.0070595409587161,,0.0241335892656067,asset_col:executed_position,,True,0.0241335892656067,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.688620898578421,-0.02228458338184003,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0070595409587161,-0.0070595409587161,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14265000000000005,0.0,0.0,-0.0079595409587161,-0.0079595409587161,5.688620898578421,4.927220254870968,4.927220254870968,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-16,0.0474130475653318,,0.0150181561596711,asset_col:executed_position,,True,0.0150181561596711,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,5.95833575182386,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0474130475653318,0.0474130475653318,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14355000000000007,0.0,0.0,0.046513047565331804,0.046513047565331804,5.95833575182386,5.156400284950647,5.156400284950647,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-17,0.0565893462617501,,0.1382003114584318,asset_col:executed_position,,True,0.1382003114584318,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.295514076827586,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0565893462617501,0.0565893462617501,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14445000000000008,0.0,0.0,0.0556893462617501,0.0556893462617501,6.295514076827586,5.44355684588345,5.44355684588345,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-18,0.0066106511100614,,0.0045801711796036,asset_col:executed_position,,True,0.0045801711796036,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.337131523947973,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0066106511100614,0.0066106511100614,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1453500000000001,0.0,0.0,0.0057106511100614,0.0057106511100614,6.337131523947973,5.474643099828076,5.474643099828076,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-19,0.0015020150629045,,0.0057377930158419,asset_col:executed_position,,True,0.0057377930158419,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.3466499909525504,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0015020150629045,0.0015020150629045,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1462500000000001,0.0,0.0,0.0006020150629045,0.0006020150629045,6.3466499909525504,5.477938917438198,5.477938917438198,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-20,0.0479053318519198,,0.1089583499602497,asset_col:executed_position,,True,0.1089583499602497,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,6.650688364917116,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0479053318519198,0.0479053318519198,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14715000000000011,0.0,0.0,0.0470053318519198,0.0470053318519198,6.650688364917116,5.735431254116928,5.735431254116928,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-21,0.3998977599951505,,0.0689974065805634,asset_col:executed_position,,True,0.0689974065805634,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.310283744473281,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.3998977599951505,0.3998977599951505,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14805000000000013,0.0,0.0,0.39899775999515047,0.39899775999515047,9.310283744473281,8.023855477115758,8.023855477115758,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-22,0.0109042273920521,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.411805195507544,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0109042273920521,0.0109042273920521,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14895000000000014,0.0,0.0,0.0100042273920521,0.0100042273920521,9.411805195507544,8.104127951869787,8.104127951869787,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-23,0.0866917843686947,,0.0809660290951237,asset_col:executed_position,,True,0.0809660290951237,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.227731382036644,0.0,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0866917843686947,0.0866917843686947,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.14985000000000015,0.0,0.0,0.0857917843686947,0.0857917843686947,10.227731382036644,8.79939554961291,8.79939554961291,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-24,-0.005931841335568,,0.2936628366888918,asset_col:executed_position,,True,0.2936628366888918,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.167062102255594,-0.005931841335568011,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.005931841335568,-0.005931841335568,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15075000000000016,0.0,0.0,-0.0068318413355679996,-0.0068318413355679996,10.167062102255594,8.739279475369052,8.739279475369052,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-25,-0.05863100649619,,0.161909585941349,asset_col:executed_position,,True,0.161909585941349,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.570957018091079,-0.06421505800387795,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.05863100649619,-0.05863100649619,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15165000000000017,0.0,0.0,-0.059531006496189996,-0.059531006496189996,9.570957018091079,8.219021372148838,8.219021372148838,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-26,-0.0872168568920103,,0.0356195362516547,asset_col:executed_position,,True,0.0356195362516547,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,8.736208229524648,-0.14583127937165186,True,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0872168568920103,-0.0872168568920103,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15255000000000019,0.0,0.0,-0.08811685689201029,-0.08811685689201029,8.736208229524648,7.494787042106824,7.494787042106824,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-27,-0.0014999999999999,,0.0033645797271238,asset_col:executed_position,,True,0.0033645797271238,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,8.723103917180362,-0.14711253245259426,True,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0014999999999999,-0.0014999999999999,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1534500000000002,0.0,0.0,-0.0023999999999999,-0.0023999999999999,8.723103917180362,7.476799553205769,7.476799553205769,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-28,0.0323591745859859,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.005376359768098,-0.11951379798802841,True,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0323591745859859,0.0323591745859859,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1543500000000002,0.0,0.0,0.031459174585985905,0.031459174585985905,9.005376359768098,7.7120134956944915,7.7120134956944915,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-29,0.0262496578695645,,0.1291398379686763,asset_col:executed_position,,True,0.1291398379686763,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.241764408198675,-0.09640133642634197,True,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0262496578695645,0.0262496578695645,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15525000000000022,0.0,0.0,0.025349657869564498,0.025349657869564498,9.241764408198675,7.907510399295811,7.907510399295811,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-11-30,0.0830839060125958,,0.059169874455057,asset_col:executed_position,,True,0.059169874455057,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,10.009606293680006,-0.021326829988881024,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0830839060125958,0.0830839060125958,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15615000000000023,0.0,0.0,0.0821839060125958,0.0821839060125958,10.009606293680006,8.557380490745162,8.557380490745162,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-01,-0.047264223413335,,0.0276751866245859,asset_col:executed_position,,True,0.0276751866245859,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.536510025535991,-0.0675830573449232,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.047264223413335,-0.047264223413335,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15705000000000024,0.0,0.0,-0.048164223413335,-0.048164223413335,9.536510025535991,8.145220904955998,8.145220904955998,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-02,0.0234015953138189,,0.0179430596939965,asset_col:executed_position,,True,0.0179430596939965,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.759679573859762,-0.04576301338916078,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0234015953138189,0.0234015953138189,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15795000000000026,0.0,0.0,0.022501595313818897,0.022501595313818897,9.759679573859762,8.328501369500975,8.328501369500975,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-03,0.0113418547819761,,0.024087933462378,asset_col:executed_position,,True,0.024087933462378,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.870372442305097,-0.03494019605943022,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.0113418547819761,0.0113418547819761,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15885000000000027,0.0,0.0,0.0104418547819761,0.0104418547819761,9.870372442305097,8.415466371352792,8.415466371352792,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-04,-0.0397170204768845,,0.0235587447762439,asset_col:executed_position,,True,0.0235587447762439,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.47835065789959,-0.07326949605395594,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,-0.0397170204768845,-0.0397170204768845,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.15975000000000028,0.0,0.0,-0.0406170204768845,-0.0406170204768845,9.47835065789959,8.073655201425023,8.073655201425023,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
2020-12-05,0.026655557056854,,0.0,asset_col:executed_position,,True,0.0,True,1.0,pozitivny,0.0,1.0,False,False,True,1,True,False,9.731001374666103,-0.04856697822969491,False,False,,False,True,False,False,False,1.0,1.0,static,0.0,0.0,0.026655557056854,0.026655557056854,2.0,taker,4.5,1.5,0.0,0.0,4.5,0.0009,0.1606500000000003,0.0,0.0,0.025755557056854,0.025755557056854,9.731001374666103,8.28159668862269,8.28159668862269,False,switch_day,0.1,-0.08,-0.04,10.0,0.5,1.25,1.5
