date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,portfolio_held_asset,held_asset_public,baseline_held_asset,baseline_asset_source,overlay_candidate_raw,overlay_candidate_clean,use_baseline_exposure,is_exposed,trend_state_label,prev_trend_score,crossed_up_today,crossed_down_today,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,leverage_eligible,target_leverage,effective_leverage,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret,equity_curve,trading_fees_daily,fee_side_mode,taker_fee_bps,maker_fee_bps,staking_discount_pct,referral_discount_pct,effective_trading_fee_bps,annual_borrow_cost_pct,tradable_transition_slippage_bps
2024-06-11,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,67314.24,-0.028801136221,1.573397490058,157.3397490058,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_persistence_lt_10_rows,0.0,-0.004810569931,0.224438470614,0.070748830734,2.47867455069,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,0.75,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-12,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,68263.99,0.014109198886,1.595596868172,159.5596868172,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_persistence_lt_10_rows,0.0,-0.004810569931,0.217884449797,0.070748830734,2.417608976426,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,0.75,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,66773.01,-0.021841383722,1.560746824708,156.0746824708,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_persistence_lt_10_rows,0.0,-0.004810569931,0.20567171321,0.070748830734,2.304480763714,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,0.75,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-14,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,66043.99,-0.010917884337,1.543706771397,154.3706771397,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.180590102136,0.070748830734,2.074669359358,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-15,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,66228.25,0.002789958632,1.548013649429,154.8013649429,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.149919616598,0.070748830734,1.787093738455,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-18,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,65175.32,-0.015898502527,1.523402550512,152.3402550512,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.170253740618,0.070748830734,2.000050026692,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-19,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.365707,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,64974.37,-0.003083222299,1.518705561798,151.8705561798,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.154237575772,0.070748830734,1.843001242612,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-21,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.120906,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,64143.56,-0.012786734215,1.499286277428,149.9286277428,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.131202142739,0.070748830734,1.615002580365,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.365707,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-22,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.083329,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,64262.01,0.001846639008,1.502054917952,150.2054917952,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,True,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.175408790902,0.070748830734,2.112148653393,True,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,pod_buy_hranicou,-0.120906,False,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-25,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,nad_buy_hranicou,0.373065,0.0,0.0,0.0,1.224982319114,0.0,0.0,1.224982319114,61806.01,-0.038218536893,1.444648576655,144.4648576655,0.0,0.0,1.224982319114,-7.926981429628,0.0,0.003375,0.0,0.0,0.0,0.002546201244,0.0,0.007,0.0,True,False,False,False,False,False,False,True,False,cash,0.1,candidate_asset_not_btc,0.0,-0.004810569931,0.090436615481,0.070748830734,1.319033104606,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,nad_buy_hranicou,-0.083329,True,False,0,False,False,1.224982319114,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,1.224982319114,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-26,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,True,BASE,BASE,BASE,BASE,1.0,1.0,1.0,BASE,IN_MARKET,IN_MARKET,BASE,1.0,nad_buy_hranicou,0.254381,0.0,0.0,-0.00145,1.223206094751,0.0,-0.00145,1.223206094751,60864.99,-0.015225380186,1.42265325284,142.265325284,0.0,-0.00145,1.223206094751,-8.060487306577,0.00045,0.003825,0.0,0.0,0.0,0.002546201244,0.001,0.008,1.0,False,False,True,True,True,False,False,True,False,baseline_pass_through,0.1,baseline_full_risk_pass_through,-0.00145,-0.006253594604,0.11432205905,0.070885179034,1.630127108415,True,BASE,BASE,BASE,production_core_v1,BASE,BASE,False,True,nad_buy_hranicou,0.373065,False,False,0,False,False,1.223206094751,0.0,False,True,BASE,True,1.0,1.0,0.0,0.001,0.0,-0.00145,1.223206094751,0.00045,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,True,BASE,BASE,BASE,BASE,1.0,1.0,1.0,BASE,IN_MARKET,IN_MARKET,BASE,1.0,nad_buy_hranicou,0.357478,0.0,0.0,0.0,1.223206094751,0.0,0.0,1.223206094751,61706.47,0.013825353459,1.44232193691,144.232193691,0.0,0.0,1.223206094751,-8.060487306577,0.0,0.003825,0.0,0.0,0.0,0.002546201244,0.0,0.008,0.0,False,False,True,False,False,False,False,True,False,baseline_pass_through,0.1,baseline_full_risk_pass_through,-0.00145,-0.006253594604,0.141695199571,0.070885179034,1.989106717245,True,BASE,BASE,BASE,production_core_v1,BASE,BASE,False,True,nad_buy_hranicou,0.254381,False,False,0,False,False,1.223206094751,0.0,False,False,BASE,True,1.0,1.0,0.0,0.0,0.0,0.0,1.223206094751,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-28,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.25,True,BASE,BASE,BASE,BASE,1.25,1.25,1.25,BASE,IN_MARKET,IN_MARKET,BASE,1.25,nad_buy_hranicou,0.376422,0.0,0.0,-0.000194635524,1.222968015392,0.0,-0.000194635524,1.222968015392,60427.84,-0.020721165868,1.412435344821,141.2435344821,0.0,-0.000194635524,1.222968015392,-8.07838200179,0.0001125,0.0039375,0.0,0.0,8.2135524e-05,0.002628336768,0.0,0.008,0.25,False,False,True,False,False,False,False,True,True,baseline_pass_through,0.1,baseline_full_risk_pass_through,-0.001644353302,-0.006447012957,0.10750495844,0.070881563846,1.591900227533,True,BASE,BASE,BASE,production_core_v1,BASE,BASE,False,True,nad_buy_hranicou,0.357478,False,False,0,False,False,1.222968015392,0.0,False,False,BASE,True,1.25,1.25,8.2135524e-05,0.0,0.0,-0.000194635524,1.222968015392,0.0001125,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-06-29,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,nad_buy_hranicou,0.453016,0.0,0.0,-0.0005625,1.222280095883,0.0,-0.0005625,1.222280095883,60986.68,0.009248055201,1.425497624857,142.5497624857,0.0,-0.0005625,1.222280095883,-8.13008791194,0.0005625,0.0045,0.0,0.0,0.0,0.002628336768,0.0,0.008,1.25,True,False,False,True,True,False,False,True,False,cash,0.1,candidate_asset_not_btc,-0.002205928354,-0.007005886512,0.128932236706,0.070887667318,1.882156199924,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,nad_buy_hranicou,0.376422,False,False,0,False,False,1.222280095883,0.0,False,True,CASH,False,0.0,0.0,0.0,0.0,0.0,-0.0005625,1.222280095883,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-02,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.0,True,BASE,BASE,BASE,BASE,1.0,1.0,1.0,BASE,IN_MARKET,IN_MARKET,BASE,1.0,pozitivny,0.657703,0.0,0.0,-0.00045,1.22173006984,0.0,-0.00045,1.22173006984,62135.47,0.018836736153,1.452349347504,145.2349347504,0.0,-0.00045,1.22173006984,-8.171429372369,0.00045,0.00495,0.0,0.0,0.0,0.002628336768,0.0,0.008,1.0,False,False,True,True,True,False,False,True,False,baseline_pass_through,0.1,baseline_full_risk_pass_through,-0.002654935686,-0.019692181593,0.126855667076,0.054681853947,1.855496069806,True,BASE,BASE,BASE,production_core_v1,BASE,BASE,False,True,pozitivny,0.453016,False,False,0,False,False,1.22173006984,0.0,False,True,BASE,True,1.0,1.0,0.0,0.0,0.0,-0.00045,1.22173006984,0.00045,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BASE,BASE,1.25,True,BASE,BASE,BASE,BASE,1.25,1.25,1.25,BASE,IN_MARKET,IN_MARKET,BASE,1.25,pozitivny,0.561067,0.0,0.0,-0.000194635524,1.221492277768,0.0,-0.000194635524,1.221492277768,60208.58,-0.031011111689,1.407310379677,140.7310379677,0.0,-0.000194635524,1.221492277768,-8.189302474306,0.0001125,0.0050625,0.0,0.0,8.2135524e-05,0.002710472292,0.0,0.008,0.25,False,False,True,False,False,False,False,True,True,baseline_pass_through,0.1,baseline_full_risk_pass_through,-0.002849054465,-0.019086826575,0.15052424183,0.054701798043,2.178911114074,True,BASE,BASE,BASE,production_core_v1,BASE,BASE,False,True,pozitivny,0.657703,False,False,0,False,False,1.221492277768,0.0,False,False,BASE,True,1.25,1.25,8.2135524e-05,0.0,0.0,-0.000194635524,1.221492277768,0.0001125,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-04,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.199796,0.0,0.0,-0.0005625,1.220805188362,0.0,-0.0005625,1.220805188362,57050.01,-0.052460463276,1.333482225186,133.3482225186,0.0,-0.0005625,1.220805188362,-8.240945991646,0.0005625,0.005625,0.0,0.0,0.0,0.002710472292,0.0,0.008,1.25,True,False,False,True,True,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.003409951872,-0.010649685467,0.116360367353,0.045760707844,1.771322033601,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,0.561067,False,True,0,False,False,1.220805188362,0.0,False,True,CASH,False,0.0,0.0,0.0,0.0,0.0,-0.0005625,1.220805188362,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.497399,0.0,0.0,0.0,1.220805188362,0.0,0.0,1.220805188362,58230.13,0.02068571066,1.361066252666,136.1066252666,0.0,0.0,1.220805188362,-8.240945991646,0.0,0.005625,0.0,0.0,0.0,0.002710472292,0.0,0.008,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.001962797929,-0.003677964765,0.088007192444,0.039221666964,1.407391324728,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.199796,False,False,0,False,False,1.220805188362,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,1.220805188362,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-09,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,1.220805188362,0.0,0.0,1.220805188362,58050.0,-0.003093415728,1.356855908913,135.6855908913,0.0,0.0,1.220805188362,-8.240945991646,0.0,0.005625,0.0,0.0,0.0,0.002710472292,0.0,0.008,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.001962797929,0.005018258244,0.032092367969,0.024936568806,0.641091423152,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.497399,False,False,0,False,False,1.220805188362,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,1.220805188362,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-10,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,1.220805188362,0.0,0.0,1.220805188362,57725.85,-0.005583979328,1.349279253567,134.9279253567,0.0,0.0,1.220805188362,-8.240945991646,0.0,0.005625,0.0,0.0,0.0,0.002710472292,0.0,0.008,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.001768506619,0.000745962361,0.048846245179,0.020247908678,0.913586185688,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.220805188362,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,1.220805188362,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-11,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,1.220805188362,0.0,0.0,1.220805188362,57339.89,-0.006686086043,1.340257856381,134.0257856381,0.0,0.0,1.220805188362,-8.240945991646,0.0,0.005625,0.0,0.0,0.0,0.002710472292,0.0,0.008,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.00120668538,-0.004630774681,0.01352533529,0.006798951616,0.346454809026,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.220805188362,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,1.220805188362,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-12,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,1.220805188362,0.0,0.0,1.220805188362,57889.1,0.009578148824,1.353095045592,135.3095045592,0.0,0.0,1.220805188362,-8.240945991646,0.0,0.005625,0.0,0.0,0.0,0.002710472292,0.0,0.008,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.000757026042,-0.003409951872,0.018067818063,0.005653266189,0.42448512153,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.220805188362,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,1.220805188362,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,0.011357233054,0.010132233054,1.233174671044,0.011357233054,0.010132233054,1.233174671044,59204.02,0.022714466108,1.383829877146,138.3829877146,0.011357233054,0.010132233054,1.233174671044,-7.31122187162,0.000225,0.00585,0.0,0.0,0.0,0.002710472292,0.001,0.009,0.5,False,True,True,True,True,False,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,0.009564033673,0.006687730755,0.055420745222,0.035613007229,1.071188730485,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.233174671044,0.0,False,True,BTC,True,0.5,0.5,0.0,0.001,0.011357233054,0.010132233054,1.233174671044,0.000225,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-16,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,0.002470870992,0.002470870992,1.236221686566,0.002470870992,0.002470870992,1.236221686566,65043.99,0.098641443605,1.520332853932,152.0332853932,0.002470870992,0.002470870992,1.236221686566,-7.082199858515,0.0,0.00585,0.0,0.0,0.0,0.002710472292,0.0,0.009,0.0,False,True,True,False,False,False,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,0.012628139487,0.009175126267,-0.032093933898,0.036423432148,-0.955054898315,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.236221686566,0.0,False,False,BTC,True,0.5,0.5,0.0,0.0,0.002470870992,0.002470870992,1.236221686566,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-17,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,-0.007348872663,-0.007348872663,1.227136850809,-0.007348872663,-0.007348872663,1.227136850809,64087.99,-0.014697745326,1.497987388834,149.7987388834,-0.007348872663,-0.007348872663,1.227136850809,-7.76504093982,0.0,0.00585,0.0,0.0,0.0,0.002710472292,0.0,0.009,0.0,False,True,True,False,False,False,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,0.005186464235,0.001758826769,-0.054654661983,0.044911925657,-1.74646095886,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.227136850809,0.0,False,False,BTC,True,0.5,0.5,0.0,0.0,-0.007348872663,-0.007348872663,1.227136850809,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-18,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,-0.000780723502,-0.000780723502,1.226178796229,-0.000780723502,-0.000780723502,1.226178796229,63987.92,-0.001561447004,1.495648360914,149.5648360914,-0.000780723502,-0.000780723502,1.226178796229,-7.837050940094,0.0,0.00585,0.0,0.0,0.0,0.002710472292,0.0,0.009,0.0,False,True,True,False,False,True,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,0.004401691538,0.00097673011,-0.059750899853,0.045004673937,-1.927762275849,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.226178796229,0.0,False,False,BTC,True,0.5,0.5,0.0,0.0,-0.000780723502,-0.000780723502,1.226178796229,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2024-07-19,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,0.020879566018,0.020879566018,1.251780877355,0.020879566018,0.020879566018,1.251780877355,66660.0,0.041759132036,1.558105338297,155.8105338297,0.020879566018,0.020879566018,1.251780877355,-5.912728560765,0.0,0.00585,0.0,0.0,0.0,0.002710472292,0.0,0.009,0.0,False,True,True,False,False,True,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,0.025373162965,0.021876689829,-0.046745056145,0.084488529468,-1.406174421774,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,1.251780877355,0.0,False,False,BTC,True,0.5,0.5,0.0,0.0,0.020879566018,0.020879566018,1.251780877355,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
