date,open,high,low,close,volume
2025-09-17,0.07558,0.095,0.07222,0.07688,486078723.0
2025-09-18,0.07686,0.07839,0.07373,0.07753,200130474.0
2025-09-19,0.07753,0.07795,0.07173,0.07262,99827443.0
2025-09-20,0.07262,0.07289,0.06881,0.06941,232285903.0
2025-09-21,0.06941,0.0721,0.0688,0.0695,116937910.0
2025-09-22,0.0695,0.06975,0.06139,0.06665,222076645.0
2025-09-23,0.06665,0.06948,0.06476,0.06807,83400371.0
2025-09-24,0.06807,0.0723,0.06682,0.06686,119026394.0
2025-09-25,0.06687,0.06737,0.06375,0.06499,125141034.0
2025-09-26,0.065,0.06918,0.06387,0.06718,69294008.0
2025-09-27,0.0672,0.06758,0.06455,0.06458,40749436.0
2025-09-28,0.06458,0.06909,0.06396,0.06861,61683535.0
2025-09-29,0.06862,0.06887,0.06531,0.0656,67923993.0
2025-09-30,0.06558,0.06888,0.06422,0.06799,94946445.0
2025-10-01,0.06799,0.07299,0.06718,0.07077,153644580.0
2025-10-02,0.07078,0.0718,0.06905,0.07013,87050203.0
2025-10-03,0.07013,0.0706,0.06793,0.06944,55436922.0
2025-10-04,0.06944,0.06983,0.06656,0.06718,40043083.0
2025-10-05,0.06717,0.0702,0.06687,0.06717,44040741.0
2025-10-06,0.06718,0.06967,0.06704,0.06933,43396337.0
2025-10-07,0.06932,0.07042,0.06627,0.0667,61093661.0
2025-10-08,0.06669,0.06921,0.06593,0.06897,37869211.0
2025-10-09,0.06896,0.06903,0.06574,0.06694,38976922.0
2025-10-10,0.06693,0.06866,0.03491,0.06107,159484031.0
2025-10-11,0.06112,0.06313,0.056,0.058,149857107.0
2025-10-12,0.05798,0.06383,0.05773,0.06301,46659520.0
2025-10-13,0.06303,0.06569,0.06196,0.06533,68909288.0
2025-10-14,0.06534,0.06551,0.05943,0.06341,88223693.0
2025-10-15,0.0634,0.0649,0.05855,0.05991,63209667.0
2025-10-16,0.05991,0.06056,0.05853,0.0603,53096364.0
2025-10-17,0.06029,0.06048,0.058,0.05883,94482271.0
2025-10-18,0.05885,0.05992,0.05844,0.0591,18293833.0
2025-10-19,0.05909,0.05999,0.05831,0.05873,45941420.0
2025-10-20,0.05872,0.05999,0.058,0.05834,36592858.0
2025-10-21,0.0583,0.06223,0.05785,0.05804,88322357.0
2025-10-22,0.05805,0.05984,0.05715,0.05804,71405506.0
2025-10-23,0.05803,0.06058,0.05789,0.05857,29505154.0
