date,open,high,low,close,volume
2023-12-15,1.952e-05,4e-05,1.952e-05,2.373e-05,14254363937690.0
2023-12-16,2.373e-05,2.673e-05,2.025e-05,2.176e-05,10336215383965.0
2023-12-17,2.175e-05,2.499e-05,1.969e-05,2.284e-05,8850276837665.0
2023-12-18,2.285e-05,2.347e-05,1.831e-05,2.087e-05,7605055835105.0
2023-12-19,2.086e-05,2.308e-05,1.861e-05,1.898e-05,5610167162212.0
2023-12-20,1.898e-05,2.177e-05,1.742e-05,1.89e-05,8142691660796.0
2023-12-21,1.89e-05,2.16e-05,1.827e-05,2.068e-05,7923713598444.0
2023-12-22,2.068e-05,2.286e-05,1.85e-05,1.934e-05,6349667094073.0
2023-12-23,1.934e-05,2e-05,1.781e-05,1.986e-05,4007006080783.0
2023-12-24,1.985e-05,1.998e-05,1.785e-05,1.815e-05,3622569452713.0
2023-12-25,1.815e-05,1.93e-05,1.755e-05,1.867e-05,3719287802450.0
2023-12-26,1.868e-05,1.902e-05,1.5e-05,1.617e-05,5871907493320.0
2023-12-27,1.616e-05,1.624e-05,1.42e-05,1.453e-05,6055213836961.0
2023-12-28,1.453e-05,1.565e-05,1.24e-05,1.487e-05,9050303386329.0
2023-12-29,1.487e-05,1.685e-05,1.392e-05,1.494e-05,10093751136471.0
2023-12-30,1.493e-05,1.511e-05,1.373e-05,1.404e-05,3122692748246.0
2023-12-31,1.404e-05,1.452e-05,1.3e-05,1.333e-05,3025950228761.0
2024-01-01,1.333e-05,1.499e-05,1.279e-05,1.498e-05,2984165425519.0
2024-01-02,1.498e-05,1.541e-05,1.337e-05,1.348e-05,3877972943067.0
2024-01-03,1.348e-05,1.382e-05,9.97e-06,1.163e-05,5278106403429.0
2024-01-04,1.163e-05,1.26e-05,1.123e-05,1.193e-05,3253134700822.0
2024-01-05,1.193e-05,1.205e-05,1.051e-05,1.117e-05,3259588047821.0
2024-01-06,1.117e-05,1.168e-05,1.005e-05,1.075e-05,3405837136959.0
2024-01-07,1.074e-05,1.15e-05,1.01e-05,1.031e-05,3703441425810.0
2024-01-08,1.03e-05,1.305e-05,9.33e-06,1.212e-05,8303943162836.0
2024-01-09,1.212e-05,1.434e-05,1.151e-05,1.422e-05,13790239605022.0
2024-01-10,1.421e-05,1.795e-05,1.283e-05,1.616e-05,15547400978137.0
2024-01-11,1.617e-05,1.747e-05,1.458e-05,1.613e-05,9490374563972.0
2024-01-12,1.612e-05,1.633e-05,1.303e-05,1.378e-05,7814052086952.0
2024-01-13,1.378e-05,1.564e-05,1.306e-05,1.528e-05,5900829092599.0
2024-01-14,1.528e-05,1.573e-05,1.415e-05,1.423e-05,4503631583862.0
2024-01-15,1.423e-05,1.451e-05,1.35e-05,1.36e-05,3722880653527.0
2024-01-16,1.361e-05,1.445e-05,1.344e-05,1.406e-05,3173508834538.0
2024-01-17,1.405e-05,1.448e-05,1.316e-05,1.343e-05,2650890605704.0
2024-01-18,1.343e-05,1.349e-05,1.179e-05,1.205e-05,2928540912535.0
2024-01-19,1.205e-05,1.226e-05,1.09e-05,1.193e-05,2542082949908.0
2024-01-20,1.192e-05,1.203e-05,1.12e-05,1.168e-05,1317411936446.0
2024-01-21,1.167e-05,1.21e-05,1.133e-05,1.138e-05,1077883086722.0
2024-01-22,1.138e-05,1.147e-05,1.031e-05,1.043e-05,2301893420959.0
2024-01-23,1.043e-05,1.095e-05,9.74e-06,1.082e-05,2627826384584.0
2024-01-24,1.081e-05,1.133e-05,1.041e-05,1.105e-05,2536251258481.0
2024-01-25,1.105e-05,1.166e-05,1.033e-05,1.127e-05,2271626766036.0
2024-01-26,1.127e-05,1.25e-05,1.1e-05,1.184e-05,2976834219055.0
2024-01-27,1.183e-05,1.204e-05,1.127e-05,1.163e-05,1414596959178.0
2024-01-28,1.163e-05,1.265e-05,1.14e-05,1.156e-05,2680695675450.0
2024-01-29,1.157e-05,1.211e-05,1.138e-05,1.199e-05,2235120951829.0
2024-01-30,1.2e-05,1.225e-05,1.117e-05,1.125e-05,1863303447029.0
2024-01-31,1.124e-05,1.133e-05,1.051e-05,1.065e-05,2420442583947.0
2024-02-01,1.064e-05,1.084e-05,1.019e-05,1.075e-05,1362451364436.0
2024-02-02,1.075e-05,1.087e-05,1.036e-05,1.053e-05,1140896022166.0
2024-02-03,1.054e-05,1.064e-05,1.031e-05,1.034e-05,635752091433.0
2024-02-04,1.034e-05,1.041e-05,1e-05,1.007e-05,835629205689.0
2024-02-05,1.007e-05,1.063e-05,9.57e-06,1.017e-05,1511924180626.0
2024-02-06,1.018e-05,1.02e-05,9.83e-06,9.92e-06,1112499820648.0
2024-02-07,9.93e-06,1.06e-05,9.8e-06,1.043e-05,1167188427708.0
2024-02-08,1.043e-05,1.063e-05,1.025e-05,1.035e-05,1123741991073.0
2024-02-09,1.035e-05,1.278e-05,1.027e-05,1.214e-05,5797190459006.0
2024-02-10,1.213e-05,1.372e-05,1.213e-05,1.326e-05,5166730247079.0
2024-02-11,1.326e-05,1.415e-05,1.222e-05,1.237e-05,3499926297393.0
2024-02-12,1.237e-05,1.335e-05,1.176e-05,1.318e-05,3334553273236.0
2024-02-13,1.318e-05,1.353e-05,1.22e-05,1.253e-05,1934504794802.0
2024-02-14,1.253e-05,1.445e-05,1.231e-05,1.431e-05,3325733967339.0
2024-02-15,1.431e-05,1.47e-05,1.36e-05,1.389e-05,3209488413489.0
2024-02-16,1.388e-05,1.435e-05,1.282e-05,1.329e-05,2032202866015.0
2024-02-17,1.33e-05,1.342e-05,1.238e-05,1.283e-05,1386382088640.0
2024-02-18,1.284e-05,1.331e-05,1.265e-05,1.304e-05,1106633483182.0
2024-02-19,1.304e-05,1.336e-05,1.28e-05,1.3e-05,1599558770918.0
2024-02-20,1.3e-05,1.31e-05,1.182e-05,1.237e-05,2634800000044.0
2024-02-21,1.237e-05,1.237e-05,1.122e-05,1.175e-05,1611179238551.0
2024-02-22,1.176e-05,1.219e-05,1.116e-05,1.165e-05,1483978670899.0
2024-02-23,1.166e-05,1.191e-05,1.112e-05,1.133e-05,1572173952409.0
2024-02-24,1.133e-05,1.183e-05,1.102e-05,1.17e-05,1028588551852.0
2024-02-25,1.17e-05,1.212e-05,1.139e-05,1.193e-05,1084088494511.0
2024-02-26,1.194e-05,1.363e-05,1.16e-05,1.344e-05,3281828202510.0
2024-02-27,1.343e-05,1.609e-05,1.32e-05,1.487e-05,7817306166174.0
2024-02-28,1.487e-05,1.923e-05,1.328e-05,1.92e-05,10593979455831.0
2024-02-29,1.92e-05,2.56e-05,1.85e-05,2.21e-05,15828892448108.0
2024-03-01,2.209e-05,2.62e-05,2.07e-05,2.485e-05,9650525775559.0
2024-03-02,2.486e-05,2.94e-05,2.28e-05,2.437e-05,9465422505826.0
2024-03-03,2.437e-05,2.73e-05,1.9e-05,2.719e-05,8738281530561.0
2024-03-04,2.718e-05,4.8e-05,2.53e-05,3.769e-05,20143469157928.0
2024-03-05,3.767e-05,4.281e-05,2.4e-05,3.051e-05,16037859366357.0
2024-03-06,3.051e-05,3.685e-05,2.822e-05,2.996e-05,8271229689870.0
2024-03-07,2.997e-05,3.086e-05,2.646e-05,2.703e-05,6636696950482.0
2024-03-08,2.704e-05,3.5e-05,2.7e-05,3.172e-05,11631048852856.0
2024-03-09,3.172e-05,3.443e-05,3.009e-05,3.386e-05,5748878027432.0
2024-03-10,3.387e-05,3.394e-05,2.947e-05,3.102e-05,4377934317962.0
2024-03-11,3.102e-05,3.269e-05,2.84e-05,3.105e-05,4167980310531.0
2024-03-12,3.106e-05,3.2e-05,2.662e-05,2.885e-05,3826496341702.0
2024-03-13,2.885e-05,3.3e-05,2.829e-05,3.187e-05,6203536022711.0
2024-03-14,3.188e-05,3.676e-05,3.054e-05,3.408e-05,11166015823239.0
2024-03-15,3.409e-05,3.659e-05,2.8e-05,2.958e-05,7703105363599.0
2024-03-16,2.959e-05,3.05e-05,2.421e-05,2.513e-05,4956772417546.0
2024-03-17,2.513e-05,2.864e-05,2.38e-05,2.812e-05,4209721712049.0
