date,open,high,low,close,volume
2026-03-11,0.0424,0.053,0.0424,0.04819,482718345.0
2026-03-12,0.04822,0.04993,0.04631,0.04915,228412852.0
2026-03-13,0.04916,0.05523,0.04887,0.04916,2158606466.0
2026-03-14,0.04916,0.05172,0.04813,0.04986,2385937897.0
2026-03-15,0.04986,0.05244,0.04956,0.05047,2241051685.0
2026-03-16,0.05047,0.0524,0.04984,0.05193,1256526027.0
2026-03-17,0.05193,0.05337,0.05,0.05008,1831000178.0
2026-03-18,0.05009,0.05026,0.04675,0.0473,3235859194.0
2026-03-19,0.0473,0.04755,0.04346,0.04367,5281446880.0
2026-03-20,0.04366,0.04628,0.04304,0.04449,10734324282.0
2026-03-21,0.04449,0.04562,0.0429,0.04319,10444808792.0
2026-03-22,0.0432,0.04397,0.04188,0.04241,12392703776.0
2026-03-23,0.0424,0.04979,0.04209,0.0477,16550425343.0
2026-03-24,0.0477,0.04939,0.04632,0.04779,20204922773.0
2026-03-25,0.0478,0.04836,0.04297,0.04483,22306315319.0
2026-03-26,0.04483,0.04938,0.04428,0.04656,21045460111.0
2026-03-27,0.04656,0.04678,0.04427,0.04578,15731027417.0
2026-03-28,0.04579,0.0536,0.04566,0.05142,10547508377.0
