date,open,high,low,close,volume
2025-08-13,1.0,1.08,0.995,0.9992,7964449.0
2025-08-14,0.9994,0.9998,0.9991,0.9993,34615498.0
2025-08-15,0.9992,0.9997,0.999,0.9993,25159669.0
2025-08-16,0.9993,0.9996,0.9991,0.9993,25638699.0
2025-08-17,0.9995,0.9996,0.9971,0.9994,18254669.0
2025-08-18,0.9993,0.9995,0.9988,0.9991,39684902.0
2025-08-19,0.999,0.9996,0.9988,0.9993,10398277.0
2025-08-20,0.9994,0.9995,0.999,0.9992,16615708.0
2025-08-21,0.9992,0.9993,0.9988,0.999,11072928.0
2025-08-22,0.999,0.9996,0.9983,0.9994,20596891.0
2025-08-23,0.9996,1.0005,0.9994,0.9998,6570899.0
2025-08-24,1.0,1.0002,0.9996,0.9998,5504771.0
2025-08-25,1.0,1.0003,0.9993,0.9995,6418803.0
2025-08-26,0.9995,1.0001,0.9993,0.9995,7800092.0
2025-08-27,0.9995,0.9998,0.9991,0.9997,6426018.0
2025-08-28,0.9997,0.9998,0.9989,0.9994,8277684.0
2025-08-29,0.9993,0.9997,0.997,0.9994,29724581.0
2025-08-30,0.9993,0.9997,0.9991,0.9995,6320816.0
2025-08-31,0.9995,0.9996,0.999,0.9993,7511464.0
2025-09-01,0.9992,0.9993,0.9986,0.9991,12497581.0
2025-09-02,0.9992,0.9995,0.999,0.9994,7587518.0
2025-09-03,0.9994,0.9995,0.9991,0.9992,4930028.0
2025-09-04,0.9993,0.9993,0.999,0.9992,5004998.0
2025-09-05,0.9991,0.9997,0.999,0.9995,6941130.0
2025-09-06,0.9994,0.9996,0.9993,0.9995,1867098.0
2025-09-07,0.9995,0.9996,0.9989,0.9992,8062299.0
2025-09-08,0.9991,0.9996,0.999,0.9993,6176256.0
2025-09-09,0.9993,0.9996,0.999,0.9992,5846503.0
2025-09-10,0.9992,1.0,0.9992,0.9997,16826629.0
2025-09-11,0.9998,1.0,0.9994,0.9998,7170537.0
2025-09-12,0.9999,1.0001,0.9992,0.9998,11277377.0
2025-09-13,1.0,1.0002,0.9996,0.9999,7052470.0
2025-09-14,0.9999,1.0,0.999,0.9996,6348550.0
2025-09-15,0.9996,1.0,0.9995,0.9999,9164169.0
2025-09-16,0.9999,0.9999,0.9992,0.9996,9013852.0
